gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103246120,gene-LOC103246120,1011639,1012232,chr27,NC_023668.1,10,11,"[11.5784008776, -1.2735249274, -27.1171347515]",11.5784008776,-1.2735249274,-27.1171347515,"[11.578696428799999, -1.2767844112, -27.121516132]",11.578696428799999,-1.2767844112,-27.121516132,1011935,11.578696428799999,-1.2767844112,-27.121516132,12.232,"[11.578696428799999, -1.2767844112, -27.121516132]"
CWH43,gene-CWH43,1199363,1281422,chr27,NC_023668.1,11,13,"[11.7075046643, -1.8248094526, -27.78209738155]",11.7075046643,-1.8248094526,-27.78209738155,"[11.7777553742, -1.8789848044000002, -27.7920962707]",11.7777553742,-1.8789848044000002,-27.7920962707,1240392,11.7777553742,-1.8789848044000002,-27.7920962707,90.711,"[11.7777553742, -1.8789848044000002, -27.7920962707]"
OCIAD2,gene-OCIAD2,1361361,1378234,chr27,NC_023668.1,13,14,"[11.7315503958, -2.4968155729, -27.7625197771]",11.7315503958,-2.4968155729,-27.7625197771,"[11.714471545199999, -2.6633335226000003, -27.7537643774]",11.714471545199999,-2.6633335226000003,-27.7537643774,1369797,11.714471545199999,-2.6633335226000003,-27.7537643774,78.23400000000001,"[11.714471545199999, -2.6633335226000003, -27.7537643774]"
OCIAD1,gene-OCIAD1,1394512,1424286,chr27,NC_023668.1,13,15,"[11.4322177584, -2.0465710208, -27.9474977936]",11.4322177584,-2.0465710208,-27.9474977936,"[11.3183530502, -2.0955016124, -27.995740605800002]",11.3183530502,-2.0955016124,-27.995740605800002,1409399,11.3183530502,-2.0955016124,-27.995740605800002,62.143,"[11.3183530502, -2.0955016124, -27.995740605800002]"
FRYL,gene-FRYL,1476308,1754730,chr27,NC_023668.1,14,18,"[11.592514674, -2.7457513431000002, -28.171483114500003]",11.592514674,-2.7457513431000002,-28.171483114500003,"[11.227921065, -2.26271005475, -29.73680640125]",11.227921065,-2.26271005475,-29.73680640125,1615519,11.227921065,-2.26271005475,-29.73680640125,88.6825,"[11.227921065, -2.26271005475, -29.73680640125]"
ZAR1,gene-ZAR1,1745297,1762724,chr27,NC_023668.1,17,18,"[10.856340573, -2.2574337279, -29.605171523]",10.856340573,-2.2574337279,-29.605171523,"[10.955831316, -2.2340937467999997, -29.728188716000002]",10.955831316,-2.2340937467999997,-29.728188716000002,1754010,10.955831316,-2.2340937467999997,-29.728188716000002,62.724000000000004,"[10.955831316, -2.2340937467999997, -29.728188716000002]"
SLC10A4,gene-SLC10A4,1763028,1769246,chr27,NC_023668.1,17,18,"[10.957566852, -2.2336865996, -29.730334652]",10.957566852,-2.2336865996,-29.730334652,"[10.993065414, -2.2253588322, -29.774227514]",10.993065414,-2.2253588322,-29.774227514,1766137,10.993065414,-2.2253588322,-29.774227514,69.246,"[10.993065414, -2.2253588322, -29.774227514]"
SLAIN2,gene-SLAIN2,1831126,1910851,chr27,NC_023668.1,18,20,"[11.2143469747, -2.230438799, -29.983029589900003]",11.2143469747,-2.230438799,-29.983029589900003,"[11.33141915095, -2.3489500115, -29.961794836150002]",11.33141915095,-2.3489500115,-29.961794836150002,1870988,11.33141915095,-2.3489500115,-29.961794836150002,55.42550000000001,"[11.33141915095, -2.3489500115, -29.961794836150002]"
TEC,gene-TEC,1982549,2118533,chr27,NC_023668.1,19,22,"[11.0400829578, -2.6530945799666665, -29.383940823866666]",11.0400829578,-2.6530945799666665,-29.383940823866666,"[11.1967637226, -2.6651110327666667, -29.744225899066667]",11.1967637226,-2.6651110327666667,-29.744225899066667,2050541,11.1967637226,-2.6651110327666667,-29.744225899066667,72.84433333333334,"[11.1967637226, -2.6651110327666667, -29.744225899066667]"
TXK,gene-TXK,2120429,2186950,chr27,NC_023668.1,21,22,"[11.8358664062, -3.0842968096, -29.6493691163]",11.8358664062,-3.0842968096,-29.6493691163,"[11.38005121, -2.7398776799999998, -29.909113665000003]",11.38005121,-2.7398776799999998,-29.909113665000003,2153689,11.38005121,-2.7398776799999998,-29.909113665000003,86.95,"[11.38005121, -2.7398776799999998, -29.909113665000003]"
LOC103246136,gene-LOC103246136,2207110,2208472,chr27,NC_023668.1,22,23,"[11.329437802, -2.714008728, -29.923808289]",11.329437802,-2.714008728,-29.923808289,"[11.3368718704, -2.7219965856, -29.9168619528]",11.3368718704,-2.7219965856,-29.9168619528,2207791,11.3368718704,-2.7219965856,-29.9168619528,8.472,"[11.3368718704, -2.7219965856, -29.9168619528]"
NIPAL1,gene-NIPAL1,2211034,2231648,chr27,NC_023668.1,22,23,"[11.3508557788, -2.7370222032, -29.9037954966]",11.3508557788,-2.7370222032,-29.9037954966,"[11.4633711136, -2.8579191904, -29.798662035200003]",11.4633711136,-2.8579191904,-29.798662035200003,2221341,11.4633711136,-2.8579191904,-29.798662035200003,31.648,"[11.4633711136, -2.8579191904, -29.798662035200003]"
CNGA1,gene-CNGA1,2273540,2313083,chr27,NC_023668.1,22,24,"[11.2446675, -2.615974683, -29.791391302]",11.2446675,-2.615974683,-29.791391302,"[11.219953125, -2.58568276785, -29.7006915229]",11.219953125,-2.58568276785,-29.7006915229,2293311,11.219953125,-2.58568276785,-29.7006915229,56.5415,"[11.219953125, -2.58568276785, -29.7006915229]"
NFXL1,gene-NFXL1,2333158,2401008,chr27,NC_023668.1,23,25,"[11.8304633231, -3.1530292431999998, -29.3413050758]",11.8304633231,-3.1530292431999998,-29.3413050758,"[11.8182130056, -2.9366148832, -29.1187638608]",11.8182130056,-2.9366148832,-29.1187638608,2367083,11.8182130056,-2.9366148832,-29.1187638608,50.504000000000005,"[11.8182130056, -2.9366148832, -29.1187638608]"
CORIN,gene-CORIN,2407451,2662855,chr27,NC_023668.1,24,27,"[11.173183575433333, -2.5264576141333333, -29.509479407066667]",11.173183575433333,-2.5264576141333333,-29.509479407066667,"[11.432103637166668, -2.7786605506666664, -29.788823275333336]",11.432103637166668,-2.7786605506666664,-29.788823275333336,2535153,11.432103637166668,-2.7786605506666664,-29.788823275333336,87.61833333333333,"[11.432103637166668, -2.7786605506666664, -29.788823275333336]"
LOC103246139,gene-LOC103246139,2541589,2555287,chr27,NC_023668.1,25,26,"[11.6798733026, -2.3217535942, -29.046437893100002]",11.6798733026,-2.3217535942,-29.046437893100002,"[11.640195675800001, -2.2232348386000003, -29.1295559873]",11.640195675800001,-2.2232348386000003,-29.1295559873,2548438,11.640195675800001,-2.2232348386000003,-29.1295559873,55.287,"[11.640195675800001, -2.2232348386000003, -29.1295559873]"
ATP10D,gene-ATP10D,2664932,2771045,chr27,NC_023668.1,26,28,"[11.509163837800001, -2.1465962302, -29.204885744400002]",11.509163837800001,-2.1465962302,-29.204885744400002,"[11.50668609925, -2.54689160575, -28.8846048765]",11.50668609925,-2.54689160575,-28.8846048765,2717988,11.50668609925,-2.54689160575,-28.8846048765,85.52250000000001,"[11.50668609925, -2.54689160575, -28.8846048765]"
COMMD8,gene-COMMD8,2792932,2805804,chr27,NC_023668.1,27,29,"[11.539965479400001, -2.4447550635999997, -29.0417769544]",11.539965479400001,-2.4447550635999997,-29.0417769544,"[11.549689631800002, -2.3934253892, -28.9326764568]",11.549689631800002,-2.3934253892,-28.9326764568,2799368,11.549689631800002,-2.3934253892,-28.9326764568,52.902,"[11.549689631800002, -2.3934253892, -28.9326764568]"
GABRB1,gene-GABRB1,2829385,3254292,chr27,NC_023668.1,28,33,"[11.5315349864, -2.5800739708, -28.8482200092]",11.5315349864,-2.5800739708,-28.8482200092,"[11.90062620288, -1.4804486473600003, -29.58582456864]",11.90062620288,-1.4804486473600003,-29.58582456864,3041838,11.90062620288,-1.4804486473600003,-29.58582456864,90.85839999999999,"[11.90062620288, -1.4804486473600003, -29.58582456864]"
LOC103246144,gene-LOC103246144,3216236,3216744,chr27,NC_023668.1,32,33,"[12.606379446, -0.8165129276, -29.6831290016]",12.606379446,-0.8165129276,-29.6831290016,"[12.602340084, -0.8198220904, -29.683020086400003]",12.602340084,-0.8198220904,-29.683020086400003,3216490,12.602340084,-0.8198220904,-29.683020086400003,16.744,"[12.602340084, -0.8198220904, -29.683020086400003]"
GABRA4,gene-GABRA4,3253789,3323102,chr27,NC_023668.1,32,34,"[12.5541357654, -0.63195180445, -29.561426860300003]",12.5541357654,-0.63195180445,-29.561426860300003,"[12.3204539172, -0.5304117251, -29.4001147154]",12.3204539172,-0.5304117251,-29.4001147154,3288445,12.3204539172,-0.5304117251,-29.4001147154,61.551,"[12.3204539172, -0.5304117251, -29.4001147154]"
LOC103246147,gene-LOC103246147,3353319,3503408,chr27,NC_023668.1,33,36,"[11.8882693284, -1.3943984447, -29.6981513561]",11.8882693284,-1.3943984447,-29.6981513561,"[11.741722428800001, -1.4851472570666666, -29.790991408533333]",11.741722428800001,-1.4851472570666666,-29.790991408533333,3428363,11.741722428800001,-1.4851472570666666,-29.790991408533333,67.80266666666667,"[11.741722428800001, -1.4851472570666666, -29.790991408533333]"
GABRA2,gene-GABRA2,3858741,4013385,chr27,NC_023668.1,38,41,"[12.103650092166667, -2.8598005279333334, -29.3470858406]",12.103650092166667,-2.8598005279333334,-29.3470858406,"[11.797790034166667, -1.6665571143333329, -28.907371091]",11.797790034166667,-1.6665571143333329,-28.907371091,3936063,11.797790034166667,-1.6665571143333329,-28.907371091,71.12833333333334,"[11.797790034166667, -1.6665571143333329, -28.907371091]"
GABRG1,gene-GABRG1,4133320,4224366,chr27,NC_023668.1,41,43,"[11.775746936, -0.94804175, -28.731263586]",11.775746936,-0.94804175,-28.731263586,"[12.1836148068, -0.8109037125, -28.923011014300002]",12.1836148068,-0.8109037125,-28.923011014300002,4178843,12.1836148068,-0.8109037125,-28.923011014300002,62.183,"[12.1836148068, -0.8109037125, -28.923011014300002]"
LOC103246150,gene-LOC103246150,4480770,4489881,chr27,NC_023668.1,44,45,"[12.580647157000001, -0.35773109599999997, -29.272924069000002]",12.580647157000001,-0.35773109599999997,-29.272924069000002,"[12.5150853121, -0.35249044879999997, -29.2163420257]",12.5150853121,-0.35249044879999997,-29.2163420257,4485325,12.5150853121,-0.35249044879999997,-29.2163420257,89.881,"[12.5150853121, -0.35249044879999997, -29.2163420257]"
LOC103246151,gene-LOC103246151,4664378,4664737,chr27,NC_023668.1,46,47,"[12.0666927676, -0.6530788856, -28.4224746182]",12.0666927676,-0.6530788856,-28.4224746182,"[12.0644361654, -0.6550696124, -28.4243959503]",12.0644361654,-0.6550696124,-28.4243959503,4664557,12.0644361654,-0.6550696124,-28.4243959503,64.737,"[12.0644361654, -0.6550696124, -28.4243959503]"
LOC103246153,gene-LOC103246153,5027653,5028486,chr27,NC_023668.1,50,51,"[12.975496661500001, -0.6472508298, -29.1813567811]",12.975496661500001,-0.6472508298,-29.1813567811,"[12.974410013, -0.6534538476, -29.1858622282]",12.974410013,-0.6534538476,-29.1858622282,5028069,12.974410013,-0.6534538476,-29.1858622282,28.486,"[12.974410013, -0.6534538476, -29.1858622282]"
GNPDA2,gene-GNPDA2,5562894,5587459,chr27,NC_023668.1,55,56,"[12.8296547532, -1.7409112502, -29.0452998488]",12.8296547532,-1.7409112502,-29.0452998488,"[12.743131910199999, -1.9510230647, -28.952080586799998]",12.743131910199999,-1.9510230647,-28.952080586799998,5575176,12.743131910199999,-1.9510230647,-28.952080586799998,87.459,"[12.743131910199999, -1.9510230647, -28.952080586799998]"
