gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103225996,gene-LOC103225996,1195659,1197904,chr21,NC_023662.1,0.0,NA,NA,NA,NA,NA
LOC103227339,gene-LOC103227339,1244646,1245715,chr21,NC_023662.1,0.0,NA,NA,NA,NA,NA
LOC103226000,gene-LOC103226000,1463878,1464993,chr21,NC_023662.1,1.16900189088003,-0.0491353958864061,2.53892039770629,-0.019352869798831,0.984559607810501,0.990263471942792
LOC103227345,gene-LOC103227345,1567423,1567695,chr21,NC_023662.1,26.3477972173984,1.36030596992911,0.468198309744774,2.90540555490395,0.0036677752095735,0.0096922482796943
LOC103226004,gene-LOC103226004,1567673,1604720,chr21,NC_023662.1,289.966304087296,1.6678319113479,0.179480666419665,9.29254356259267,1.5064444860544002e-20,2.42809170275478e-19
LOC103226006,gene-LOC103226006,1756077,1793766,chr21,NC_023662.1,15.1705224377654,-1.20665491243905,0.722857675228203,-1.66928422259349,0.0950610655022468,0.164207575598154
ZNF273,gene-ZNF273,1855080,1886457,chr21,NC_023662.1,198.331658285114,0.839559509981458,0.214862516866617,3.907426582472,9.32843735231567e-05,0.0003412425416604
LOC103226009,gene-LOC103226009,1916411,1919515,chr21,NC_023662.1,0.0,NA,NA,NA,NA,NA
ZNF107,gene-ZNF107,2073966,2093968,chr21,NC_023662.1,383.78829082877,1.11805391605957,0.159748870976438,6.99882202124911,2.58123506975978e-12,2.30042958966309e-11
LOC103226016,gene-LOC103226016,2158748,2182952,chr21,NC_023662.1,0.0,NA,NA,NA,NA,NA
ZNF680,gene-ZNF680,2222870,2270353,chr21,NC_023662.1,209.035768925216,1.02997719809923,0.213759905081624,4.81838349294709,1.44725995735268e-06,6.95093587382095e-06
LOC103226022,gene-LOC103226022,2410738,2414025,chr21,NC_023662.1,0.0898963606928256,0.0,5.39771667960684,0.0,1.0,NA
LOC103226024,gene-LOC103226024,2442435,2447126,chr21,NC_023662.1,0.475412001669567,0.0,3.87159117213089,0.0,1.0,NA
ZNF727P,gene-ZNF727P,2452301,2496416,chr21,NC_023662.1,82.2389998480849,1.34013537820652,0.258227395745204,5.18974903626741,2.10577698803085e-07,1.12926686157758e-06
LOC103226026,gene-LOC103226026,2513718,2515243,chr21,NC_023662.1,0.510295731247219,-1.4807454053119,3.24988087182032,-0.455630671927525,0.648655583195319,NA
ZNF679,gene-ZNF679,2528984,2578192,chr21,NC_023662.1,0.160472968417926,0.0,5.39771667954599,0.0,1.0,NA
LOC103226027,gene-LOC103226027,2577397,2579780,chr21,NC_023662.1,0.20639737688711,2.41138657132617,5.39665037783408,0.446830237739799,0.654997637098718,NA
LOC103226028,gene-LOC103226028,2596114,2597309,chr21,NC_023662.1,7.94006524715053,0.738748721991484,0.78564689928626,0.940306291111972,0.347060473538639,0.462649484441246
NUPR1L,gene-NUPR1L,2655437,2667287,chr21,NC_023662.1,5.85149565966553,1.74090917652371,1.02647617243385,1.69600544394117,0.0898848490935017,0.15670214493653
CHCHD2,gene-CHCHD2,2675522,2680406,chr21,NC_023662.1,294.808909682342,-1.19636361969748,0.183015013388334,-6.5369698231202,6.27777090044524e-11,4.87792924401532e-10
