gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103244006,gene-LOC103244006,2554,4107,chr18,NC_023659.1,0,1,"[-75.89605627499998, 31.328228838999998, -15.1620517972]",-75.89605627499998,31.328228838999998,-15.1620517972,"[-75.90892676249997, 31.3272248245, -15.1493199926]",-75.90892676249997,31.3272248245,-15.1493199926,3330,-75.90892676249997,31.3272248245,-15.1493199926,4.107,"[-75.90892676249997, 31.3272248245, -15.1493199926]"
PARD6G,gene-PARD6G,32925,124001,chr18,NC_023659.1,0,2,"[-76.14775593749998, 31.3085939875, -14.913064265000001]",-76.14775593749998,31.3085939875,-14.913064265000001,"[-76.9025482875, 31.2497133535, -14.1664050018]",-76.9025482875,31.2497133535,-14.1664050018,78463,-76.9025482875,31.2497133535,-14.1664050018,62.0005,"[-76.9025482875, 31.2497133535, -14.1664050018]"
LOC103244007,gene-LOC103244007,82475,96384,chr18,NC_023659.1,0,1,"[-76.5584015625, 31.276559912499998, -14.506843455]",-76.5584015625,31.276559912499998,-14.506843455,"[-76.67367239999999, 31.267567743999997, -14.3928146912]",-76.67367239999999,31.267567743999997,-14.3928146912,89429,-76.67367239999999,31.267567743999997,-14.3928146912,96.384,"[-76.67367239999999, 31.267567743999997, -14.3928146912]"
ADNP2,gene-ADNP2,140780,169416,chr18,NC_023659.1,1,2,"[-77.04160424999999, 31.23886573, -14.028847404]",-77.04160424999999,31.23886573,-14.028847404,"[-77.27892510000001, 31.220352555999998, -13.7940837488]",-77.27892510000001,31.220352555999998,-13.7940837488,155098,-77.27892510000001,31.220352555999998,-13.7940837488,69.416,"[-77.27892510000001, 31.220352555999998, -13.7940837488]"
RBFA,gene-RBFA,222969,234718,chr18,NC_023659.1,2,3,"[-77.48412753720001, 31.2155902415, -13.320573669]",-77.48412753720001,31.2155902415,-13.320573669,"[-77.4594405384, 31.223268213, -13.206620118]",-77.4594405384,31.223268213,-13.206620118,228843,-77.4594405384,31.223268213,-13.206620118,34.717999999999996,"[-77.4594405384, 31.223268213, -13.206620118]"
LOC103244011,gene-LOC103244011,261738,267697,chr18,NC_023659.1,2,3,"[-77.4026661144, 31.240925783, -12.944553138]",-77.4026661144,31.240925783,-12.944553138,"[-77.3901450636, 31.2448199895, -12.886756797]",-77.3901450636,31.2448199895,-12.886756797,264717,-77.3901450636,31.2448199895,-12.886756797,67.697,"[-77.3901450636, 31.2448199895, -12.886756797]"
TXNL4A,gene-TXNL4A,270392,286243,chr18,NC_023659.1,2,3,"[-77.3844823296, 31.246581172, -12.860617992]",-77.3844823296,31.246581172,-12.860617992,"[-77.3511762084, 31.2569398005, -12.706879143]",-77.3511762084,31.2569398005,-12.706879143,278317,-77.3511762084,31.2569398005,-12.706879143,86.24300000000001,"[-77.3511762084, 31.2569398005, -12.706879143]"
HSBP1L1,gene-HSBP1L1,288772,294717,chr18,NC_023659.1,2,3,"[-77.3458622736, 31.258592502, -12.682350372]",-77.3458622736,31.258592502,-12.682350372,"[-77.3333706396, 31.262477559500002, -12.624689817]",-77.3333706396,31.262477559500002,-12.624689817,291744,-77.3333706396,31.262477559500002,-12.624689817,94.717,"[-77.3333706396, 31.262477559500002, -12.624689817]"
LOC103244020,gene-LOC103244020,302491,302995,chr18,NC_023659.1,3,4,"[-77.3121363629, 31.2837314333, -12.5600820485]",-77.3121363629,31.2837314333,-12.5600820485,"[-77.3100860405, 31.287333168500002, -12.5573773325]",-77.3100860405,31.287333168500002,-12.5573773325,302743,-77.3100860405,31.287333168500002,-12.5573773325,2.995,"[-77.3100860405, 31.287333168500002, -12.5573773325]"
PQLC1,gene-PQLC1,311594,354877,chr18,NC_023659.1,3,4,"[-77.2751044486, 31.3487842022, -12.511230799]",-77.2751044486,31.3487842022,-12.511230799,"[-77.09902487629999, 31.658097505100002, -12.2789525795]",-77.09902487629999,31.658097505100002,-12.2789525795,333235,-77.09902487629999,31.658097505100002,-12.2789525795,54.876999999999995,"[-77.09902487629999, 31.658097505100002, -12.2789525795]"
LOC103244018,gene-LOC103244018,345055,347102,chr18,NC_023659.1,3,4,"[-77.1389817545, 31.5879065465, -12.3316623425]",-77.1389817545,31.5879065465,-12.3316623425,"[-77.1306543538, 31.6025350226, -12.320677116999999]",-77.1306543538,31.6025350226,-12.320677116999999,346078,-77.1306543538,31.6025350226,-12.320677116999999,47.102,"[-77.1306543538, 31.6025350226, -12.320677116999999]"
KCNG2,gene-KCNG2,357227,443625,chr18,NC_023659.1,3,5,"[-77.36884991665, 31.239451067100003, -12.54768926595]",-77.36884991665,31.239451067100003,-12.54768926595,"[-77.43917356875001, 31.199474712500002, -12.50879720625]",-77.43917356875001,31.199474712500002,-12.50879720625,400426,-77.43917356875001,31.199474712500002,-12.50879720625,71.8125,"[-77.43917356875001, 31.199474712500002, -12.50879720625]"
LOC103244244,gene-LOC103244244,375144,387316,chr18,NC_023659.1,3,4,"[-77.0165766936, 31.8029315672, -12.170189724]",-77.0165766936,31.8029315672,-12.170189724,"[-76.96705978039999, 31.889916330800002, -12.104868686]",-76.96705978039999,31.889916330800002,-12.104868686,381230,-76.96705978039999,31.889916330800002,-12.104868686,87.316,"[-76.96705978039999, 31.889916330800002, -12.104868686]"
LOC103244016,gene-LOC103244016,392358,396417,chr18,NC_023659.1,3,4,"[-76.9465484202, 31.9259479754, -12.077810793]",-76.9465484202,31.9259479754,-12.077810793,"[-76.9300360023, 31.954954807100002, -12.0560281695]",-76.9300360023,31.954954807100002,-12.0560281695,394387,-76.9300360023,31.954954807100002,-12.0560281695,96.417,"[-76.9300360023, 31.954954807100002, -12.0560281695]"
LOC103244015,gene-LOC103244015,393851,395148,chr18,NC_023659.1,3,4,"[-76.9404747469, 31.9366174013, -12.0697986085]",-76.9404747469,31.9366174013,-12.0697986085,"[-76.9351984212, 31.9458861524, -12.062838258]",-76.9351984212,31.9458861524,-12.062838258,394499,-76.9351984212,31.9458861524,-12.062838258,95.148,"[-76.9351984212, 31.9458861524, -12.062838258]"
LOC103244021,gene-LOC103244021,455134,462267,chr18,NC_023659.1,4,5,"[-77.229503264, 31.5355348922, -12.2830394708]",-77.229503264,31.5355348922,-12.2830394708,"[-77.270132832, 31.477959456100002, -12.3148968754]",-77.270132832,31.477959456100002,-12.3148968754,458700,-77.270132832,31.477959456100002,-12.3148968754,62.266999999999996,"[-77.270132832, 31.477959456100002, -12.3148968754]"
CTDP1,gene-CTDP1,479476,549546,chr18,NC_023659.1,4,6,"[-76.9245719234, 31.9376509076, -12.0468775568]",-76.9245719234,31.9376509076,-12.0468775568,"[-76.93260544889999, 31.8998201146, -12.0557624328]",-76.93260544889999,31.8998201146,-12.0557624328,514511,-76.93260544889999,31.8998201146,-12.0557624328,74.773,"[-76.93260544889999, 31.8998201146, -12.0557624328]"
CRIPAK,gene-CRIPAK,522523,524586,chr18,NC_023659.1,5,6,"[-77.3619335159, 31.3308685637, -12.3885396102]",-77.3619335159,31.3308685637,-12.3885396102,"[-77.35065571380001, 31.3452928534, -12.379849016400001]",-77.35065571380001,31.3452928534,-12.379849016400001,523554,-77.35065571380001,31.3452928534,-12.379849016400001,24.586,"[-77.35065571380001, 31.3452928534, -12.379849016400001]"
LOC103244022,gene-LOC103244022,572089,573821,chr18,NC_023659.1,5,6,"[-77.0909710637, 31.6774290791, -12.179737878600001]",-77.0909710637,31.6774290791,-12.179737878600001,"[-77.0815027393, 31.6895390499, -12.1724416554]",-77.0815027393,31.6895390499,-12.1724416554,572955,-77.0815027393,31.6895390499,-12.1724416554,73.821,"[-77.0815027393, 31.6895390499, -12.1724416554]"
LOC103244029,gene-LOC103244029,639307,743164,chr18,NC_023659.1,6,8,"[-76.9820679384, 31.90407866445, -12.006827536100001]",-76.9820679384,31.90407866445,-12.006827536100001,"[-77.09747383679999, 31.9873044714, -11.860628037200001]",-77.09747383679999,31.9873044714,-11.860628037200001,691235,-77.09747383679999,31.9873044714,-11.860628037200001,71.58200000000001,"[-77.09747383679999, 31.9873044714, -11.860628037200001]"
NFATC1,gene-NFATC1,690313,815804,chr18,NC_023659.1,6,9,"[-77.13208730153333, 31.7648456223, -12.202687028]",-77.13208730153333,31.7648456223,-12.202687028,"[-77.40123203226666, 31.615147408400002, -12.397951024]",-77.40123203226666,31.615147408400002,-12.397951024,753058,-77.40123203226666,31.615147408400002,-12.397951024,71.93466666666667,"[-77.40123203226666, 31.615147408400002, -12.397951024]"
LOC103244027,gene-LOC103244027,692095,698426,chr18,NC_023659.1,6,7,"[-76.6390904595, 32.665167989, -12.195531979]",-76.6390904595,32.665167989,-12.195531979,"[-76.6185153426, 32.7196538412, -12.2047005332]",-76.6185153426,32.7196538412,-12.2047005332,695260,-76.6185153426,32.7196538412,-12.2047005332,98.426,"[-76.6185153426, 32.7196538412, -12.2047005332]"
LOC103244026,gene-LOC103244026,789138,790877,chr18,NC_023659.1,7,8,"[-77.1011898774, 32.108922017000005, -11.8269312232]",-77.1011898774,32.108922017000005,-11.8269312232,"[-77.1107062071, 32.0967429305, -11.8195168228]",-77.1107062071,32.0967429305,-11.8195168228,790007,-77.1107062071,32.0967429305,-11.8195168228,90.877,"[-77.1107062071, 32.0967429305, -11.8195168228]"
