gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103246556,gene-LOC103246556,1209802,1212150,chr28,NC_023669.1,12,13,"[-6.2160492782, -5.3913664591999995, -18.684794023400002]",-6.2160492782,-5.3913664591999995,-18.684794023400002,"[-6.225556565, -5.41294364, -18.688742655000002]",-6.225556565,-5.41294364,-18.688742655000002,1210976,-6.225556565,-5.41294364,-18.688742655000002,12.15,"[-6.225556565, -5.41294364, -18.688742655000002]"
LOC103246557,gene-LOC103246557,1217722,1236972,chr28,NC_023669.1,12,13,"[-6.2481181502, -5.4641480912, -18.698113087400003]",-6.2481181502,-5.4641480912,-18.698113087400003,"[-6.3260633252, -5.6410478911999995, -18.7304858124]",-6.3260633252,-5.6410478911999995,-18.7304858124,1227347,-6.3260633252,-5.6410478911999995,-18.7304858124,36.972,"[-6.3260633252, -5.6410478911999995, -18.7304858124]"
ZNF479,gene-ZNF479,1327249,1342323,chr28,NC_023669.1,13,14,"[-6.3703300412, -6.1992546455, -18.66699122]",-6.3703300412,-6.1992546455,-18.66699122,"[-6.2536391924, -6.1876401285, -18.573230940000002]",-6.2536391924,-6.1876401285,-18.573230940000002,1334786,-6.2536391924,-6.1876401285,-18.573230940000002,42.323,"[-6.2536391924, -6.1876401285, -18.573230940000002]"
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,NC_023669.1,13,14,"[-5.9129102744, -6.153726571, -18.29945764]",-5.9129102744,-6.153726571,-18.29945764,"[-5.8129559, -6.1437778750000005, -18.219144999999997]",-5.8129559,-6.1437778750000005,-18.219144999999997,1392794,-5.8129559,-6.1437778750000005,-18.219144999999997,99.25,"[-5.8129559, -6.1437778750000005, -18.219144999999997]"
LOC103246563,gene-LOC103246563,1408390,1414781,chr28,NC_023669.1,14,15,"[-5.877162872, -6.189095817, -18.200655797]",-5.877162872,-6.189095817,-18.200655797,"[-5.9304944888, -6.2240565043, -18.1901253463]",-5.9304944888,-6.2240565043,-18.1901253463,1411585,-5.9304944888,-6.2240565043,-18.1901253463,14.780999999999999,"[-5.9304944888, -6.2240565043, -18.1901253463]"
LOC103246561,gene-LOC103246561,1438451,1467856,chr28,NC_023669.1,14,15,"[-6.1280159048, -6.3535385053, -18.1511242873]",-6.1280159048,-6.3535385053,-18.1511242873,"[-6.3733947488, -6.5143926768, -18.1026736688]",-6.3733947488,-6.5143926768,-18.1026736688,1453153,-6.3733947488,-6.5143926768,-18.1026736688,67.85600000000001,"[-6.3733947488, -6.5143926768, -18.1026736688]"
LOC103246567,gene-LOC103246567,1467881,1482841,chr28,NC_023669.1,14,15,"[-6.3736033688000004, -6.5145294343, -18.1026324763]",-6.3736033688000004,-6.5145294343,-18.1026324763,"[-6.4984415768, -6.5963651223, -18.0779828843]",-6.4984415768,-6.5963651223,-18.0779828843,1475361,-6.4984415768,-6.5963651223,-18.0779828843,82.841,"[-6.4984415768, -6.5963651223, -18.0779828843]"
LOC103246565,gene-LOC103246565,1486886,1488471,chr28,NC_023669.1,14,15,"[-6.5321962928, -6.6184924858, -18.0713179378]",-6.5321962928,-6.6184924858,-18.0713179378,"[-6.5454228008, -6.6271629113, -18.0687063333]",-6.5454228008,-6.6271629113,-18.0687063333,1487678,-6.5454228008,-6.6271629113,-18.0687063333,88.471,"[-6.5454228008, -6.6271629113, -18.0687063333]"
LOC103246926,gene-LOC103246926,1497856,1499056,chr28,NC_023669.1,14,15,"[-6.6237387488, -6.6785016768, -18.0532426688]",-6.6237387488,-6.6785016768,-18.0532426688,"[-6.6337525088, -6.6850660367999994, -18.0512654288]",-6.6337525088,-6.6850660367999994,-18.0512654288,1498456,-6.6337525088,-6.6850660367999994,-18.0512654288,99.056,"[-6.6337525088, -6.6850660367999994, -18.0512654288]"
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,NC_023669.1,15,17,"[-6.7702169807, -6.6295585909999994, -17.8738371405]",-6.7702169807,-6.6295585909999994,-17.8738371405,"[-7.0690309178, -6.488568714, -17.465138987]",-7.0690309178,-6.488568714,-17.465138987,1576415,-7.0690309178,-6.488568714,-17.465138987,58.742000000000004,"[-7.0690309178, -6.488568714, -17.465138987]"
GUSB,gene-GUSB,1621293,1646097,chr28,NC_023669.1,16,17,"[-7.4641249006, -6.9668105906, -17.4458203677]",-7.4641249006,-6.9668105906,-17.4458203677,"[-7.4342162374, -6.7714592474, -17.3225172033]",-7.4342162374,-6.7714592474,-17.3225172033,1633695,-7.4342162374,-6.7714592474,-17.3225172033,46.097,"[-7.4342162374, -6.7714592474, -17.3225172033]"
LOC103246927,gene-LOC103246927,1660309,1676218,chr28,NC_023669.1,16,17,"[-7.4170794078, -6.6595283778, -17.2518679301]",-7.4170794078,-6.6595283778,-17.2518679301,"[-7.3978963356000005, -6.5342322756, -17.1727827002]",-7.3978963356000005,-6.5342322756,-17.1727827002,1668263,-7.3978963356000005,-6.5342322756,-17.1727827002,76.218,"[-7.3978963356000005, -6.5342322756, -17.1727827002]"
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,NC_023669.1,16,17,"[-7.3937194444, -6.506950504400001, -17.1555628098]",-7.3937194444,-6.506950504400001,-17.1555628098,"[-7.3701388196, -6.3529313596, -17.058347978199997]",-7.3701388196,-6.3529313596,-17.058347978199997,1689460,-7.3701388196,-6.3529313596,-17.058347978199997,99.238,"[-7.3701388196, -6.3529313596, -17.058347978199997]"
LOC103246572,gene-LOC103246572,1705538,1706444,chr28,NC_023669.1,17,18,"[-7.340038062800001, -6.3688665718, -17.097498883]",-7.340038062800001,-6.3688665718,-17.097498883,"[-7.3352639864, -6.3724553284, -17.104523554]",-7.3352639864,-6.3724553284,-17.104523554,1705991,-7.3352639864,-6.3724553284,-17.104523554,6.444,"[-7.3352639864, -6.3724553284, -17.104523554]"
LOC103246573,gene-LOC103246573,1707836,1750364,chr28,NC_023669.1,17,18,"[-7.3279289816, -6.3779691796, -17.115316426]",-7.3279289816,-6.3779691796,-17.115316426,"[-7.1038319384, -6.5464268404, -17.445057274]",-7.1038319384,-6.5464268404,-17.445057274,1729100,-7.1038319384,-6.5464268404,-17.445057274,50.364,"[-7.1038319384, -6.5464268404, -17.445057274]"
ASL,gene-ASL,1782434,1800581,chr28,NC_023669.1,17,19,"[-6.7984923227000005, -6.5234047072, -17.1478423144]",-6.7984923227000005,-6.5234047072,-17.1478423144,"[-6.67285247555, -6.5622538048, -17.1683774596]",-6.67285247555,-6.5622538048,-17.1683774596,1791507,-6.67285247555,-6.5622538048,-17.1683774596,50.2905,"[-6.67285247555, -6.5622538048, -17.1683774596]"
TRNAT-UGU,gene-TRNAT-UGU,1792128,1792201,chr28,NC_023669.1,17,18,"[-6.8837607167999995, -6.7118582208, -17.768874448000002]",-6.8837607167999995,-6.7118582208,-17.768874448000002,"[-6.8833760506, -6.712147381099999, -17.7694404535]",-6.8833760506,-6.712147381099999,-17.7694404535,1792164,-6.8833760506,-6.712147381099999,-17.7694404535,92.201,"[-6.8833760506, -6.712147381099999, -17.7694404535]"
CRCP,gene-CRCP,1826194,1864642,chr28,NC_023669.1,18,19,"[-6.617600965, -6.751435176999999, -17.6860970818]",-6.617600965,-6.751435176999999,-17.6860970818,"[-6.287813245000001, -6.763757761, -17.4750060274]",-6.287813245000001,-6.763757761,-17.4750060274,1845418,-6.287813245000001,-6.763757761,-17.4750060274,64.642,"[-6.287813245000001, -6.763757761, -17.4750060274]"
TPST1,gene-TPST1,1925002,2065405,chr28,NC_023669.1,19,21,"[-6.171206182900001, -6.7973355295, -17.3525007292]",-6.171206182900001,-6.7973355295,-17.3525007292,"[-7.219518162250001, -6.92225909875, -17.754699162999998]",-7.219518162250001,-6.92225909875,-17.754699162999998,1995203,-7.219518162250001,-6.92225909875,-17.754699162999998,82.7025,"[-7.219518162250001, -6.92225909875, -17.754699162999998]"
LOC103246577,gene-LOC103246577,1994665,1995330,chr28,NC_023669.1,19,20,"[-6.4753585585, -6.611537279499999, -18.1011048925]",-6.4753585585,-6.611537279499999,-18.1011048925,"[-6.478806517000001, -6.610388359, -18.106866785]",-6.478806517000001,-6.610388359,-18.106866785,1994997,-6.478806517000001,-6.610388359,-18.106866785,95.33,"[-6.478806517000001, -6.610388359, -18.106866785]"
LOC103246580,gene-LOC103246580,2085248,2100446,chr28,NC_023669.1,20,22,"[-6.5431760704, -6.5353662208, -18.156771216]",-6.5431760704,-6.5353662208,-18.156771216,"[-6.5503350883, -6.5234297115999995, -18.1584543945]",-6.5503350883,-6.5234297115999995,-18.1584543945,2092847,-6.5503350883,-6.5234297115999995,-18.1584543945,50.223,"[-6.5503350883, -6.5234297115999995, -18.1584543945]"
LOC103246582,gene-LOC103246582,2108046,2118542,chr28,NC_023669.1,21,22,"[-7.406967728600001, -6.912182412, -17.8791996128]",-7.406967728600001,-6.912182412,-17.8791996128,"[-7.3145410022, -6.858883724, -17.9123333856]",-7.3145410022,-6.858883724,-17.9123333856,2113294,-7.3145410022,-6.858883724,-17.9123333856,18.542,"[-7.3145410022, -6.858883724, -17.9123333856]"
LOC103246581,gene-LOC103246581,2122981,2125790,chr28,NC_023669.1,21,22,"[-7.2754516121, -6.836342482, -17.926346420799998]",-7.2754516121,-6.836342482,-17.926346420799998,"[-7.250715839, -6.82207838, -17.935213872]",-7.250715839,-6.82207838,-17.935213872,2124385,-7.250715839,-6.82207838,-17.935213872,25.790000000000003,"[-7.250715839, -6.82207838, -17.935213872]"
LOC103246584,gene-LOC103246584,2134922,2138959,chr28,NC_023669.1,21,22,"[-7.170300360200001, -6.775706083999999, -17.9640417696]",-7.170300360200001,-6.775706083999999,-17.9640417696,"[-7.1347509419, -6.755206198, -17.9767857712]",-7.1347509419,-6.755206198,-17.9767857712,2136940,-7.1347509419,-6.755206198,-17.9767857712,38.958999999999996,"[-7.1347509419, -6.755206198, -17.9767857712]"
KCTD7,gene-KCTD7,2255817,2276616,chr28,NC_023669.1,22,23,"[-6.1674223549, -6.6876588127000005, -17.846076302]",-6.1674223549,-6.6876588127000005,-17.846076302,"[-6.0072638152, -6.7779909496, -17.725566896]",-6.0072638152,-6.7779909496,-17.725566896,2266216,-6.0072638152,-6.7779909496,-17.725566896,76.616,"[-6.0072638152, -6.7779909496, -17.725566896]"
RABGEF1,gene-RABGEF1,2307462,2385032,chr28,NC_023669.1,23,24,"[-5.8673000418, -6.8548127238, -17.5335374412]",-5.8673000418,-6.8548127238,-17.5335374412,"[-6.2841534648, -6.5976604168, -16.9457585232]",-6.2841534648,-6.5976604168,-16.9457585232,2346247,-6.2841534648,-6.5976604168,-16.9457585232,85.032,"[-6.2841534648, -6.5976604168, -16.9457585232]"
LOC103246588,gene-LOC103246588,2359947,2404805,chr28,NC_023669.1,23,25,"[-6.16071213715, -6.90631933285, -17.5624084648]",-6.16071213715,-6.90631933285,-17.5624084648,"[-6.41027737725, -6.92635067275, -17.541702012]",-6.41027737725,-6.92635067275,-17.541702012,2382376,-6.41027737725,-6.92635067275,-17.541702012,52.402499999999996,"[-6.41027737725, -6.92635067275, -17.541702012]"
LOC103246932,gene-LOC103246932,2443699,2444876,chr28,NC_023669.1,24,25,"[-6.615990347, -6.7319341318, -17.1231218858]",-6.615990347,-6.7319341318,-17.1231218858,"[-6.622761628, -6.7368871832, -17.1309538792]",-6.622761628,-6.7368871832,-17.1309538792,2444287,-6.622761628,-6.7368871832,-17.1309538792,44.876,"[-6.622761628, -6.7368871832, -17.1309538792]"
LOC103246592,gene-LOC103246592,2446141,2448448,chr28,NC_023669.1,24,25,"[-6.630039173, -6.7422105562, -17.139371442199998]",-6.630039173,-6.7422105562,-17.139371442199998,"[-6.643311344, -6.7519188736, -17.1547226816]",-6.643311344,-6.7519188736,-17.1547226816,2447294,-6.643311344,-6.7519188736,-17.1547226816,48.448,"[-6.643311344, -6.7519188736, -17.1547226816]"
TMEM248,gene-TMEM248,2463211,2496414,chr28,NC_023669.1,24,25,"[-6.728242883, -6.8140445302, -17.2529586362]",-6.728242883,-6.8140445302,-17.2529586362,"[-6.919259742, -6.9537693948, -17.473898038799998]",-6.919259742,-6.9537693948,-17.473898038799998,2479812,-6.919259742,-6.9537693948,-17.473898038799998,96.414,"[-6.919259742, -6.9537693948, -17.473898038799998]"
