gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
LOC103216840,,,,,,
PTPN18,-0.450136916770441,-0.898973881250283,-0.955880345817633,-4.2306,-1.92944,2.1306900000000004
IMP4,0.199666446843916,0.480160756352486,0.434112195311615,13.870260000000002,-0.17685999999999957,5.993360000000001
CCDC115,,,,10.983240000000002,-2.3512499999999994,0.707040000000001
TRNAE-UUC,3.44744141957133,3.67891064507798,-2.06961567987136,-4.0261,-13.220500000000001,-4.44322
TUBA3E,,,,,,
MZT2B,-0.375573539953636,-0.314786888422479,-1.19224240434192,1.1575899999999995,1.2138,-1.7319899999999997
SMPD4,0.234586693311475,-0.0658630951919715,0.0809465100715537,-3.17295,1.2736600000000005,3.9168900000000004
CCDC74B,0.676753251344636,0.0,0.0,0.19523999999999964,2.1200299999999994,-0.11801999999999957
LOC103216849,,,,,,
LOC103216847,-0.745930336424147,-1.67804645152902,-0.624670591280698,,,
LOC103216853,4.23620663732641,2.74745296966148,3.54825180810588,0.6764099999999997,0.9715900000000004,0.5167299999999999
LOC103216855,,,,,,
LOC103216859,0.0,-0.814550737935994,-0.492166259973036,,3.3909400000000005,-2.21256
LOC103216860,2.27699603929382,0.0,2.28229224884586,-11.25518,1.63835,-6.6918999999999995
LOC103217006,,,,,,
LOC103216861,,,,,0.24494999999999978,
HS6ST1,-0.233355146531212,-0.680738779437866,-1.47172784246537,2.796339999999999,0.24770000000000003,0.20839000000000052
UGGT1,-0.108609569527862,-0.493392442682855,-0.594799945368798,-0.09299999999999997,1.03145,0.67089
SAP130,0.175235604132506,0.399595788638745,0.525933318219699,-5.2697,17.84442,-6.637700000000001
AMMECR1L,0.401944636732098,0.714143172409511,1.04281090745346,0.6764099999999997,32.54012,-38.56402
POLR2D,0.153807553507604,0.274285184379026,0.376282148572299,-3.8308,-16.72565,-2.0403199999999995
WDR33,-0.316448841604796,0.345653170582745,0.481961277852373,-7.096799999999995,-7.4102,-13.40185
SFT2D3,,,,12.426750000000002,-23.678900000000002,-10.844839999999998
LOC103216876,,,,0.19523999999999964,0.4871699999999999,0.036150000000000126
LIMS2,1.3576036519171,0.545882811394348,3.40458156103582,0.48348999999999975,-0.05712000000000028,1.3237100000000002
GPR17,,,,1.0622699999999998,-0.17685999999999957,0.34448000000000034
LOC103216872,2.90289152035037,-0.680106680762752,3.7778842224834,0.19523999999999964,2.3622300000000003,0.1903100000000002
MYO7B,-1.90158320433222,2.56950549435461,0.0,-30.980870000000003,0.24770000000000003,2.148760000000001
IWS1,0.261894532104502,0.213571594198076,0.19289567684809,-25.97858,-20.05127,0.707040000000001
PROC,-1.90418036786863,-1.58060924870835,2.40184510340434,-0.9600300000000002,0.1850900000000002,-0.6166699999999996
MAP3K2,0.651672085199163,0.862168847425207,0.937690975823264,-25.3022,-13.46539,-5.40432
ERCC3,0.225296266240283,0.511058371603725,0.479789022783299,18.781889999999997,-12.98102,-13.09352
LOC103216882,1.04935583154989,0.481468130162383,1.54461152549613,1.3505099999999999,,
BIN1,0.275990016311291,-0.122898478940683,0.0015596842100237,-0.5718500000000013,-16.5461,-10.518450000000001
LOC103216886,-1.22645373548147,-1.70841330888647,-0.628149941027474,,,
LOC103216887,,,,,,
GYPC,,,,1.7363799999999996,-0.35919999999999996,0.5167299999999999
CNTNAP5,0.676732647526845,0.0,-0.476128189178793,,1.03145,1.1514600000000002
LOC103216893,,,,,,
LOC103216899,0.0,2.05127306701024,2.41138657132617,8.765600000000001,3.51067,1.4778799999999999
TSN,-0.209877589431759,0.0504273300201166,-0.0680280921341402,-10.48348,-11.59307,-3.80844
NIFK,-0.0234016418976936,0.490699428896971,0.604918145185774,-14.900099999999998,-13.1524,-8.732199999999999
CLASP1,0.665295147637484,0.870289106998345,1.04069355220168,4.530380000000001,-8.564099999999998,-1.2333399999999992
TFCP2L1,3.04301371967196,3.83256840511627,3.76526740298623,0.8693399999999998,-1.62736,-1.5778199999999996
