gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103216839,gene-LOC103216839,14801,16149,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216840,gene-LOC103216840,18901,20291,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
PTPN18,gene-PTPN18,27777,53757,chr10,NC_023651.1,120.23218279957,-0.955880345817633,0.242518085684503,-3.94148066573954,8.09801635016967e-05,0.0002984992509266
IMP4,gene-IMP4,62049,66112,chr10,NC_023651.1,117.222417746507,0.434112195311615,0.245854262640508,1.76572978905955,0.0774411926088156,0.138638285981819
CCDC115,gene-CCDC115,66264,70711,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
TRNAE-UUC,gene-TRNAE-UUC,71703,71774,chr10,NC_023651.1,0.86697805390956,-2.06961567987136,2.71746279125969,-0.761598534680203,0.446299649657175,NA
TUBA3E,gene-TUBA3E,114518,122037,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
MZT2B,gene-MZT2B,123055,131782,chr10,NC_023651.1,82.4266382908574,-1.19224240434192,0.319829176618897,-3.72774747115261,0.0001931988182878,0.0006697275845625
SMPD4,gene-SMPD4,131882,162244,chr10,NC_023651.1,453.23926857884,0.0809465100715537,0.146650899360096,0.55196736211479,0.580970714740368,0.681117765547367
CCDC74B,gene-CCDC74B,169091,175735,chr10,NC_023651.1,0.0339794636637609,0.0,5.39771667960081,0.0,1.0,NA
LOC103216849,gene-LOC103216849,170411,171707,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216847,gene-LOC103216847,181153,183990,chr10,NC_023651.1,6.5817390661753,-0.624670591280698,0.995968275791536,-0.627199285824889,0.53052861131514,0.636920788179322
LOC103216851,gene-LOC103216851,208084,219451,chr10,NC_023651.1,0.157855288020347,0.0,5.39771667957096,0.0,1.0,NA
LOC103216852,gene-LOC103216852,227228,230605,chr10,NC_023651.1,0.173322642715597,2.4017698105289,5.39728872616606,0.44499561398024,0.656322923769169,NA
LOC103216853,gene-LOC103216853,234420,266177,chr10,NC_023651.1,3.44774166552515,3.54825180810588,1.33993142236487,2.64808463245342,0.0080949257126895,0.0197872158752889
LOC103216854,gene-LOC103216854,277956,289034,chr10,NC_023651.1,1.99652533705503,1.70643231318844,1.72567618381022,0.988848504254553,0.322737268724776,0.437010653614444
LOC103216855,gene-LOC103216855,353002,354470,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216859,gene-LOC103216859,357406,358246,chr10,NC_023651.1,0.143803061961397,-0.492166259973036,5.39594429734517,-0.0912104041205881,0.927325408122582,NA
LOC103216860,gene-LOC103216860,401559,468416,chr10,NC_023651.1,0.832856184946443,2.28229224884586,2.63544485974274,0.865998861789371,0.386490785971529,NA
LOC103217006,gene-LOC103217006,694457,729212,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216861,gene-LOC103216861,831979,905882,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216863,gene-LOC103216863,1032038,1033681,chr10,NC_023651.1,1.47117798511043,-1.35147226266597,2.15527671098309,-0.627052784349678,0.530624635550664,0.636991974413731
HS6ST1,gene-HS6ST1,1918019,1971060,chr10,NC_023651.1,726.285180148992,-1.47172784246537,0.167663750500858,-8.77785351973166,1.66624089061055e-18,2.37449595446662e-17
UGGT1,gene-UGGT1,2040102,2145011,chr10,NC_023651.1,970.044627468831,-0.594799945368798,0.112247794280637,-5.29899005304021,1.1644497707235e-07,6.45003269679261e-07
SAP130,gene-SAP130,2196477,2279648,chr10,NC_023651.1,418.409986237491,0.525933318219699,0.146689851666479,3.58534221859795,0.0003366364801052,0.0011044809826834
AMMECR1L,gene-AMMECR1L,2330828,2358239,chr10,NC_023651.1,408.815760660115,1.04281090745346,0.143701197488017,7.25680040029183,3.96353905498062e-13,3.74195197770979e-12
POLR2D,gene-POLR2D,2361957,2372343,chr10,NC_023651.1,192.113048647814,0.376282148572299,0.187432712153042,2.00755857528785,0.0446902202703549,0.0869684122698345
WDR33,gene-WDR33,2406083,2511966,chr10,NC_023651.1,365.65802801983,0.481961277852373,0.149057053185314,3.23340135574247,0.0012232557313926,0.0035987996860971
SFT2D3,gene-SFT2D3,2513298,2516884,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216876,gene-LOC103216876,2535272,2538637,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LIMS2,gene-LIMS2,2540383,2578117,chr10,NC_023651.1,0.473125542833568,3.40458156103582,3.5243888287474,0.966006228729831,0.334041064256316,NA
GPR17,gene-GPR17,2564156,2571442,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216872,gene-LOC103216872,2567924,2573278,chr10,NC_023651.1,1.17013882967139,3.7778842224834,2.46264248372728,1.53407741783349,0.125010608089864,0.205542185826936
MYO7B,gene-MYO7B,2578211,2657617,chr10,NC_023651.1,0.236193220716816,0.0,5.39771667957652,0.0,1.0,NA
IWS1,gene-IWS1,2688690,2747457,chr10,NC_023651.1,221.83460924086,0.19289567684809,0.180453390549224,1.06895013865352,0.285092137605274,0.395706518006263
PROC,gene-PROC,2789227,2799783,chr10,NC_023651.1,0.31107328787132,2.40184510340434,4.8652562015821,0.493672892832099,0.621537212188737,NA
MAP3K2,gene-MAP3K2,2831265,2921782,chr10,NC_023651.1,1895.18083580325,0.937690975823264,0.0980712814313306,9.56132072649457,1.1626340853589301e-21,2.00433031236382e-20
ERCC3,gene-ERCC3,2926410,2963802,chr10,NC_023651.1,275.301370344491,0.479789022783299,0.177804334152604,2.69841016570222,0.0069671539302319,0.017311081749572
LOC103216882,gene-LOC103216882,2998621,3035268,chr10,NC_023651.1,4.36140386232001,1.54461152549613,1.11158793450024,1.38955405825862,0.164664334711824,0.256808540733488
BIN1,gene-BIN1,3112605,3173522,chr10,NC_023651.1,10.2732777019456,0.0015596842100237,0.683621080356078,0.0022815039717782,0.998179624784762,0.998582673779541
LOC103216885,gene-LOC103216885,3189447,3192282,chr10,NC_023651.1,0.385278607764064,-2.06113930694862,3.73471213920762,-0.551887061203578,0.581025733697016,NA
LOC103216886,gene-LOC103216886,3327690,3329091,chr10,NC_023651.1,0.963364203689141,-0.628149941027474,2.42248502713294,-0.259299823937777,0.795403915241519,NA
LOC103216887,gene-LOC103216887,3329230,3333024,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
GYPC,gene-GYPC,3532143,3572772,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216890,gene-LOC103216890,3741971,3746480,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216891,gene-LOC103216891,3975550,4061970,chr10,NC_023651.1,159.087661318169,-0.70817786059332,0.235018295966196,-3.0132882109535,0.0025843335476943,0.0070605067293106
CNTNAP5,gene-CNTNAP5,5346149,6209719,chr10,NC_023651.1,0.0927793243868012,-0.476128189178793,5.39700391992032,-0.0882208344191498,0.929701158405676,NA
LOC103216893,gene-LOC103216893,6362330,6366371,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216896,gene-LOC103216896,7764875,7765991,chr10,NC_023651.1,0.578078992766565,4.72478561862543,3.89263198517554,1.21377660066993,0.22483304400549,NA
LOC103216898,gene-LOC103216898,8071443,8072797,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216897,gene-LOC103216897,8073354,8077001,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216899,gene-LOC103216899,8499223,8511689,chr10,NC_023651.1,0.20639737688711,2.41138657132617,5.39665037783408,0.446830237739799,0.654997637098718,NA
TSN,gene-TSN,8532033,8541768,chr10,NC_023651.1,227.086434430721,-0.0680280921341402,0.171370121864188,-0.396965885267055,0.691392617709205,0.770965226575628
NIFK,gene-NIFK,8554373,8563865,chr10,NC_023651.1,165.465650738879,0.604918145185774,0.196953358550123,3.07137765833949,0.0021307346219098,0.005939140235902
LOC103216904,gene-LOC103216904,8614101,8614534,chr10,NC_023651.1,7.68787560127785,-2.28654399410879,1.27152120444284,-1.79827437098127,0.072133539072556,0.13068128780271
CLASP1,gene-CLASP1,8639245,8946935,chr10,NC_023651.1,16.6992766512272,1.04069355220168,0.561638504849298,1.85295976542942,0.0638881257468327,0.117735816047957
TFCP2L1,gene-TFCP2L1,9010583,9079869,chr10,NC_023651.1,3.68617161153002,3.76526740298623,1.49357375126538,2.52097855883998,0.0117028982802792,0.0273941645127389
GLI2,gene-GLI2,9302890,9561287,chr10,NC_023651.1,4.04554099621325,2.28629759861111,1.22225502558053,1.87055692205086,0.061406520235971,0.114035044485753
LOC103216906,gene-LOC103216906,9556739,9564059,chr10,NC_023651.1,15.8305139905846,-1.43247410264683,0.682692837284162,-2.09827029729123,0.0358812748205303,0.0722835345815376
LOC103216908,gene-LOC103216908,9703164,9705668,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216909,gene-LOC103216909,9718309,9719058,chr10,NC_023651.1,0.4375910014684,3.9809459399369,4.54912359734334,0.875101732180181,0.381518554672479,NA
INHBB,gene-INHBB,9943015,9948721,chr10,NC_023651.1,28.0051839333971,0.726769544272114,0.460369299930965,1.57866639756625,0.114412596132654,0.191549150953627
RALB,gene-RALB,9999828,10041158,chr10,NC_023651.1,213.637883446785,-0.171911755198998,0.179556685477001,-0.957423304748059,0.338353640303793,0.453342643988618
TMEM185B,gene-TMEM185B,10068817,10070996,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216915,gene-LOC103216915,10107838,10113403,chr10,NC_023651.1,5.09851264747033,1.49812913861683,1.0518921680773,1.42422311343489,0.154381896115667,0.243736479229313
EPB41L5,gene-EPB41L5,10113695,10288003,chr10,NC_023651.1,45.9138116649043,1.42942688884235,0.347419563971616,4.11441103805868,3.88169221816794e-05,0.0001508068730727
LOC103216919,gene-LOC103216919,10134056,10148040,chr10,NC_023651.1,0.216152277276613,0.0,5.39771667955576,0.0,1.0,NA
PTPN4,gene-PTPN4,10325263,10554381,chr10,NC_023651.1,386.988982113963,0.642357448796471,0.141109107076512,4.55220405050236,5.30868089265042e-06,2.35770685585752e-05
LOC103216921,gene-LOC103216921,10579222,10591025,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216922,gene-LOC103216922,10610851,10629486,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
