gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103216839,gene-LOC103216839,14801,16149,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216840,gene-LOC103216840,18901,20291,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
PTPN18,gene-PTPN18,27777,53757,chr10,NC_023651.1,120.23218279957,-0.450136916770441,0.222067664690695,-2.02702594003233,0.042659759902912,0.107753534719473
IMP4,gene-IMP4,62049,66112,chr10,NC_023651.1,117.222417746507,0.199666446843916,0.239541985434013,0.833534240280055,0.404543495301734,0.567047583556218
CCDC115,gene-CCDC115,66264,70711,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
TRNAE-UUC,gene-TRNAE-UUC,71703,71774,chr10,NC_023651.1,0.86697805390956,3.44744141957133,2.65853499138028,1.29674479769832,0.194719010042844,NA
TUBA3E,gene-TUBA3E,114518,122037,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
MZT2B,gene-MZT2B,123055,131782,chr10,NC_023651.1,82.4266382908574,-0.375573539953636,0.27949593982084,-1.34375311567811,0.179028235031853,0.31995509033416
SMPD4,gene-SMPD4,131882,162244,chr10,NC_023651.1,453.23926857884,0.234586693311475,0.143659918580437,1.63293071323945,0.102483569727801,0.210585940585059
CCDC74B,gene-CCDC74B,169091,175735,chr10,NC_023651.1,0.0339794636637609,0.676753251344636,5.36625539842859,0.12611275481648,0.899642671200261,NA
LOC103216849,gene-LOC103216849,170411,171707,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216847,gene-LOC103216847,181153,183990,chr10,NC_023651.1,6.5817390661753,-0.745930336424147,0.90589097633085,-0.8234217537362,0.410268196565029,0.572706145484315
LOC103216851,gene-LOC103216851,208084,219451,chr10,NC_023651.1,0.157855288020347,1.31225761455411,5.34108487143288,0.245691211830914,0.805921275660712,NA
LOC103216852,gene-LOC103216852,227228,230605,chr10,NC_023651.1,0.173322642715597,-1.90157861368896,5.37378063033514,-0.353862344687928,0.723442048048346,NA
LOC103216853,gene-LOC103216853,234420,266177,chr10,NC_023651.1,3.44774166552515,4.23620663732641,1.80977767639797,2.34073316992051,0.0192459164754698,0.0578116140524257
LOC103216854,gene-LOC103216854,277956,289034,chr10,NC_023651.1,1.99652533705503,3.50109479257619,2.07237755353709,1.68940972488367,0.091140938634572,NA
LOC103216855,gene-LOC103216855,353002,354470,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216859,gene-LOC103216859,357406,358246,chr10,NC_023651.1,0.143803061961397,0.0,5.39771667960984,0.0,1.0,NA
LOC103216860,gene-LOC103216860,401559,468416,chr10,NC_023651.1,0.832856184946443,2.27699603929382,2.8975456050076,0.785836135023609,0.431963493822189,NA
LOC103217006,gene-LOC103217006,694457,729212,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216861,gene-LOC103216861,831979,905882,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216863,gene-LOC103216863,1032038,1033681,chr10,NC_023651.1,1.47117798511043,1.33701159171257,1.93925285211893,0.689446757936532,0.490542167382582,NA
HS6ST1,gene-HS6ST1,1918019,1971060,chr10,NC_023651.1,726.285180148992,-0.233355146531212,0.156682415078179,-1.48935122307615,0.136394905766575,0.262535737546857
UGGT1,gene-UGGT1,2040102,2145011,chr10,NC_023651.1,970.044627468831,-0.108609569527862,0.109831613446074,-0.988873477500064,0.322725048520258,0.486682902655545
SAP130,gene-SAP130,2196477,2279648,chr10,NC_023651.1,418.409986237491,0.175235604132506,0.147311944791134,1.18955461745457,0.234221492038313,0.388936683231753
AMMECR1L,gene-AMMECR1L,2330828,2358239,chr10,NC_023651.1,408.815760660115,0.401944636732098,0.147450253693231,2.72596775295037,0.0064113261768005,0.0239691097291383
POLR2D,gene-POLR2D,2361957,2372343,chr10,NC_023651.1,192.113048647814,0.153807553507604,0.185243441483128,0.830299589967469,0.406369419855152,0.569182293662915
WDR33,gene-WDR33,2406083,2511966,chr10,NC_023651.1,365.65802801983,-0.316448841604796,0.149137091379888,-2.12186545061902,0.033849038472167,0.0903262072439983
SFT2D3,gene-SFT2D3,2513298,2516884,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216876,gene-LOC103216876,2535272,2538637,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LIMS2,gene-LIMS2,2540383,2578117,chr10,NC_023651.1,0.473125542833568,1.3576036519171,3.57850266021061,0.379377572360725,0.704407502632604,NA
GPR17,gene-GPR17,2564156,2571442,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216872,gene-LOC103216872,2567924,2573278,chr10,NC_023651.1,1.17013882967139,2.90289152035037,2.5127096006959,1.15528333220298,0.247974419228936,NA
MYO7B,gene-MYO7B,2578211,2657617,chr10,NC_023651.1,0.236193220716816,-1.90158320433222,5.37378038900027,-0.353863214846781,0.723441395898084,NA
IWS1,gene-IWS1,2688690,2747457,chr10,NC_023651.1,221.83460924086,0.261894532104502,0.178608778890661,1.46630268529424,0.142565844249771,0.270772409102718
PROC,gene-PROC,2789227,2799783,chr10,NC_023651.1,0.31107328787132,-1.90418036786863,4.83890621328398,-0.393514625813823,0.693939423701725,NA
MAP3K2,gene-MAP3K2,2831265,2921782,chr10,NC_023651.1,1895.18083580325,0.651672085199163,0.0993638289524853,6.55844377243942,5.4372200627265e-11,1.49662967624023e-09
ERCC3,gene-ERCC3,2926410,2963802,chr10,NC_023651.1,275.301370344491,0.225296266240283,0.176736808181518,1.27475577135518,0.202395699813568,0.349517089758395
LOC103216882,gene-LOC103216882,2998621,3035268,chr10,NC_023651.1,4.36140386232001,1.04935583154989,1.27204520728039,0.824935957892094,0.409407950479905,0.571848668176891
BIN1,gene-BIN1,3112605,3173522,chr10,NC_023651.1,10.2732777019456,0.275990016311291,0.748544503428578,0.368702214827798,0.712349697695457,0.820883381539393
LOC103216885,gene-LOC103216885,3189447,3192282,chr10,NC_023651.1,0.385278607764064,0.686956774127995,3.87063103037745,0.177479271141224,0.859131945995978,NA
LOC103216886,gene-LOC103216886,3327690,3329091,chr10,NC_023651.1,0.963364203689141,-1.22645373548147,2.09227776640857,-0.58618112526555,0.557753804200527,NA
LOC103216887,gene-LOC103216887,3329230,3333024,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
GYPC,gene-GYPC,3532143,3572772,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216890,gene-LOC103216890,3741971,3746480,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216891,gene-LOC103216891,3975550,4061970,chr10,NC_023651.1,159.087661318169,-0.280859585244749,0.216323610901834,-1.29833070035152,0.194173721203121,0.338880326685205
CNTNAP5,gene-CNTNAP5,5346149,6209719,chr10,NC_023651.1,0.0927793243868012,0.676732647526845,5.36625538177695,0.126108915692856,0.89964571011602,NA
LOC103216893,gene-LOC103216893,6362330,6366371,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216896,gene-LOC103216896,7764875,7765991,chr10,NC_023651.1,0.578078992766565,0.0,4.10086149206288,0.0,1.0,NA
LOC103216898,gene-LOC103216898,8071443,8072797,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216897,gene-LOC103216897,8073354,8077001,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216899,gene-LOC103216899,8499223,8511689,chr10,NC_023651.1,0.20639737688711,0.0,5.39771667960615,0.0,1.0,NA
TSN,gene-TSN,8532033,8541768,chr10,NC_023651.1,227.086434430721,-0.209877589431759,0.160678584016672,-1.30619516419177,0.191486196911484,0.335919332172092
NIFK,gene-NIFK,8554373,8563865,chr10,NC_023651.1,165.465650738879,-0.0234016418976936,0.194212916342662,-0.120494776240343,0.904091217453881,0.944303767260712
LOC103216904,gene-LOC103216904,8614101,8614534,chr10,NC_023651.1,7.68787560127785,-0.935895783325568,0.838956862166896,-1.1155469673474,0.264616103464113,0.424611938817227
CLASP1,gene-CLASP1,8639245,8946935,chr10,NC_023651.1,16.6992766512272,0.665295147637484,0.584111766211756,1.13898604020981,0.254708976740677,0.412324559611765
TFCP2L1,gene-TFCP2L1,9010583,9079869,chr10,NC_023651.1,3.68617161153002,3.04301371967196,1.72805966410184,1.76094250845995,0.0782481341932175,0.171302433909667
GLI2,gene-GLI2,9302890,9561287,chr10,NC_023651.1,4.04554099621325,0.0971908647132929,1.1538161605852,0.0842342723506308,0.932870169612581,0.960774213975242
LOC103216906,gene-LOC103216906,9556739,9564059,chr10,NC_023651.1,15.8305139905846,-0.957430512340943,0.589218483266537,-1.62491595143637,0.104180468830269,0.213077384434728
LOC103216908,gene-LOC103216908,9703164,9705668,chr10,NC_023651.1,0.0,NA,NA,NA,NA,NA
LOC103216909,gene-LOC103216909,9718309,9719058,chr10,NC_023651.1,0.4375910014684,1.3908348772449,4.62972824867232,0.300413934153425,0.763861436349527,NA
INHBB,gene-INHBB,9943015,9948721,chr10,NC_023651.1,28.0051839333971,1.22700221097505,0.518932301328134,2.36447453325745,0.0180556686802944,0.0551317847615084
RALB,gene-RALB,9999828,10041158,chr10,NC_023651.1,213.637883446785,-0.233538100861416,0.173286486207106,-1.34769944254222,0.177755071462058,0.318374564295469
TMEM185B,gene-TMEM185B,10068817,10070996,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216915,gene-LOC103216915,10107838,10113403,chr10,NC_023651.1,5.09851264747033,0.579767105793414,1.03918071594351,0.55790787578946,0.576907293226323,0.716497786124982
EPB41L5,gene-EPB41L5,10113695,10288003,chr10,NC_023651.1,45.9138116649043,1.19789573274715,0.374695401759938,3.19698541033771,0.0013887195038704,0.006695882394504
LOC103216919,gene-LOC103216919,10134056,10148040,chr10,NC_023651.1,0.216152277276613,0.0063788356223911,5.31689228672725,0.0011997300826113,0.999042754119589,NA
PTPN4,gene-PTPN4,10325263,10554381,chr10,NC_023651.1,386.988982113963,0.449608728278298,0.142218143572359,3.16140203341597,0.0015701162412222,0.0074415884545343
LOC103216921,gene-LOC103216921,10579222,10591025,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
LOC103216922,gene-LOC103216922,10610851,10629486,chr10,NC_023651.1,NA,NA,NA,NA,NA,NA
