chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr13,457448,457809,NC_023654.1,2803_006_autosomes_peak_44091,27,.,4.03491,5.27184,2.76836,110,4,5,"[-67.6224731424, 7.0901475472, -7.884938751200001]",-67.6224731424,7.0901475472,-7.884938751200001,"[-67.6211045192, 7.0921118926, -7.881852887100001]",-67.6211045192,7.0921118926,-7.881852887100001,457628,57.809,"[-67.6211045192, 7.0921118926, -7.881852887100001]",-67.6211045192,7.0921118926,-7.881852887100001
chr13,467550,467670,NC_023654.1,2803_006_autosomes_peak_44092,16,.,3.22793,3.94805,1.68706,49,4,5,"[-67.58417444, 7.14511657, -7.798585845000001]",-67.58417444,7.14511657,-7.798585845000001,"[-67.583719496, 7.145769538, -7.7975600730000005]",-67.583719496,7.145769538,-7.7975600730000005,467610,67.67,"[-67.583719496, 7.145769538, -7.7975600730000005]",-67.583719496,7.145769538,-7.7975600730000005
chr13,518058,518211,NC_023654.1,2803_006_autosomes_peak_44093,16,.,3.22793,3.94805,1.68706,49,5,6,"[-67.3194813784, 7.4172746056, -7.5142910092]",-67.3194813784,7.4172746056,-7.5142910092,"[-67.3182810628, 7.4180844652, -7.514232471400001]",-67.3182810628,7.4180844652,-7.514232471400001,518134,18.211,"[-67.3182810628, 7.4180844652, -7.514232471400001]",-67.3182810628,7.4180844652,-7.514232471400001
chr13,697021,697179,NC_023654.1,2803_006_autosomes_peak_44094,27,.,4.03491,5.27184,2.76836,88,6,7,"[-67.5595211, 8.0736246845, -7.151147584199999]",-67.5595211,8.0736246845,-7.151147584199999,"[-67.5609589, 8.0739872155, -7.1506072558]",-67.5609589,8.0739872155,-7.1506072558,697100,97.179,"[-67.5609589, 8.0739872155, -7.1506072558]",-67.5609589,8.0739872155,-7.1506072558
chr13,2780011,2780168,NC_023654.1,2803_006_autosomes_peak_44095,27,.,4.03491,5.27184,2.76836,70,27,28,"[-67.90835789030001, 7.7682901203, -7.4938480757]",-67.90835789030001,7.7682901203,-7.4938480757,"[-67.9078425064, 7.7682347464, -7.4923077016]",-67.9078425064,7.7682347464,-7.4923077016,2780089,80.16799999999999,"[-67.9078425064, 7.7682347464, -7.4923077016]",-67.9078425064,7.7682347464,-7.4923077016
chr13,2950740,2950956,NC_023654.1,2803_006_autosomes_peak_44096,27,.,4.03491,5.27184,2.76836,66,29,30,"[-67.42333475, 7.410633184, -7.98391337]",-67.42333475,7.410633184,-7.98391337,"[-67.42459565, 7.4117783296, -7.985468678]",-67.42459565,7.4117783296,-7.985468678,2950848,50.956,"[-67.42459565, 7.4117783296, -7.985468678]",-67.42459565,7.4117783296,-7.985468678
chr13,3273723,3273834,NC_023654.1,2803_006_autosomes_peak_44097,16,.,3.22793,3.94805,1.68706,49,32,33,"[-67.2121245869, 8.4266000575, -7.931794988699999]",-67.2121245869,8.4266000575,-7.931794988699999,"[-67.21255641020001, 8.426073085, -7.932694854599999]",-67.21255641020001,8.426073085,-7.932694854599999,3273778,73.834,"[-67.21255641020001, 8.426073085, -7.932694854599999]",-67.21255641020001,8.426073085,-7.932694854599999
chr13,3575436,3575693,NC_023654.1,2803_006_autosomes_peak_44098,27,.,4.03491,5.27184,2.76836,7,35,36,"[-67.6801902592, 7.574489234, -7.6098223564000005]",-67.6801902592,7.574489234,-7.6098223564000005,"[-67.6794005496, 7.5749470795, -7.6076442557]",-67.6794005496,7.5749470795,-7.6076442557,3575564,75.693,"[-67.6794005496, 7.5749470795, -7.6076442557]",-67.6794005496,7.5749470795,-7.6076442557
chr13,3783426,3783643,NC_023654.1,2803_006_autosomes_peak_44099,16,.,3.22793,3.94805,1.68706,150,37,38,"[-67.5380540728, 8.1068377492, -8.1019155724]",-67.5380540728,8.1068377492,-8.1019155724,"[-67.5372908404, 8.108869780600001, -8.1015851682]",-67.5372908404,8.108869780600001,-8.1015851682,3783534,83.643,"[-67.5372908404, 8.108869780600001, -8.1015851682]",-67.5372908404,8.108869780600001,-8.1015851682
chr13,3941449,3941916,NC_023654.1,2803_006_autosomes_peak_44100,52,.,5.64888,8.14205,5.28039,372,39,40,"[-66.56807152260001, 8.651000288899999, -7.794116037]",-66.56807152260001,8.651000288899999,-7.794116037,"[-66.5658333784, 8.648691487599999, -7.790759708]",-66.5658333784,8.648691487599999,-7.790759708,3941682,41.916,"[-66.5658333784, 8.648691487599999, -7.790759708]",-66.5658333784,8.648691487599999,-7.790759708
