seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr20,1032837,1034392,gene-LOC103223653,LOC103223653,NC_023661.1,10,11,"[22.638740382399998, 71.6281236121, 30.612469500200003]",22.6387403824,71.6281236121,30.612469500200003,"[22.644952918399998, 71.6409574936, 30.6153534032]",22.6449529184,71.6409574936,30.6153534032,1033614,22.6449529184,71.6409574936,30.6153534032,34.392,"[22.644952918399998, 71.6409574936, 30.6153534032]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",5.40343621577184
chr20,1221938,1256230,gene-LOC103225858,LOC103225858,NC_023661.1,12,13,"[23.4753468672, 72.5822347828, 30.105488641799997]",23.4753468672,72.5822347828,30.1054886418,"[23.198761312, 72.736226438, 29.964757703]",23.198761312,72.736226438,29.964757703,1239084,23.198761312,72.736226438,29.964757703,56.23,"[23.198761312, 72.736226438, 29.964757703]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",5.110040651529634
chr20,1271259,1289232,gene-HSD17B7,HSD17B7,NC_023661.1,12,13,"[23.0775434096, 72.80371566539999, 29.9030801899]",23.0775434096,72.80371566539999,29.9030801899,"[22.9325803808, 72.8844252192, 29.829320795199997]",22.9325803808,72.8844252192,29.8293207952,1280245,22.9325803808,72.8844252192,29.8293207952,89.232,"[22.9325803808, 72.8844252192, 29.829320795199997]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",5.0819060153542726
chr20,1298636,1451872,gene-DDR2,DDR2,NC_023661.1,12,15,"[23.746632046133332, 73.05466133453334, 30.108006852933332]",23.74663204613333,73.05466133453334,30.10800685293333,"[23.893197172266664, 73.94164748906667, 29.972050765866666]",23.893197172266664,73.94164748906667,29.972050765866666,1375254,23.893197172266664,73.94164748906667,29.972050765866666,83.95733333333332,"[23.893197172266664, 73.94164748906667, 29.972050765866666]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.623410581604255
chr20,1489372,1527767,gene-UAP1,UAP1,NC_023661.1,14,16,"[24.1229471808, 73.7070083908, 30.0942627128]",24.1229471808,73.7070083908,30.0942627128,"[24.2806124088, 73.8691850313, 30.301111935799998]",24.2806124088,73.8691850313,30.3011119358,1508569,24.2806124088,73.8691850313,30.3011119358,63.883500000000005,"[24.2806124088, 73.8691850313, 30.301111935799998]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.5433049280378714
chr20,1564205,1594841,gene-UHMK1,UHMK1,NC_023661.1,15,16,"[24.3488579, 74.19073422299999, 30.417892265499997]",24.3488579,74.19073422299999,30.4178922655,"[24.54431558, 74.1766600446, 30.6510046531]",24.54431558,74.1766600446,30.6510046531,1579523,24.54431558,74.1766600446,30.6510046531,94.841,"[24.54431558, 74.1766600446, 30.6510046531]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.267485587965504
chr20,1667247,1684951,gene-SH2D1B,SH2D1B,NC_023661.1,16,17,"[24.4339535418, 73.9195314652, 30.1307447859]",24.4339535418,73.9195314652,30.1307447859,"[24.3962333994, 73.85246163160001, 29.9834421947]",24.3962333994,73.85246163160001,29.9834421947,1676099,24.3962333994,73.85246163160001,29.9834421947,84.951,"[24.3962333994, 73.85246163160001, 29.9834421947]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.848400722024521
chr20,1693668,2002603,gene-LOC103223662,LOC103223662,NC_023661.1,16,21,"[24.26096749144, 74.02210198032, 30.43844856888]",24.26096749144,74.02210198032,30.43844856888,"[23.21787317874, 73.52015674972, 29.60792625098]",23.21787317874,73.52015674972,29.60792625098,1848135,23.21787317874,73.52015674972,29.60792625098,80.5206,"[23.21787317874, 73.52015674972, 29.60792625098]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.952087380018655
chr20,1703879,1707212,gene-C20H1orf111,C20H1orf111,NC_023661.1,17,18,"[24.3654101163, 73.769208565, 29.894299269399998]",24.3654101163,73.769208565,29.8942992694,"[24.3664756764, 73.74666082, 29.9252915032]",24.3664756764,73.74666082,29.9252915032,1705545,24.3664756764,73.74666082,29.9252915032,7.212000000000001,"[24.3664756764, 73.74666082, 29.9252915032]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.929013543090239
chr20,2053696,2094142,gene-OLFML2B,OLFML2B,NC_023661.1,20,21,"[22.7834098368, 72.9404185792, 29.6822524096]",22.7834098368,72.9404185792,29.6822524096,"[22.875659073599998, 73.3085863834, 29.3886184942]",22.8756590736,73.3085863834,29.3886184942,2073919,22.8756590736,73.3085863834,29.3886184942,94.142,"[22.875659073599998, 73.3085863834, 29.3886184942]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",5.195976981900674
chr20,2112819,2304063,gene-ATF6,ATF6,NC_023661.1,21,24,"[22.8562260069, 73.39345371329999, 29.3632982256]",22.8562260069,73.39345371329999,29.3632982256,"[22.3669792313, 73.8640478241, 29.6200241712]",22.3669792313,73.8640478241,29.6200241712,2208441,22.3669792313,73.8640478241,29.6200241712,68.021,"[22.3669792313, 73.8640478241, 29.6200241712]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.6926938723550276
chr20,2316668,2319972,gene-DUSP12,DUSP12,NC_023661.1,23,24,"[21.5853169132, 73.90552311360001, 30.3628501752]",21.5853169132,73.90552311360001,30.3628501752,"[21.6065778228, 73.9132386144, 30.3385043208]",21.6065778228,73.9132386144,30.3385043208,2318320,21.6065778228,73.9132386144,30.3385043208,19.972,"[21.6065778228, 73.9132386144, 30.3385043208]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.100545296428387
chr20,2344021,2351838,gene-FCRLB,FCRLB,NC_023661.1,23,24,"[21.7613307329, 73.9693978392, 30.1612968594]",21.7613307329,73.9693978392,30.1612968594,"[21.8116323462, 73.9876520976, 30.1036965132]",21.8116323462,73.9876520976,30.1036965132,2347929,21.8116323462,73.9876520976,30.1036965132,51.838,"[21.8116323462, 73.9876520976, 30.1036965132]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.236211174538647
chr20,2345513,2349444,gene-LOC103223668,LOC103223668,NC_023661.1,23,24,"[21.7709316037, 73.97288195760001, 30.1503029082]",21.7709316037,73.97288195760001,30.1503029082,"[21.7962271956, 73.98206162880001, 30.1213369416]",21.7962271956,73.98206162880001,30.1213369416,2347478,21.7962271956,73.98206162880001,30.1213369416,49.444,"[21.7962271956, 73.98206162880001, 30.1213369416]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.225325799244273
chr20,2359034,2366986,gene-FCRLA,FCRLA,NC_023661.1,23,24,"[21.8579378866, 74.0044561968, 30.050672067599997]",21.8579378866,74.0044561968,30.0506720676,"[21.9091082114, 74.0230257072, 29.9920769604]",21.9091082114,74.0230257072,29.9920769604,2363010,21.9091082114,74.0230257072,29.9920769604,66.986,"[21.9091082114, 74.0230257072, 29.9920769604]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.307571358602961
chr20,2398425,2413328,gene-FCGR2B,FCGR2B,NC_023661.1,23,25,"[21.872335786249998, 74.12698333750001, 30.57656056625]",21.87233578625,74.12698333750001,30.57656056625,"[21.9320349688, 74.166409224, 30.590322741599998]",21.9320349688,74.166409224,30.5903227416,2405876,21.9320349688,74.166409224,30.5903227416,56.664,"[21.9320349688, 74.166409224, 30.590322741599998]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",3.71379656387686
chr20,2435852,2436559,gene-LOC103223674,LOC103223674,NC_023661.1,24,25,"[22.1780814336, 74.2060913416, 30.079204106]",22.1780814336,74.2060913416,30.079204106,"[22.1791962312, 74.20818109220001, 30.0857194645]",22.1791962312,74.20818109220001,30.0857194645,2436205,22.1791962312,74.20818109220001,30.0857194645,36.559000000000005,"[22.1791962312, 74.20818109220001, 30.0857194645]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.124474998275612
chr20,2466492,2475579,gene-LOC103223675,LOC103223675,NC_023661.1,24,25,"[22.226394585599998, 74.2966570536, 30.361567026]",22.2263945856,74.2966570536,30.361567026,"[22.2407229672, 74.3235164082, 30.4453082745]",22.2407229672,74.3235164082,30.4453082745,2471035,22.2407229672,74.3235164082,30.4453082745,75.579,"[22.2407229672, 74.3235164082, 30.4453082745]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",3.74928744337895
chr20,2477001,2477074,gene-TRNAN-GUU,TRNAN-GUU,NC_023661.1,24,25,"[22.2429651768, 74.3277195558, 30.4584127155]",22.2429651768,74.3277195558,30.4584127155,"[22.243080283199998, 74.3279353292, 30.459085447]",22.2430802832,74.3279353292,30.459085447,2477037,22.2430802832,74.3279353292,30.459085447,77.074,"[22.243080283199998, 74.3279353292, 30.459085447]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",3.734942588411087
chr20,2480710,2512429,gene-FCGR2A,FCGR2A,NC_023661.1,24,26,"[22.4698096145, 74.26733094250001, 29.8357871315]",22.4698096145,74.26733094250001,29.8357871315,"[22.606675513549998, 74.33304478075, 29.86996911185]",22.60667551355,74.33304478075,29.86996911185,2496569,22.60667551355,74.33304478075,29.86996911185,56.2145,"[22.606675513549998, 74.33304478075, 29.86996911185]","[22.311284517611025, 75.99174503828483, 33.802269793261864]",4.2780288724902436
