seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr2,11397,31197,gene-PCMTD2,PCMTD2,NC_023643.1,0,1,"[55.4938634706, -55.55781525450001, -19.1919341982]",55.4938634706,-55.55781525450001,-19.1919341982,"[55.3899095106, -55.410275554500004, -19.0905700782]",55.3899095106,-55.4102755545,-19.0905700782,21297,55.3899095106,-55.4102755545,-19.0905700782,31.197000000000003,"[55.3899095106, -55.410275554500004, -19.0905700782]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",1.09844656435045
chr2,44849,50451,gene-LOC103242308,LOC103242308,NC_023643.1,0,1,"[55.3182337802, -55.308547676500005, -19.0206800294]",55.3182337802,-55.308547676500005,-19.0206800294,"[55.2888221598, -55.2668043735, -18.9920011506]",55.2888221598,-55.2668043735,-18.9920011506,47650,55.2888221598,-55.2668043735,-18.9920011506,50.451,"[55.2888221598, -55.2668043735, -18.9920011506]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",1.2941331958871707
chr2,59574,96113,gene-MYT1,MYT1,NC_023643.1,0,1,"[55.2409245852, -55.198824339000005, -18.9452968644]",55.2409245852,-55.198824339000005,-18.9452968644,"[55.049087527400005, -54.9265539805, -18.7582391078]",55.049087527400005,-54.9265539805,-18.7582391078,77843,55.049087527400005,-54.9265539805,-18.7582391078,96.113,"[55.049087527400005, -54.9265539805, -18.7582391078]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",1.7632681576233842
chr2,141897,145294,gene-NPBWR2,NPBWR2,NC_023643.1,1,2,"[54.808712370600006, -54.5853945045, -18.5238524982]",54.808712370600006,-54.5853945045,-18.5238524982,"[54.7908774412, -54.560081759, -18.5064618964]",54.7908774412,-54.560081759,-18.5064618964,143595,54.7908774412,-54.560081759,-18.5064618964,45.294,"[54.7908774412, -54.560081759, -18.5064618964]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",2.2724003823649985
chr2,148462,157915,gene-OPRL1,OPRL1,NC_023643.1,1,2,"[54.774244807600006, -54.536475407, -18.490243637200003]",54.774244807600006,-54.536475407,-18.490243637200003,"[54.724614667000004, -54.4660363775, -18.441849949]",54.724614667,-54.4660363775,-18.441849949,153188,54.724614667,-54.4660363775,-18.441849949,57.915000000000006,"[54.724614667000004, -54.4660363775, -18.441849949]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",2.4034012327738004
chr2,155881,166480,gene-LOC103242338,LOC103242338,NC_023643.1,1,2,"[54.7352935738, -54.4811927285, -18.4522628086]",54.7352935738,-54.4811927285,-18.4522628086,"[54.679646704, -54.40221428, -18.398002288]",54.679646704,-54.40221428,-18.398002288,161180,54.679646704,-54.40221428,-18.398002288,66.47999999999999,"[54.679646704, -54.40221428, -18.398002288]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",2.4923593043695385
chr2,160545,163273,gene-LKAAEAR1,LKAAEAR1,NC_023643.1,1,2,"[54.710806641000005, -54.4464389325, -18.428385927]",54.710806641000005,-54.4464389325,-18.428385927,"[54.6964840954, -54.4261112405, -18.414420203800002]",54.6964840954,-54.4261112405,-18.4144202038,161909,54.6964840954,-54.4261112405,-18.4144202038,63.273,"[54.6964840954, -54.4261112405, -18.414420203800002]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",2.4590456854778995
chr2,166690,173324,gene-RGS19,RGS19,NC_023643.1,1,2,"[54.678544162, -54.400649465, -18.396927214]",54.678544162,-54.400649465,-18.396927214,"[54.6437143352, -54.351216214, -18.3629651144]",54.6437143352,-54.351216214,-18.3629651144,170007,54.6437143352,-54.351216214,-18.3629651144,73.324,"[54.6437143352, -54.351216214, -18.3629651144]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",2.56347196115861
chr2,174158,184237,gene-TCEA2,TCEA2,NC_023643.1,1,2,"[54.6393356684, -54.345001663, -18.358695534800002]",54.6393356684,-54.345001663,-18.3586955348,"[54.5864189026, -54.2698979945, -18.3070971022]",54.5864189026,-54.2698979945,-18.3070971022,179197,54.5864189026,-54.2698979945,-18.3070971022,84.237,"[54.5864189026, -54.2698979945, -18.3070971022]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",2.676911927480391
chr2,185205,209280,gene-LOC103242374,LOC103242374,NC_023643.1,1,3,"[54.92074656625, -54.57681447625, -19.010501811]",54.92074656625,-54.57681447625,-19.010501811,"[54.89024956, -54.486178120000005, -19.087402176]",54.89024956,-54.486178120000005,-19.087402176,197242,54.89024956,-54.486178120000005,-19.087402176,54.64,"[54.89024956, -54.486178120000005, -19.087402176]","[55.750381227876105, -56.36066390486726, -19.50699171460177]",2.1046564623844857
