seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr22,1041714,1077514,gene-MOBP,MOBP,NC_023663.1,10,11,"[49.5143000386, 1.4867717277999999, 41.535705869]",49.5143000386,1.4867717278,41.535705869,"[49.5237834586, 1.0626383877999999, 41.552120169]",49.5237834586,1.0626383878,41.552120169,1059614,49.5237834586,1.0626383878,41.552120169,77.51400000000001,"[49.5237834586, 1.0626383877999999, 41.552120169]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",3.293929129546009
chr22,1042238,1045342,gene-LOC103227427,LOC103227427,NC_023663.1,10,11,"[49.5144388462, 1.4805637425999998, 41.535946122999995]",49.5144388462,1.4805637425999998,41.535946123,"[49.5152610958, 1.4437897234, 41.537369307]",49.5152610958,1.4437897234,41.537369307,1043790,49.5152610958,1.4437897234,41.537369307,45.342,"[49.5152610958, 1.4437897234, 41.537369307]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",3.4654039177664258
chr22,1369820,1765121,gene-MYRIP,MYRIP,NC_023663.1,13,18,"[49.5822328708, 0.7372016304, 41.835277767200004]",49.5822328708,0.7372016304,41.8352777672,"[48.86394723574, 0.36115969511999996, 41.68030396316]",48.86394723574,0.3611596951199999,41.68030396316,1567470,48.86394723574,0.3611596951199999,41.68030396316,93.0242,"[48.86394723574, 0.36115969511999996, 41.68030396316]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",3.6840334110281403
chr22,1743545,1744808,gene-LOC103227430,LOC103227430,NC_023663.1,17,18,"[48.6411805985, 0.011052920999999993, 42.0741955815]",48.6411805985,0.0110529209999999,42.0741955815,"[48.6447464264, 0.018143150399999974, 42.065077605599996]",48.6447464264,0.0181431503999999,42.0650776056,1744176,48.6447464264,0.0181431503999999,42.0650776056,44.808,"[48.6447464264, 0.018143150399999974, 42.065077605599996]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",4.032470612948742
chr22,1806431,1809180,gene-EIF1B,EIF1B,NC_023663.1,18,19,"[48.828776366, 0.3526994778, 41.7153010942]",48.828776366,0.3526994778,41.7153010942,"[48.84083348, 0.363266084, 41.736106076]",48.84083348,0.363266084,41.736106076,1807805,48.84083348,0.363266084,41.736106076,9.18,"[48.84083348, 0.363266084, 41.736106076]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",3.7327095823489547
chr22,1881640,1923708,gene-ENTPD3,ENTPD3,NC_023663.1,18,20,"[49.264468889999996, 0.255655124, 42.241085778]",49.26446889,0.255655124,42.241085778,"[49.503509783, 0.2183870828, 42.5370951566]",49.503509783,0.2183870828,42.5370951566,1902674,49.503509783,0.2183870828,42.5370951566,61.854,"[49.503509783, 0.2183870828, 42.5370951566]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",3.721281342976916
chr22,1949789,1954518,gene-RPL14,RPL14,NC_023663.1,19,20,"[49.5866225365, 0.4327648916, 42.7473125083]",49.5866225365,0.4327648916,42.7473125083,"[49.619623863, 0.40620871919999996, 42.7780732346]",49.619623863,0.4062087191999999,42.7780732346,1952153,49.619623863,0.4062087191999999,42.7780732346,54.518,"[49.619623863, 0.40620871919999996, 42.7780732346]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",3.8600571991416315
chr22,1967154,1980633,gene-ZNF619,ZNF619,NC_023663.1,19,20,"[49.707804189, 0.3352499976, 42.8602666238]",49.707804189,0.3352499976,42.8602666238,"[49.8018673905, 0.25955732519999997, 42.947943475100004]",49.8018673905,0.2595573251999999,42.9479434751,1973893,49.8018673905,0.2595573251999999,42.9479434751,80.633,"[49.8018673905, 0.25955732519999997, 42.947943475100004]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",3.8662593076892238
chr22,1999912,2011260,gene-ZNF620,ZNF620,NC_023663.1,19,21,"[49.5470688104, 0.40377179679999997, 43.2649488288]",49.5470688104,0.4037717967999999,43.2649488288,"[49.582039942, 0.36872236399999997, 43.360526224000004]",49.582039942,0.3687223639999999,43.360526224,2005586,49.582039942,0.3687223639999999,43.360526224,55.63,"[49.582039942, 0.36872236399999997, 43.360526224000004]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",4.342227052076652
chr22,2000190,2030885,gene-ZNF621,ZNF621,NC_023663.1,20,21,"[49.936865131, 0.15069329599999998, 43.075884619]",49.936865131,0.1506932959999999,43.075884619,"[49.9118456365, 0.133454984, 43.3932739885]",49.9118456365,0.133454984,43.3932739885,2015537,49.9118456365,0.133454984,43.3932739885,30.885,"[49.9118456365, 0.133454984, 43.3932739885]","[51.95601440276407, -0.2809453998025666, 39.78322097729516]",4.169272882263097
