gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103248951,gene-LOC103248951,14202,18465,chr3,NC_023644.1,0,1,"[-38.938858719200006, 17.9295443256, 6.6416434426]",-38.938858719200006,17.9295443256,6.6416434426,"[-38.926920614000004, 17.947801902, 6.6778418545000005]",-38.926920614000004,17.947801902,6.6778418545000005,16333,-38.926920614000004,17.947801902,6.6778418545000005,18.465,"[-38.926920614000004, 17.947801902, 6.6778418545000005]"
MRPL57,gene-MRPL57,31741,32560,chr3,NC_023644.1,0,1,"[-38.889742503600004, 18.0046603548, 6.790572353300001]",-38.889742503600004,18.0046603548,6.790572353300001,"[-38.887448976, 18.008167968, 6.797526728]",-38.887448976,18.008167968,6.797526728,32150,-38.887448976,18.008167968,6.797526728,32.56,"[-38.887448976, 18.008167968, 6.797526728]"
SKA3,gene-SKA3,32645,57771,chr3,NC_023644.1,0,1,"[-38.887210942, 18.008532006, 6.7982484885000005]",-38.887210942,18.008532006,6.7982484885000005,"[-38.8168480916, 18.1161416388, 7.011600892300001]",-38.8168480916,18.1161416388,7.011600892300001,45208,-38.8168480916,18.1161416388,7.011600892300001,57.770999999999994,"[-38.8168480916, 18.1161416388, 7.011600892300001]"
SAP18,gene-SAP18,63736,72521,chr3,NC_023644.1,0,1,"[-38.8001437056, 18.1416885408, 7.0622514968]",-38.8001437056,18.1416885408,7.0622514968,"[-38.7755421916, 18.1793129388, 7.1368475673]",-38.7755421916,18.1793129388,7.1368475673,68128,-38.7755421916,18.1793129388,7.1368475673,72.521,"[-38.7755421916, 18.1793129388, 7.1368475673]"
LOC103248954,gene-LOC103248954,107676,109482,chr3,NC_023644.1,1,2,"[-38.6770941296, 18.3298747728, 7.4353592188]",-38.6770941296,18.3298747728,7.4353592188,"[-38.672036607200006, 18.3376095096, 7.4506945066000005]",-38.672036607200006,18.3376095096,7.4506945066000005,108579,-38.672036607200006,18.3376095096,7.4506945066000005,9.482,"[-38.672036607200006, 18.3376095096, 7.4506945066000005]"
LATS2,gene-LATS2,124520,215426,chr3,NC_023644.1,1,3,"[-38.702965594000005, 18.448849908, 7.395968910000001]",-38.702965594000005,18.448849908,7.395968910000001,"[-38.7191877697, 19.0118216754, 7.4915792955]",-38.7191877697,19.0118216754,7.4915792955,169973,-38.7191877697,19.0118216754,7.4915792955,57.713,"[-38.7191877697, 19.0118216754, 7.4915792955]"
XPO4,gene-XPO4,242281,348298,chr3,NC_023644.1,2,4,"[-38.5845367498, 18.82118810635, 8.25374998855]",-38.5845367498,18.82118810635,8.25374998855,"[-39.0007382884, 19.061671768300002, 8.340106135900001]",-39.0007382884,19.061671768300002,8.340106135900001,295289,-39.0007382884,19.061671768300002,8.340106135900001,74.149,"[-39.0007382884, 19.061671768300002, 8.340106135900001]"
N6AMT2,gene-N6AMT2,352063,418220,chr3,NC_023644.1,3,5,"[-38.8657703128, 19.3204765092, 7.5741991392]",-38.8657703128,19.3204765092,7.5741991392,"[-39.032856432, 19.047142248, 7.566154448]",-39.032856432,19.047142248,7.566154448,385141,-39.032856432,19.047142248,7.566154448,59.11,"[-39.032856432, 19.047142248, 7.566154448]"
IL17D,gene-IL17D,401525,421725,chr3,NC_023644.1,4,5,"[-39.2042542725, 19.1717872275, 8.369623347500001]",-39.2042542725,19.1717872275,8.369623347500001,"[-39.2114636525, 19.0769098475, 8.2027693275]",-39.2114636525,19.0769098475,8.2027693275,411625,-39.2114636525,19.0769098475,8.2027693275,21.725,"[-39.2114636525, 19.0769098475, 8.2027693275]"
LOC103248962,gene-LOC103248962,435649,546661,chr3,NC_023644.1,4,6,"[-39.080052531250004, 19.0273062838, 8.326240375300001]",-39.080052531250004,19.0273062838,8.326240375300001,"[-38.69497965625, 18.5550834382, 8.1519182317]",-38.69497965625,18.5550834382,8.1519182317,491155,-38.69497965625,18.5550834382,8.1519182317,73.3305,"[-38.69497965625, 18.5550834382, 8.1519182317]"
LOC103248963,gene-LOC103248963,556515,560940,chr3,NC_023644.1,5,6,"[-38.827156984, 18.4938982895, 7.845538542500001]",-38.827156984,18.4938982895,7.845538542500001,"[-38.794879264, 18.477035942, 7.86819233]",-38.794879264,18.477035942,7.86819233,558727,-38.794879264,18.477035942,7.86819233,60.940000000000005,"[-38.794879264, 18.477035942, 7.86819233]"
CRYL1,gene-CRYL1,567937,704109,chr3,NC_023644.1,5,8,"[-39.1722374818, 18.817399852033333, 7.756741907466667]",-39.1722374818,18.817399852033333,7.756741907466667,"[-39.0376178426, 19.034153902566665, 8.158685338933333]",-39.0376178426,19.034153902566665,8.158685338933333,636023,-39.0376178426,19.034153902566665,8.158685338933333,68.03633333333333,"[-39.0376178426, 19.034153902566665, 8.158685338933333]"
GJB6,gene-GJB6,775410,783770,chr3,NC_023644.1,7,8,"[-38.8538042, 19.179022018999998, 8.177077666]",-38.8538042,19.179022018999998,8.177077666,"[-38.8840674, 19.181662943, 8.267053001999999]",-38.8840674,19.181662943,8.267053001999999,779590,-38.8840674,19.181662943,8.267053001999999,83.77,"[-38.8840674, 19.181662943, 8.267053001999999]"
GJB2,gene-GJB2,801786,808165,chr3,NC_023644.1,8,9,"[-38.9462359036, 19.198817638399998, 8.4293790956]",-38.9462359036,19.198817638399998,8.4293790956,"[-38.958436379, 19.241776375999997, 8.385265759]",-38.958436379,19.241776375999997,8.385265759,804975,-38.958436379,19.241776375999997,8.385265759,8.165,"[-38.958436379, 19.241776375999997, 8.385265759]"
