gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
RNF187,-0.807439908751002,-1.345358277091,-1.82120943489175,6.069230000000001,0.24494999999999978,1.95845
LOC103229947,,,,,-0.35919999999999996,
LOC103229955,0.492023983977855,-0.540260794457497,0.640690312972949,,0.7293700000000003,
LOC103229954,,,,,,
TRIM17,1.35989193211991,3.90036364815527,0.373600626917725,0.3881699999999997,0.9117199999999999,-5.57658
TRIM11,0.100798308891961,0.380522582395122,0.751645930374385,19.360680000000002,-1.56475,-8.57801
OBSCN,1.29999815615,0.789216898014312,1.74837710882636,1.92931,-0.17685999999999957,-1.7319899999999997
LOC103230993,1.6226488061581,0.293301115434861,1.37585953518707,,,
IBA57,0.361513432694776,0.349609721643327,0.560355080018514,0.19523999999999964,0.1850900000000002,-0.29025999999999996
GJC2,2.96115596881335,1.7543581411904,1.96941449500908,1.0622699999999998,0.30756999999999923,-1.5778199999999996
LOC103229961,,,,-0.5741700000000005,2.1200299999999994,-4.461269999999999
GUK1,0.311931415522867,0.203766835739452,0.513873417699927,-1.9223700000000004,1.69822,-1.5778199999999996
MRPL55,0.192046550975583,0.151646177782275,-0.517118831376429,-10.67648,-17.933950000000003,-11.651819999999999
C25H1orf35,0.262681458458764,0.707908875649016,0.404806793179675,-3.5519,-2.28864,0.5167299999999999
ARF1,-0.445863108900215,-0.305553051740766,-0.672255750806944,2.02461,1.33352,0.34448000000000034
WNT3A,,,,,0.12522000000000055,0.5167299999999999
WNT9A,-0.640383005497626,0.149759144094478,-1.55699355337968,-24.53508,8.289539999999999,3.9168900000000004
LOC103229969,,,,5.106890000000001,2.9065200000000004,3.4182500000000005
LOC103229970,1.31227678248072,0.0,0.0,,0.12522000000000055,-1.7319899999999997
LOC103229971,,,,-0.7671000000000001,1.09132,1.3237100000000002
PRSS38,,,,-5.5788,-0.41905999999999954,
SNAP47,0.195267044991447,-0.0419104137569365,0.614814585824302,2.4104799999999997,0.6695100000000007,-0.29025999999999996
JMJD4,-0.520106856349147,-1.04630865439636,-1.11337529902033,8.38205,-11.5822,-16.92007
LOC103229978,0.992742597856474,1.00686235163243,1.15579250795582,-2.0991,7.86494,
LOC103231002,-2.46901304962802,2.05126691558951,0.0,,,
CDC42BPA,0.396389072838645,0.428080885380928,0.455886162030392,-0.76478,1.82069,-0.27218999999999927
ADCK3,-0.585689287790927,-0.451438359218726,-0.456195834367929,-0.9600300000000002,1.33352,-0.7708399999999997
LOC103229983,2.44260478391873,1.30844018225604,1.97266990037553,,-0.6585299999999998,
PSEN2,0.329633197422249,0.0778554905492567,0.234408327878585,-1.0553400000000002,0.7892399999999999,1.1514600000000002
ITPKB,0.0107217387651498,-0.0077097490035799,-0.303282213417778,6.262129999999999,1.2165400000000002,-9.42119
C25H1orf95,-1.54611446935552,0.0,0.0,0.6764099999999997,0.4871699999999999,-0.13608999999999982
LOC103229989,,,,-4.13529,-0.9007300000000003,
PARP1,-0.259117730054527,-0.0256492637449607,-0.808206526189678,1.1738,-7.6008,-11.497600000000002
LIN9,0.283317557657263,0.725851960314473,0.260140576925605,-3.7494299999999994,2.6044500000000004,-5.077939999999999
MIXL1,0.0,3.24850296360741,0.0,,,
ACBD3,-0.06740746008858,0.250894643177449,0.348919267134489,-4.209799999999994,-13.334699999999998,-17.11039
H3F3A,-0.463162471153762,-0.929301239450449,-1.02469074854032,0.7740399999999994,-2.4111100000000008,2.6112600000000006
SDE2,0.214983300428362,0.599828807758755,0.585061020228619,-29.730379999999997,-12.431299999999998,-8.922539999999998
LEFTY2,0.0,0.0,2.41140573898208,2.5057899999999997,-0.7211399999999997,-1.0972399999999998
PYCR2,-0.0047349065248829,0.112289434775806,-0.283967558097337,-6.522600000000001,-13.691200000000002,-14.34491
LEFTY1,1.31227678248072,0.0,0.0,0.8693399999999998,-0.41905999999999954,2.7654300000000003
TMEM63A,-0.0204945583143993,0.591936987887801,0.560465700450607,1.1599000000000004,-1.4422699999999997,-0.7708399999999997
LOC103230003,0.457028589096718,-0.968501241746984,0.953280973159101,-0.09299999999999997,1.03145,
EPHX1,-1.546929106593,-1.69353146913116,-1.62986409850308,-1.9223700000000004,1.03145,1.4778799999999999
LOC103230006,1.12839101713251,0.680573558365283,1.14591236108586,-38.8656,-30.678200000000004,-20.7466
LOC103231005,0.880182817830149,-0.969842192121578,0.647185963530263,0.11149999999999949,2.3760000000000012,-5.540389999999999
ENAH,-0.590518974047237,-0.829307939479528,-0.944757282048404,3.863299999999999,-1.8042200000000008,-2.8472999999999997
