gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BTNL10,gene-BTNL10,1185693,1189294,chr25,NC_023666.1,0.0,NA,NA,NA,NA,NA
LOC103229945,gene-LOC103229945,1187954,1189291,chr25,NC_023666.1,0.0,NA,NA,NA,NA,NA
RNF187,gene-RNF187,1228235,1235292,chr25,NC_023666.1,168.091418511337,-1.345358277091,0.227690240924213,-5.90872174244308,3.4477249808733902e-09,3.88768878681177e-08
LOC103229947,gene-LOC103229947,1265038,1267693,chr25,NC_023666.1,0.0,NA,NA,NA,NA,NA
LOC103229948,gene-LOC103229948,1271322,1273983,chr25,NC_023666.1,0.177896231460551,2.56952512592658,5.35188313025668,0.480116075666873,0.631144857981244,NA
LOC103229949,gene-LOC103229949,1278398,1279218,chr25,NC_023666.1,0.310428805912545,2.05617546076151,4.45764339892584,0.461269616420413,0.644605180792459,NA
LOC103229950,gene-LOC103229950,1279465,1280351,chr25,NC_023666.1,0.30686040514344,2.05373022678399,4.84655471556149,0.423750550094855,0.671747745042442,NA
LOC103229955,gene-LOC103229955,1300485,1303990,chr25,NC_023666.1,6.2227460925761,-0.540260794457497,0.956081126426183,-0.565078401324565,0.572020438670389,0.707393384273891
LOC103229954,gene-LOC103229954,1304447,1305991,chr25,NC_023666.1,0.0,NA,NA,NA,NA,NA
TRIM17,gene-TRIM17,1312737,1322058,chr25,NC_023666.1,1.23226121982523,3.90036364815527,2.3429174832397,1.66474648640293,0.0959633443424604,NA
TRIM11,gene-TRIM11,1322817,1336535,chr25,NC_023666.1,95.1252442476757,0.380522582395122,0.259733757256052,1.46504861907493,0.142907653450971,0.260463793778646
OBSCN,gene-OBSCN,1356567,1520517,chr25,NC_023666.1,122.341159911988,0.789216898014312,0.237651639076694,3.32089818980639,0.0008972826229009,0.0036865831088057
LOC103230993,gene-LOC103230993,1437951,1439129,chr25,NC_023666.1,3.78983615150174,0.293301115434861,1.29606481487065,0.226301271409897,0.820967109597784,0.888941684822183
LOC103229956,gene-LOC103229956,1485850,1486960,chr25,NC_023666.1,2.09977717839163,1.74180914289649,2.14432278488359,0.812288688613195,0.416625999557458,0.568781445263125
IBA57,gene-IBA57,1531030,1563180,chr25,NC_023666.1,53.9221334158475,0.349609721643327,0.336266840430607,1.03967944384773,0.298488853954986,0.447665114116467
GJC2,gene-GJC2,1568664,1579279,chr25,NC_023666.1,4.8681479351441,1.7543581411904,1.10407112666512,1.58899014639527,0.112062617345225,0.216605139106888
LOC103229961,gene-LOC103229961,1575014,1578349,chr25,NC_023666.1,0.0,NA,NA,NA,NA,NA
GUK1,gene-GUK1,1579382,1587623,chr25,NC_023666.1,237.761506960999,0.203766835739452,0.17346141236758,1.17470988479935,0.240110803350436,0.382138345231433
MRPL55,gene-MRPL55,1618831,1621460,chr25,NC_023666.1,35.9969539789637,0.151646177782275,0.386843450575932,0.39200916431829,0.695051442507248,0.801052559166268
