gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
RNF187,gene-RNF187,1228235,1235292,chr25,1233147,1233449,NC_023666.1,2803_001_autosomes_peak_132451,21,.,3.3682,3.87986,2.15898,167
RNF187,gene-RNF187,1228235,1235292,chr25,1233949,1234184,NC_023666.1,2803_001_autosomes_peak_132452,21,.,3.3682,3.87986,2.15898,125
RNF187,gene-RNF187,1228235,1235292,chr25,1234389,1235388,NC_023666.1,2803_001_autosomes_peak_132453a,398,.,17.8033,42.3837,39.8849,305
RNF187,gene-RNF187,1228235,1235292,chr25,1234389,1235388,NC_023666.1,2803_001_autosomes_peak_132453b,185,.,10.5858,20.7783,18.5562,871
LOC103229947,gene-LOC103229947,1265038,1267693,chr25,1265598,1265908,NC_023666.1,2803_001_autosomes_peak_132455,21,.,3.3682,3.87986,2.15898,96
LOC103229955,gene-LOC103229955,1300485,1303990,chr25,1301771,1302127,NC_023666.1,2803_001_autosomes_peak_132457,38,.,4.33054,5.68452,3.84989,210
TRIM17,gene-TRIM17,1312737,1322058,chr25,1313311,1314551,NC_023666.1,2803_001_autosomes_peak_132458a,38,.,4.33054,5.68452,3.84989,199
TRIM17,gene-TRIM17,1312737,1322058,chr25,1313311,1314551,NC_023666.1,2803_001_autosomes_peak_132458b,67,.,5.77405,8.71856,6.76339,376
TRIM17,gene-TRIM17,1312737,1322058,chr25,1314835,1315741,NC_023666.1,2803_001_autosomes_peak_132459,38,.,4.33054,5.68452,3.84989,189
TRIM17,gene-TRIM17,1312737,1322058,chr25,1319379,1319517,NC_023666.1,2803_001_autosomes_peak_132460,14,.,2.88702,3.05827,1.41458,28
TRIM17,gene-TRIM17,1312737,1322058,chr25,1320406,1320881,NC_023666.1,2803_001_autosomes_peak_132461,38,.,4.33054,5.68452,3.84989,312
TRIM11,gene-TRIM11,1322817,1336535,chr25,1322312,1324651,NC_023666.1,2803_001_autosomes_peak_132462a,78,.,6.25522,9.80253,7.81385,462
TRIM11,gene-TRIM11,1322817,1336535,chr25,1322312,1324651,NC_023666.1,2803_001_autosomes_peak_132462b,1007,.,35.1255,103.723,100.719,797
TRIM11,gene-TRIM11,1322817,1336535,chr25,1322312,1324651,NC_023666.1,2803_001_autosomes_peak_132462c,689,.,26.4644,71.7636,68.9972,1004
TRIM11,gene-TRIM11,1322817,1336535,chr25,1322312,1324651,NC_023666.1,2803_001_autosomes_peak_132462d,622,.,24.5397,64.9809,62.2707,1094
TRIM11,gene-TRIM11,1322817,1336535,chr25,1327838,1328232,NC_023666.1,2803_001_autosomes_peak_132463,38,.,4.33054,5.68452,3.84989,321
TRIM11,gene-TRIM11,1322817,1336535,chr25,1328717,1328918,NC_023666.1,2803_001_autosomes_peak_132464,14,.,2.88702,3.05827,1.41458,38
TRIM11,gene-TRIM11,1322817,1336535,chr25,1329070,1329327,NC_023666.1,2803_001_autosomes_peak_132465,21,.,3.3682,3.87986,2.15898,178
TRIM11,gene-TRIM11,1322817,1336535,chr25,1329492,1329988,NC_023666.1,2803_001_autosomes_peak_132466,38,.,4.33054,5.68452,3.84989,348
TRIM11,gene-TRIM11,1322817,1336535,chr25,1334960,1335489,NC_023666.1,2803_001_autosomes_peak_132467,57,.,5.29288,7.66889,5.74981,222
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357067,1357477,NC_023666.1,2803_001_autosomes_peak_132474,47,.,4.81171,6.6564,4.77727,129
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357908,1358315,NC_023666.1,2803_001_autosomes_peak_132475,47,.,4.81171,6.6564,4.77727,282
OBSCN,gene-OBSCN,1356567,1520517,chr25,1358605,1360605,NC_023666.1,2803_001_autosomes_peak_132476,47,.,4.81171,6.6564,4.77727,1532
OBSCN,gene-OBSCN,1356567,1520517,chr25,1361197,1362069,NC_023666.1,2803_001_autosomes_peak_132477,47,.,4.81171,6.6564,4.77727,120
OBSCN,gene-OBSCN,1356567,1520517,chr25,1362257,1362408,NC_023666.1,2803_001_autosomes_peak_132478,21,.,3.3682,3.87986,2.15898,59
OBSCN,gene-OBSCN,1356567,1520517,chr25,1362708,1365608,NC_023666.1,2803_001_autosomes_peak_132479a,57,.,5.29288,7.66889,5.74981,1380
OBSCN,gene-OBSCN,1356567,1520517,chr25,1362708,1365608,NC_023666.1,2803_001_autosomes_peak_132479b,67,.,5.77405,8.71856,6.76339,1637
OBSCN,gene-OBSCN,1356567,1520517,chr25,1362708,1365608,NC_023666.1,2803_001_autosomes_peak_132479c,67,.,5.77405,8.71856,6.76339,2597
OBSCN,gene-OBSCN,1356567,1520517,chr25,1366693,1366814,NC_023666.1,2803_001_autosomes_peak_132480,14,.,2.88702,3.05827,1.41458,10
OBSCN,gene-OBSCN,1356567,1520517,chr25,1367004,1367896,NC_023666.1,2803_001_autosomes_peak_132481,100,.,7.21756,12.0637,10.0145,422
OBSCN,gene-OBSCN,1356567,1520517,chr25,1368782,1371192,NC_023666.1,2803_001_autosomes_peak_132482a,57,.,5.29288,7.66889,5.74981,488
OBSCN,gene-OBSCN,1356567,1520517,chr25,1368782,1371192,NC_023666.1,2803_001_autosomes_peak_132482b,111,.,7.69873,13.2369,11.1598,745
OBSCN,gene-OBSCN,1356567,1520517,chr25,1368782,1371192,NC_023666.1,2803_001_autosomes_peak_132482c,111,.,7.69873,13.2369,11.1598,1033
OBSCN,gene-OBSCN,1356567,1520517,chr25,1368782,1371192,NC_023666.1,2803_001_autosomes_peak_132482d,47,.,4.81171,6.6564,4.77727,1310
OBSCN,gene-OBSCN,1356567,1520517,chr25,1368782,1371192,NC_023666.1,2803_001_autosomes_peak_132482e,57,.,5.29288,7.66889,5.74981,2228
OBSCN,gene-OBSCN,1356567,1520517,chr25,1372671,1373519,NC_023666.1,2803_001_autosomes_peak_132483,47,.,4.81171,6.6564,4.77727,390
OBSCN,gene-OBSCN,1356567,1520517,chr25,1374113,1374566,NC_023666.1,2803_001_autosomes_peak_132484,47,.,4.81171,6.6564,4.77727,143
OBSCN,gene-OBSCN,1356567,1520517,chr25,1375199,1375943,NC_023666.1,2803_001_autosomes_peak_132485a,47,.,4.81171,6.6564,4.77727,438
OBSCN,gene-OBSCN,1356567,1520517,chr25,1375199,1375943,NC_023666.1,2803_001_autosomes_peak_132485b,47,.,4.81171,6.6564,4.77727,645
OBSCN,gene-OBSCN,1356567,1520517,chr25,1380443,1381172,NC_023666.1,2803_001_autosomes_peak_132486,100,.,7.21756,12.0637,10.0145,406
OBSCN,gene-OBSCN,1356567,1520517,chr25,1382080,1382421,NC_023666.1,2803_001_autosomes_peak_132487,21,.,3.3682,3.87986,2.15898,87
OBSCN,gene-OBSCN,1356567,1520517,chr25,1382800,1382962,NC_023666.1,2803_001_autosomes_peak_132488,14,.,2.88702,3.05827,1.41458,102
OBSCN,gene-OBSCN,1356567,1520517,chr25,1384746,1385408,NC_023666.1,2803_001_autosomes_peak_132489a,57,.,5.29288,7.66889,5.74981,61
OBSCN,gene-OBSCN,1356567,1520517,chr25,1384746,1385408,NC_023666.1,2803_001_autosomes_peak_132489b,67,.,5.77405,8.71856,6.76339,294
OBSCN,gene-OBSCN,1356567,1520517,chr25,1390559,1390746,NC_023666.1,2803_001_autosomes_peak_132490,14,.,2.88702,3.05827,1.41458,25
OBSCN,gene-OBSCN,1356567,1520517,chr25,1391509,1391724,NC_023666.1,2803_001_autosomes_peak_132491,29,.,3.84937,4.75735,2.97448,109
OBSCN,gene-OBSCN,1356567,1520517,chr25,1392191,1392454,NC_023666.1,2803_001_autosomes_peak_132492,21,.,3.3682,3.87986,2.15898,13
OBSCN,gene-OBSCN,1356567,1520517,chr25,1393362,1393787,NC_023666.1,2803_001_autosomes_peak_132493,38,.,4.33054,5.68452,3.84989,235
OBSCN,gene-OBSCN,1356567,1520517,chr25,1394366,1394693,NC_023666.1,2803_001_autosomes_peak_132494,38,.,4.33054,5.68452,3.84989,238
OBSCN,gene-OBSCN,1356567,1520517,chr25,1394852,1395616,NC_023666.1,2803_001_autosomes_peak_132495,47,.,4.81171,6.6564,4.77727,519
OBSCN,gene-OBSCN,1356567,1520517,chr25,1398002,1398318,NC_023666.1,2803_001_autosomes_peak_132496,38,.,4.33054,5.68452,3.84989,240
OBSCN,gene-OBSCN,1356567,1520517,chr25,1398539,1398726,NC_023666.1,2803_001_autosomes_peak_132497,21,.,3.3682,3.87986,2.15898,31
OBSCN,gene-OBSCN,1356567,1520517,chr25,1399595,1399713,NC_023666.1,2803_001_autosomes_peak_132498,21,.,3.3682,3.87986,2.15898,28
OBSCN,gene-OBSCN,1356567,1520517,chr25,1401163,1401749,NC_023666.1,2803_001_autosomes_peak_132499,38,.,4.33054,5.68452,3.84989,372
OBSCN,gene-OBSCN,1356567,1520517,chr25,1413580,1413891,NC_023666.1,2803_001_autosomes_peak_132500,29,.,3.84937,4.75735,2.97448,173
OBSCN,gene-OBSCN,1356567,1520517,chr25,1414435,1415130,NC_023666.1,2803_001_autosomes_peak_132501,67,.,5.77405,8.71856,6.76339,542
OBSCN,gene-OBSCN,1356567,1520517,chr25,1415457,1415811,NC_023666.1,2803_001_autosomes_peak_132502,29,.,3.84937,4.75735,2.97448,161
