gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1386314,1386421,NC_023669.1,2803_001_autosomes_peak_142502,14,.,2.88702,3.05827,1.41458,49
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1388916,1389266,NC_023669.1,2803_001_autosomes_peak_142503,47,.,4.81171,6.6564,4.77727,227
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1398867,1398967,NC_023669.1,2803_001_autosomes_peak_142504,21,.,3.3682,3.87986,2.15898,48
LOC103246561,gene-LOC103246561,1438451,1467856,chr28,1461053,1461361,NC_023669.1,2803_001_autosomes_peak_142510,57,.,5.29288,7.66889,5.74981,125
LOC103246561,gene-LOC103246561,1438451,1467856,chr28,1461788,1461941,NC_023669.1,2803_001_autosomes_peak_142511,29,.,3.84937,4.75735,2.97448,32
LOC103246567,gene-LOC103246567,1467881,1482841,chr28,1469532,1469955,NC_023669.1,2803_001_autosomes_peak_142512,185,.,10.5858,20.7783,18.5562,274
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535301,1536442,NC_023669.1,2803_001_autosomes_peak_142518a,2082,.,61.5899,211.862,208.236,105
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535301,1536442,NC_023669.1,2803_001_autosomes_peak_142518b,1382,.,44.7489,141.483,138.241,180
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535301,1536442,NC_023669.1,2803_001_autosomes_peak_142518c,1025,.,35.6066,105.56,102.544,606
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1539431,1539805,NC_023669.1,2803_001_autosomes_peak_142519,21,.,3.3682,3.87986,2.15898,118
GUSB,gene-GUSB,1621293,1646097,chr28,1623060,1623243,NC_023669.1,2803_001_autosomes_peak_142520,67,.,5.77405,8.71856,6.76339,119
