gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
SCGB1C1,gene-SCGB1C1,2628,4911,chr1,NC_023642.1,0,1,"[-43.7442115116, 14.3208788352, -66.9288932096]",-43.7442115116,14.3208788352,-66.9288932096,"[-43.7578517517, 14.3098711224, -66.9154308152]",-43.7578517517,14.3098711224,-66.9154308152,3769,-43.7578517517,14.3098711224,-66.9154308152,4.9110000000000005,"[-43.7578517517, 14.3098711224, -66.9154308152]"
ODF3,gene-ODF3,4916,10379,chr1,NC_023642.1,0,1,"[-43.7578816252, 14.3098470144, -66.9154013312]",-43.7578816252,14.3098470144,-66.9154013312,"[-43.7905214113, 14.2835066136, -66.8831871128]",-43.7905214113,14.2835066136,-66.8831871128,7647,-43.7905214113,14.2835066136,-66.8831871128,10.379,"[-43.7905214113, 14.2835066136, -66.8831871128]"
BET1L,gene-BET1L,14423,18444,chr1,NC_023642.1,0,1,"[-43.8146830981, 14.2640080632, -66.8593404536]",-43.8146830981,14.2640080632,-66.8593404536,"[-43.8387073668, 14.244620409600001, -66.8356294208]",-43.8387073668,14.244620409600001,-66.8356294208,16433,-43.8387073668,14.244620409600001,-66.8356294208,18.444,"[-43.8387073668, 14.244620409600001, -66.8356294208]"
RIC8A,gene-RIC8A,18597,25398,chr1,NC_023642.1,0,1,"[-43.8396214959, 14.2438827048, -66.8347272104]",-43.8396214959,14.2438827048,-66.8347272104,"[-43.8802554306, 14.2110910032, -66.7946230736]",-43.8802554306,14.2110910032,-66.7946230736,21997,-43.8802554306,14.2110910032,-66.7946230736,25.398,"[-43.8802554306, 14.2110910032, -66.7946230736]"
SIRT3,gene-SIRT3,25740,49471,chr1,NC_023642.1,0,1,"[-43.882298778, 14.209442016, -66.792606368]",-43.882298778,14.209442016,-66.792606368,"[-44.0240843837, 14.0950206264, -66.6526694072]",-44.0240843837,14.0950206264,-66.6526694072,37605,-44.0240843837,14.0950206264,-66.6526694072,49.471,"[-44.0240843837, 14.0950206264, -66.6526694072]"
LOC103234607,gene-LOC103234607,28649,29165,chr1,NC_023642.1,0,1,"[-43.8996791803, 14.1954159816, -66.77545257679999]",-43.8996791803,14.1954159816,-66.77545257679999,"[-43.9027621255, 14.192928036000001, -66.772409828]",-43.9027621255,14.192928036000001,-66.772409828,28907,-43.9027621255,14.192928036000001,-66.772409828,29.165000000000003,"[-43.9027621255, 14.192928036000001, -66.772409828]"
PSMD13,gene-PSMD13,49510,67353,chr1,NC_023642.1,0,1,"[-44.024317397, 14.094832584, -66.652439432]",-44.024317397,14.094832584,-66.652439432,"[-44.1309239691, 14.008800775200001, -66.5472228296]",-44.1309239691,14.008800775200001,-66.5472228296,58431,-44.1309239691,14.008800775200001,-66.5472228296,67.353,"[-44.1309239691, 14.008800775200001, -66.5472228296]"
NLRP6,gene-NLRP6,92213,99919,chr1,NC_023642.1,0,1,"[-44.2794550111, 13.8889357992, -66.4006283816]",-44.2794550111,13.8889357992,-66.4006283816,"[-44.3254960493, 13.8517805496, -66.3551876408]",-44.3254960493,13.8517805496,-66.3551876408,96066,-44.3254960493,13.8517805496,-66.3551876408,99.919,"[-44.3254960493, 13.8517805496, -66.3551876408]"
ATHL1,gene-ATHL1,102388,109337,chr1,NC_023642.1,1,2,"[-44.340247583600004, 13.8398760192, -66.3406284416]",-44.340247583600004,13.8398760192,-66.3406284416,"[-44.3817657739, 13.8063707208, -66.2996515784]",-44.3817657739,13.8063707208,-66.2996515784,105862,-44.3817657739,13.8063707208,-66.2996515784,9.337,"[-44.3817657739, 13.8063707208, -66.2996515784]"
IFITM5,gene-IFITM5,112164,113988,chr1,NC_023642.1,1,2,"[-44.3986562508, 13.7927400576, -66.28298132479999]",-44.3986562508,13.7927400576,-66.28298132479999,"[-44.4095541036, 13.7839454592, -66.2722255616]",-44.4095541036,13.7839454592,-66.2722255616,113076,-44.4095541036,13.7839454592,-66.2722255616,13.988,"[-44.4095541036, 13.7839454592, -66.2722255616]"
