chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr3,21011,21835,NC_023644.1,2803_001_autosomes_peak_13798a,47,.,4.81171,6.6564,4.77727,175,0,1,"[31.714164419500005, -4.6693517587, -30.1152765249]",31.714164419500005,-4.6693517587,-30.1152765249,"[31.712660207500004, -4.6772965195000005, -30.1177204265]",31.712660207500004,-4.6772965195000005,-30.1177204265,21423,21.834999999999997,"[31.712660207500004, -4.6772965195000005, -30.1177204265]",31.712660207500004,-4.6772965195000005,-30.1177204265
chr3,21011,21835,NC_023644.1,2803_001_autosomes_peak_13798b,111,.,7.69873,13.2369,11.1598,705,0,1,"[31.714164419500005, -4.6693517587, -30.1152765249]",31.714164419500005,-4.6693517587,-30.1152765249,"[31.712660207500004, -4.6772965195000005, -30.1177204265]",31.712660207500004,-4.6772965195000005,-30.1177204265,21423,21.834999999999997,"[31.712660207500004, -4.6772965195000005, -30.1177204265]",31.712660207500004,-4.6772965195000005,-30.1177204265
chr3,24900,25007,NC_023644.1,2803_001_autosomes_peak_13799,29,.,3.84937,4.75735,2.97448,49,0,1,"[31.707065050000004, -4.706848330000001, -30.12681091]",31.707065050000004,-4.706848330000001,-30.12681091,"[31.706869721500002, -4.7078799919000005, -30.127128261299998]",31.706869721500002,-4.7078799919000005,-30.127128261299998,24953,25.007,"[31.706869721500002, -4.7078799919000005, -30.127128261299998]",31.706869721500002,-4.7078799919000005,-30.127128261299998
chr3,26729,27106,NC_023644.1,2803_001_autosomes_peak_13800,225,.,12.0293,24.8224,22.538,269,0,1,"[31.703726210500005, -4.7244829993, -30.1322355411]",31.703726210500005,-4.7244829993,-30.1322355411,"[31.703037997000003, -4.7281179202, -30.1333536854]",31.703037997000003,-4.7281179202,-30.1333536854,26917,27.106,"[31.703037997000003, -4.7281179202, -30.1333536854]",31.703037997000003,-4.7281179202,-30.1333536854
chr3,30173,31406,NC_023644.1,2803_001_autosomes_peak_13801a,309,.,14.9163,33.354,30.9572,471,0,1,"[31.697439188500002, -4.7576890141, -30.1424501007]",31.697439188500002,-4.7576890141,-30.1424501007,"[31.695188347000002, -4.7695772302, -30.146107055399998]",31.695188347000002,-4.7695772302,-30.146107055399998,30789,31.406,"[31.695188347000002, -4.7695772302, -30.146107055399998]",31.695188347000002,-4.7695772302,-30.146107055399998
chr3,30173,31406,NC_023644.1,2803_001_autosomes_peak_13801b,266,.,13.4728,29.0197,26.6774,591,0,1,"[31.697439188500002, -4.7576890141, -30.1424501007]",31.697439188500002,-4.7576890141,-30.1424501007,"[31.695188347000002, -4.7695772302, -30.146107055399998]",31.695188347000002,-4.7695772302,-30.146107055399998,30789,31.406,"[31.695188347000002, -4.7695772302, -30.146107055399998]",31.695188347000002,-4.7695772302,-30.146107055399998
chr3,31865,33447,NC_023644.1,2803_001_autosomes_peak_13802,2480,.,70.7321,251.892,248.07,837,0,1,"[31.694350442500003, -4.7740027705, -30.1474684035]",31.694350442500003,-4.7740027705,-30.1474684035,"[31.691462501500002, -4.7892559399, -30.1521604573]",31.691462501500002,-4.7892559399,-30.1521604573,32656,33.446999999999996,"[31.691462501500002, -4.7892559399, -30.1521604573]",31.691462501500002,-4.7892559399,-30.1521604573
chr3,49485,49595,NC_023644.1,2803_001_autosomes_peak_13803,29,.,3.84937,4.75735,2.97448,44,0,1,"[31.662185132500003, -4.9438895245, -30.1997275615]",31.662185132500003,-4.9438895245,-30.1997275615,"[31.661984327500004, -4.9449501115, -30.2000538105]",31.661984327500004,-4.9449501115,-30.2000538105,49540,49.595,"[31.661984327500004, -4.9449501115, -30.2000538105]",31.661984327500004,-4.9449501115,-30.2000538105
chr3,72029,73083,NC_023644.1,2803_001_autosomes_peak_13804a,88,.,6.73639,10.9183,8.89845,87,0,1,"[31.621031060500002, -5.1612520093, -30.2665908111]",31.621031060500002,-5.1612520093,-30.2665908111,"[31.619106983500004, -5.1714143611, -30.2697168697]",31.619106983500004,-5.1714143611,-30.2697168697,72556,73.083,"[31.619106983500004, -5.1714143611, -30.2697168697]",31.619106983500004,-5.1714143611,-30.2697168697
chr3,72029,73083,NC_023644.1,2803_001_autosomes_peak_13804b,989,.,34.6443,101.893,98.9013,505,0,1,"[31.621031060500002, -5.1612520093, -30.2665908111]",31.621031060500002,-5.1612520093,-30.2665908111,"[31.619106983500004, -5.1714143611, -30.2697168697]",31.619106983500004,-5.1714143611,-30.2697168697,72556,73.083,"[31.619106983500004, -5.1714143611, -30.2697168697]",31.619106983500004,-5.1714143611,-30.2697168697
