gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TMEM30A,gene-TMEM30A,4877,36725,chr17,NC_023658.1,989.53330871521,-0.764746747100251,0.11551881958097,-6.62010527699534,3.5894314308196795e-11,2.85236181646768e-10
LOC103243885,gene-LOC103243885,45771,51466,chr17,NC_023658.1,404.884750724571,-0.943438673469223,0.14985301031366,-6.29576056893681,3.05896232397603e-10,2.2422478269110903e-09
COL12A1,gene-COL12A1,83473,205366,chr17,NC_023658.1,1692.44822179513,-1.77043087345517,0.0996639542582133,-17.764003913273,1.34303131546426e-70,1.27279738273752e-68
LOC103243886,gene-LOC103243886,90519,94300,chr17,NC_023658.1,13.5481297559042,1.23283336036398,0.620405343656033,1.9871417500999,0.0469066907490931,0.090509872904041
LOC103243888,gene-LOC103243888,330709,335357,chr17,NC_023658.1,214.009145660549,1.4756270838923,0.17697600188652,8.3380066684889,7.55533142944227e-17,9.46763822115732e-16
LOC103243889,gene-LOC103243889,355723,523981,chr17,NC_023658.1,0.270410272550956,0.0,5.39771667955347,0.0,1.0,NA
LOC103243891,gene-LOC103243891,1121963,1123849,chr17,NC_023658.1,NA,NA,NA,NA,NA,NA
LOC103243892,gene-LOC103243892,1319095,1320544,chr17,NC_023658.1,116.495394609252,-2.07885044315933,0.269572832192729,-7.71164670508441,1.2420457101491e-14,1.32477237091734e-13
CD109,gene-CD109,1322681,1461945,chr17,NC_023658.1,742.430579164569,-2.01532652089956,0.12611881674302,-15.9795863372712,1.77318705581192e-57,1.2107237444467e-55
SLC17A5,gene-SLC17A5,1499110,1558954,chr17,NC_023658.1,86.4149700093126,-0.715435476689856,0.280635017462613,-2.54934499321763,0.0107925476725592,0.0255389758882787
EEF1A1,gene-EEF1A1,1626701,1630445,chr17,NC_023658.1,3.08265221394748,2.18237915821472,1.42605964851975,1.53035615339093,0.125928595870181,0.206683779259557
MTO1,gene-MTO1,1650818,1688362,chr17,NC_023658.1,NA,NA,NA,NA,NA,NA
MB21D1,gene-MB21D1,1697446,1723626,chr17,NC_023658.1,0.475166561027284,0.954410584729284,3.39394569624575,0.281209739385346,0.778549535007711,NA
DDX43,gene-DDX43,1726285,1752561,chr17,NC_023658.1,0.294818374844983,2.40176447028629,5.37038872047484,0.447223580134797,0.654713637569579,NA
OOEP,gene-OOEP,1775192,1777214,chr17,NC_023658.1,9.09302835145738,-0.137565179882604,0.813556187486627,-0.169091185093918,0.865724918370176,0.905510358801879
KHDC3L,gene-KHDC3L,1781156,1783344,chr17,NC_023658.1,0.0,NA,NA,NA,NA,NA
DPPA5,gene-DPPA5,1793216,1794598,chr17,NC_023658.1,1.55877972725277,2.27749629860562,1.89146796371634,1.20408928001658,0.228555072843356,0.333124484816217
LOC103243905,gene-LOC103243905,1869399,1885804,chr17,NC_023658.1,2.34194881015523,-1.36439254021879,1.96804371605991,-0.693273492394953,0.488137934860035,0.598361941174716
KHDC1L,gene-KHDC1L,1902568,1907152,chr17,NC_023658.1,0.0,NA,NA,NA,NA,NA
LOC103244000,gene-LOC103244000,1920324,1925346,chr17,NC_023658.1,0.123875824356586,0.0,5.39771667958686,0.0,1.0,NA
KCNQ5,gene-KCNQ5,1932962,2495926,chr17,NC_023658.1,34.271997859292,0.63236554858843,0.414873625651018,1.52423656142548,0.127449627893374,0.208760757135888
LOC103243911,gene-LOC103243911,2113518,2115431,chr17,NC_023658.1,0.0,NA,NA,NA,NA,NA
LOC103243909,gene-LOC103243909,2415632,2420061,chr17,NC_023658.1,12.0520889917982,1.41918042342549,0.674453103249601,2.10419437109518,0.0353614953565314,0.0713192713069339
LOC103243915,gene-LOC103243915,2582225,2630301,chr17,NC_023658.1,0.0,NA,NA,NA,NA,NA
RIMS1,gene-RIMS1,2690430,3176794,chr17,NC_023658.1,1.66733962215454,5.40078737478419,2.21968707282902,2.43313007535824,0.0149689223361126,0.0340690315059319
LOC103243921,gene-LOC103243921,3321055,3326552,chr17,NC_023658.1,NA,NA,NA,NA,NA,NA
LOC103243920,gene-LOC103243920,3324790,3383968,chr17,NC_023658.1,0.266981496052331,3.41297543543091,5.2998797508104,0.643972240107719,0.519593435254902,NA
LOC103244001,gene-LOC103244001,3634520,3641269,chr17,NC_023658.1,59.6642648359166,1.89126214441561,0.321396625929643,5.88451150955649,3.99231357725432e-09,2.62267781705764e-08
OGFRL1,gene-OGFRL1,3751671,3766288,chr17,NC_023658.1,NA,NA,NA,NA,NA,NA
LOC103243924,gene-LOC103243924,3877395,3893685,chr17,NC_023658.1,4.35981292192489,1.28274449604368,1.21841309495863,1.05279933493101,0.292432969855201,0.403955794201414
LOC103243925,gene-LOC103243925,3945940,3969792,chr17,NC_023658.1,2.68812839695779,3.12594361107059,1.70824269743622,1.8299177369598,0.0672622407652929,0.123220560007655
B3GAT2,gene-B3GAT2,4080648,4150371,chr17,NC_023658.1,0.363578207611437,0.0,4.61392374667985,0.0,1.0,NA
SMAP1,gene-SMAP1,4149801,4333713,chr17,NC_023658.1,9.90168213522839,2.28346411673335,0.770544787456563,2.96344113139831,0.0030422024572167,0.0081812555769126
C17H6orf57,gene-C17H6orf57,4410081,4432885,chr17,NC_023658.1,12.3287631441428,-0.790128450630901,0.720281863642972,-1.0969711865778,0.272653987873319,0.382483063308822
LOC103243933,gene-LOC103243933,4436252,4439591,chr17,NC_023658.1,0.204922014152157,2.40176966838497,5.39728872616722,0.444995587643973,0.656322942801612,NA
FAM135A,gene-FAM135A,4438643,4570653,chr17,NC_023658.1,502.459878820668,0.87975297956917,0.1356490296578,6.48550882957668,8.843282043088219e-11,6.78024051606008e-10
COL9A1,gene-COL9A1,4570766,4761678,chr17,NC_023658.1,5.97815748826268,1.46332691836383,0.892899135388976,1.6388490708151,0.101244696600619,0.173044917034053
COL19A1,gene-COL19A1,4769466,5096036,chr17,NC_023658.1,7.97151702830478,-2.08197502743145,0.988027706500244,-2.10720308118296,0.0350999799746305,0.0708865247276688
LOC103243936,gene-LOC103243936,5135795,5149479,chr17,NC_023658.1,0.0,NA,NA,NA,NA,NA
LMBRD1,gene-LMBRD1,5169347,5295565,chr17,NC_023658.1,264.998056644848,-1.38523853249166,0.178406679838696,-7.76449925386262,8.19684159520012e-15,8.84066068318132e-14
LOC103243938,gene-LOC103243938,5334724,5348173,chr17,NC_023658.1,0.648714347840985,2.40173783963946,5.39728872606785,0.444989690479135,0.656327204514315,NA
LOC103243939,gene-LOC103243939,5363282,5366495,chr17,NC_023658.1,81.5954597361327,-3.54294467946343,0.421031438485431,-8.41491716677595,3.9317263834457904e-17,5.06596810312781e-16
BAI3,gene-BAI3,5543587,6287255,chr17,NC_023658.1,49.2421144200813,-0.290860933253625,0.358042353834863,-0.81236459915515,0.416582453162237,0.530970927396963
LOC103243940,gene-LOC103243940,6287537,6290888,chr17,NC_023658.1,22.4679050404343,1.52195172853484,0.496867451234423,3.06309403997723,0.0021906120711792,0.0060942869987908
LOC103243943,gene-LOC103243943,6659001,6674883,chr17,NC_023658.1,0.115025653459332,2.40178883633417,5.39728872619421,0.444999139045085,0.656320376310793,NA
LOC103243944,gene-LOC103243944,6678441,6683863,chr17,NC_023658.1,0.230051306918664,3.39602195831165,5.3010345689993,0.640633807251843,0.521760629333477,NA
LOC103243945,gene-LOC103243945,8293651,8311485,chr17,NC_023658.1,0.0837435851596034,0.0,5.39771667961096,0.0,1.0,NA
LOC103243954,gene-LOC103243954,9179988,11074940,chr17,NC_023658.1,0.996090338382221,1.53472894453224,2.36670313634306,0.648467026119567,0.516682931112602,0.624448228173231
LOC103243953,gene-LOC103243953,9233227,9235958,chr17,NC_023658.1,0.0,NA,NA,NA,NA,NA
LOC103243951,gene-LOC103243951,9730255,9756073,chr17,NC_023658.1,0.0,NA,NA,NA,NA,NA
LOC103243949,gene-LOC103243949,10855234,10924778,chr17,NC_023658.1,0.0,NA,NA,NA,NA,NA
PHF3,gene-PHF3,11080557,11163821,chr17,NC_023658.1,NA,NA,NA,NA,NA,NA
PTP4A1,gene-PTP4A1,11215005,11248911,chr17,NC_023658.1,3374.16982662687,-0.600581414491201,0.112372660903547,-5.34455097585258,9.06414656003298e-08,5.09065718233977e-07
LGSN,gene-LGSN,11419089,11505533,chr17,NC_023658.1,0.0,NA,NA,NA,NA,NA
KHDRBS2,gene-KHDRBS2,12522386,13150784,chr17,NC_023658.1,309.865884888451,-0.861705973050065,0.160625997788376,-5.36467312212658,8.10959457755198e-08,4.58126054587896e-07
LOC103243966,gene-LOC103243966,12806791,12809771,chr17,NC_023658.1,0.0339794636637609,0.0,5.39771667960081,0.0,1.0,NA
PRIM2,gene-PRIM2,13995488,14304161,chr17,NC_023658.1,102.042252616757,0.498458939132931,0.235260915800032,2.11874946349615,0.0341116456984595,0.0692170669648277
RAB23,gene-RAB23,14383064,14418144,chr17,NC_023658.1,316.254590759653,0.035818593374245,0.175114087946891,0.204544327610626,0.837928155712072,0.886799712812775
BAG2,gene-BAG2,14420196,14432910,chr17,NC_023658.1,215.07775265232,0.199695220760038,0.200448104368453,0.996243997363873,0.319131606828699,0.433380272275478
ZNF451,gene-ZNF451,14434878,14516914,chr17,NC_023658.1,764.093622709904,1.19189432207271,0.121594226307249,9.80222793688399,1.10129303020388e-22,2.0083832831573e-21
