gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
PLEKHG4B,gene-PLEKHG4B,10284,129774,chr4,NC_023645.1,0,2,"[30.9297372252, 15.8732624536, 52.931518439600005]",30.9297372252,15.8732624536,52.931518439600005,"[30.939929722200002, 17.0843413996, 53.4067182206]",30.939929722200002,17.0843413996,53.4067182206,70029,30.939929722200002,17.0843413996,53.4067182206,64.887,"[30.939929722200002, 17.0843413996, 53.4067182206]"
LOC103214891,gene-LOC103214891,28722,34772,chr4,NC_023645.1,0,1,"[30.9313099866, 16.0601389588, 53.0048445218]",30.9313099866,16.0601389588,53.0048445218,"[30.9318260516, 16.1214581288, 53.028904766800004]",30.9318260516,16.1214581288,53.028904766800004,31747,30.9318260516,16.1214581288,53.028904766800004,34.772,"[30.9318260516, 16.1214581288, 53.028904766800004]"
LOC103214890,gene-LOC103214890,40833,41044,chr4,NC_023645.1,0,1,"[30.9323430549, 16.1828887882, 53.053008757700006]",30.9323430549,16.1828887882,53.053008757700006,"[30.9323610532, 16.1850273576, 53.05384788360001]",30.9323610532,16.1850273576,53.05384788360001,40938,30.9323610532,16.1850273576,53.05384788360001,41.044000000000004,"[30.9323610532, 16.1850273576, 53.05384788360001]"
LRRC14B,gene-LRRC14B,132428,148965,chr4,NC_023645.1,1,2,"[30.9401561084, 17.1112407512, 53.4172729132]",30.9401561084,17.1112407512,53.4172729132,"[30.941566714500002, 17.278849860999998, 53.4830389085]",30.941566714500002,17.278849860999998,53.4830389085,140696,30.941566714500002,17.278849860999998,53.4830389085,48.964999999999996,"[30.941566714500002, 17.278849860999998, 53.4830389085]"
LOC103214892,gene-LOC103214892,135651,140328,chr4,NC_023645.1,1,2,"[30.9404310303, 17.1439071454, 53.4300904619]",30.9404310303,17.1439071454,53.4300904619,"[30.9408299784, 17.1913104112, 53.4486904232]",30.9408299784,17.1913104112,53.4486904232,137989,30.9408299784,17.1913104112,53.4486904232,40.328,"[30.9408299784, 17.1913104112, 53.4486904232]"
CCDC127,gene-CCDC127,151804,163644,chr4,NC_023645.1,1,2,"[30.9418088812, 17.3076242616, 53.4943293276]",30.9418088812,17.3076242616,53.4943293276,"[30.9428188332, 17.4276273976, 53.5414158236]",30.9428188332,17.4276273976,53.5414158236,157724,30.9428188332,17.4276273976,53.5414158236,63.644,"[30.9428188332, 17.4276273976, 53.5414158236]"
SDHA,gene-SDHA,163726,190145,chr4,NC_023645.1,1,2,"[30.9428258278, 17.428458500399998, 53.541741929400004]",30.9428258278,17.428458500399998,53.541741929400004,"[30.9450793685, 17.696225632999997, 53.6468076505]",30.9450793685,17.696225632999997,53.6468076505,176935,30.9450793685,17.696225632999997,53.6468076505,90.145,"[30.9450793685, 17.696225632999997, 53.6468076505]"
LOC103214896,gene-LOC103214896,200147,204147,chr4,NC_023645.1,2,3,"[30.946557112700003, 17.7949048499, 53.6855559718]",30.946557112700003,17.7949048499,53.6855559718,"[30.9638935127, 17.7621116499, 53.6734735718]",30.9638935127,17.7621116499,53.6734735718,202147,30.9638935127,17.7621116499,53.6734735718,4.147,"[30.9638935127, 17.7621116499, 53.6734735718]"
PDCD6,gene-PDCD6,204512,215059,chr4,NC_023645.1,2,3,"[30.9654754592, 17.7591192704, 53.6723710528]",30.9654754592,17.7591192704,53.6723710528,"[31.0111872119, 17.6726518003, 53.6405127846]",31.0111872119,17.6726518003,53.6405127846,209785,31.0111872119,17.6726518003,53.6405127846,15.059000000000001,"[31.0111872119, 17.6726518003, 53.6405127846]"
AHRR,gene-AHRR,220523,329973,chr4,NC_023645.1,2,4,"[30.8990947232, 17.717182646599998, 53.6814808354]",30.8990947232,17.717182646599998,53.6814808354,"[30.6493736032, 17.2962598366, 53.657379945399995]",30.6493736032,17.2962598366,53.657379945399995,275248,30.6493736032,17.2962598366,53.657379945399995,64.9865,"[30.6493736032, 17.2962598366, 53.657379945399995]"
EXOC3,gene-EXOC3,320067,359647,chr4,NC_023645.1,3,4,"[31.2007878809, 16.9864479489, 53.435716873400004]",31.2007878809,16.9864479489,53.435716873400004,"[30.848632746899998, 17.0065031349, 53.5378411894]",30.848632746899998,17.0065031349,53.5378411894,339857,30.848632746899998,17.0065031349,53.5378411894,59.64699999999999,"[30.848632746899998, 17.0065031349, 53.5378411894]"
C4H5orf55,gene-C4H5orf55,333399,334836,chr4,NC_023645.1,3,4,"[31.082169077299998, 16.9932032733, 53.4701160998]",31.082169077299998,16.9932032733,53.4701160998,"[31.0693836572, 16.993931401199998, 53.4738238472]",31.0693836572,16.993931401199998,53.4738238472,334117,31.0693836572,16.993931401199998,53.4738238472,34.836,"[31.0693836572, 16.993931401199998, 53.4738238472]"
LOC103214898,gene-LOC103214898,334827,356727,chr4,NC_023645.1,3,4,"[31.0694637329, 16.9939268409, 53.4738006254]",31.0694637329,16.9939268409,53.4738006254,"[30.8746128629, 17.0050235709, 53.5303070054]",30.8746128629,17.0050235709,53.5303070054,345777,30.8746128629,17.0050235709,53.5303070054,56.727000000000004,"[30.8746128629, 17.0050235709, 53.5303070054]"
SLC9A3,gene-SLC9A3,362417,408113,chr4,NC_023645.1,3,5,"[31.16537388655, 16.752262266149998, 53.284759387]",31.16537388655,16.752262266149998,53.284759387,"[31.00873485295, 16.588257037349997, 53.212148443]",31.00873485295,16.588257037349997,53.212148443,385265,31.00873485295,16.588257037349997,53.212148443,54.0565,"[31.00873485295, 16.588257037349997, 53.212148443]"
LOC103215234,gene-LOC103215234,487222,489550,chr4,NC_023645.1,4,5,"[30.6676724352, 16.3566663744, 53.1397182796]",30.6676724352,16.3566663744,53.1397182796,"[30.672425280000002, 16.33877616, 53.12631319]",30.672425280000002,16.33877616,53.12631319,488386,30.672425280000002,16.33877616,53.12631319,89.55,"[30.672425280000002, 16.33877616, 53.12631319]"
CEP72,gene-CEP72,490307,525435,chr4,NC_023645.1,4,6,"[30.57170260905, 17.033564987749997, 53.64473694025]",30.57170260905,17.033564987749997,53.64473694025,"[30.60363923025, 17.03613811375, 53.64581712625]",30.60363923025,17.03613811375,53.64581712625,507871,30.60363923025,17.03613811375,53.64581712625,62.7175,"[30.60363923025, 17.03613811375, 53.64581712625]"
TPPP,gene-TPPP,532328,565826,chr4,NC_023645.1,5,6,"[30.6865411576, 16.5116402664, 53.2542792616]",30.6865411576,16.5116402664,53.2542792616,"[30.6790610542, 16.7739731538, 53.4492275722]",30.6790610542,16.7739731538,53.4492275722,549077,30.6790610542,16.7739731538,53.4492275722,65.826,"[30.6790610542, 16.7739731538, 53.4492275722]"
LOC103214904,gene-LOC103214904,541427,543127,chr4,NC_023645.1,5,6,"[30.6845093509, 16.582897265099998, 53.3072327119]",30.6845093509,16.582897265099998,53.3072327119,"[30.6841297409, 16.596210475099998, 53.3171262019]",30.6841297409,16.596210475099998,53.3171262019,542277,30.6841297409,16.596210475099998,53.3171262019,43.126999999999995,"[30.6841297409, 16.596210475099998, 53.3171262019]"
LOC103214912,gene-LOC103214912,574114,704677,chr4,NC_023645.1,5,8,"[30.759590525266667, 16.509410122133332, 53.18577728926667]",30.759590525266667,16.509410122133332,53.18577728926667,"[30.875560933966668, 16.95147903173333, 53.39653643596667]",30.875560933966668,16.95147903173333,53.39653643596667,639395,30.875560933966668,16.95147903173333,53.39653643596667,68.22566666666667,"[30.875560933966668, 16.95147903173333, 53.39653643596667]"
LOC103214911,gene-LOC103214911,665786,683035,chr4,NC_023645.1,6,7,"[30.9444945288, 16.6575676464, 53.2708338686]",30.9444945288,16.6575676464,53.2708338686,"[31.016091678000002, 16.556874884, 53.171912578500006]",31.016091678000002,16.556874884,53.171912578500006,674410,31.016091678000002,16.556874884,53.171912578500006,83.035,"[31.016091678000002, 16.556874884, 53.171912578500006]"
LOC103214910,gene-LOC103214910,672340,674898,chr4,NC_023645.1,6,7,"[30.971698872, 16.619308016, 53.233247334000005]",30.971698872,16.619308016,53.233247334000005,"[30.982316618400002, 16.6043754352, 53.2185774598]",30.982316618400002,16.6043754352,53.2185774598,673619,30.982316618400002,16.6043754352,53.2185774598,74.898,"[30.982316618400002, 16.6043754352, 53.2185774598]"
LOC103214909,gene-LOC103214909,704186,704984,chr4,NC_023645.1,7,8,"[31.0812239192, 16.4920140854, 53.094536569400006]",31.0812239192,16.4920140854,53.094536569400006,"[31.0802162048, 16.498528877600002, 53.098333373600006]",31.0802162048,16.498528877600002,53.098333373600006,704585,31.0802162048,16.498528877600002,53.098333373600006,4.984,"[31.0802162048, 16.498528877600002, 53.098333373600006]"
LOC103214908,gene-LOC103214908,706552,707492,chr4,NC_023645.1,7,8,"[31.0782361344, 16.5113298728, 53.105793760800005]",31.0782361344,16.5113298728,53.105793760800005,"[31.0770491024, 16.5190039388, 53.110266186800004]",31.0770491024,16.5190039388,53.110266186800004,707022,31.0770491024,16.5190039388,53.110266186800004,7.492,"[31.0770491024, 16.5190039388, 53.110266186800004]"
BRD9,gene-BRD9,711862,737174,chr4,NC_023645.1,7,8,"[31.0715306664, 16.554680181800002, 53.1310582098]",31.0715306664,16.554680181800002,53.1310582098,"[31.0395666728, 16.761324818600002, 53.2514901746]",31.0395666728,16.761324818600002,53.2514901746,724518,31.0395666728,16.761324818600002,53.2514901746,37.174,"[31.0395666728, 16.761324818600002, 53.2514901746]"
TRIP13,gene-TRIP13,737214,760263,chr4,NC_023645.1,7,8,"[31.0395161608, 16.7616513746, 53.2516804906]",31.0395161608,16.7616513746,53.2516804906,"[31.0104098836, 16.9498211057, 53.3613453277]",31.0104098836,16.9498211057,53.3613453277,748738,31.0104098836,16.9498211057,53.3613453277,60.263,"[31.0104098836, 16.9498211057, 53.3613453277]"
LOC103214913,gene-LOC103214913,771694,781201,chr4,NC_023645.1,7,8,"[30.9959748168, 17.0431426466, 53.4157328826]",30.9959748168,17.0431426466,53.4157328826,"[30.9839693772, 17.1207568439, 53.4609662379]",30.9839693772,17.1207568439,53.4609662379,776447,30.9839693772,17.1207568439,53.4609662379,81.20100000000001,"[30.9839693772, 17.1207568439, 53.4609662379]"
LOC103214916,gene-LOC103214916,796036,857903,chr4,NC_023645.1,7,9,"[30.9049875546, 16.4709633194, 53.002117621800004]",30.9049875546,16.4709633194,53.002117621800004,"[30.78804964455, 16.479417444950002, 52.955411130150004]",30.78804964455,16.479417444950002,52.955411130150004,826969,30.78804964455,16.479417444950002,52.955411130150004,78.9515,"[30.78804964455, 16.479417444950002, 52.955411130150004]"
LOC103214915,gene-LOC103214915,816847,822626,chr4,NC_023645.1,8,9,"[30.9178176775, 17.1412970618, 53.4448163734]",30.9178176775,17.1412970618,53.4448163734,"[30.903269045, 17.0956972844, 53.4085947572]",30.903269045,17.0956972844,53.4085947572,819736,30.903269045,17.0956972844,53.4085947572,22.625999999999998,"[30.903269045, 17.0956972844, 53.4085947572]"
NKD2,gene-NKD2,857938,884840,chr4,NC_023645.1,8,9,"[30.814371085, 16.8170644172, 53.187266203600004]",30.814371085,16.8170644172,53.187266203600004,"[30.7466453, 16.604791496, 53.018649848]",30.7466453,16.604791496,53.018649848,871389,30.7466453,16.604791496,53.018649848,84.84,"[30.7466453, 16.604791496, 53.018649848]"
LOC103214917,gene-LOC103214917,871100,875136,chr4,NC_023645.1,8,9,"[30.78123575, 16.71320834, 53.104769420000004]",30.78123575,16.71320834,53.104769420000004,"[30.771075120000003, 16.6813618784, 53.0794725792]",30.771075120000003,16.6813618784,53.0794725792,873118,30.771075120000003,16.6813618784,53.0794725792,75.136,"[30.771075120000003, 16.6813618784, 53.0794725792]"
SLC12A7,gene-SLC12A7,890213,989650,chr4,NC_023645.1,8,10,"[30.8225559407, 17.190300335449997, 53.5919260226]",30.8225559407,17.190300335449997,53.5919260226,"[30.670805135000002, 17.0977891225, 53.637686929999994]",30.670805135000002,17.0977891225,53.637686929999994,939931,30.670805135000002,17.0977891225,53.637686929999994,94.825,"[30.670805135000002, 17.0977891225, 53.637686929999994]"
LOC103214920,gene-LOC103214920,964133,966109,chr4,NC_023645.1,9,10,"[30.674188084900003, 16.8718855767, 53.384630830599995]",30.674188084900003,16.8718855767,53.384630830599995,"[30.6731315177, 16.8838006591, 53.3988347138]",30.6731315177,16.8838006591,53.3988347138,965121,30.6731315177,16.8838006591,53.3988347138,66.109,"[30.6731315177, 16.8838006591, 53.3988347138]"
LOC103214919,gene-LOC103214919,975737,977060,chr4,NC_023645.1,9,10,"[30.6679834261, 16.941856536299998, 53.468042703399995]",30.6679834261,16.941856536299998,53.468042703399995,"[30.667276018000003, 16.949834094, 53.477552691999996]",30.667276018000003,16.949834094,53.477552691999996,976398,30.667276018000003,16.949834094,53.477552691999996,77.06,"[30.667276018000003, 16.949834094, 53.477552691999996]"
LOC103214923,gene-LOC103214923,993811,1000667,chr4,NC_023645.1,9,11,"[30.87023361675, 16.3075294904, 53.0292987104]",30.87023361675,16.3075294904,53.0292987104,"[30.88205507475, 16.2945469688, 53.0370213088]",30.88205507475,16.2945469688,53.0370213088,997239,30.88205507475,16.2945469688,53.0370213088,50.3335,"[30.88205507475, 16.2945469688, 53.0370213088]"
SLC6A19,gene-SLC6A19,1031236,1053815,chr4,NC_023645.1,10,11,"[30.7794292352, 16.7815130644, 53.4882878456]",30.7794292352,16.7815130644,53.4882878456,"[30.869365908, 16.5598527635, 53.376851449]",30.869365908,16.5598527635,53.376851449,1042525,30.869365908,16.5598527635,53.376851449,53.815000000000005,"[30.869365908, 16.5598527635, 53.376851449]"
SLC6A18,gene-SLC6A18,1054353,1079478,chr4,NC_023645.1,10,11,"[30.8715088696, 16.5545711637, 53.3741962038]",30.8715088696,16.5545711637,53.3741962038,"[30.9715867696, 16.3079165262, 53.2501942788]",30.9715867696,16.3079165262,53.2501942788,1066915,30.9715867696,16.3079165262,53.2501942788,79.47800000000001,"[30.9715867696, 16.3079165262, 53.2501942788]"
LOC103214926,gene-LOC103214926,1058919,1060462,chr4,NC_023645.1,10,11,"[30.8896961608, 16.5097462851, 53.351661167399996]",30.8896961608,16.5097462851,53.351661167399996,"[30.8958422384, 16.4945984998, 53.3440458452]",30.8958422384,16.4945984998,53.3440458452,1059690,30.8958422384,16.4945984998,53.3440458452,60.462,"[30.8958422384, 16.4945984998, 53.3440458452]"
TERT,gene-TERT,1082894,1119373,chr4,NC_023645.1,10,12,"[30.5776906215, 17.0684643856, 53.528130884599996]",30.5776906215,17.0684643856,53.528130884599996,"[30.543664834250002, 17.059796975199998, 53.4778226957]",30.543664834250002,17.059796975199998,53.4778226957,1101133,30.543664834250002,17.059796975199998,53.4778226957,59.686499999999995,"[30.543664834250002, 17.059796975199998, 53.4778226957]"
LOC103214927,gene-LOC103214927,1100633,1103820,chr4,NC_023645.1,11,12,"[31.0496277729, 16.1123634227, 53.1502881676]",31.0496277729,16.1123634227,53.1502881676,"[31.030987965999998, 16.142136058, 53.157226904]",31.030987965999998,16.142136058,53.157226904,1102226,31.030987965999998,16.142136058,53.157226904,3.82,"[31.030987965999998, 16.142136058, 53.157226904]"
CLPTM1L,gene-CLPTM1L,1140272,1162663,chr4,NC_023645.1,11,12,"[30.817791153599998, 16.4826669968, 53.2365901984]",30.817791153599998,16.4826669968,53.2365901984,"[30.686832911899998, 16.6918414797, 53.2853398836]",30.686832911899998,16.6918414797,53.2853398836,1151467,30.686832911899998,16.6918414797,53.2853398836,62.663000000000004,"[30.686832911899998, 16.6918414797, 53.2853398836]"
LOC103214931,gene-LOC103214931,1176286,1177072,chr4,NC_023645.1,11,12,"[30.6071560718, 16.8191061834, 53.3149998792]",30.6071560718,16.8191061834,53.3149998792,"[30.6025589936, 16.8264489168, 53.316711158400004]",30.6025589936,16.8264489168,53.316711158400004,1176679,30.6025589936,16.8264489168,53.316711158400004,77.072,"[30.6025589936, 16.8264489168, 53.316711158400004]"
SLC6A3,gene-SLC6A3,1209013,1258797,chr4,NC_023645.1,12,13,"[30.4270759092, 17.1213595267, 53.3932057318]",30.4270759092,17.1213595267,53.3932057318,"[30.1984876948, 17.567220052299998, 53.5399988342]",30.1984876948,17.567220052299998,53.5399988342,1233905,30.1984876948,17.567220052299998,53.5399988342,58.797,"[30.1984876948, 17.567220052299998, 53.5399988342]"
