chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr23,1000673,1001258,NC_023664.1,2803_006_autosomes_peak_79970,81,.,7.26285,11.2446,8.10932,408,10,11,"[-68.1622623638, 41.5262545772, 59.109397103599996]",-68.1622623638,41.5262545772,59.109397103599996,"[-68.15905691479999, 41.5256674712, 59.1141667256]",-68.15905691479999,41.5256674712,59.1141667256,1000965,1.258,"[-68.15905691479999, 41.5256674712, 59.1141667256]",-68.15905691479999,41.5256674712,59.1141667256
chr23,1001540,1001811,NC_023664.1,2803_006_autosomes_peak_79971,27,.,4.03491,5.27184,2.76836,116,10,11,"[-68.15751172399999, 41.525384456, 59.116465928]",-68.15751172399999,41.525384456,59.116465928,"[-68.1560268066, 41.5251124804, 59.1186754452]",-68.1560268066,41.5251124804,59.1186754452,1001675,1.8110000000000002,"[-68.1560268066, 41.5251124804, 59.1186754452]",-68.1560268066,41.5251124804,59.1186754452
chr23,1022770,1022942,NC_023664.1,2803_006_autosomes_peak_79972,39,.,4.8419,6.67379,3.97677,56,10,11,"[-68.041184062, 41.504078028, 59.289558364]",-68.041184062,41.504078028,59.289558364,"[-68.0402416052, 41.5039054088, 59.2909607144]",-68.0402416052,41.5039054088,59.2909607144,1022856,22.942,"[-68.0402416052, 41.5039054088, 59.2909607144]",-68.0402416052,41.5039054088,59.2909607144
chr23,1032208,1032492,NC_023664.1,2803_006_autosomes_peak_79973,27,.,4.03491,5.27184,2.76836,61,10,11,"[-67.9894694848, 41.4946060512, 59.3665082656]",-67.9894694848,41.4946060512,59.3665082656,"[-67.98791333519999, 41.4943210288, 59.3688237744]",-67.98791333519999,41.4943210288,59.3688237744,1032350,32.492,"[-67.98791333519999, 41.4943210288, 59.3688237744]",-67.98791333519999,41.4943210288,59.3688237744
chr23,1041238,1041483,NC_023664.1,2803_006_autosomes_peak_79974,66,.,6.45586,9.66788,6.66308,80,10,11,"[-67.9399905028, 41.4855435432, 59.4401316616]",-67.9399905028,41.4855435432,59.4401316616,"[-67.9386480498, 41.4852976612, 59.442129195599996]",-67.9386480498,41.4852976612,59.442129195599996,1041360,41.483,"[-67.9386480498, 41.4852976612, 59.442129195599996]",-67.9386480498,41.4852976612,59.442129195599996
chr23,1643302,1643404,NC_023664.1,2803_006_autosomes_peak_79975,27,.,4.03491,5.27184,2.76836,39,16,17,"[-68.3827806874, 42.54220869, 61.057573764]",-68.3827806874,42.54220869,61.057573764,"[-68.3822695348, 42.54298338, 61.058245127999996]",-68.3822695348,42.54298338,61.058245127999996,1643353,43.403999999999996,"[-68.3822695348, 42.54298338, 61.058245127999996]",-68.3822695348,42.54298338,61.058245127999996
chr23,2052268,2052409,NC_023664.1,2803_006_autosomes_peak_79976,16,.,3.22793,3.94805,1.68706,49,20,21,"[-69.0085307856, 41.7562457008, 62.498936918]",-69.0085307856,41.7562457008,62.498936918,"[-69.0091581228, 41.7551537404, 62.4994287965]",-69.0091581228,41.7551537404,62.4994287965,2052338,52.40899999999999,"[-69.0091581228, 41.7551537404, 62.4994287965]",-69.0091581228,41.7551537404,62.4994287965
chr23,2156610,2156729,NC_023664.1,2803_006_autosomes_peak_79977,16,.,3.22793,3.94805,1.68706,10,21,22,"[-69.145218091, 41.080058172, 62.262284902000005]",-69.145218091,41.080058172,62.262284902000005,"[-69.1450589999, 41.0794138108, 62.2614374078]",-69.1450589999,41.0794138108,62.2614374078,2156669,56.729,"[-69.1450589999, 41.0794138108, 62.2614374078]",-69.1450589999,41.0794138108,62.2614374078
chr23,2339977,2340373,NC_023664.1,2803_006_autosomes_peak_79978,66,.,6.45586,9.66788,6.66308,227,23,24,"[-68.736603331, 42.3847858606, 61.9571348141]",-68.736603331,42.3847858606,61.9571348141,"[-68.734307719, 42.3881628694, 61.9565698409]",-68.734307719,42.3881628694,61.9565698409,2340175,40.373,"[-68.734307719, 42.3881628694, 61.9565698409]",-68.734307719,42.3881628694,61.9565698409
chr23,2340594,2341154,NC_023664.1,2803_006_autosomes_peak_79979,52,.,5.64888,8.14205,5.28039,334,23,24,"[-68.733026582, 42.3900475132, 61.9562545402]",-68.733026582,42.3900475132,61.9562545402,"[-68.729780262, 42.3948230812, 61.955455588199996]",-68.729780262,42.3948230812,61.955455588199996,2340874,41.154,"[-68.729780262, 42.3948230812, 61.955455588199996]",-68.729780262,42.3948230812,61.955455588199996
