id,x,y,z
0.0,-66.35861000000001,37.5423,60.41423
1.0,-66.80267,37.29459,59.38385
2.0,-67.24673,37.04688,58.35347
3.0,-67.95797,37.32926,58.93863
4.0,-68.31995,37.78051,57.93832
5.0,-68.57571,38.56205,58.51774
6.0,-68.48642,39.53411,59.04818
7.0,-69.3389,39.83563,59.34817
8.0,-68.79511,40.58114,59.23168
9.0,-67.8137,40.46549,58.93998
10.0,-68.16595,41.52693,59.10391
11.0,-67.61801,41.42657,59.91923
12.0,-68.01343,40.6297,60.60241
13.0,-68.00431,41.62392,60.49058
14.0,-68.6392,40.68184,60.86177
15.0,-68.73818,41.4736,61.39495
16.0,-68.59978,42.21333,60.77256
17.0,-68.09865,42.97283,61.43076
18.0,-68.90196,42.42382,61.47705
19.0,-68.05699,42.80424,62.00474
20.0,-68.77598,42.16103,62.3166
21.0,-69.2209,41.38659,62.66545
22.0,-69.08721,40.84511,61.95327
23.0,-68.96835,42.04387,62.01417
24.0,-68.38865,42.89665,61.8715
25.0,-67.81273,43.16442,62.67795
26.0,-67.4944,43.06251,61.85381
27.0,-68.35856,42.54549,61.82432
28.0,-68.7723,41.64366,61.70701
29.0,-68.4205,40.84998,62.13996
30.0,-68.311,41.84802,62.66163
31.0,-68.4054,40.90546,62.42226
32.0,-68.59991,40.9329,61.38665
33.0,-67.75952,40.35836,61.81626
34.0,-68.24646,40.24529,62.73986
35.0,-68.64423,40.72551,61.79817
36.0,-68.21604,40.19309,62.39518
37.0,-67.60736,39.8559,61.74792
38.0,-68.55043,40.08535,61.45838
39.0,-67.91416,39.97981,62.2832
40.0,-68.67319,40.44594,61.75873
41.0,-68.85694,41.23791,62.23384
42.0,-68.67116,42.1539,61.64839
43.0,-68.70351,41.69202,62.5766
44.0,-68.42756,42.42449,62.00243
45.0,-68.50645,41.81598,61.03444
46.0,-67.71497,41.44675,60.42687
47.0,-67.36741,42.46019,60.72375
48.0,-68.22079,42.43904,61.20603
49.0,-68.12719,41.53875,60.7692
50.0,-67.64511,40.67059,61.00776
51.0,-66.70667,40.68825,61.12395
52.0,-67.35808,40.99628,60.45615
53.0,-66.5719,40.84714,60.87521
54.0,-67.11698,41.72922,60.54779
55.0,-66.75884,40.82979,60.88039
56.0,-66.64091,41.85132,60.79009
57.0,-67.04115,40.98643,60.65435
