seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr5,2568,10259,gene-POLR3K,POLR3K,NC_023646.1,0,1,"[-86.552694232, 34.29119781919999, -35.5803093488]",-86.552694232,34.29119781919999,-35.5803093488,"[-86.620751891, 34.318265524599994, -35.6134314094]",-86.620751891,34.318265524599994,-35.6134314094,6413,-86.620751891,34.318265524599994,-35.6134314094,10.259,"[-86.620751891, 34.318265524599994, -35.6134314094]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.998560969939972
chr5,9643,14514,gene-SNRNP25,SNRNP25,NC_023646.1,0,1,"[-86.61530090699999, 34.31609757419999, -35.610778543799995]",-86.61530090699999,34.31609757419999,-35.610778543799995,"[-86.65840438599999, 34.333240571599994, -35.631755992399995]",-86.65840438599999,34.333240571599994,-35.631755992399995,12078,-86.65840438599999,34.333240571599994,-35.631755992399995,14.514,"[-86.65840438599999, 34.333240571599994, -35.631755992399995]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.979787214271418
chr5,14935,34991,gene-RHBDF1,RHBDF1,NC_023646.1,0,1,"[-86.66212981499999, 34.334722238999994, -35.633569071]",-86.66212981499999,34.334722238999994,-35.633569071,"[-86.83960535899999, 34.405307325399995, -35.7199422406]",-86.83960535899999,34.405307325399995,-35.7199422406,24963,-86.83960535899999,34.405307325399995,-35.7199422406,34.991,"[-86.83960535899999, 34.405307325399995, -35.7199422406]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.895279394771747
chr5,35073,42290,gene-MPG,MPG,NC_023646.1,0,1,"[-86.840330977, 34.40559591619999, -35.7202953818]",-86.840330977,34.40559591619999,-35.7202953818,"[-86.90419420999999, 34.430995425999996, -35.751376113999996]",-86.90419420999999,34.430995426,-35.751376114,38681,-86.90419420999999,34.430995426,-35.751376114,42.29,"[-86.90419420999999, 34.430995425999996, -35.751376113999996]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.8675741517221027
chr5,40674,94265,gene-NPRL3,NPRL3,NC_023646.1,0,1,"[-86.889894226, 34.42530807559999, -35.7444166484]",-86.889894226,34.42530807559999,-35.7444166484,"[-87.364120985, 34.613916241, -35.975211649]",-87.364120985,34.613916241,-35.975211649,67469,-87.364120985,34.613916241,-35.975211649,94.265,"[-87.364120985, 34.613916241, -35.975211649]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.7098752979365957
chr5,108648,109380,gene-HBZ,HBZ,NC_023646.1,1,2,"[-87.491396152, 34.6645357712, -36.0371534768]",-87.491396152,34.6645357712,-36.0371534768,"[-87.49787362, 34.667111971999994, -36.040305908]",-87.49787362,34.667111971999994,-36.040305908,109014,-87.49787362,34.667111971999994,-36.040305908,9.38,"[-87.49787362, 34.667111971999994, -36.040305908]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.6778309680904173
chr5,110077,110876,gene-HBM,HBM,NC_023646.1,1,2,"[-87.50404137299999, 34.669564993799995, -36.0433076082]",-87.50404137299999,34.669564993799995,-36.0433076082,"[-87.51111172399999, 34.6723769944, -36.0467485816]",-87.51111172399999,34.6723769944,-36.0467485816,110476,-87.51111172399999,34.6723769944,-36.0467485816,10.876,"[-87.51111172399999, 34.6723769944, -36.0467485816]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.6750135440866796
chr5,122663,124777,gene-LOC103231670,LOC103231670,NC_023646.1,1,2,"[-87.615414887, 34.7138601622, -36.0975104758]",-87.615414887,34.7138601622,-36.0975104758,"[-87.634121673, 34.721300173799996, -36.1066146282]",-87.634121673,34.7213001738,-36.1066146282,123720,-87.634121673,34.7213001738,-36.1066146282,24.777,"[-87.634121673, 34.721300173799996, -36.1066146282]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.651932223872212
chr5,125078,125981,gene-LOC103225291,LOC103225291,NC_023646.1,1,2,"[-87.636785222, 34.7223595132, -36.1079109148]",-87.636785222,34.7223595132,-36.1079109148,"[-87.644775869, 34.7255375314, -36.1117997746]",-87.644775869,34.7255375314,-36.1117997746,125529,-87.644775869,34.7255375314,-36.1117997746,25.981,"[-87.644775869, 34.7255375314, -36.1117997746]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.650198363518129
chr5,125838,127211,gene-LOC103225289,LOC103225289,NC_023646.1,1,2,"[-87.643510462, 34.7250342572, -36.1111839308]",-87.643510462,34.7250342572,-36.1111839308,"[-87.65566013899999, 34.729866393399995, -36.1170968926]",-87.65566013899999,34.729866393399995,-36.1170968926,126524,-87.65566013899999,34.729866393399995,-36.1170968926,27.211,"[-87.65566013899999, 34.729866393399995, -36.1170968926]","[-89.7953674668435, 31.924796923076926, -35.18726966843501]",3.6484710289330975
