seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr27,1011639,1012232,gene-LOC103246120,LOC103246120,NC_023668.1,10,11,"[49.482860443599996, 20.564926061, -25.6340540913]",49.4828604436,20.564926061,-25.6340540913,"[49.4858802368, 20.567475368, -25.638499634400002]",49.4858802368,20.567475368,-25.6384996344,1011935,49.4858802368,20.567475368,-25.6384996344,12.232,"[49.4858802368, 20.567475368, -25.638499634400002]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",3.005143758747729
chr27,1199363,1281422,gene-CWH43,CWH43,NC_023668.1,11,13,"[49.731008842550004, 20.8006440959, -26.70086250555]",49.73100884255,20.8006440959,-26.70086250555,"[49.5643347047, 20.6816011046, -27.0348303267]",49.5643347047,20.6816011046,-27.0348303267,1240392,49.5643347047,20.6816011046,-27.0348303267,90.711,"[49.5643347047, 20.6816011046, -27.0348303267]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",1.8223536344110187
chr27,1361361,1378234,gene-OCIAD2,OCIAD2,NC_023668.1,13,14,"[49.1151315423, 20.562663724900002, -27.535720818799998]",49.1151315423,20.5626637249,-27.5357208188,"[49.0019862662, 20.5373694106, -27.6526642072]",49.0019862662,20.5373694106,-27.6526642072,1369797,49.0019862662,20.5373694106,-27.6526642072,78.23400000000001,"[49.0019862662, 20.5373694106, -27.6526642072]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",1.713042316184927
chr27,1394512,1424286,gene-OCIAD1,OCIAD1,NC_023668.1,13,15,"[49.3866560816, 20.6712274048, -27.0200203696]",49.3866560816,20.6712274048,-27.0200203696,"[49.342569719800004, 20.6764497644, -26.9915355838]",49.3425697198,20.6764497644,-26.9915355838,1409399,49.3425697198,20.6764497644,-26.9915355838,62.143,"[49.342569719800004, 20.6764497644, -26.9915355838]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",1.8713333901110714
chr27,1476308,1754730,gene-FRYL,FRYL,NC_023668.1,14,18,"[49.331068284699995, 20.382364860400003, -27.813764349]",49.3310682847,20.382364860400003,-27.813764349,"[51.06432180075, 19.935859499, -27.8511425025]",51.06432180075,19.935859499,-27.8511425025,1615519,51.06432180075,19.935859499,-27.8511425025,88.6825,"[51.06432180075, 19.935859499, -27.8511425025]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.594324185741151
chr27,1745297,1762724,gene-ZAR1,ZAR1,NC_023668.1,17,18,"[50.9733718768, 19.8350113708, -27.462975479]",50.9733718768,19.8350113708,-27.462975479,"[51.0921264256, 19.8440106736, -27.588571868000002]",51.0921264256,19.8440106736,-27.588571868,1754010,51.0921264256,19.8440106736,-27.588571868,62.724,"[51.0921264256, 19.8440106736, -27.588571868000002]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.7370610733565983
chr27,1763028,1769246,gene-SLC10A4,SLC10A4,NC_023668.1,17,18,"[51.0941980032, 19.8441676592, -27.590762796]",51.0941980032,19.8441676592,-27.590762796,"[51.1365699424, 19.847378634400002, -27.635575922]",51.1365699424,19.8473786344,-27.635575922,1766137,51.1365699424,19.8473786344,-27.635575922,69.246,"[51.1365699424, 19.847378634400002, -27.635575922]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.7479897592068947
chr27,1831126,1910851,gene-SLAIN2,SLAIN2,NC_023668.1,18,20,"[51.120927826999996, 19.8587638493, -27.8344061983]",51.120927827,19.8587638493,-27.8344061983,"[50.5440775895, 19.84724757305, -27.77597175955]",50.5440775895,19.84724757305,-27.77597175955,1870988,50.5440775895,19.84724757305,-27.77597175955,55.42550000000001,"[50.5440775895, 19.84724757305, -27.77597175955]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.430871943695927
chr27,1982549,2118533,gene-TEC,TEC,NC_023668.1,19,22,"[50.276831692533335, 19.787068435166667, -27.179938070166667]",50.276831692533335,19.787068435166667,-27.179938070166667,"[49.59883359973333, 19.98739553116667, -27.191927326166667]",49.59883359973333,19.98739553116667,-27.191927326166667,2050541,49.59883359973333,19.98739553116667,-27.191927326166667,72.84433333333334,"[49.59883359973333, 19.98739553116667, -27.191927326166667]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.304364290382405
chr27,2120429,2186950,gene-TXK,TXK,NC_023668.1,21,22,"[49.1191582244, 20.603312386200002, -27.7959402426]",49.1191582244,20.6033123862,-27.7959402426,"[49.18059702, 20.188740210000002, -27.29699283]",49.18059702,20.18874021,-27.29699283,2153689,49.18059702,20.18874021,-27.29699283,86.95,"[49.18059702, 20.188740210000002, -27.29699283]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.116409598783384
chr27,2207110,2208472,gene-LOC103246136,LOC103246136,NC_023668.1,22,23,"[49.26461031, 20.110482942, -27.187898952]",49.26461031,20.110482942,-27.187898952,"[49.278395112, 20.111071598400002, -27.1857513504]",49.278395112,20.1110715984,-27.1857513504,2207791,49.278395112,20.1110715984,-27.1857513504,8.472,"[49.278395112, 20.111071598400002, -27.1857513504]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.220015413497115
chr27,2211034,2231648,gene-NIPAL1,NIPAL1,NC_023668.1,22,23,"[49.304325114, 20.112178894800003, -27.1817115888]",49.304325114,20.112178894800003,-27.1817115888,"[49.512959408, 20.1210882656, -27.1492074336]",49.512959408,20.1210882656,-27.1492074336,2221341,49.512959408,20.1210882656,-27.1492074336,31.648,"[49.512959408, 20.1210882656, -27.1492074336]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.209293016921717
chr27,2273540,2313083,gene-CNGA1,CNGA1,NC_023668.1,22,24,"[49.934955406, 20.081196667, -27.229312878]",49.934955406,20.081196667,-27.229312878,"[50.3340984937, 20.067101564650002, -27.2455531881]",50.3340984937,20.06710156465,-27.2455531881,2293311,50.3340984937,20.06710156465,-27.2455531881,56.5415,"[50.3340984937, 20.067101564650002, -27.2455531881]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.332101834183303
chr27,2333158,2401008,gene-NFXL1,NFXL1,NC_023668.1,23,25,"[50.257635352099996, 20.1599921613, -26.9745801562]",50.2576353521,20.1599921613,-26.9745801562,"[50.3658527096, 20.1791496088, -26.8377877712]",50.3658527096,20.1791496088,-26.8377877712,2367083,50.3658527096,20.1791496088,-26.8377877712,50.504000000000005,"[50.3658527096, 20.1791496088, -26.8377877712]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.461020324741855
chr27,2407451,2662855,gene-CORIN,CORIN,NC_023668.1,24,27,"[51.19367923433333, 20.0355939594, -27.287754971366667]",51.19367923433333,20.0355939594,-27.287754971366667,"[50.58522177166667, 20.017562437, -27.510731176833332]",50.58522177166667,20.017562437,-27.51073117683333,2535153,50.58522177166667,20.017562437,-27.51073117683333,87.61833333333333,"[50.58522177166667, 20.017562437, -27.510731176833332]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.3674464893594487
chr27,2541589,2555287,gene-LOC103246139,LOC103246139,NC_023668.1,25,26,"[50.8729669919, 20.1489627369, -26.798909896]",50.8729669919,20.1489627369,-26.798909896,"[50.9879904677, 20.129814302699998, -26.851838968]",50.9879904677,20.1298143027,-26.851838968,2548438,50.9879904677,20.1298143027,-26.851838968,55.287,"[50.9879904677, 20.129814302699998, -26.851838968]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.7493632463115802
chr27,2664932,2771045,gene-ATP10D,ATP10D,NC_023668.1,26,28,"[50.727067701, 20.2428082096, -27.2157308488]",50.727067701,20.2428082096,-27.2157308488,"[49.68708071625, 20.529610425999998, -27.528063853]",49.68708071625,20.529610426,-27.528063853,2717988,49.68708071625,20.529610426,-27.528063853,85.52250000000001,"[49.68708071625, 20.529610425999998, -27.528063853]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",1.6716827972052537
chr27,2792932,2805804,gene-COMMD8,COMMD8,NC_023668.1,27,29,"[49.7674554232, 20.3554846674, -27.2098733218]",49.7674554232,20.3554846674,-27.2098733218,"[49.6664436904, 20.4026534678, -27.1637098246]",49.6664436904,20.4026534678,-27.1637098246,2799368,49.6664436904,20.4026534678,-27.1637098246,52.902,"[49.6664436904, 20.4026534678, -27.1637098246]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",1.963591543113932
chr27,2829385,3254292,gene-GABRB1,GABRB1,NC_023668.1,28,33,"[49.4508872444, 20.6846259708, -27.524388621]",49.4508872444,20.6846259708,-27.524388621,"[50.13899863648, 21.79451704736, -26.2388749832]",50.13899863648,21.79451704736,-26.2388749832,3041838,50.13899863648,21.79451704736,-26.2388749832,90.8584,"[50.13899863648, 21.79451704736, -26.2388749832]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.1113890204084957
chr27,3216236,3216744,gene-LOC103246144,LOC103246144,NC_023668.1,32,33,"[50.670028007599996, 22.560274906, -26.1627345116]",50.6700280076,22.560274906,-26.1627345116,"[50.6672564104, 22.556354924, -26.1623576264]",50.6672564104,22.556354924,-26.1623576264,3216490,50.6672564104,22.556354924,-26.1623576264,16.744,"[50.6672564104, 22.556354924, -26.1623576264]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.421201213355326
chr27,3253789,3323102,gene-GABRA4,GABRA4,NC_023668.1,32,34,"[50.7749672349, 22.261864047, -26.079398655749998]",50.7749672349,22.261864047,-26.07939865575,"[50.796045318199994, 21.715885546, -25.9564893785]",50.7960453182,21.715885546,-25.9564893785,3288445,50.7960453182,21.715885546,-25.9564893785,61.551,"[50.796045318199994, 21.715885546, -25.9564893785]","[49.58599158436214, 22.027576234567903, -28.26318479423868]",2.6233994863734926
