gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103237737,gene-LOC103237737,53653,54893,chr9,52805,53821,NC_023650.1,2803_005_autosomes_peak_47860,47,.,4.80575,6.64704,4.70516,347
LOC103237737,gene-LOC103237737,53653,54893,chr9,54176,54332,NC_023650.1,2803_005_autosomes_peak_47861,21,.,3.36402,3.87357,2.16261,52
LOC103237737,gene-LOC103237737,53653,54893,chr9,54606,55305,NC_023650.1,2803_005_autosomes_peak_47862,66,.,5.7669,8.70715,6.65214,282
LOC103237738,gene-LOC103237738,57937,59227,chr9,58446,58664,NC_023650.1,2803_005_autosomes_peak_47865,14,.,2.88345,3.05299,1.44702,67
LOC103238131,gene-LOC103238131,110923,163286,chr9,111057,111478,NC_023650.1,2803_005_autosomes_peak_47867,21,.,3.36402,3.87357,2.16261,154
LOC103238131,gene-LOC103238131,110923,163286,chr9,114813,115610,NC_023650.1,2803_005_autosomes_peak_47868,38,.,4.32517,5.67619,3.80116,153
LOC103238131,gene-LOC103238131,110923,163286,chr9,116848,117322,NC_023650.1,2803_005_autosomes_peak_47869,21,.,3.36402,3.87357,2.16261,347
LOC103238131,gene-LOC103238131,110923,163286,chr9,117869,118299,NC_023650.1,2803_005_autosomes_peak_47870,47,.,4.80575,6.64704,4.70516,207
LOC103238131,gene-LOC103238131,110923,163286,chr9,118804,118980,NC_023650.1,2803_005_autosomes_peak_47871,14,.,2.88345,3.05299,1.44702,9
LOC103238131,gene-LOC103238131,110923,163286,chr9,121074,121407,NC_023650.1,2803_005_autosomes_peak_47872,38,.,4.32517,5.67619,3.80116,266
LOC103238131,gene-LOC103238131,110923,163286,chr9,123507,123658,NC_023650.1,2803_005_autosomes_peak_47873,14,.,2.88345,3.05299,1.44702,93
LOC103238131,gene-LOC103238131,110923,163286,chr9,129648,129940,NC_023650.1,2803_005_autosomes_peak_47874,21,.,3.36402,3.87357,2.16261,242
LOC103238131,gene-LOC103238131,110923,163286,chr9,161206,161383,NC_023650.1,2803_005_autosomes_peak_47875,21,.,3.36402,3.87357,2.16261,84
LOC103238131,gene-LOC103238131,110923,163286,chr9,162468,163105,NC_023650.1,2803_005_autosomes_peak_47876a,47,.,4.80575,6.64704,4.70516,92
