gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
LOC103242068,0.292253579853354,0.60864272168107,0.767439644492198,0.8693399999999998,,
LOC103242069,1.96338615623384,0.616180533113122,1.34938079668013,0.48348999999999975,0.7892399999999999,
DOC2B,1.97158976833562,-0.670269427564328,0.950548216686283,1.8316899999999996,1.2138,1.3237100000000002
LOC103242094,,,,-0.7671000000000001,4.90132,1.4778799999999999
RPH3AL,-0.118241374615881,-0.228733403653428,1.17440425106324,-0.28593000000000046,0.24494999999999978,1.4778799999999999
LOC103242091,,,,,-1.9893099999999997,
LOC103242090,1.83009716105666,5.65245363088655,4.98958047490304,,0.4871699999999999,
C16H17orf97,-1.91624539207192,-1.73858098471309,-3.03896819496441,-2.198999999999998,-9.23912,-15.995069999999998
FAM101B,-0.0255514308555651,0.427202628524438,0.34085952578316,0.19523999999999964,-0.35919999999999996,-1.0972399999999998
VPS53,0.101984625828607,0.0354328373645233,0.487598996112313,-1.7294400000000003,-2.83567,-0.13608999999999982
LOC103242085,2.0680975495865,1.38545971132669,1.04219502177449,,,
LOC103242083,-1.96469508961069,0.55566517667094,0.373570818034776,-0.38124,-0.9633499999999997,0.34448000000000034
LOC103242081,,,,,,
LOC103242080,0.823274305632001,-0.29827239878487,-1.68340653637958,-0.38124,-0.9633499999999997,-1.0972399999999998
FAM57A,0.944843292599888,1.33312126691895,1.70218780895932,5.29979,-10.022860000000001,-7.01829
GEMIN4,1.84285111984413,0.172692444544226,2.18635556298009,6.7433,4.05495,-0.13608999999999982
LOC103242077,0.208023428097134,-0.550601875330825,0.316403783136615,-1.9177999999999997,2.54457,0.8431300000000004
GLOD4,-0.0242214881890082,-0.144794177323405,-0.237728982102824,11.94318,1.8778100000000002,4.3794
NXN,-0.580136296132234,-1.24486270516731,-1.0837776451957,1.4481399999999995,-16.85093,-0.11801999999999957
TIMM22,-0.846197774557414,-0.320123862342776,-0.464812787273774,-22.4897,19.96166,-48.81024
ABR,-0.496529145696889,-0.732264974273579,-0.737047732961019,-1.4411999999999998,-0.11697999999999986,1.4778799999999999
LOC103242070,1.28374504305168,1.06689118995566,2.14091657718931,1.54344,2.8466500000000003,-0.29025999999999996
BHLHA9,0.0,-0.666322339895382,2.41138567508331,1.54344,0.5497800000000002,-0.9249999999999998
TUSC5,,,,0.6764099999999997,0.24494999999999978,-1.0972399999999998
YWHAE,3.72629028868504,3.67916738988403,3.2756947197355,0.19523999999999964,2.4220999999999995,0.34448000000000034
CRK,,,,-17.31748,0.3674300000000006,-1.7319899999999997
MYO1C,-0.250907460879788,-0.413398357035126,-0.294775723726062,-2.21061,1.5757400000000001,0.5167299999999999
LOC103242117,,,,,1.5757400000000001,
