gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103235585,gene-LOC103235585,88243,100611,chr7,NC_023648.1,0.211875695124312,2.56950598285467,5.3518831538763,0.480112496662714,0.63114740274642,NA
LOC103235708,gene-LOC103235708,233683,256011,chr7,NC_023648.1,0.177896231460551,2.56952512592658,5.35188313025668,0.480116075666873,0.631144857981244,NA
LOC103235588,gene-LOC103235588,315569,343837,chr7,NC_023648.1,0.0339794636637609,0.0,5.39771667960081,0.0,1.0,NA
LOC103235590,gene-LOC103235590,395170,427953,chr7,NC_023648.1,NA,NA,NA,NA,NA,NA
TMPRSS11E,gene-TMPRSS11E,483747,521490,chr7,NC_023648.1,0.0,NA,NA,NA,NA,NA
YTHDC1,gene-YTHDC1,633158,670000,chr7,NC_023648.1,960.434928445894,0.770940906822619,0.106633986183178,7.22978605993669,4.83755504362777e-13,8.51264509177714e-12
TMPRSS11B,gene-TMPRSS11B,734885,748755,chr7,NC_023648.1,0.384293608347662,3.2422344934433,4.35386071854938,0.744680343041278,0.456464985138621,NA
TMPRSS11F,gene-TMPRSS11F,851831,905818,chr7,NC_023648.1,0.424836784072678,2.05722176118131,4.31858540621964,0.476364727722762,0.633814558981867,NA
LOC103235596,gene-LOC103235596,894520,896281,chr7,NC_023648.1,0.0,NA,NA,NA,NA,NA
TMPRSS11A,gene-TMPRSS11A,1005831,1046469,chr7,NC_023648.1,0.0,NA,NA,NA,NA,NA
TMPRSS11D,gene-TMPRSS11D,1076592,1146080,chr7,NC_023648.1,0.525923917308453,2.49167059581469,3.95911888448531,0.629349779209423,0.529120088672932,NA
GNRHR,gene-GNRHR,1205294,1225105,chr7,NC_023648.1,0.712521484686656,0.0,3.61851406639661,0.0,1.0,NA
UBA6,gene-UBA6,1246462,1320919,chr7,NC_023648.1,993.734715162421,-0.0868808667047358,0.120948720616485,-0.718328116758056,0.472554997616756,0.620623649548896
STAP1,gene-STAP1,1330761,1380503,chr7,NC_023648.1,0.702344786034051,3.64169762159251,5.27712407695494,0.690091339238299,0.490136749262609,NA
CENPC,gene-CENPC,1393336,1464189,chr7,NC_023648.1,318.208102167187,1.14493576120733,0.170561923589154,6.71272777132388,1.91019292357096e-11,2.85624293435228e-10
LOC103235609,gene-LOC103235609,1749357,1774147,chr7,NC_023648.1,2.21001894785474,-1.33716161185523,1.7232521273234,-0.775952392951427,0.437777095713339,0.589374691055482
