gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
LOC103235588,0.676753251344636,0.0,0.0,,,
LOC103235590,,,,,,
TMPRSS11E,,,,,,
YTHDC1,0.329416559328048,0.770940906822619,1.08990424826469,-15.7625,-7.415699999999999,-10.38229
TMPRSS11A,,,,,,
TMPRSS11D,0.0,2.49167059581469,3.99228815724811,,-3.1377399999999995,
GNRHR,2.23224104223726,0.0,4.72146535626167,,,
UBA6,0.134156332663759,-0.0868808667047358,0.0368126830951368,-22.5988,-26.329500000000003,-16.611739999999998
STAP1,0.0,3.64169762159251,3.98652991746756,,,
CENPC,0.707433616998465,1.14493576120733,1.41905038832076,-9.507299999999997,13.490120000000001,1.9765300000000003
LOC103235609,-0.881793225861573,-1.33716161185523,-2.62822578901531,,-0.05712000000000028,
EPHA5,-0.592002266162966,-2.02443177455504,-1.87803723413469,-6.15529,-3.9187200000000004,-4.28902
TECRL,2.35768679354702,0.0,0.0,,,
LPHN3,-0.285297382155447,-1.13677047555711,-2.28036535279417,2.02461,2.7241799999999996,-0.29025999999999996
LOC103235626,1.76844757438431,0.0,-1.46650812931445,,-3.6194100000000002,
LOC103235631,-1.90159661591786,-0.814583447895952,-0.476144775287205,-1.2482700000000007,-2.53359,-1.7319899999999997
IGFBP7,-1.00071080421667,-1.81654212389937,-3.46426366760863,0.7740399999999994,0.3674300000000006,1.6501100000000006
LOC103235633,-0.47201544676809,-0.258776949300191,-0.377167344965378,,,
POLR2B,-0.327216556741367,-0.25611779707463,-0.672683453394101,-11.239000000000004,-9.4704,-16.3034
REST,0.482446751905273,1.1210502903474,1.29837629996412,-0.8624099999999997,3.7528799999999998,-0.6166699999999996
SPINK2,0.0,-0.814513108826019,0.0,,,-0.6166699999999996
HOPX,0.0602461053777718,0.0370857579276585,-0.317825970286237,,,
LOC103235641,,,,,,
THEGL,1.06774504187519,1.29829960013438,1.15590159314586,2.69872,-0.9633499999999997,-2.5389699999999995
ARL9,0.931555946289345,0.593533744439979,2.28288793009523,,,
SRP72,-0.368775497711148,-0.326213116765686,-0.524734656224586,2.219870000000001,7.62272,-4.923719999999999
LOC103235650,,,,,,
LOC103235649,0.134291426987552,-1.05987410084497,0.967873123704602,-5.957799999999999,-6.759869999999999,
PPAT,0.297561188361724,0.550225314679485,0.770518513474691,-5.957799999999999,-6.759869999999999,
AASDH,,,,18.493650000000002,2.06016,-10.191970000000001
KIAA1211,0.579869669900502,0.619334875035634,-0.465597942500751,0.48348999999999975,0.1850900000000002,0.34448000000000034
CEP135,0.105841432514597,0.308875789105752,0.324008092947277,1.92931,1.5158799999999997,3.590490000000001
EXOC1,1.5027591534083,0.81242458622423,0.453624418334316,-2.49885,0.8518499999999998,-2.0583899999999997
NMU,,,,,,
PDCL2,1.43494988721462,0.0,2.41137678597399,,,
CLOCK,0.368546647455757,0.430365571964346,0.020067369030246,8.477360000000001,3.2086,-1.2152899999999995
TMEM165,0.304732753220246,0.400926018638517,0.253271386399951,8.0915,-1.50488,-0.44442000000000004
SRD5A3,-0.41634779401781,-1.36752054768793,-3.63469474790453,0.0023100000000000342,-1.2654299999999998,-0.13608999999999982
KIT,,,,,,
PDGFRA,0.689654391807938,1.38468414603607,0.970799196103664,13.19606,0.1850900000000002,-14.70749
GSX2,,,,0.19523999999999964,0.5470299999999999,-2.5389699999999995
CHIC2,0.156630440792731,0.332522058707762,0.331644127378944,-1.4343000000000004,-2.827400000000001,-5.40432
LNX1,0.0,0.0,2.41140573898208,0.8693399999999998,4.05495,
LOC103235684,0.0,0.0,3.99816467053078,,,
FIP1L1,0.213643007933605,0.896820175577722,0.900445991516194,9.246780000000001,-18.18169,0.38063
SCFD2,-0.118676990340723,0.0562264823619907,0.118335390767105,-14.421200000000002,-15.697,-7.30857
RASL11B,-0.331245930557366,-1.50753400142826,-1.32840344615745,-4.32822,0.5497800000000002,-0.44442000000000004
ERVMER34-1,-0.0055509728490888,-0.233787561627725,-1.05740924971634,-0.7671000000000001,1.8778100000000002,
LOC103235717,-0.675655519554886,-1.01761475477289,-1.45568757121587,-5.2837,2.66706,1.6501100000000006
USP46,0.19955492135969,0.200348760970162,0.0825846444650918,5.49272,-1.38516,
SPATA18,0.0,2.5200839993914,3.40456606835277,,,
SGCB,-0.18986958827033,-0.0948716103772473,-0.894989752268771,4.14683,0.5525299999999991,-1.7319899999999997
DCUN1D4,-0.485414407377859,-1.53042161679304,-0.106852855949104,10.01849,0.4871699999999999,8.41435
LOC103235718,,,,-18.0776,-16.7498,-18.371299999999998
SULT1B1,0.629378934870556,-1.59707094131661,0.952231346846947,,,
AMBN,,,,,,
IGJ,-0.639513767936397,-0.579866547923696,-0.0380470008069399,18.877200000000002,-29.878,8.7588
UTP3,,,,16.95252,-29.878,8.7588
RUFY3,0.339540059410088,-0.132973276618097,0.669350982666815,-0.09068000000000076,-5.12984,-4.76959
GRSF1,,,,15.98788,-4.70799,0.5167299999999999
MOB1B,2.85463051656237,1.67307380689486,1.56371210450505,-1.8177999999999983,2.4902000000000015,-6.67385
DCK,,,,-15.267499999999998,21.11012,-25.8607
SLC4A4,,,,-2.9800200000000006,-3.49969,-0.29025999999999996
NPFFR2,-0.828139925403585,-2.16608710708182,-2.0963252467976,-3.36358,,
ADAMTS3,0.198513131931942,-0.183548928860222,-0.412327798861078,3.9516100000000005,1.33352,-0.6166699999999996
LOC103235773,0.283779041920115,0.702704686120161,0.823518756539894,10.9041,10.831390000000003,3.9168900000000004
LOC103235772,-1.90235497979321,-0.812532435597681,2.40178024481647,,10.831390000000003,
ANKRD17,,,,0.6764099999999997,5.627940000000001,0.9973000000000001
AFP,2.76947294528496,-1.70930957043816,-1.47057927103757,,,
RASSF6,-0.0079963373016177,-0.176075883544896,0.447365588066164,4.5281,,
CXCL8,,,,0.5811000000000002,,
CXCL6,0.863994515372221,-0.465896550645524,-0.853017173459662,-0.37891999999999904,-6.45787,-2.5208899999999996
CXCL1,0.61426074918164,1.07675050829958,-0.362406304109968,,,
LOC103235792,0.0,0.0,2.40178883633417,-0.9600300000000002,1.03145,
LOC103236682,0.676902857930627,2.05144057056376,2.41133644362476,4.7256,2.36498,-10.70877
CXCL3,0.419597840454647,1.31417604031636,1.2487800543401,12.719600000000002,9.560410000000001,1.3237100000000002
LOC103235796,0.0,0.501189575709011,0.0,17.53131,9.25834,-14.054720000000001
MTHFD2L,0.998419993906923,1.05285312763284,1.30068635313119,-12.396600000000003,-5.491759999999999,1.34178
LOC103235802,-0.292568958855871,0.0503549008511978,-0.709834472410172,-12.396600000000003,-5.491759999999999,1.34178
EREG,3.86759922703326,5.29218397401533,7.44710058032091,-1.9223700000000004,-1.38516,
AREG,,,,-1.2459500000000006,-1.9865599999999999,-4.76959
BTC,0.460750906899153,-0.0561220285717915,-0.287971293919702,-2.40354,0.24770000000000003,-0.7708399999999997
PARM1,0.0,0.0,2.40178883633417,-5.19068,1.2138,
RCHY1,0.716115288254708,0.381390939807919,0.508104085298153,1.92931,0.9117199999999999,7.779529999999999
THAP6,,,,-2.852399999999996,-24.8136,-15.288100000000002
C7H4orf26,4.22085814612737,1.43177831155409,2.69941167197796,,,
CDKL2,0.186251934776148,0.154614534236646,0.249658608437043,22.05939,15.547509999999999,8.91295
G3BP2,0.1974063136234,0.814362437090745,0.964780124930213,1.92931,4.2971699999999995,4.3794
USO1,1.2401870505493,-0.510631094354558,0.921508027966124,-0.6694700000000005,-1.7443499999999998,4.569750000000001
PPEF2,,,,,,
NAAA,-1.90632269695773,2.05585482859785,3.39637614555881,13.003129999999999,0.7892399999999999,2.7654300000000003
SDAD1,-0.0047907421739136,0.260837237608961,0.207025107747017,9.15146,5.68781,0.34448000000000034
ART3,1.34435875348142,0.0,4.40035305326249,1.1575899999999995,1.03145,-1.0972399999999998
CXCL10,0.685561680544614,0.0,4.40457957832929,,,
NUP54,0.318552726275408,0.51606929717519,0.627945455848604,25.13703,-27.605900000000002,-20.80077
SCARB2,,,,-0.47653999999999996,-4.28618,0.34448000000000034
FAM47E,,,,3.2775099999999995,1.2736600000000005,
STBD1,-1.29472816517501,-0.837283944531857,-0.956901448203976,-1.0345000000000013,-2.1468999999999987,-10.4823
CCDC158,-0.0256989928775852,1.08743337656971,0.0686940402917607,2.89165,-0.35919999999999996,
SHROOM3,-0.251633055229014,-1.19832069319694,-1.65567209666646,0.6764099999999997,5.75041,-2.21256
LOC103235836,-0.295751963100893,-1.59846886534994,-0.959797233751313,2.9892700000000003,-3.6194100000000002,-4.61543
LOC103235837,,,,,,
SOWAHB,0.676753251344636,0.0,0.0,-8.65879,0.12522000000000055,
SEPT11,-0.063878030696362,-0.425078351728304,-1.09582869255417,-2.30358,1.69822,0.3625600000000002
CCNI,-0.646710788095382,-0.995308920282183,-1.60068649885255,-1.8130999999999986,-0.34539999999999793,
LOC103235843,1.37737253390169,2.45694809507547,0.970143857348274,,,
CCNG2,-0.681092083531048,-0.416540818537151,-0.591052046218631,-11.4342,-12.9727,-7.13631
CNOT6L,-0.0144835769720894,0.0245336772637872,0.313271698968115,5.39512,-0.5360400000000007,-1.5778199999999996
MRPL1,-0.427562360806685,-0.706002016060058,-0.569292237897741,-17.020000000000003,4.362559999999998,-14.054720000000001
FRAS1,0.108114059576012,0.357505829217532,0.0359574661946629,2.4104799999999997,3.8127500000000003,0.34448000000000034
ANXA3,-0.168230577983478,-0.642709328060093,-1.33101599780476,7.03385,0.008239999999998915,-4.13486
LOC103235857,0.0,-0.667279971323643,-0.0453188688986173,-2.4012199999999995,-4.28346,
BMP2K,-0.0643901868736675,-0.0846072292746193,-0.245804793692742,13.679640000000003,-0.47618000000000027,5.35862
PAQR3,0.0354556177857566,-0.329882933793653,-0.141832405425656,-10.0931,1.5867000000000004,-6.51964
LOC103235861,-0.209475329166726,0.513408063222917,0.0854593411674483,,,
NAA11,1.31227678248072,0.0,0.0,,,
ANTXR2,-0.0274988405304167,-0.321909245534887,-0.812606431035893,14.35143,10.52649,4.22523
PRDM8,0.693379895352197,2.56331947537991,2.58829091801906,-0.09068000000000076,-2.773059999999999,
FGF5,-0.136692522686598,-0.173756248336344,-0.729103281514861,0.7740399999999994,1.9404199999999996,-3.9806899999999996
C7H4orf22,-0.310954397988187,-0.0531989398375406,-3.06985946378387,-2.4894999999999996,-9.051300000000001,-7.30857
BMP3,-1.57281162691596,-1.69330789352424,-2.62754116575886,-0.5741700000000005,,
PRKG2,-1.10107610028609,-1.71183361460904,-0.476614944529991,-0.2789999999999999,3.0944000000000003,-2.8472999999999997
LOC103235874,,,,1.25521,,
LOC103235876,,,,,,
RASGEF1B,-0.60406825107678,-0.400706269165904,-0.275075096481443,-21.26218,-30.74633,-14.226890000000001
LOC103235878,,,,-6.636489999999999,-2.5934599999999994,
LOC103235881,3.76120373112273,0.0284088702122855,-1.48074507776982,-24.602700000000006,-20.508200000000002,-13.501799999999998
HNRNPD,-0.345036879447837,0.225884071464538,0.263268779156839,3.758679999999999,3.2086,0.036150000000000126
HNRNPDL,-0.0660293215556452,0.192755096751647,0.590371625116835,10.1138,-1.5021400000000007,-4.76959
ENOPH1,0.153937376506364,0.122423306588205,-0.44070609767093,-4.616460000000001,-1.5021400000000007,-1.5416600000000003
TMEM150C,0.0,2.56952512592658,0.0,,-0.35919999999999996,
LOC103235889,0.60807615342324,-0.841494765248913,3.39773079254696,,-0.35919999999999996,
LOC103235891,-0.973751557459107,-0.914079610147188,-1.02105736085949,1.3505099999999999,1.09132,-0.13608999999999982
SEC31A,-0.403642742001116,-0.425129450454132,-0.381071338571648,-3.17295,1.2736600000000005,4.22523
THAP9,0.422771231775436,0.315139202360036,0.330202949916428,-68.50999999999999,-63.969199999999994,-36.46945
LIN54,0.644702215045624,1.39720915169773,1.13287461732921,-5.5788,0.4327900000000007,0.34448000000000034
COPS4,-0.380677050732511,-0.160593376083908,-0.382145321020098,-83.43088,-52.7815,-45.58231
PLAC8,-1.41081917660047,-0.24161551496796,-0.631823129300109,-0.28593000000000046,,
COQ2,-0.539776932739702,-0.871209152616647,-1.63843995054355,-9.62109,-4.525640000000001,5.8572299999999995
HPSE,1.34316482315223,1.10558652132022,1.10614290904907,15.313780000000001,-0.8953000000000007,2.6112600000000006
HELQ,1.03396610841592,1.20709914304445,1.74156295432434,-26.940980000000003,12.04241,7.47123
MRPS18C,-0.409118491043429,0.44104149074729,0.411865992787645,-26.940980000000003,12.04241,7.47123
FAM175A,-0.175777622256939,-0.139854880211331,-0.641780733146227,-0.564899999999998,5.87016,-0.25410999999999895
AGPAT9,0.0614367899652688,0.332536103414865,0.349535677131672,0.0023100000000000342,9.68012,-9.729519999999999
NKX6-1,,,,,1.5757400000000001,
CDS1,0.399461068092384,-0.0376768435844317,0.0120687323378546,-1.7271199999999993,2.8466500000000003,-0.9249999999999998
LOC103235913,-0.448756314695829,2.42875338872843,4.40460348959518,,,
WDFY3,0.0982219154152381,0.0892530010350334,0.337959538464098,8.38205,1.0342000000000002,2.4571000000000005
LOC103235911,1.0191924564224,-0.674118620741443,-0.612417905019077,-9.714080000000001,-8.81456,-6.86417
ARHGAP24,-0.323118411795164,-0.755354860637651,-0.564015833537742,-26.455199999999998,-24.699399999999997,-11.32544
LOC103235915,-1.91698848140396,2.06624908996381,4.40459738404068,,,
MAPK10,-0.149774141869657,-0.350268119394823,-1.53234080831252,-7.40588,-4.103839999999999,
LOC103235923,0.898574544852533,0.109866364387805,0.221552874735858,8.765600000000001,1.9404199999999996,-0.7708399999999997
PTPN13,-0.885581253553758,-1.31534974453614,-1.69912333762522,-13.242899999999999,24.80041,-22.0161
SLC10A6,4.08192298375772,5.10212528922181,0.0,1.1575899999999995,-8.87447,
C7H4orf36,0.759377733635868,-0.464284320126971,-1.52365174149666,4.9185,2.2479999999999993,-3.4820399999999996
AFF1,0.223941397253975,0.668322161213562,0.941929672258634,-8.942400000000001,4.17743,0.707040000000001
KLHL8,0.0377810238567585,0.186916372664086,0.0815876919332209,31.58979,0.7293700000000003,3.109910000000001
HSD17B13,2.35373920353484,0.0,0.958021738525607,,,
HSD17B11,-0.704981050261159,-0.819831215339409,-1.23377565166473,10.98083,0.7892399999999999,2.7654300000000003
NUDT9,-0.875004054865023,-0.604789285129401,-1.04245531819093,-31.941,0.019200000000001438,-12.59487
SPARCL1,0.0,3.22993423075966,-0.033327661179425,-0.7671000000000001,,
DMP1,,,,,,
LOC103235937,0.0,3.62743438840261,2.4019335918736,,,
MEPE,0.0,2.05129431190306,0.0,-10.0977,-3.79626,
SPP1,-0.236278084714542,-0.865286329976088,-2.01140208626762,3.0868700000000002,-3.5568,-2.0583899999999997
LOC103235943,1.81002686024717,0.0199898763846687,0.210406388973357,-6.338899999999999,-15.15543,-8.78647
PKD2,0.242137412294795,-0.26042771908909,-0.0009816693941259,-0.08610000000000007,-0.9007300000000003,-0.11801999999999957
LOC103235945,0.430996573336554,0.258587353477498,1.01908561146484,,,
ABCG2,0.385992792785224,0.441127511881852,0.298569705167994,0.48348999999999975,2.4220999999999995,-2.0583899999999997
LOC103235949,2.33190558271285,-1.66176361365163,2.54313738409322,21.9803,-0.5986500000000001,6.818379999999999
LOC103235948,,,,,-1.3252900000000003,
PPM1K,0.636784314908404,0.87929215956634,0.781112835156978,2.7010400000000008,2.3622300000000003,-5.422409999999999
LOC103235952,0.676753251344636,0.0,0.0,2.7010400000000008,-0.9605999999999995,3.4543599999999994
LOC103235951,0.0,-1.83785716318938,0.0,,,
HERC6,0.0803569818777916,1.19582785997803,1.08309803312782,-0.4743000000000013,-0.7183899999999994,-8.78647
HERC5,0.0,2.05501742874466,3.98096982326016,,,0.9973000000000001
PYURF,,,,2.219870000000001,21.65442,-24.7453
PIGY,,,,2.219870000000001,21.65442,-24.7453
LOC103235961,3.98140444674443,2.05119140852984,3.41290812352529,-7.780100000000001,10.22442,-10.191970000000001
HERC3,0.233751406499699,0.130261332052712,0.264278350182752,-7.780100000000001,10.22442,-10.191970000000001
NAP1L5,0.150189919038569,0.262070171300359,0.419825312874563,-5.48118,1.0369400000000013,0.8431300000000004
FAM13A,0.107078607528821,0.739259189412288,0.805523584426113,2.02461,-12.681640000000002,-0.6166699999999996
TIGD2,0.273752771123806,0.88015847801066,0.842339732849706,,-3.423300000000001,
GPRIN3,-1.247879128927,-1.99770360474097,-1.85512277323477,4.04692,2.66431,-0.9249999999999998
LOC103235971,0.0,0.0,3.40452908375144,,,
LOC103235973,0.676753251344636,0.0,0.0,,-2.7758,
SNCA,0.152868409369812,0.0562702621794542,0.309117955505453,8.477360000000001,0.005499999999999616,-3.9806899999999996
MMRN1,0.677839306616563,0.0,3.40452728572956,,,
CCSER1,0.682510238609778,1.10900803058951,0.819537459459562,0.3045000000000009,4.11756,5.530900000000001
GRID2,-1.1146609357988,1.04568409825839,4.05316928293548,-8.75409,-3.9813600000000005,1.0153800000000004
ATOH1,,,,-0.18597999999999892,1.3988800000000001,
SMARCAD1,-0.101648013589742,-0.180912108169691,-0.353116496082422,-12.408180000000002,-9.4132,-10.055900000000001
PDLIM5,0.0387287969495312,-0.299767510571582,-0.536393820806684,-16.241299999999995,-18.105299999999996,-18.99649
LOC103235990,3.34086691122814,2.79933415782028,3.99163632546345,-4.518880000000001,2.8466500000000003,
UNC5C,-0.230578060823253,-1.24955192643763,-1.20836777267601,-0.9600300000000002,1.5757400000000001,-0.13608999999999982
PDHA2,,,,,,
STPG2,0.385027854116315,1.23581928492524,1.40639654187612,2.9892700000000003,7.503019999999999,
RAP1GDS1,-0.079841470060813,-0.10599205063693,-0.321864857930697,0.883300000000002,-6.8713999999999995,-13.40185
TSPAN5,-0.549610793569382,-1.14875407457845,-1.63048221215393,-20.009299999999996,-23.61626,-13.59217
EIF4E,0.0790821706196601,0.336288200238717,0.0999060286968638,1.1575899999999995,5.57086,-11.66987
LOC103236008,,,,,1.09132,
METAP1,-0.394267523133691,-0.300965846975211,-0.388451960100603,-14.125999999999998,-15.7513,-1.06109
ADH5,-1.06331779841354,-1.20026712960297,-2.04716082629897,1.64107,4.11756,1.8042800000000003
ADH4,0.0,2.05129431190306,0.0,,,
C7H4orf17,1.37668997971335,-2.71142611941242,-2.06964102739006,,,
TRMT10A,0.0609391138056981,0.0636571343988499,0.17084441989154,-1.9223700000000004,1.03145,6.80034
MTTP,0.532021604400034,0.44023908823568,0.113952700650688,3.85628,-21.3002,-7.82527
LOC103236025,-0.16135176152546,0.0154746519622656,1.96517702565762,-4.9047,0.24494999999999978,-0.7708399999999997
LAMTOR3,0.356207731705544,0.58316099326461,0.762923608632641,1.1599000000000004,4.237299999999999,-7.498889999999999
DNAJB14,0.259366468095324,0.454225042420984,0.604092759114105,-2.9800200000000006,-3.0751299999999997,-2.5389699999999995
LOC103236032,-0.0647221926602602,0.413269523599348,-0.0374114681122238,-16.06698,-11.772720000000001,-6.51964
DDIT4L,0.186364788978938,-0.347675696020802,0.374043826476503,-1.0553400000000002,,
EMCN,0.0,2.56952512592658,0.0,-11.062280000000001,-9.1793,
PPP3CA,-0.132016767756352,0.0973681147500202,-0.0144382308481696,-1.7294400000000003,-1.5675000000000003,-0.7708399999999997
BANK1,1.43461197740312,2.05126881703883,-0.476150990357511,,,
SLC39A8,-0.376604576808743,-0.87729183391865,-1.43168895055287,-1.9223700000000004,2.3622300000000003,0.67089
NFKB1,0.712497625393223,0.458987626776303,0.381713975053795,-0.1767000000000003,-8.9942,-6.846019999999999
MANBA,0.206690975786984,-0.0486107098705464,-0.112760129751059,0.5811000000000002,5.568080000000001,-0.13608999999999982
UBE2D3,0.0317170314737886,0.316359794340041,0.310117498335628,2.69872,-3.07788,1.1514600000000002
