chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr25,1138280,1138495,4.405255256142727,11,12,"[-9.500338728000001, 10.804827408, -53.86215366]",-9.500338728000001,10.804827408,-53.86215366,"[-9.498380637, 10.805918232, -53.8603819525]",-9.498380637,10.805918232,-53.8603819525,1138387,38.495000000000005,"[-9.498380637, 10.805918232, -53.8603819525]",-9.498380637,10.805918232,-53.8603819525
chr25,1146252,1146601,5.904104090351772,11,12,"[-9.4277345352, 10.8452741472, -53.796460394]",-9.4277345352,10.8452741472,-53.796460394,"[-9.4245560526, 10.8470448336, -53.793584459499996]",-9.4245560526,10.8470448336,-53.793584459499996,1146426,46.601,"[-9.4245560526, 10.8470448336, -53.793584459499996]",-9.4245560526,10.8470448336,-53.793584459499996
chr25,1146858,1147063,1.7256170703143607,11,12,"[-9.4222154508, 10.8483487488, -53.791466651]",-9.4222154508,10.8483487488,-53.791466651,"[-9.420348433800001, 10.8493888368, -53.789777348499996]",-9.420348433800001,10.8493888368,-53.789777348499996,1146960,47.063,"[-9.420348433800001, 10.8493888368, -53.789777348499996]",-9.420348433800001,10.8493888368,-53.789777348499996
chr25,1149651,1149901,1.7008176016807557,11,12,"[-9.3967784826, 10.8625193136, -53.768450934499995]",-9.3967784826,10.8625193136,-53.768450934499995,"[-9.3945016326, 10.863787713599999, -53.766390809499995]",-9.3945016326,10.863787713599999,-53.766390809499995,1149776,49.901,"[-9.3945016326, 10.863787713599999, -53.766390809499995]",-9.3945016326,10.863787713599999,-53.766390809499995
chr25,1234511,1234955,1.4697842136159671,12,13,"[-9.2654529487, 11.1308874673, -53.402869670099996]",-9.2654529487,11.1308874673,-53.402869670099996,"[-9.269662823500001, 11.1310536565, -53.4035041905]",-9.269662823500001,11.1310536565,-53.4035041905,1234733,34.955000000000005,"[-9.269662823500001, 11.1310536565, -53.4035041905]",-9.269662823500001,11.1310536565,-53.4035041905
chr25,1322859,1323543,2.6391483291286475,13,14,"[-10.1212053621, 11.1302185256, -53.5202882216]",-10.1212053621,11.1302185256,-53.5202882216,"[-10.1282313417, 11.1294650312, -53.5210012232]",-10.1282313417,11.1294650312,-53.5210012232,1323201,23.543,"[-10.1282313417, 11.1294650312, -53.5210012232]",-10.1282313417,11.1294650312,-53.5210012232
chr25,1352170,1352412,1.7462551229256245,13,14,"[-10.422285023, 11.097929528, -53.550842008000004]",-10.422285023,11.097929528,-53.550842008000004,"[-10.4247708228, 11.0976629408, -53.5510942688]",-10.4247708228,11.0976629408,-53.5510942688,1352291,52.412000000000006,"[-10.4247708228, 11.0976629408, -53.5510942688]",-10.4247708228,11.0976629408,-53.5510942688
chr25,1352529,1352768,1.5228799062792726,13,14,"[-10.425972635099999, 11.0975340536, -53.5512162296]",-10.425972635099999,11.0975340536,-53.5512162296,"[-10.428427619199999, 11.0972707712, -53.5514653632]",-10.428427619199999,11.0972707712,-53.5514653632,1352648,52.768,"[-10.428427619199999, 11.0972707712, -53.5514653632]",-10.428427619199999,11.0972707712,-53.5514653632
chr25,1518246,1518541,2.2088714260165974,15,16,"[-10.2491792668, 10.7499958946, -53.862511531799996]",-10.2491792668,10.7499958946,-53.862511531799996,"[-10.251139777799999, 10.7516316991, -53.8605714053]",-10.251139777799999,10.7516316991,-53.8605714053,1518393,18.541,"[-10.251139777799999, 10.7516316991, -53.8605714053]",-10.251139777799999,10.7516316991,-53.8605714053
chr25,1562130,1562997,3.847621487498696,15,16,"[-10.540823554, 10.993337063, -53.573899629]",-10.540823554,10.993337063,-53.573899629,"[-10.5465854626, 10.9981446647, -53.5681976301]",-10.5465854626,10.9981446647,-53.5681976301,1562563,62.997,"[-10.5465854626, 10.9981446647, -53.5681976301]",-10.5465854626,10.9981446647,-53.5681976301
chr25,1585829,1586420,1.598825543463331,15,16,"[-10.6983223682, 11.124750387899999, -53.4180384157]",-10.6983223682,11.124750387899999,-53.4180384157,"[-10.702250036, 11.128027542, -53.414151586]",-10.702250036,11.128027542,-53.414151586,1586124,86.42,"[-10.702250036, 11.128027542, -53.414151586]",-10.702250036,11.128027542,-53.414151586
chr25,1587070,1587959,8.378705969275185,15,16,"[-10.706569806000001, 11.131631857, -53.409876731000004]",-10.706569806000001,11.131631857,-53.409876731000004,"[-10.7124779222, 11.1365614509, -53.4040300447]",-10.7124779222,11.1365614509,-53.4040300447,1587514,87.959,"[-10.7124779222, 11.1365614509, -53.4040300447]",-10.7124779222,11.1365614509,-53.4040300447
chr25,1618628,1619079,2.8702880054249733,16,17,"[-10.822668046, 11.254007474, -53.498518158]",-10.822668046,11.254007474,-53.498518158,"[-10.8233984405, 11.255234419499999, -53.5027230565]",-10.8233984405,11.255234419499999,-53.5027230565,1618853,19.078999999999997,"[-10.8233984405, 11.255234419499999, -53.5027230565]",-10.8233984405,11.255234419499999,-53.5027230565
chr25,1624602,1624914,1.8583635538816448,16,17,"[-10.832342939, 11.270259740999998, -53.554216747000005]",-10.832342939,11.270259740999998,-53.554216747000005,"[-10.832848223000001, 11.271108537, -53.557125679]",-10.832848223000001,11.271108537,-53.557125679,1624758,24.914,"[-10.832848223000001, 11.271108537, -53.557125679]",-10.832848223000001,11.271108537,-53.557125679
chr25,1644364,1644664,3.3996807022889457,16,17,"[-10.864347498, 11.324022262, -53.738467754]",-10.864347498,11.324022262,-53.738467754,"[-10.864833348, 11.324838412, -53.741264804000004]",-10.864833348,11.324838412,-53.741264804000004,1644514,44.664,"[-10.864833348, 11.324838412, -53.741264804000004]",-10.864833348,11.324838412,-53.741264804000004
chr25,1760287,1760776,2.965581206943847,17,18,"[-10.6698109582, 11.2144699214, -54.780782595]",-10.6698109582,11.2144699214,-54.780782595,"[-10.6675021936, 11.2123536272, -54.78502956]",-10.6675021936,11.2123536272,-54.78502956,1760531,60.775999999999996,"[-10.6675021936, 11.2123536272, -54.78502956]",-10.6675021936,11.2123536272,-54.78502956
chr25,1771664,1772016,2.1408838575536557,17,18,"[-10.6160955904, 11.1652325408, -54.879591839999996]",-10.6160955904,11.1652325408,-54.879591839999996,"[-10.6144336576, 11.1637091552, -54.88264896]",-10.6144336576,11.1637091552,-54.88264896,1771840,72.016,"[-10.6144336576, 11.1637091552, -54.88264896]",-10.6144336576,11.1637091552,-54.88264896
chr25,1928172,1928468,1.3125907045763892,19,20,"[-10.72542187, 11.6720901372, -54.5416955024]",-10.72542187,11.6720901372,-54.5416955024,"[-10.72735253, 11.6698139268, -54.5396439856]",-10.72735253,11.6698139268,-54.5396439856,1928320,28.468,"[-10.72735253, 11.6698139268, -54.5396439856]",-10.72735253,11.6698139268,-54.5396439856
chr25,1945126,1945403,2.064785438754498,19,20,"[-10.836004335, 11.541715572600001, -54.4241907192]",-10.836004335,11.541715572600001,-54.4241907192,"[-10.8378110675, 11.5395854703, -54.4222708876]",-10.8378110675,11.5395854703,-54.4222708876,1945264,45.403,"[-10.8378110675, 11.5395854703, -54.4222708876]",-10.8378110675,11.5395854703,-54.4222708876
chr25,1968294,1968876,1.8822164957465997,19,20,"[-10.987117615, 11.3635559694, -54.2636179448]",-10.987117615,11.3635559694,-54.2636179448,"[-10.990913710000001, 11.3590804476, -54.2595842192]",-10.990913710000001,11.3590804476,-54.2595842192,1968585,68.876,"[-10.990913710000001, 11.3590804476, -54.2595842192]",-10.990913710000001,11.3590804476,-54.2595842192
chr25,1985511,1985728,2.3996900039883804,19,20,"[-11.0994154975, 11.2311589611, -54.1442903612]",-11.0994154975,11.2311589611,-54.1442903612,"[-11.10083088, 11.2294902528, -54.1427863776]",-11.10083088,11.2294902528,-54.1427863776,1985619,85.72800000000001,"[-11.10083088, 11.2294902528, -54.1427863776]",-11.10083088,11.2294902528,-54.1427863776
chr25,2186719,2187333,2.2010048556017177,21,22,"[-10.7457178137, 11.1626704508, -55.3415126186]",-10.7457178137,11.1626704508,-55.3415126186,"[-10.7447613859, 11.1584051156, -55.3460251502]",-10.7447613859,11.1584051156,-55.3460251502,2187026,87.333,"[-10.7447613859, 11.1584051156, -55.3460251502]",-10.7447613859,11.1584051156,-55.3460251502
chr25,2349320,2349780,1.741096901634465,23,24,"[-10.826270403999999, 11.387135492, -54.174914492]",-10.826270403999999,11.387135492,-54.174914492,"[-10.828505865999999, 11.390382218000001, -54.172445718]",-10.828505865999999,11.390382218000001,-54.172445718,2349550,49.78,"[-10.828505865999999, 11.390382218000001, -54.172445718]",-10.828505865999999,11.390382218000001,-54.172445718
chr25,2351450,2351799,2.320989767254936,23,24,"[-10.836621565, 11.402169245, -54.163482995]",-10.836621565,11.402169245,-54.163482995,"[-10.8383176003, 11.4046325219, -54.1616099469]",-10.8383176003,11.4046325219,-54.1616099469,2351624,51.79899999999999,"[-10.8383176003, 11.4046325219, -54.1616099469]",-10.8383176003,11.4046325219,-54.1616099469
