seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr25,1185693,1189294,gene-BTNL10,BTNL10,NC_023666.1,11,12,"[62.602536615700004, -24.0783390445, 43.913251836]",62.6025366157,-24.0783390445,43.913251836,"[62.5774913006, -24.064966731000002, 43.951609688]",62.5774913006,-24.064966731,43.951609688,1187493,62.5774913006,-24.064966731,43.951609688,89.294,"[62.5774913006, -24.064966731000002, 43.951609688]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",2.059590513545532
chr25,1187954,1189291,gene-LOC103229945,LOC103229945,NC_023666.1,11,12,"[62.586811134600005, -24.069942821, 43.937336007999996]",62.586811134600005,-24.069942821,43.937336008,"[62.5775121659, -24.064977871500002, 43.951577732]",62.5775121659,-24.0649778715,43.951577732,1188622,62.5775121659,-24.0649778715,43.951577732,89.291,"[62.5775121659, -24.064977871500002, 43.951577732]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",2.0596246361361454
chr25,1228235,1235292,gene-RNF187,RNF187,NC_023666.1,12,13,"[62.686698675, -24.14046527, 43.776839832]",62.686698675,-24.14046527,43.776839832,"[62.732604460000005, -24.169271944000002, 43.7046551904]",62.732604460000005,-24.169271944,43.7046551904,1231763,62.732604460000005,-24.169271944,43.7046551904,35.292,"[62.732604460000005, -24.169271944000002, 43.7046551904]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",2.3259579990261146
chr25,1265038,1267693,gene-LOC103229947,LOC103229947,NC_023666.1,12,13,"[62.92610219, -24.290695116, 43.4003893056]",62.92610219,-24.290695116,43.4003893056,"[62.943372965, -24.301532826, 43.373231841599996]",62.943372965,-24.301532826,43.3732318416,1266365,62.943372965,-24.301532826,43.3732318416,67.693,"[62.943372965, -24.301532826, 43.373231841599996]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",2.6987823075265824
chr25,1271322,1273983,gene-LOC103229948,LOC103229948,NC_023666.1,12,13,"[62.96697961, -24.316346404, 43.336111526399996]",62.96697961,-24.316346404,43.3361115264,"[62.984289415000006, -24.327208606, 43.3088926896]",62.984289415000006,-24.327208606,43.3088926896,1272652,62.984289415000006,-24.327208606,43.3088926896,73.983,"[62.984289415000006, -24.327208606, 43.3088926896]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",2.772528510855252
chr25,1278398,1279218,gene-LOC103229949,LOC103229949,NC_023666.1,12,13,"[63.01300899, -24.345230636, 43.2637325376]",63.01300899,-24.345230636,43.2637325376,"[63.01834309, -24.348577876, 43.2553449216]",63.01834309,-24.348577876,43.2553449216,1278808,63.01834309,-24.348577876,43.2553449216,79.218,"[63.01834309, -24.348577876, 43.2553449216]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",2.8341838215503636
chr25,1279465,1280351,gene-LOC103229950,LOC103229950,NC_023666.1,12,13,"[63.019949825000005, -24.34958613, 43.252818407999996]",63.019949825000005,-24.34958613,43.252818408,"[63.02571325500001, -24.353202782, 43.2437556912]",63.02571325500001,-24.353202782,43.2437556912,1279908,63.02571325500001,-24.353202782,43.2437556912,80.351,"[63.02571325500001, -24.353202782, 43.2437556912]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",2.847559290528225
chr25,1300485,1303990,gene-LOC103229955,LOC103229955,NC_023666.1,13,14,"[63.154907982000005, -24.430154195, 43.0395175415]",63.154907982000005,-24.430154195,43.0395175415,"[63.164866388, -24.40662513, 43.016012661]",63.164866388,-24.40662513,43.016012661,1302237,63.164866388,-24.40662513,43.016012661,3.99,"[63.164866388, -24.40662513, 43.016012661]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",3.109089798134927
chr25,1304447,1305991,gene-LOC103229954,LOC103229954,NC_023666.1,13,14,"[63.166164816400006, -24.403557289, 43.012947973299994]",63.166164816400006,-24.403557289,43.0129479733,"[63.170551629200006, -24.393192416999998, 43.0025937549]",63.170551629200006,-24.393192417,43.0025937549,1305219,63.170551629200006,-24.393192417,43.0025937549,5.991,"[63.170551629200006, -24.393192416999998, 43.0025937549]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",3.1232060804523147
chr25,1312737,1322058,gene-TRIM17,TRIM17,NC_023666.1,13,14,"[63.1897183644, -24.347906519, 42.9573544043]",63.1897183644,-24.347906519,42.9573544043,"[63.2162011896, -24.285334646, 42.8948468462]",63.2162011896,-24.285334646,42.8948468462,1317397,63.2162011896,-24.285334646,42.8948468462,22.058,"[63.2162011896, -24.285334646, 42.8948468462]","[62.144565652680654, -24.302839976689977, 45.95108581585081]",3.2387197779683325
