chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr6,24714,25054,1.871838811565848,0,1,"[-25.2819470352, 16.3555793554, -3.8580325634000006]",-25.2819470352,16.3555793554,-3.8580325634000006,"[-25.2848631472, 16.353847429400002, -3.860303117400001]",-25.2848631472,16.353847429400002,-3.860303117400001,24884,25.054,"[-25.2848631472, 16.353847429400002, -3.860303117400001]",-25.2848631472,16.353847429400002,-3.860303117400001
chr6,25492,25892,2.428300565481186,0,1,"[-25.2886197856, 16.3516163012, -3.863228125200001]",-25.2886197856,16.3516163012,-3.863228125200001,"[-25.2920505056, 16.349578741200002, -3.8658993652000007]",-25.2920505056,16.349578741200002,-3.8658993652000007,25692,25.892,"[-25.2920505056, 16.349578741200002, -3.8658993652000007]",-25.2920505056,16.349578741200002,-3.8658993652000007
chr6,200696,201092,3.0763147653955403,2,3,"[-26.783182539200002, 15.4566039672, -5.0261274376]",-26.783182539200002,15.4566039672,-5.0261274376,"[-26.7819550184, 15.4531412244, -5.0247149451999995]",-26.7819550184,15.4531412244,-5.0247149451999995,200894,1.0919999999999999,"[-26.7819550184, 15.4531412244, -5.0247149451999995]",-26.7819550184,15.4531412244,-5.0247149451999995
chr6,201915,202282,1.6152439552691715,2,3,"[-26.779403883, 15.4459446655, -5.0217793864999996]",-26.779403883,15.4459446655,-5.0217793864999996,"[-26.778266256400002, 15.4427355074, -5.0204703342]",-26.778266256400002,15.4427355074,-5.0204703342,202098,2.282,"[-26.778266256400002, 15.4427355074, -5.0204703342]",-26.778266256400002,15.4427355074,-5.0204703342
chr6,217398,217741,3.23226354073505,2,3,"[-26.731409679600002, 15.3105566686, -4.9665530738]",-26.731409679600002,15.3105566686,-4.9665530738,"[-26.730346448200002, 15.3075573737, -4.9653296271]",-26.730346448200002,15.3075573737,-4.9653296271,217569,17.741,"[-26.730346448200002, 15.3075573737, -4.9653296271]",-26.730346448200002,15.3075573737,-4.9653296271
chr6,237230,238378,2.318753186210938,2,3,"[-26.669934446, 15.137139711, -4.895814313]",-26.669934446,15.137139711,-4.895814313,"[-26.6663758756, 15.1271012546, -4.8917195118]",-26.6663758756,15.1271012546,-4.8917195118,237804,38.378,"[-26.6663758756, 15.1271012546, -4.8917195118]",-26.6663758756,15.1271012546,-4.8917195118
chr6,259770,260192,2.481208339121669,2,3,"[-26.600064954, 14.940043189, -4.815416387]",-26.600064954,14.940043189,-4.815416387,"[-26.5987568384, 14.9363530944, -4.8139111552]",-26.5987568384,14.9363530944,-4.8139111552,259981,60.192,"[-26.5987568384, 14.9363530944, -4.8139111552]",-26.5987568384,14.9363530944,-4.8139111552
chr6,263608,264471,1.407022757643482,2,3,"[-26.5881679216, 14.9064825656, -4.8017266248]",-26.5881679216,14.9064825656,-4.8017266248,"[-26.5854927942, 14.8989362347, -4.7986483901]",-26.5854927942,14.8989362347,-4.7986483901,264039,64.471,"[-26.5854927942, 14.8989362347, -4.7986483901]",-26.5854927942,14.8989362347,-4.7986483901
chr6,288632,288852,4.598084005984393,2,3,"[-26.5105985264, 14.6876652024, -4.7124685192]",-26.5105985264,14.6876652024,-4.7124685192,"[-26.509916570399998, 14.6857414564, -4.7116838011999995]",-26.509916570399998,14.6857414564,-4.7116838011999995,288742,88.852,"[-26.509916570399998, 14.6857414564, -4.7116838011999995]",-26.509916570399998,14.6857414564,-4.7116838011999995
chr6,309161,309434,1.817386629162254,3,4,"[-26.4441704594, 14.5675158316, -4.5929549283]",-26.4441704594,14.5675158316,-4.5929549283,"[-26.443241003599997, 14.5668976504, -4.5906017502]",-26.443241003599997,14.5668976504,-4.5906017502,309297,9.434,"[-26.443241003599997, 14.5668976504, -4.5906017502]",-26.443241003599997,14.5668976504,-4.5906017502
