chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr1,24hrs,SCGB1C1,19.9808709081,92.5402667936,-13.9848977095,-1
chr1,24hrs,ODF3,20.0008132509,92.5882627104,-13.9931789955,-1
chr1,24hrs,BET1L,20.0302271124,92.6590540544,-14.005393438,-1
chr1,24hrs,RIC8A,20.0555890458,92.7200934848,-14.015925271,-1
chr1,24hrs,SIRT3,20.1433856841,92.9313966496,-14.0523838295,-1
chr1,24hrs,LOC103234607,20.0693276715,92.753158704,-14.0216303925,-1
chr1,24hrs,PSMD13,20.2086031263,93.0883576928,-14.0794661185,-1
chr1,24hrs,NLRP6,20.327374584900003,93.3742090144,-14.1287873255,1
chr1,24hrs,ATHL1,20.3617229727,93.4568764512,-14.1430508865,1
chr1,24hrs,IFITM5,20.3786856348,93.4977010688,-14.150094826,1
chr1,24hrs,LOC103241759,20.4285889041,93.6178049696,-14.1708177295,1
chr1,24hrs,IFITM1,20.4354162753,93.6342366368,-14.1736528735,1
chr1,24hrs,LOC103241765,20.4622443429,93.6988046624,-14.1847935355,1
chr1,24hrs,IFITM3,20.5030152738,93.7969294528,-14.201724131,1
chr1,24hrs,B4GALNT4,20.26655539785,94.17706709995,-14.42368838425,1
chr1,24hrs,PKP3,20.5774678488,94.4037902934,-14.376886782,1
chr1,24hrs,SIGIRR,20.5256139684,94.4719785137,-14.420444301,1
chr1,24hrs,ANO9,20.4362954076,94.5894330543,-14.495472339,1
chr1,24hrs,PTDSS2,20.66321790155,95.0886464861,-14.2650023542,1
chr1,24hrs,RNH1,20.3016062775,95.0936389189,-14.5922684994,1
chr1,24hrs,LOC103243628,20.2570399725,94.9882094311,-14.6379006006,1
chr1,24hrs,HRAS,20.406283405,95.3412712038,-14.4850880348,1
chr1,24hrs,LRRC56,20.50983179,95.5862332484,-14.3790633064,1
chr1,24hrs,C1H11orf35,20.5273125025,95.6275869699,-14.3611645454,1
chr1,24hrs,RASSF7,20.549172905,95.6793016238,-14.3387813548,1
chr1,24hrs,LOC103222129,20.57101217,95.7309662732,-14.3164198072,1
chr1,24hrs,PHRF1,20.5855998661,95.3144498093,-13.7762196076,1
chr1,24hrs,IRF7,20.6867545064,95.7691057126,-13.9234495398,1
chr1,24hrs,CDHR5,20.7005779136,95.7382594424,-13.8352877752,1
chr1,24hrs,SCT,20.704229636,95.730110799,-13.811998127,1
chr1,24hrs,DRD4,20.7254349872,95.6827920748,-13.6767564204,1
chr1,24hrs,DEAF1,20.27258416,95.982117398,-13.867040672,1
chr1,24hrs,TMEM80,20.6148695504,95.6560751895,-13.3446337274,1
chr1,24hrs,EPS8L2,20.4568742704,95.7568456645,-13.3971332974,1
chr1,24hrs,TALDO1,20.221263304,95.9071199575,-13.475423449,1
chr1,24hrs,PDDC1,20.1116121552,95.9770562135,-13.5118589562,1
chr1,24hrs,CEND1,20.0300203216,96.0290960455,-13.5389707546,1
chr1,24hrs,SLC25A22,20.9589414131,95.86510952335,-13.43456333875,1
chr1,24hrs,LOC103233437,20.008003953000003,96.0649751816,-13.5566961819,1
chr1,24hrs,PIDD1,20.086036076000003,96.0725519872,-13.5581042548,1
