id,x,y,z
1.0,33.91349,-7.7036,-100.36234
2.0,34.95065,-7.54131,-100.35307
3.0,35.41081,-8.19682,-99.74115
4.0,35.12558,-9.09415,-100.62923
5.0,34.93862,-9.42557,-99.60692
6.0,35.16752,-10.26742,-99.18591
7.0,34.73158,-9.6578,-98.55018
8.0,35.03586,-9.83528,-97.63551
9.0,33.77719,-10.0353,-97.84132
10.0,33.23162,-8.8657,-97.82628
11.0,32.86636,-9.14767,-96.8853
12.0,32.45318,-9.95864,-97.40814
13.0,32.51163,-8.98398,-97.03298
14.0,32.38805,-9.80854,-97.67259
15.0,32.04095,-10.15859,-98.7233
16.0,31.71086,-9.41592,-99.32024
17.0,31.4103,-10.38616,-99.33208
18.0,31.39347,-9.30767,-99.4947
19.0,32.10478,-8.9642,-98.8488
20.0,32.41716,-9.83679,-98.87261
21.0,32.14073,-9.70995,-97.90457
22.0,32.26808,-10.20603,-97.12017
23.0,31.75428,-10.93534,-97.2226
24.0,31.68678,-11.58398,-98.02818
25.0,32.07753,-10.98271,-97.40562
26.0,31.35021,-11.0516,-98.08985
27.0,30.34886,-11.41047,-98.04278
28.0,30.60639,-11.17983,-98.95897
29.0,30.43895,-11.46214,-98.03512
30.0,30.89536,-10.42265,-98.16383
31.0,30.01602,-10.70552,-97.81632
32.0,30.54914,-11.52737,-98.01877
33.0,30.8193,-10.69354,-97.56946
34.0,30.83964,-10.70008,-98.84653
35.0,30.94174,-9.72004,-99.23287
36.0,30.77139,-10.71635,-98.80836
37.0,31.2762,-9.94433,-99.11318
38.0,30.51877,-10.44208,-99.43232
39.0,30.25158,-10.88112,-98.60298
40.0,30.81172,-10.03582,-98.7988
41.0,31.53497,-10.73138,-98.63023
42.0,30.71647,-11.13267,-98.05584
43.0,31.06432,-10.79352,-97.0778
44.0,30.65298,-11.02321,-98.08916
45.0,31.21802,-10.19575,-98.35812
46.0,31.45183,-9.21498,-98.26463
47.0,31.52396,-10.08006,-97.73353
48.0,31.18323,-10.3524,-96.61066
49.0,31.26191,-10.00668,-97.53163
50.0,31.53004,-10.02513,-98.4218
51.0,31.92546,-9.19518,-97.80574
52.0,31.45539,-10.17894,-97.94753
53.0,31.51052,-10.16303,-96.96059
54.0,31.0941,-10.75197,-97.76456
55.0,31.15055,-11.0712,-96.94302
56.0,31.2819,-10.29309,-96.40855
57.0,31.82926,-9.64974,-96.91534
58.0,31.20754,-8.92575,-96.90231
59.0,31.71696,-8.63336,-97.68928
60.0,30.82472,-8.13382,-97.4019
61.0,31.67434,-8.55129,-97.18614
62.0,31.03356,-8.14057,-97.85441
63.0,30.52159,-8.26424,-97.06677
64.0,30.72031,-9.10986,-96.37931
65.0,30.88674,-10.02683,-96.69132
66.0,31.27104,-9.21315,-97.10362
67.0,31.34284,-8.3619,-97.71701
68.0,31.1138,-9.03759,-96.88728
69.0,31.53942,-9.96144,-97.00029
70.0,30.88524,-10.35578,-96.39204
71.0,30.99342,-10.02821,-97.57114
72.0,31.05934,-9.07805,-97.1441
73.0,31.01471,-9.9794,-96.56248
74.0,30.88023,-9.02059,-96.39805
75.0,31.65429,-8.98225,-96.96256
76.0,31.21043,-9.08279,-97.89554
77.0,31.12105,-9.73476,-98.64236
78.0,31.64875,-9.06049,-98.01553
79.0,30.8515,-9.51834,-98.60975
80.0,30.44256,-8.6363,-98.35319
81.0,29.93832,-9.16238,-99.04437
82.0,30.79258,-8.61835,-98.57533
83.0,31.05255,-8.36031,-97.7459
84.0,30.3656,-8.4548,-98.58591
85.0,30.30232,-8.73597,-97.68088
86.0,31.18636,-8.63245,-97.16547
87.0,30.5756,-9.09088,-97.75394
88.0,30.80827,-10.01801,-97.68837
89.0,30.66575,-9.29237,-97.00862
90.0,31.20933,-9.55871,-97.91018
91.0,30.62534,-8.79901,-97.59814
92.0,30.36775,-9.14818,-96.71643
93.0,30.78654,-9.95175,-96.72567
94.0,30.74486,-10.57906,-97.44768
95.0,30.87354,-9.98592,-96.55353
96.0,30.42874,-9.10742,-96.90796
97.0,30.72633,-10.1857,-97.03547
98.0,30.37058,-9.35923,-96.43511
99.0,30.09425,-8.379,-96.76984
100.0,30.44069,-9.26502,-96.65418
101.0,30.11701,-8.40272,-97.0074
102.0,29.45787,-8.97705,-97.4157
103.0,29.72783,-8.50062,-98.18897
104.0,30.17934,-9.28671,-98.52366
105.0,29.93341,-8.28182,-98.22527
106.0,30.52582,-8.82688,-97.51179
107.0,30.1337,-8.72253,-98.63311
108.0,29.24698,-8.99087,-98.18029
109.0,29.71954,-8.4671,-99.00281
110.0,30.41903,-9.37379,-99.41192
111.0,30.49018,-10.44283,-99.23168
112.0,29.54067,-10.3429,-99.30531
113.0,29.18074,-9.5025,-99.60339
114.0,29.5473,-10.59724,-99.58511
115.0,29.67421,-9.66617,-99.57786
116.0,30.35779,-8.9978,-99.4382
117.0,29.5613,-8.51532,-99.19174
118.0,30.05099,-8.17186,-98.37605
119.0,30.95349,-8.47041,-98.60004
