seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr21,1195659,1197904,gene-LOC103225996,LOC103225996,NC_023662.1,11,12,"[32.4711161438, -9.923435792300001, -97.3854435156]",32.4711161438,-9.9234357923,-97.3854435156,"[32.4618402528, -9.9416420688, -97.3971812736]",32.4618402528,-9.9416420688,-97.3971812736,1196781,32.4618402528,-9.9416420688,-97.3971812736,97.904,"[32.4618402528, -9.9416420688, -97.3971812736]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",6.082036623059097
chr21,1244646,1245715,gene-LOC103227339,LOC103227339,NC_023662.1,12,13,"[32.479275587000004, -9.523493296400002, -97.2406460664]",32.479275587000004,-9.523493296400002,-97.2406460664,"[32.4799004175, -9.513074181, -97.236635606]",32.4799004175,-9.513074181,-97.236635606,1245180,32.4799004175,-9.513074181,-97.236635606,45.715,"[32.4799004175, -9.513074181, -97.236635606]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",6.245408074532776
chr21,1463878,1464993,gene-LOC103226000,LOC103226000,NC_023662.1,14,15,"[32.166329462, -10.032144939, -98.3437625338]",32.166329462,-10.032144939,-98.3437625338,"[32.162459297, -10.0360479965, -98.3554779503]",32.162459297,-10.0360479965,-98.3554779503,1464435,32.162459297,-10.0360479965,-98.3554779503,64.993,"[32.162459297, -10.0360479965, -98.3554779503]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",6.1298857436073915
chr21,1567423,1567695,gene-LOC103227345,LOC103227345,NC_023662.1,15,16,"[31.8183934193, -9.6578596059, -99.1257748562]",31.8183934193,-9.6578596059,-99.1257748562,"[31.8174955745, -9.6558395435, -99.12739853299999]",31.8174955745,-9.6558395435,-99.127398533,1567559,31.8174955745,-9.6558395435,-99.127398533,67.69500000000001,"[31.8174955745, -9.6558395435, -99.12739853299999]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",6.394767970795178
chr21,1567673,1604720,gene-LOC103226004,LOC103226004,NC_023662.1,15,17,"[31.82756011275, -10.23559172305, -98.9292898447]",31.82756011275,-10.23559172305,-98.9292898447,"[31.71074166, -10.277745652, -99.042057208]",31.71074166,-10.277745652,-99.042057208,1586196,31.71074166,-10.277745652,-99.042057208,52.35999999999999,"[31.71074166, -10.277745652, -99.042057208]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",6.020960383587484
chr21,1756077,1793766,gene-LOC103226006,LOC103226006,NC_023662.1,17,18,"[31.4008622409, -9.7813751627, -99.4232724174]",31.4008622409,-9.7813751627,-99.4232724174,"[31.3945191822, -9.3749030666, -99.4845622692]",31.3945191822,-9.3749030666,-99.4845622692,1774921,31.3945191822,-9.3749030666,-99.4845622692,93.766,"[31.3945191822, -9.3749030666, -99.4845622692]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",6.430787860115316
chr21,1855080,1886457,gene-ZNF273,ZNF273,NC_023662.1,18,19,"[31.785259548, -9.118486724, -99.13893827999999]",31.785259548,-9.118486724,-99.13893828,"[32.0084472867, -9.0107161421, -98.93627423699999]",32.0084472867,-9.0107161421,-98.936274237,1870768,32.0084472867,-9.0107161421,-98.936274237,86.457,"[32.0084472867, -9.0107161421, -98.93627423699999]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",6.742293416899356
chr21,1916411,1919515,gene-LOC103226009,LOC103226009,NC_023662.1,19,20,"[32.1560446818, -9.1074007449, -98.8527074591]",32.1560446818,-9.1074007449,-98.8527074591,"[32.165740957, -9.1344859385, -98.85344652149999]",32.165740957,-9.1344859385,-98.8534465215,1917963,32.165740957,-9.1344859385,-98.8534465215,19.515,"[32.165740957, -9.1344859385, -98.85344652149999]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",6.755834329184729
chr21,2073966,2093968,gene-ZNF107,ZNF107,NC_023662.1,20,21,"[32.2126957862, -9.7429715256, -98.1565895336]",32.2126957862,-9.7429715256,-98.1565895336,"[32.1574042576, -9.7176009888, -97.9629621728]",32.1574042576,-9.7176009888,-97.9629621728,2083967,32.1574042576,-9.7176009888,-97.9629621728,93.968,"[32.1574042576, -9.7176009888, -97.9629621728]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",6.103566386236445
chr21,2158748,2182952,gene-LOC103226016,LOC103226016,NC_023662.1,21,22,"[32.215545578, -10.0013870784, -97.44375068800001]",32.215545578,-10.0013870784,-97.443750688,"[32.246369372, -10.1214582816, -97.253894512]",32.246369372,-10.1214582816,-97.253894512,2170850,32.246369372,-10.1214582816,-97.253894512,82.952,"[32.246369372, -10.1214582816, -97.253894512]","[27.179435058915942, -12.450173754909661, -95.72546549882169]",5.782113310638736
