chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr9,41443,41662,1.1367955613354026,0,1,"[-0.08369769689999995, -31.5979500042, -0.6991784956]",-0.08369769689999995,-31.5979500042,-0.6991784956,"[-0.08195627460000005, -31.596874582799998, -0.6984227704]",-0.08195627460000005,-31.596874582799998,-0.6984227704,41552,41.662,"[-0.08195627460000005, -31.596874582799998, -0.6984227704]",-0.08195627460000005,-31.596874582799998,-0.6984227704
chr9,486359,486587,2.660354689809314,4,5,"[-0.017007208399999973, -31.7111289741, 0.2596630388999999]",-0.017007208399999973,-31.7111289741,0.2596630388999999,"[-0.017993901199999995, -31.7126770713, 0.2609665377]",-0.017993901199999995,-31.7126770713,0.2609665377,486473,86.587,"[-0.017993901199999995, -31.7126770713, 0.2609665377]",-0.017993901199999995,-31.7126770713,0.2609665377
chr9,489268,489844,2.389238433291515,4,5,"[-0.02959619680000003, -31.7308807932, 0.27629408279999995]",-0.02959619680000003,-31.7308807932,0.27629408279999995,"[-0.03208889440000007, -31.7347917756, 0.27958713240000005]",-0.03208889440000007,-31.7347917756,0.27958713240000005,489556,89.84400000000001,"[-0.03208889440000007, -31.7347917756, 0.27958713240000005]",-0.03208889440000007,-31.7347917756,0.27958713240000005
chr9,490550,490777,1.1935472609188065,4,5,"[-0.03514417999999997, -31.739585445, 0.2836234049999999]",-0.03514417999999997,-31.739585445,0.2836234049999999,"[-0.03612654519999997, -31.7411267523, 0.28492118669999994]",-0.03612654519999997,-31.7411267523,0.28492118669999994,490663,90.777,"[-0.03612654519999997, -31.7411267523, 0.28492118669999994]",-0.03612654519999997,-31.7411267523,0.28492118669999994
chr9,493736,494101,1.3743421595390528,4,5,"[-0.04893191359999993, -31.7612180664, 0.30183808559999986]",-0.04893191359999993,-31.7612180664,0.30183808559999986,"[-0.050511487600000016, -31.7636963799, 0.30392482709999996]",-0.050511487600000016,-31.7636963799,0.30392482709999996,493918,94.101,"[-0.050511487600000016, -31.7636963799, 0.30392482709999996]",-0.050511487600000016,-31.7636963799,0.30392482709999996
chr9,494391,494614,1.4332832595158052,4,5,"[-0.05176649160000002, -31.765665450900002, 0.30558278609999995]",-0.05176649160000002,-31.765665450900002,0.30558278609999995,"[-0.05273154640000005, -31.767179598600002, 0.3068576994]",-0.05273154640000005,-31.767179598600002,0.3068576994,494502,94.614,"[-0.05273154640000005, -31.767179598600002, 0.3068576994]",-0.05273154640000005,-31.767179598600002,0.3068576994
chr9,494909,495156,1.397592562412926,4,5,"[-0.054008188399999935, -31.7691826191, 0.30854424389999985]",-0.054008188399999935,-31.7691826191,0.30854424389999985,"[-0.055077105599999954, -31.7708597244, 0.30995636759999995]",-0.055077105599999954,-31.7708597244,0.30995636759999995,495032,95.15599999999999,"[-0.055077105599999954, -31.7708597244, 0.30995636759999995]",-0.055077105599999954,-31.7708597244,0.30995636759999995
chr9,496151,496393,1.3608040676629247,4,5,"[-0.059383067600000006, -31.7776156749, 0.3156448820999999]",-0.059383067600000006,-31.7776156749,0.3156448820999999,"[-0.06043034679999998, -31.7792588307, 0.31702842029999995]",-0.06043034679999998,-31.7792588307,0.31702842029999995,496272,96.393,"[-0.06043034679999998, -31.7792588307, 0.31702842029999995]",-0.06043034679999998,-31.7792588307,0.31702842029999995
chr9,527158,527360,1.1097238642154357,5,6,"[0.07332085260000001, -31.9300700054, 0.12717278420000003]",0.07332085260000001,-31.9300700054,0.12717278420000003,"[0.07443179200000002, -31.931009568, 0.125607264]",0.07443179200000002,-31.931009568,0.125607264,527259,27.36,"[0.07443179200000002, -31.931009568, 0.125607264]",0.07443179200000002,-31.931009568,0.125607264
chr9,536309,536662,1.375089054573697,5,6,"[0.12364860730000005, -31.972634051700002, 0.05625161909999998]",0.12364860730000005,-31.972634051700002,0.05625161909999998,"[0.12559000140000004, -31.9742759606, 0.05351583380000002]",0.12559000140000004,-31.9742759606,0.05351583380000002,536485,36.662,"[0.12559000140000004, -31.9742759606, 0.05351583380000002]",0.12559000140000004,-31.9742759606,0.05351583380000002
chr9,547581,548747,11.482625649158887,5,6,"[0.18564122570000002, -32.025063505300004, -0.031107508100000014]",0.18564122570000002,-32.025063505300004,-0.031107508100000014,"[0.19205387590000006, -32.0304869211, -0.040144124700000006]",0.19205387590000006,-32.0304869211,-0.040144124700000006,548164,48.747,"[0.19205387590000006, -32.0304869211, -0.040144124700000006]",0.19205387590000006,-32.0304869211,-0.040144124700000006
chr9,549084,549723,17.85555396486709,5,6,"[0.19390727480000008, -32.0320544092, -0.04275590840000004]",0.19390727480000008,-32.0320544092,-0.04275590840000004,"[0.19742158310000002, -32.0350265899, -0.04770822229999999]",0.19742158310000002,-32.0350265899,-0.04770822229999999,549403,49.723,"[0.19742158310000002, -32.0350265899, -0.04770822229999999]",0.19742158310000002,-32.0350265899,-0.04770822229999999
chr9,549835,550412,14.036738306645503,5,6,"[0.19803754950000002, -32.0355475355, -0.04857623350000001]",0.19803754950000002,-32.0355475355,-0.04857623350000001,"[0.20121087640000007, -32.0382313356, -0.05304804120000001]",0.20121087640000007,-32.0382313356,-0.05304804120000001,550123,50.412,"[0.20121087640000007, -32.0382313356, -0.05304804120000001]",0.20121087640000007,-32.0382313356,-0.05304804120000001
