chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr23,1643265,1643468,2.953562858069472,16,17,"[-4.2302287445, -27.7971712555, 13.440004308999999]",-4.2302287445,-27.7971712555,13.440004308999999,"[-4.2299245084, -27.7990994916, 13.439474600799999]",-4.2299245084,-27.7990994916,13.439474600799999,1643366,43.468,"[-4.2299245084, -27.7990994916, 13.439474600799999]",-4.2299245084,-27.7990994916,13.439474600799999
chr23,2340344,2340711,1.5652335164332585,23,24,"[-4.0572214824, -28.722312592799998, 12.6563144544]",-4.0572214824,-28.722312592799998,12.6563144544,"[-4.0545303081, -28.722829585699998, 12.6540638636]",-4.0545303081,-28.722829585699998,12.6540638636,2340527,40.711000000000006,"[-4.0545303081, -28.722829585699998, 12.6540638636]",-4.0545303081,-28.722829585699998,12.6540638636
chr23,2344460,2345050,2.7894642540964028,23,24,"[-4.027039266, -28.728110802, 12.631073496]",-4.027039266,-28.728110802,12.631073496,"[-4.022712855, -28.728941934999998, 12.62745538]",-4.022712855,-28.728941934999998,12.62745538,2344755,45.050000000000004,"[-4.022712855, -28.728941934999998, 12.62745538]",-4.022712855,-28.728941934999998,12.62745538
chr23,2507685,2508651,2.571489673963985,25,26,"[-3.49528266, -27.853089405000002, 12.603904648]",-3.49528266,-27.853089405000002,12.603904648,"[-3.491067036, -27.849914163, 12.594342020800001]",-3.491067036,-27.849914163,12.594342020800001,2508168,8.651,"[-3.491067036, -27.849914163, 12.594342020800001]",-3.491067036,-27.849914163,12.594342020800001
chr23,3092401,3092639,1.1800552887075089,30,31,"[-2.8450752302, -28.056811765899997, 12.7689526569]",-2.8450752302,-28.056811765899997,12.7689526569,"[-2.8466817778, -28.0583839701, 12.7687377191]",-2.8466817778,-28.0583839701,12.7687377191,3092520,92.63900000000001,"[-2.8466817778, -28.0583839701, 12.7687377191]",-2.8466817778,-28.0583839701,12.7687377191
chr23,4056392,4056768,1.5385585154624697,40,41,"[-3.4505626328, -27.0853465792, 13.5406822768]",-3.4505626328,-27.0853465792,13.5406822768,"[-3.4469966112, -27.0845034368, 13.5399435872]",-3.4469966112,-27.0845034368,13.5399435872,4056580,56.767999999999994,"[-3.4469966112, -27.0845034368, 13.5399435872]",-3.4469966112,-27.0845034368,13.5399435872
chr23,4423040,4423316,1.7566778616628784,44,45,"[-2.51461616, -26.818069056000002, 13.290174176]",-2.51461616,-26.818069056000002,13.290174176,"[-2.5159903640000003, -26.8162878624, 13.2914884604]",-2.5159903640000003,-26.8162878624,13.2914884604,4423178,23.316,"[-2.5159903640000003, -26.8162878624, 13.2914884604]",-2.5159903640000003,-26.8162878624,13.2914884604
chr23,5755049,5755387,2.645822580749466,57,58,"[-2.2321590504, -26.584808983400002, 12.3911770889]",-2.2321590504,-26.584808983400002,12.3911770889,"[-2.2323042552, -26.5852641342, 12.3875321307]",-2.2323042552,-26.5852641342,12.3875321307,5755218,55.387,"[-2.2323042552, -26.5852641342, 12.3875321307]",-2.2323042552,-26.5852641342,12.3875321307
chr23,6206565,6206842,2.2141622838560857,62,63,"[-4.027443118, -26.663004631, 11.335837105]",-4.027443118,-26.663004631,11.335837105,"[-4.0266390424, -26.6641617708, 11.333265714]",-4.0266390424,-26.6641617708,11.333265714,6206703,6.842,"[-4.0266390424, -26.6641617708, 11.333265714]",-4.0266390424,-26.6641617708,11.333265714
chr23,6207269,6207690,2.8510069651728287,62,63,"[-4.0253995468, -26.6659455206, 11.329301873]",-4.0253995468,-26.6659455206,11.329301873,"[-4.0241774679999995, -26.667704206, 11.32539373]",-4.0241774679999995,-26.667704206,11.32539373,6207479,7.6899999999999995,"[-4.0241774679999995, -26.667704206, 11.32539373]",-4.0241774679999995,-26.667704206,11.32539373
chr23,6316365,6316682,1.7420771174626395,63,64,"[-3.839913883, -26.973913747, 10.587494462499999]",-3.839913883,-26.973913747,10.587494462499999,"[-3.8415350844, -26.9723755996, 10.589799845]",-3.8415350844,-26.9723755996,10.589799845,6316523,16.682,"[-3.8415350844, -26.9723755996, 10.589799845]",-3.8415350844,-26.9723755996,10.589799845
chr23,6561953,6562635,3.822935970997181,65,66,"[-4.4798625878, -26.360335495999998, 11.5322470102]",-4.4798625878,-26.360335495999998,11.5322470102,"[-4.481003301, -26.36103932, 11.525627109]",-4.481003301,-26.36103932,11.525627109,6562294,62.635,"[-4.481003301, -26.36103932, 11.525627109]",-4.481003301,-26.36103932,11.525627109
chr23,6694822,6696066,2.1917954022573887,66,67,"[-4.0529004542000004, -26.4325885738, 11.99927004]",-4.0529004542000004,-26.4325885738,11.99927004,"[-4.0464641226, -26.4330213614, 12.010242120000001]",-4.0464641226,-26.4330213614,12.010242120000001,6695444,96.066,"[-4.0464641226, -26.4330213614, 12.010242120000001]",-4.0464641226,-26.4330213614,12.010242120000001
chr23,6994345,6994794,1.611960282570004,69,70,"[-4.1818292, -26.158092834999998, 12.212332026]",-4.1818292,-26.158092834999998,12.212332026,"[-4.17974584, -26.156675342, 12.215919895199999]",-4.17974584,-26.156675342,12.215919895199999,6994569,94.794,"[-4.17974584, -26.156675342, 12.215919895199999]",-4.17974584,-26.156675342,12.215919895199999
chr23,10987410,10987654,1.7658157006638948,109,110,"[-4.466074438, -26.832847081, 10.641793364]",-4.466074438,-26.832847081,10.641793364,"[-4.467370517199999, -26.8311571614, 10.6430720216]",-4.467370517199999,-26.8311571614,10.6430720216,10987532,87.654,"[-4.467370517199999, -26.8311571614, 10.6430720216]",-4.467370517199999,-26.8311571614,10.6430720216
chr23,10997653,10997858,2.0379773075987653,109,110,"[-4.5204832054, -26.7619050873, 10.695470781200001]",-4.5204832054,-26.7619050873,10.695470781200001,"[-4.5215721244, -26.7604852778, 10.6965450632]",-4.5215721244,-26.7604852778,10.6965450632,10997755,97.858,"[-4.5215721244, -26.7604852778, 10.6965450632]",-4.5215721244,-26.7604852778,10.6965450632
chr23,11001692,11002030,1.37976264459847,110,111,"[-4.5257405572, -26.761882371200002, 10.7071823684]",-4.5257405572,-26.761882371200002,10.7071823684,"[-4.524300373, -26.765125008000002, 10.707064981]",-4.524300373,-26.765125008000002,10.707064981,11001861,2.03,"[-4.524300373, -26.765125008000002, 10.707064981]",-4.524300373,-26.765125008000002,10.707064981
chr23,11016535,11016795,1.8240343405650208,110,111,"[-4.4624960184999996, -26.904280176, 10.7020273945]",-4.4624960184999996,-26.904280176,10.7020273945,"[-4.4613881845, -26.906774512000002, 10.7019370965]",-4.4613881845,-26.906774512000002,10.7019370965,11016665,16.794999999999998,"[-4.4613881845, -26.906774512000002, 10.7019370965]",-4.4613881845,-26.906774512000002,10.7019370965
chr23,11839703,11840652,2.1058247018413123,118,119,"[-2.5927419333999997, -26.578268268000002, 11.440362015]",-2.5927419333999997,-26.578268268000002,11.440362015,"[-2.5887160855999998, -26.586198112, 11.44463726]",-2.5887160855999998,-26.586198112,11.44463726,11840177,40.652,"[-2.5887160855999998, -26.586198112, 11.44463726]",-2.5887160855999998,-26.586198112,11.44463726
chr23,12175060,12175364,2.364142254779213,121,122,"[-4.467932612, -27.582581998, 11.195801633999999]",-4.467932612,-27.582581998,11.195801633999999,"[-4.4697445128, -27.5827821212, 11.193390579599999]",-4.4697445128,-27.5827821212,11.193390579599999,12175212,75.364,"[-4.4697445128, -27.5827821212, 11.193390579599999]",-4.4697445128,-27.5827821212,11.193390579599999
chr23,12193258,12194264,5.113141441795508,121,122,"[-4.5763963316, -27.5945617414, 11.0514714762]",-4.5763963316,-27.5945617414,11.0514714762,"[-4.5823922928, -27.5952239912, 11.043492789599998]",-4.5823922928,-27.5952239912,11.043492789599998,12193761,94.26400000000001,"[-4.5823922928, -27.5952239912, 11.043492789599998]",-4.5823922928,-27.5952239912,11.043492789599998
chr23,12824484,12826090,3.1642801764596293,128,129,"[-2.6024905088, -27.9844992068, 11.0745594296]",-2.6024905088,-27.9844992068,11.0745594296,"[-2.589230088, -27.984945192999998, 11.081673046]",-2.589230088,-27.984945192999998,11.081673046,12825287,26.090000000000003,"[-2.589230088, -27.984945192999998, 11.081673046]",-2.589230088,-27.984945192999998,11.081673046
chr23,13094268,13094753,1.5980413527832815,130,131,"[-1.9120693303999998, -27.0086621004, 11.121804383199999]",-1.9120693303999998,-27.0086621004,11.121804383199999,"[-1.9118451634, -27.007384270899998, 11.1170064722]",-1.9118451634,-27.007384270899998,11.1170064722,13094510,94.753,"[-1.9118451634, -27.007384270899998, 11.1170064722]",-1.9118451634,-27.007384270899998,11.1170064722
chr23,14113178,14113494,1.478675612165958,141,142,"[-2.364035145, -26.7542176074, 10.6305844386]",-2.364035145,-26.7542176074,10.6305844386,"[-2.362424335, -26.7547052902, 10.6329745678]",-2.362424335,-26.7547052902,10.6329745678,14113336,13.494,"[-2.362424335, -26.7547052902, 10.6329745678]",-2.362424335,-26.7547052902,10.6329745678
chr23,14427285,14427853,2.0641485473639527,144,145,"[-2.267841782, -26.9182936475, 11.10419596]",-2.267841782,-26.9182936475,11.10419596,"[-2.2633802556, -26.9197667555, 11.101274168]",-2.2633802556,-26.9197667555,11.101274168,14427569,27.853,"[-2.2633802556, -26.9197667555, 11.101274168]",-2.2633802556,-26.9197667555,11.101274168
chr23,14563793,14564270,1.5591592956139106,145,146,"[-1.6606241964000001, -26.909166355099998, 11.3788482584]",-1.6606241964000001,-26.909166355099998,11.3788482584,"[-1.6603545960000001, -26.907687989, 11.383698776000001]",-1.6603545960000001,-26.907687989,11.383698776000001,14564031,64.27000000000001,"[-1.6603545960000001, -26.907687989, 11.383698776000001]",-1.6603545960000001,-26.907687989,11.383698776000001
chr23,14854575,14855243,2.174739357418643,148,149,"[-2.1528567975, -27.52336648, 11.2674208375]",-2.1528567975,-27.52336648,11.2674208375,"[-2.1535243298999998, -27.5276032032, 11.2609242035]",-2.1535243298999998,-27.5276032032,11.2609242035,14854909,55.242999999999995,"[-2.1535243298999998, -27.5276032032, 11.2609242035]",-2.1535243298999998,-27.5276032032,11.2609242035
chr23,14906515,14906835,2.347718961909413,149,150,"[-2.2551266014999998, -27.7877430215, 10.82984869]",-2.2551266014999998,-27.7877430215,10.82984869,"[-2.2579202334999997, -27.7865776135, 10.83005541]",-2.2579202334999997,-27.7865776135,10.83005541,14906675,6.834999999999999,"[-2.2579202334999997, -27.7865776135, 10.83005541]",-2.2579202334999997,-27.7865776135,10.83005541
chr23,15093746,15093983,1.3305476667508798,150,151,"[-2.4794227528, -26.915637059399998, 10.2508079086]",-2.4794227528,-26.915637059399998,10.2508079086,"[-2.4779265244, -26.9142930087, 10.249191355299999]",-2.4779265244,-26.9142930087,10.249191355299999,15093864,93.983,"[-2.4779265244, -26.9142930087, 10.249191355299999]",-2.4779265244,-26.9142930087,10.249191355299999
chr23,15094020,15094323,1.4848369214400994,150,151,"[-2.477692936, -26.914083178, 10.248938982]",-2.477692936,-26.914083178,10.248938982,"[-2.4757800363999998, -26.9123648347, 10.246872249299999]",-2.4757800363999998,-26.9123648347,10.246872249299999,15094171,94.32300000000001,"[-2.4757800363999998, -26.9123648347, 10.246872249299999]",-2.4757800363999998,-26.9123648347,10.246872249299999
chr23,15094364,15094648,1.2468626969297167,150,151,"[-2.4755211952, -26.9121323196, 10.246592592399999]",-2.4755211952,-26.9121323196,10.246592592399999,"[-2.4737282464, -26.9105217272, 10.2446554568]",-2.4737282464,-26.9105217272,10.2446554568,15094506,94.648,"[-2.4737282464, -26.9105217272, 10.2446554568]",-2.4737282464,-26.9105217272,10.2446554568
chr23,15315345,15315707,3.238462509371299,153,154,"[-3.327942244, -27.043649004000002, 10.02697745]",-3.327942244,-27.043649004000002,10.02697745,"[-3.3251241464, -27.0412682024, 10.02669147]",-3.3251241464,-27.0412682024,10.02669147,15315526,15.706999999999999,"[-3.3251241464, -27.0412682024, 10.02669147]",-3.3251241464,-27.0412682024,10.02669147
