gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
WASH1,gene-WASH1,10075,27633,chr11,NC_023652.1,0,1,"[-46.35656309750001, 52.50211715500001, 5.598156680000001]",-46.35656309750001,52.50211715500001,5.598156680000001,"[-46.32146992290001, 52.505196828200006, 5.7790462192000005]",-46.32146992290001,52.505196828200006,5.7790462192000005,18854,-46.32146992290001,52.505196828200006,5.7790462192000005,27.633000000000003,"[-46.32146992290001, 52.505196828200006, 5.7790462192000005]"
LOC103218342,gene-LOC103218342,19835,20826,chr11,NC_023652.1,0,1,"[-46.337055785500006, 52.503829059000005, 5.6987081040000005]",-46.337055785500006,52.503829059000005,5.6987081040000005,"[-46.335075073800006, 52.5040028804, 5.7089177824]",-46.335075073800006,52.5040028804,5.7089177824,20330,-46.335075073800006,52.5040028804,5.7089177824,20.826,"[-46.335075073800006, 52.5040028804, 5.7089177824]"
IQSEC3,gene-IQSEC3,69565,179968,chr11,NC_023652.1,0,2,"[-46.2376604345, 52.512551701, 6.211046456]",-46.2376604345,52.512551701,6.211046456,"[-46.0169979584, 52.5319163872, 7.348462323200001]",-46.0169979584,52.5319163872,7.348462323200001,124766,-46.0169979584,52.5319163872,7.348462323200001,89.984,"[-46.0169979584, 52.5319163872, 7.348462323200001]"
LOC103218346,gene-LOC103218346,104228,125739,chr11,NC_023652.1,1,2,"[-46.1683794964, 52.5186315912, 6.5681585472]",-46.1683794964,52.5186315912,6.5681585472,"[-46.1253854607, 52.5224046206, 6.7897734736]",-46.1253854607,52.5224046206,6.7897734736,114983,-46.1253854607,52.5224046206,6.7897734736,25.739,"[-46.1253854607, 52.5224046206, 6.7897734736]"
LOC103218852,gene-LOC103218852,189868,192745,chr11,NC_023652.1,1,2,"[-45.9972108284, 52.533652847199996, 7.450456083200001]",-45.9972108284,52.533652847199996,7.450456083200001,"[-45.991460568499996, 52.534157473, 7.480096088000001]",-45.991460568499996,52.534157473,7.480096088000001,191306,-45.991460568499996,52.534157473,7.480096088000001,92.745,"[-45.991460568499996, 52.534157473, 7.480096088000001]"
SLC6A12,gene-SLC6A12,192590,223809,chr11,NC_023652.1,1,3,"[-46.1057440275, 52.631923844, 6.5697098480000005]",-46.1057440275,52.631923844,6.5697098480000005,"[-46.08177564025, 52.6703731644, 6.5849197448000005]",-46.08177564025,52.6703731644,6.5849197448000005,208199,-46.08177564025,52.6703731644,6.5849197448000005,61.9045,"[-46.08177564025, 52.6703731644, 6.5849197448000005]"
SLC6A13,gene-SLC6A13,223912,274499,chr11,NC_023652.1,2,3,"[-45.9880360384, 52.5901358736, 7.331788864]",-45.9880360384,52.5901358736,7.331788864,"[-46.0114679368, 52.705868812199995, 6.859913328]",-46.0114679368,52.705868812199995,6.859913328,249205,-46.0114679368,52.705868812199995,6.859913328,74.49900000000001,"[-46.0114679368, 52.705868812199995, 6.859913328]"
LOC103218349,gene-LOC103218349,226462,227717,chr11,NC_023652.1,2,3,"[-45.9892171984, 52.595969763599996, 7.308002464]",-45.9892171984,52.595969763599996,7.308002464,"[-45.9897985144, 52.5988409526, 7.296295824]",-45.9897985144,52.5988409526,7.296295824,227089,-45.9897985144,52.5988409526,7.296295824,27.717000000000002,"[-45.9897985144, 52.5988409526, 7.296295824]"
KDM5A,gene-KDM5A,285206,381481,chr11,NC_023652.1,2,4,"[-45.656789934399995, 52.6378007487, 7.3922967741]",-45.656789934399995,52.6378007487,7.3922967741,"[-45.2950269944, 52.75347034745, 7.20863777035]",-45.2950269944,52.75347034745,7.20863777035,333343,-45.2950269944,52.75347034745,7.20863777035,90.7405,"[-45.2950269944, 52.75347034745, 7.20863777035]"
LOC103218352,gene-LOC103218352,312657,314500,chr11,NC_023652.1,3,4,"[-45.9222973912, 52.7656668207, 6.6918142439]",-45.9222973912,52.7656668207,6.6918142439,"[-45.9075932, 52.76587895, 6.70197415]",-45.9075932,52.76587895,6.70197415,313578,-45.9075932,52.76587895,6.70197415,14.499999999999998,"[-45.9075932, 52.76587895, 6.70197415]"
LOC103218351,gene-LOC103218351,381520,385050,chr11,NC_023652.1,3,4,"[-45.372880832, 52.773592952, 7.0714353039999995]",-45.372880832,52.773592952,7.0714353039999995,"[-45.34471708, 52.773999255, 7.090895135]",-45.34471708,52.773999255,7.090895135,383285,-45.34471708,52.773999255,7.090895135,85.05,"[-45.34471708, 52.773999255, 7.090895135]"
CCDC77,gene-CCDC77,394698,434647,chr11,NC_023652.1,3,5,"[-45.614696009199996, 52.690298211, 7.3489939319]",-45.614696009199996,52.690298211,7.3489939319,"[-45.4423320538, 52.6591180165, 7.65566442785]",-45.4423320538,52.6591180165,7.65566442785,414672,-45.4423320538,52.6591180165,7.65566442785,67.3235,"[-45.4423320538, 52.6591180165, 7.65566442785]"
LOC103218354,gene-LOC103218354,429764,429980,chr11,NC_023652.1,4,5,"[-45.2060695888, 52.7258325596, 7.4661996656]",-45.2060695888,52.7258325596,7.4661996656,"[-45.205929016, 52.725470522, 7.468325192]",-45.205929016,52.725470522,7.468325192,429872,-45.205929016,52.725470522,7.468325192,29.98,"[-45.205929016, 52.725470522, 7.468325192]"
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,NC_023652.1,4,6,"[-44.975978964, 52.6672842605, 7.35167515235]",-44.975978964,52.6672842605,7.35167515235,"[-44.481742728, 52.452449621, 7.705055074700001]",-44.481742728,52.452449621,7.705055074700001,501841,-44.481742728,52.452449621,7.705055074700001,76.261,"[-44.481742728, 52.452449621, 7.705055074700001]"
NINJ2,gene-NINJ2,553310,650619,chr11,NC_023652.1,5,7,"[-44.834769175, 52.2721370525, 7.879351677499999]",-44.834769175,52.2721370525,7.879351677499999,"[-44.2404544575, 51.65887140725, 7.37190956975]",-44.2404544575,51.65887140725,7.37190956975,601964,-44.2404544575,51.65887140725,7.37190956975,75.3095,"[-44.2404544575, 51.65887140725, 7.37190956975]"
LOC103218356,gene-LOC103218356,620103,629013,chr11,NC_023652.1,6,7,"[-44.1876432786, 52.1499537152, 7.7185651346]",-44.1876432786,52.1499537152,7.7185651346,"[-44.1598993206, 52.060483059199996, 7.6511894966]",-44.1598993206,52.060483059199996,7.6511894966,624558,-44.1598993206,52.060483059199996,7.6511894966,29.012999999999998,"[-44.1598993206, 52.060483059199996, 7.6511894966]"
LOC103218359,gene-LOC103218359,671384,672107,chr11,NC_023652.1,6,7,"[-44.027964500799996, 51.6350104256, 7.3307884688]",-44.027964500799996,51.6350104256,7.3307884688,"[-44.0257132234, 51.6277503488, 7.3253212873999995]",-44.0257132234,51.6277503488,7.3253212873999995,671745,-44.0257132234,51.6277503488,7.3253212873999995,72.107,"[-44.0257132234, 51.6277503488, 7.3253212873999995]"
LOC103218361,gene-LOC103218361,734840,737294,chr11,NC_023652.1,7,8,"[-44.016748304, 51.643158944, 6.990094364]",-44.016748304,51.643158944,6.990094364,"[-44.0222344664, 51.663972790399995, 6.9813387374]",-44.0222344664,51.663972790399995,6.9813387374,736067,-44.0222344664,51.663972790399995,6.9813387374,37.294,"[-44.0222344664, 51.663972790399995, 6.9813387374]"
WNK1,gene-WNK1,736668,893404,chr11,NC_023652.1,7,9,"[-44.0202134582, 51.665646729399995, 7.14300104]",-44.0202134582,51.665646729399995,7.14300104,"[-44.3679557846, 53.024869158200005, 7.265255120000001]",-44.3679557846,53.024869158200005,7.265255120000001,815036,-44.3679557846,53.024869158200005,7.265255120000001,96.702,"[-44.3679557846, 53.024869158200005, 7.265255120000001]"
RAD52,gene-RAD52,893984,989119,chr11,NC_023652.1,8,10,"[-44.2083640784, 52.2008810384, 7.2689534479999995]",-44.2083640784,52.2008810384,7.2689534479999995,"[-44.25487082315, 52.20600405815, 7.78655919925]",-44.25487082315,52.20600405815,7.78655919925,941551,-44.25487082315,52.20600405815,7.78655919925,94.5595,"[-44.25487082315, 52.20600405815, 7.78655919925]"
ERC1,gene-ERC1,989376,1530470,chr11,NC_023652.1,9,16,"[-44.5551405824, 53.072196505600004, 7.311875571200001]",-44.5551405824,53.072196505600004,7.311875571200001,"[-45.59978438871428, 53.01242107842857, 7.562974106857143]",-45.59978438871428,53.01242107842857,7.562974106857143,1259923,-45.59978438871428,53.01242107842857,7.562974106857143,90.06714285714285,"[-45.59978438871428, 53.01242107842857, 7.562974106857143]"
LOC103218363,gene-LOC103218363,1303641,1312178,chr11,NC_023652.1,13,14,"[-45.7780100172, 52.1585938148, 7.5868860223]",-45.7780100172,52.1585938148,7.5868860223,"[-45.8269201976, 52.233914058399996, 7.5675095934000005]",-45.8269201976,52.233914058399996,7.5675095934000005,1307909,-45.8269201976,52.233914058399996,7.5675095934000005,12.178,"[-45.8269201976, 52.233914058399996, 7.5675095934000005]"
LOC103218366,gene-LOC103218366,1531969,1537257,chr11,NC_023652.1,15,16,"[-45.686806486, 52.773801967400004, 6.9705045239]",-45.686806486,52.773801967400004,6.9705045239,"[-45.690476358, 52.7917526122, 7.0190647567]",-45.690476358,52.7917526122,7.0190647567,1534613,-45.690476358,52.7917526122,7.0190647567,37.257,"[-45.690476358, 52.7917526122, 7.0190647567]"
LOC103218367,gene-LOC103218367,1542150,1545077,chr11,NC_023652.1,15,16,"[-45.6938721, 52.80836239, 7.063997665]",-45.6938721,52.80836239,7.063997665,"[-45.695903438, 52.8182983842, 7.0908765986999995]",-45.695903438,52.8182983842,7.0908765986999995,1543613,-45.695903438,52.8182983842,7.0908765986999995,45.077,"[-45.695903438, 52.8182983842, 7.0908765986999995]"
LOC103218368,gene-LOC103218368,1547823,1548764,chr11,NC_023652.1,15,16,"[-45.697809162, 52.8276199558, 7.1160933913]",-45.697809162,52.8276199558,7.1160933913,"[-45.698462216, 52.8308142744, 7.1247346884]",-45.698462216,52.8308142744,7.1247346884,1548293,-45.698462216,52.8308142744,7.1247346884,48.764,"[-45.698462216, 52.8308142744, 7.1247346884]"
LOC103218854,gene-LOC103218854,1563741,1611821,chr11,NC_023652.1,15,17,"[-45.400467734850004, 52.619080523200005, 6.86994730915]",-45.400467734850004,52.619080523200005,6.86994730915,"[-45.20121700285, 52.5842321392, 7.01554076115]",-45.20121700285,52.5842321392,7.01554076115,1587781,-45.20121700285,52.5842321392,7.01554076115,55.9105,"[-45.20121700285, 52.5842321392, 7.01554076115]"
WNT5B,gene-WNT5B,1571569,1689750,chr11,NC_023652.1,15,17,"[-45.36802732865, 52.6134067888, 6.8936516673499995]",-45.36802732865,52.6134067888,6.8936516673499995,"[-44.8782675375, 52.527749199999995, 7.2515214625]",-44.8782675375,52.527749199999995,7.2515214625,1630659,-44.8782675375,52.527749199999995,7.2515214625,94.875,"[-44.8782675375, 52.527749199999995, 7.2515214625]"
FBXL14,gene-FBXL14,1632858,1636225,chr11,NC_023652.1,16,17,"[-45.4388795866, 52.8455692764, 7.4924996056]",-45.4388795866,52.8455692764,7.4924996056,"[-45.408636182500004, 52.829258855, 7.48197167]",-45.408636182500004,52.829258855,7.48197167,1634541,-45.408636182500004,52.829258855,7.48197167,36.225,"[-45.408636182500004, 52.829258855, 7.48197167]"
LOC103218372,gene-LOC103218372,1692905,1694154,chr11,NC_023652.1,16,17,"[-44.899519418500006, 52.554689599, 7.3047446460000005]",-44.899519418500006,52.554689599,7.3047446460000005,"[-44.888300525800005, 52.548639193199996, 7.3008392728]",-44.888300525800005,52.548639193199996,7.3008392728,1693529,-44.888300525800005,52.548639193199996,7.3008392728,94.15400000000001,"[-44.888300525800005, 52.548639193199996, 7.3008392728]"
LOC103218371,gene-LOC103218371,1693213,1694494,chr11,NC_023652.1,16,17,"[-44.8967528701, 52.5531975854, 7.3037815916]",-44.8967528701,52.5531975854,7.3037815916,"[-44.8852465438, 52.546992165199995, 7.2997761608000005]",-44.8852465438,52.546992165199995,7.2997761608000005,1693853,-44.8852465438,52.546992165199995,7.2997761608000005,94.494,"[-44.8852465438, 52.546992165199995, 7.2997761608000005]"
LOC103218375,gene-LOC103218375,1739042,1740167,chr11,NC_023652.1,17,18,"[-44.648251753000004, 52.334854883199995, 6.9733005096000005]",-44.648251753000004,52.334854883199995,6.9733005096000005,"[-44.642847815500005, 52.3295106832, 6.9643891596000005]",-44.642847815500005,52.3295106832,6.9643891596000005,1739604,-44.642847815500005,52.3295106832,6.9643891596000005,40.167,"[-44.642847815500005, 52.3295106832, 6.9643891596000005]"
ADIPOR2,gene-ADIPOR2,1802694,1836703,chr11,NC_023652.1,18,19,"[-44.348869603400004, 52.0329694976, 6.516357896400001]",-44.348869603400004,52.0329694976,6.516357896400001,"[-44.2659250533, 51.8775619712, 6.8435448818]",-44.2659250533,51.8775619712,6.8435448818,1819698,-44.2659250533,51.8775619712,6.8435448818,36.703,"[-44.2659250533, 51.8775619712, 6.8435448818]"
CACNA2D4,gene-CACNA2D4,1837811,1972523,chr11,NC_023652.1,18,20,"[-44.4495742656, 51.90476865235, 6.777775241750001]",-44.4495742656,51.90476865235,6.777775241750001,"[-44.7849532608, 51.40415865355, 7.8014854077499995]",-44.7849532608,51.40415865355,7.8014854077499995,1905167,-44.7849532608,51.40415865355,7.8014854077499995,86.2615,"[-44.7849532608, 51.40415865355, 7.8014854077499995]"
LRTM2,gene-LRTM2,1867081,1884255,chr11,NC_023652.1,18,19,"[-44.1918361491, 51.738746662400004, 7.1357994686]",-44.1918361491,51.738746662400004,7.1357994686,"[-44.1499504805, 51.660268352, 7.301023653]",-44.1499504805,51.660268352,7.301023653,1875668,-44.1499504805,51.660268352,7.301023653,84.255,"[-44.1499504805, 51.660268352, 7.301023653]"
DCP1B,gene-DCP1B,1992583,2057717,chr11,NC_023652.1,19,21,"[-44.55009252525, 51.00124656785, 7.8220357862]",-44.55009252525,51.00124656785,7.8220357862,"[-44.85861599975, 50.58822861715, 8.0820116338]",-44.85861599975,50.58822861715,8.0820116338,2025150,-44.85861599975,50.58822861715,8.0820116338,78.85849999999999,"[-44.85861599975, 50.58822861715, 8.0820116338]"
CACNA1C,gene-CACNA1C,2107722,2753970,chr11,NC_023652.1,21,28,"[-45.075651775857146, 50.33978378065714, 8.229796788771429]",-45.075651775857146,50.33978378065714,8.229796788771429,"[-46.47759449071428, 51.986266738714285, 6.473728634142857]",-46.47759449071428,51.986266738714285,6.473728634142857,2430846,-46.47759449071428,51.986266738714285,6.473728634142857,93.42428571428572,"[-46.47759449071428, 51.986266738714285, 6.473728634142857]"
LOC103218384,gene-LOC103218384,2301074,2321304,chr11,NC_023652.1,23,24,"[-44.919591099, 50.767028590799995, 7.9541650960000005]",-44.919591099,50.767028590799995,7.9541650960000005,"[-44.938071204, 50.967795156799994, 7.938062016]",-44.938071204,50.967795156799994,7.938062016,2311189,-44.938071204,50.967795156799994,7.938062016,21.304000000000002,"[-44.938071204, 50.967795156799994, 7.938062016]"
LOC103218382,gene-LOC103218382,2757405,2842610,chr11,NC_023652.1,27,29,"[-46.386369576999996, 52.080103130000005, 7.006439032]",-46.386369576999996,52.080103130000005,7.006439032,"[-45.916327674, 52.12662506, 6.673662384]",-45.916327674,52.12662506,6.673662384,2800007,-45.916327674,52.12662506,6.673662384,71.30499999999999,"[-45.916327674, 52.12662506, 6.673662384]"
FKBP4,gene-FKBP4,2860932,2869885,chr11,NC_023652.1,28,29,"[-45.9817056496, 52.1366991944, 6.4101121084]",-45.9817056496,52.1366991944,6.4101121084,"[-45.894170378, 52.141571417, 6.4191429995]",-45.894170378,52.141571417,6.4191429995,2865408,-45.894170378,52.141571417,6.4191429995,69.88499999999999,"[-45.894170378, 52.141571417, 6.4191429995]"
ITFG2,gene-ITFG2,2877864,2891223,chr11,NC_023652.1,28,29,"[-45.8161580992, 52.1459135888, 6.4271914167999995]",-45.8161580992,52.1459135888,6.4271914167999995,"[-45.6855444844, 52.153183556600005, 6.4406666401]",-45.6855444844,52.153183556600005,6.4406666401,2884543,-45.6855444844,52.153183556600005,6.4406666401,91.223,"[-45.6855444844, 52.153183556600005, 6.4406666401]"
