chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr11,1316,1808,NC_023652.1,2803_004_autosomes_peak_52248,447,.,20.6828,48.0038,44.7176,344,0,1,"[-46.37406971080001, 52.500580826400004, 5.5079179584]",-46.37406971080001,52.500580826400004,5.5079179584,"[-46.37308635040001, 52.5006671232, 5.5129867392000005]",-46.37308635040001,52.5006671232,5.5129867392000005,1562,1.8079999999999998,"[-46.37308635040001, 52.5006671232, 5.5129867392000005]",-46.37308635040001,52.5006671232,5.5129867392000005
chr11,2754,3020,NC_023652.1,2803_004_autosomes_peak_52249,175,.,10.8857,20.2748,17.5976,189,0,1,"[-46.37119558020001, 52.500833051600004, 5.522732809600001]",-46.37119558020001,52.500833051600004,5.522732809600001,"[-46.370663926000006, 52.50087970800001, 5.525473248]",-46.370663926000006,52.50087970800001,5.525473248,2887,3.02,"[-46.370663926000006, 52.50087970800001, 5.525473248]",-46.370663926000006,52.50087970800001,5.525473248
chr11,3212,3404,NC_023652.1,2803_004_autosomes_peak_52250,26,.,3.81,4.55861,2.65564,135,0,1,"[-46.37028017560001, 52.50091338480001, 5.527451308800001]",-46.37028017560001,52.50091338480001,5.527451308800001,"[-46.369896425200004, 52.5009470616, 5.529429369600001]",-46.369896425200004,52.5009470616,5.529429369600001,3308,3.404,"[-46.369896425200004, 52.5009470616, 5.529429369600001]",-46.369896425200004,52.5009470616,5.529429369600001
chr11,3585,3699,NC_023652.1,2803_004_autosomes_peak_52251,35,.,4.35428,5.54425,3.53438,1,0,1,"[-46.36953466050001, 52.500978809, 5.5312941040000005]",-46.36953466050001,52.500978809,5.5312941040000005,"[-46.36930680870001, 52.5009988046, 5.5324685776]",-46.36930680870001,52.5009988046,5.5324685776,3642,3.6990000000000003,"[-46.36930680870001, 52.5009988046, 5.5324685776]",-46.36930680870001,52.5009988046,5.5324685776
chr11,8250,8556,NC_023652.1,2803_004_autosomes_peak_52252,44,.,4.89857,6.57994,4.47868,197,0,1,"[-46.36021072500001, 52.50179705000001, 5.5793548]",-46.36021072500001,52.50179705000001,5.5793548,"[-46.359599122800006, 52.50185072240001, 5.582507334400001]",-46.359599122800006,52.50185072240001,5.582507334400001,8403,8.556,"[-46.359599122800006, 52.50185072240001, 5.582507334400001]",-46.359599122800006,52.50185072240001,5.582507334400001
chr11,22783,22883,NC_023652.1,2803_004_autosomes_peak_52253,18,.,3.26571,3.62938,1.85363,16,0,1,"[-46.3311636179, 52.504346138200006, 5.7290795792]",-46.3311636179,52.504346138200006,5.7290795792,"[-46.33096374790001, 52.5043636782, 5.7301098192]",-46.33096374790001,52.5043636782,5.7301098192,22833,22.883,"[-46.33096374790001, 52.5043636782, 5.7301098192]",-46.33096374790001,52.5043636782,5.7301098192
chr11,26515,27455,NC_023652.1,2803_004_autosomes_peak_52254,76,.,6.53143,9.9408,7.62777,666,0,1,"[-46.32370446950001, 52.505000731, 5.767528136]",-46.32370446950001,52.505000731,5.767528136,"[-46.3218256915, 52.505165607, 5.777212392]",-46.3218256915,52.505165607,5.777212392,26985,27.455000000000002,"[-46.3218256915, 52.505165607, 5.777212392]",-46.3218256915,52.505165607,5.777212392
chr11,67449,67559,NC_023652.1,2803_004_autosomes_peak_52255,18,.,3.26571,3.62938,1.85363,49,0,1,"[-46.2418896837, 52.5121805546, 6.1892465776000005]",-46.2418896837,52.5121805546,6.1892465776000005,"[-46.241669826700004, 52.512199848600005, 6.1903798416]",-46.241669826700004,52.512199848600005,6.1903798416,67504,67.559,"[-46.241669826700004, 52.512199848600005, 6.1903798416]",-46.241669826700004,52.512199848600005,6.1903798416
chr11,69946,70081,NC_023652.1,2803_004_autosomes_peak_52256,44,.,4.89857,6.57994,4.47868,72,0,1,"[-46.236898929800006, 52.512618528400004, 6.214971670400001]",-46.236898929800006,52.512618528400004,6.214971670400001,"[-46.236629105300004, 52.5126422074, 6.2163624944]",-46.236629105300004,52.5126422074,6.2163624944,70013,70.081,"[-46.236629105300004, 52.5126422074, 6.2163624944]",-46.236629105300004,52.5126422074,6.2163624944
chr11,104422,104536,NC_023652.1,2803_004_autosomes_peak_52257,18,.,3.26571,3.62938,1.85363,14,1,2,"[-46.1679917486, 52.5186656188, 6.570157212800001]",-46.1679917486,52.5186656188,6.570157212800001,"[-46.167763896800004, 52.5186856144, 6.571331686400001]",-46.167763896800004,52.5186856144,6.571331686400001,104479,4.536,"[-46.167763896800004, 52.5186856144, 6.571331686400001]",-46.167763896800004,52.5186856144,6.571331686400001
