chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr25,1021228,1021384,NC_023666.1,2803_006_autosomes_peak_85262,248,.,15.3327,28.9879,24.8983,82,10,11,"[40.9412814468, -6.7380567096, 49.872426516800004]",40.9412814468,-6.7380567096,49.872426516800004,"[40.9408342104, -6.7395992688, 49.872603670400004]",40.9408342104,-6.7395992688,49.872603670400004,1021306,21.384,"[40.9408342104, -6.7395992688, 49.872603670400004]",40.9408342104,-6.7395992688,49.872603670400004
chr25,1137423,1137690,NC_023666.1,2803_006_autosomes_peak_85263,549,.,27.4374,59.6942,54.9846,77,11,12,"[40.893808018, -7.36578108, 50.3776644992]",40.893808018,-7.36578108,50.3776644992,"[40.89508054, -7.3647024, 50.380630976]",40.89508054,-7.3647024,50.380630976,1137556,37.69,"[40.89508054, -7.3647024, 50.380630976]",40.89508054,-7.3647024,50.380630976
chr25,1138203,1138622,NC_023666.1,2803_006_autosomes_peak_85264,344,.,19.3676,38.8028,34.4046,167,11,12,"[40.897525498, -7.36262988, 50.3863306112]",40.897525498,-7.36262988,50.3863306112,"[40.899522452, -7.36093712, 50.3909858688]",40.899522452,-7.36093712,50.3909858688,1138412,38.622,"[40.899522452, -7.36093712, 50.3909858688]",40.899522452,-7.36093712,50.3909858688
chr25,1138913,1139036,NC_023666.1,2803_006_autosomes_peak_85265,27,.,4.03491,5.27184,2.76836,52,11,12,"[40.900909358, -7.3597614799999995, 50.3942189952]",40.900909358,-7.3597614799999995,50.3942189952,"[40.901495576, -7.35926456, 50.3955855744]",40.901495576,-7.35926456,50.3955855744,1138974,39.036,"[40.901495576, -7.35926456, 50.3955855744]",40.901495576,-7.35926456,50.3955855744
chr25,1140266,1140393,NC_023666.1,2803_006_autosomes_peak_85266,66,.,6.45586,9.66788,6.66308,52,11,12,"[40.907357755999996, -7.35429536, 50.4092513664]",40.907357755999996,-7.35429536,50.4092513664,"[40.907963038, -7.35378228, 50.4106623872]",40.907963038,-7.35378228,50.4106623872,1140329,40.393,"[40.907963038, -7.35378228, 50.4106623872]",40.907963038,-7.35378228,50.4106623872
chr25,1146252,1146601,NC_023666.1,2803_006_autosomes_peak_85267a,383,.,20.9816,42.8586,38.3724,110,11,12,"[40.935887032, -7.33011192, 50.4757582208]",40.935887032,-7.33011192,50.4757582208,"[40.937550365999996, -7.32870196, 50.4796357504]",40.937550365999996,-7.32870196,50.4796357504,1146426,46.601,"[40.937550365999996, -7.32870196, 50.4796357504]",40.937550365999996,-7.32870196,50.4796357504
chr25,1146252,1146601,NC_023666.1,2803_006_autosomes_peak_85267b,324,.,18.5606,36.8012,32.4556,273,11,12,"[40.935887032, -7.33011192, 50.4757582208]",40.935887032,-7.33011192,50.4757582208,"[40.937550365999996, -7.32870196, 50.4796357504]",40.937550365999996,-7.32870196,50.4796357504,1146426,46.601,"[40.937550365999996, -7.32870196, 50.4796357504]",40.937550365999996,-7.32870196,50.4796357504
chr25,1146819,1147075,NC_023666.1,2803_006_autosomes_peak_85268,248,.,15.3327,28.9879,24.8983,119,11,12,"[40.938589354, -7.32782124, 50.4820578176]",40.938589354,-7.32782124,50.4820578176,"[40.93980945, -7.3267869999999995, 50.484902080000005]",40.93980945,-7.3267869999999995,50.484902080000005,1146947,47.075,"[40.93980945, -7.3267869999999995, 50.484902080000005]",40.93980945,-7.3267869999999995,50.484902080000005
chr25,1147591,1147712,NC_023666.1,2803_006_autosomes_peak_85269,39,.,4.8419,6.67379,3.97677,67,11,12,"[40.942268706, -7.32470236, 50.4906350464]",40.942268706,-7.32470236,50.4906350464,"[40.942845392, -7.32421352, 50.4919794048]",40.942845392,-7.32421352,50.4919794048,1147651,47.711999999999996,"[40.942845392, -7.32421352, 50.4919794048]",40.942845392,-7.32421352,50.4919794048
chr25,1149375,1150202,NC_023666.1,2803_006_autosomes_peak_85270a,66,.,6.45586,9.66788,6.66308,130,11,12,"[40.95077125, -7.317495, 50.510456000000005]",40.95077125,-7.317495,50.510456000000005,"[40.954712732, -7.31415392, 50.5196443008]",40.954712732,-7.31415392,50.5196443008,1149788,50.202000000000005,"[40.954712732, -7.31415392, 50.5196443008]",40.954712732,-7.31415392,50.5196443008
chr25,1149375,1150202,NC_023666.1,2803_006_autosomes_peak_85270b,324,.,18.5606,36.8012,32.4556,410,11,12,"[40.95077125, -7.317495, 50.510456000000005]",40.95077125,-7.317495,50.510456000000005,"[40.954712732, -7.31415392, 50.5196443008]",40.954712732,-7.31415392,50.5196443008,1149788,50.202000000000005,"[40.954712732, -7.31415392, 50.5196443008]",40.954712732,-7.31415392,50.5196443008
chr25,1151159,1151294,NC_023666.1,2803_006_autosomes_peak_85271,27,.,4.03491,5.27184,2.76836,44,11,12,"[40.959273794, -7.310287639999999, 50.5302769536]",40.959273794,-7.310287639999999,50.5302769536,"[40.959917204, -7.309742239999999, 50.5317768576]",40.959917204,-7.309742239999999,50.5317768576,1151226,51.294,"[40.959917204, -7.309742239999999, 50.5317768576]",40.959917204,-7.309742239999999,50.5317768576
chr25,1203875,1203989,NC_023666.1,2803_006_autosomes_peak_85272,16,.,3.22793,3.94805,1.68706,99,12,13,"[41.1936189875, -7.12943255, 51.0319298625]",41.1936189875,-7.12943255,51.0319298625,"[41.1936651461, -7.1299168675999995, 51.0307239591]",41.1936651461,-7.1299168675999995,51.0307239591,1203932,3.9890000000000003,"[41.1936651461, -7.1299168675999995, 51.0307239591]",41.1936651461,-7.1299168675999995,51.0307239591
chr25,1234522,1235036,NC_023666.1,2803_006_autosomes_peak_85273,39,.,4.8419,6.67379,3.97677,253,12,13,"[41.2060279578, -7.2596332648, 50.707742831800005]",41.2060279578,-7.2596332648,50.707742831800005,"[41.2062360764, -7.2618169424, 50.7023056884]",41.2062360764,-7.2618169424,50.7023056884,1234779,35.036,"[41.2062360764, -7.2618169424, 50.7023056884]",41.2062360764,-7.2618169424,50.7023056884
chr25,1283422,1283527,NC_023666.1,2803_006_autosomes_peak_85274,16,.,3.22793,3.94805,1.68706,49,12,13,"[41.2258275678, -7.467380024800001, 50.1904737418]",41.2258275678,-7.467380024800001,50.1904737418,"[41.2258700823, -7.4678261068000005, 50.1893630413]",41.2258700823,-7.4678261068000005,50.1893630413,1283474,83.527,"[41.2258700823, -7.4678261068000005, 50.1893630413]",41.2258700823,-7.4678261068000005,50.1893630413
chr25,1286239,1286345,NC_023666.1,2803_006_autosomes_peak_85275,27,.,4.03491,5.27184,2.76836,52,12,13,"[41.2269681711, -7.4793477676, 50.1606752341]",41.2269681711,-7.4793477676,50.1606752341,"[41.2270110905, -7.479798098, 50.1595539555]",41.2270110905,-7.479798098,50.1595539555,1286292,86.345,"[41.2270110905, -7.479798098, 50.1595539555]",41.2270110905,-7.479798098,50.1595539555
chr25,1306922,1307051,NC_023666.1,2803_006_autosomes_peak_85276,16,.,3.22793,3.94805,1.68706,9,13,14,"[41.2344241684, -7.5611565216, 49.9570662612]",41.2344241684,-7.5611565216,49.9570662612,"[41.2344592822, -7.5615916128, 49.9559845446]",41.2344592822,-7.5615916128,49.9559845446,1306986,7.051,"[41.2344592822, -7.5615916128, 49.9559845446]",41.2344592822,-7.5615916128,49.9559845446
chr25,1313556,1314095,NC_023666.1,2803_006_autosomes_peak_85277,27,.,4.03491,5.27184,2.76836,196,13,14,"[41.2362299432, -7.583531676800001, 49.9014375176]",41.2362299432,-7.583531676800001,49.9014375176,"[41.236376659, -7.585349616, 49.896917787]",41.236376659,-7.585349616,49.896917787,1313825,14.094999999999999,"[41.236376659, -7.585349616, 49.896917787]",41.236376659,-7.585349616,49.896917787
chr25,1315288,1315455,NC_023666.1,2803_006_autosomes_peak_85278,27,.,4.03491,5.27184,2.76836,60,13,14,"[41.2367013936, -7.5893733664, 49.8869140048]",41.2367013936,-7.5893733664,49.8869140048,"[41.236746851, -7.589936624, 49.885513643]",41.236746851,-7.589936624,49.885513643,1315371,15.455,"[41.236746851, -7.589936624, 49.885513643]",41.236746851,-7.589936624,49.885513643
chr25,1315763,1315929,NC_023666.1,2803_006_autosomes_peak_85279,27,.,4.03491,5.27184,2.76836,76,13,14,"[41.2368306886, -7.5909754464, 49.8829309398]",41.2368306886,-7.5909754464,49.8829309398,"[41.2368758738, -7.5915353312, 49.8815389634]",41.2368758738,-7.5915353312,49.8815389634,1315846,15.928999999999998,"[41.2368758738, -7.5915353312, 49.8815389634]",41.2368758738,-7.5915353312,49.8815389634
chr25,1317037,1317151,NC_023666.1,2803_006_autosomes_peak_85280,27,.,4.03491,5.27184,2.76836,28,13,14,"[41.2371774714, -7.5952723936, 49.8722479402]",41.2371774714,-7.5952723936,49.8722479402,"[41.2372085022, -7.5956568928, 49.8712920046]",41.2372085022,-7.5956568928,49.8712920046,1317094,17.151,"[41.2372085022, -7.5956568928, 49.8712920046]",41.2372085022,-7.5956568928,49.8712920046
chr25,1322530,1323614,NC_023666.1,2803_006_autosomes_peak_85281a,127,.,9.68379,16.2314,12.7604,589,13,14,"[41.238672666, -7.613799184, 49.826186938]",41.238672666,-7.613799184,49.826186938,"[41.2389677308, -7.6174552992, 49.817097164399996]",41.2389677308,-7.6174552992,49.817097164399996,1323072,23.613999999999997,"[41.2389677308, -7.6174552992, 49.817097164399996]",41.2389677308,-7.6174552992,49.817097164399996
chr25,1322530,1323614,NC_023666.1,2803_006_autosomes_peak_85281b,127,.,9.68379,16.2314,12.7604,831,13,14,"[41.238672666, -7.613799184, 49.826186938]",41.238672666,-7.613799184,49.826186938,"[41.2389677308, -7.6174552992, 49.817097164399996]",41.2389677308,-7.6174552992,49.817097164399996,1323072,23.613999999999997,"[41.2389677308, -7.6174552992, 49.817097164399996]",41.2389677308,-7.6174552992,49.817097164399996
