gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103237737,gene-LOC103237737,53653,54893,chr9,NC_023650.1,0,1,"[-0.6447013104, 41.8968216649, -45.1368316122]",-0.6447013104,41.8968216649,-45.1368316122,"[-0.6459373424, 41.8861245569, -45.1267471882]",-0.6459373424,41.8861245569,-45.1267471882,54273,-0.6459373424,41.8861245569,-45.1267471882,54.893,"[-0.6459373424, 41.8861245569, -45.1267471882]"
LOC103237738,gene-LOC103237738,57937,59227,chr9,NC_023650.1,0,1,"[-0.6489716016, 41.8598648821, -45.1019915538]",-0.6489716016,41.8598648821,-45.1019915538,"[-0.6502574736, 41.8487364391, -45.0915004998]",-0.6502574736,41.8487364391,-45.0915004998,58582,-0.6502574736,41.8487364391,-45.0915004998,59.227,"[-0.6502574736, 41.8487364391, -45.0915004998]"
LOC103238131,gene-LOC103238131,110923,163286,chr9,NC_023650.1,1,2,"[-0.7017880463999999, 41.4027705559, -44.6710776102]",-0.7017880463999999,41.4027705559,-44.6710776102,"[-0.7539834848, 40.9510506638, -44.2452302764]",-0.7539834848,40.9510506638,-44.2452302764,137104,-0.7539834848,40.9510506638,-44.2452302764,63.286,"[-0.7539834848, 40.9510506638, -44.2452302764]"
LOC103237741,gene-LOC103237741,114225,116215,chr9,NC_023650.1,1,2,"[-0.70507948, 41.3742851925, -44.644223765]",-0.70507948,41.3742851925,-44.644223765,"[-0.7070631119999999, 41.3571180595, -44.628039891]",-0.7070631119999999,41.3571180595,-44.628039891,115220,-0.7070631119999999,41.3571180595,-44.628039891,16.215,"[-0.7070631119999999, 41.3571180595, -44.628039891]"
ZMYND11,gene-ZMYND11,162438,275764,chr9,NC_023650.1,1,3,"[-0.9351730655, 41.3905681852, -44.3903863065]",-0.9351730655,41.3905681852,-44.3903863065,"[-1.378532709, 41.1973926856, -43.719694706999995]",-1.378532709,41.1973926856,-43.719694706999995,219101,-1.378532709,41.1973926856,-43.719694706999995,87.882,"[-1.378532709, 41.1973926856, -43.719694706999995]"
LOC103237740,gene-LOC103237740,163790,198322,chr9,NC_023650.1,1,2,"[-0.754485872, 40.946702807, -44.241131446]",-0.754485872,40.946702807,-44.241131446,"[-0.7889073696, 40.6488056026, -43.9602965028]",-0.7889073696,40.6488056026,-43.9602965028,181056,-0.7889073696,40.6488056026,-43.9602965028,98.322,"[-0.7889073696, 40.6488056026, -43.9602965028]"
DIP2C,gene-DIP2C,293786,668102,chr9,NC_023650.1,2,7,"[-0.8361618717199999, 40.85282136848, -43.84226805772]",-0.8361618717199999,40.85282136848,-43.84226805772,"[-1.01808693404, 41.724857867359994, -43.42566183604]",-1.01808693404,41.724857867359994,-43.42566183604,480944,-1.01808693404,41.724857867359994,-43.42566183604,93.6204,"[-1.01808693404, 41.724857867359994, -43.42566183604]"
LOC103237753,gene-LOC103237753,480006,486192,chr9,NC_023650.1,4,5,"[-0.534081693, 40.9219056308, -44.6876109014]",-0.534081693,40.9219056308,-44.6876109014,"[-0.5255171759999999, 40.923586985600004, -44.7483382448]",-0.5255171759999999,40.923586985600004,-44.7483382448,483099,-0.5255171759999999,40.923586985600004,-44.7483382448,86.19200000000001,"[-0.5255171759999999, 40.923586985600004, -44.7483382448]"
LOC103237752,gene-LOC103237752,517924,518707,chr9,NC_023650.1,5,6,"[-0.5922003955999999, 41.0553406612, -44.7859120388]",-0.5922003955999999,41.0553406612,-44.7859120388,"[-0.5959485382999999, 41.0609322991, -44.7816319259]",-0.5959485382999999,41.0609322991,-44.7816319259,518315,-0.5959485382999999,41.0609322991,-44.7816319259,18.706999999999997,"[-0.5959485382999999, 41.0609322991, -44.7816319259]"
LOC103237751,gene-LOC103237751,547813,551165,chr9,NC_023650.1,5,6,"[-0.7352760496999999, 41.2687869769, -44.622529798100004]",-0.7352760496999999,41.2687869769,-44.622529798100004,"[-0.7513217385, 41.2927246145, -44.6042067605]",-0.7513217385,41.2927246145,-44.6042067605,549489,-0.7513217385,41.2927246145,-44.6042067605,51.165000000000006,"[-0.7513217385, 41.2927246145, -44.6042067605]"
LOC103237750,gene-LOC103237750,553107,553794,chr9,NC_023650.1,5,6,"[-0.7606178983, 41.3065930191, -44.5935912059]",-0.7606178983,41.3065930191,-44.5935912059,"[-0.7639064985999999, 41.3114990922, -44.589835857800004]",-0.7639064985999999,41.3114990922,-44.589835857800004,553450,-0.7639064985999999,41.3114990922,-44.589835857800004,53.794,"[-0.7639064985999999, 41.3114990922, -44.589835857800004]"
LOC103237749,gene-LOC103237749,614569,617088,chr9,NC_023650.1,6,7,"[-0.992155965, 41.664445312999995, -44.199277001]",-0.992155965,41.664445312999995,-44.199277001,"[-0.99337768, 41.668417776, -44.175419552]",-0.99337768,41.668417776,-44.175419552,615828,-0.99337768,41.668417776,-44.175419552,17.088,"[-0.99337768, 41.668417776, -44.175419552]"
LOC103237748,gene-LOC103237748,627536,627888,chr9,NC_023650.1,6,7,"[-0.99844496, 41.684894272, -44.076466544]",-0.99844496,41.684894272,-44.076466544,"[-0.99861568, 41.685449376, -44.073132752]",-0.99861568,41.685449376,-44.073132752,627712,-0.99861568,41.685449376,-44.073132752,27.888,"[-0.99861568, 41.685449376, -44.073132752]"
LOC103237747,gene-LOC103237747,629220,632650,chr9,NC_023650.1,6,7,"[-0.9992617, 41.68754994, -44.06051738]",-0.9992617,41.68754994,-44.06051738,"[-1.00092525, 41.69295905, -44.02803185]",-1.00092525,41.69295905,-44.02803185,630935,-1.00092525,41.69295905,-44.02803185,32.65,"[-1.00092525, 41.69295905, -44.02803185]"
LOC103237746,gene-LOC103237746,634999,636034,chr9,NC_023650.1,6,7,"[-1.002064515, 41.696663423, -44.005784471]",-1.002064515,41.696663423,-44.005784471,"[-1.00256649, 41.698295617999996, -43.995981986000004]",-1.00256649,41.698295617999996,-43.995981986000004,635516,-1.00256649,41.698295617999996,-43.995981986000004,36.034,"[-1.00256649, 41.698295617999996, -43.995981986000004]"
LOC103237745,gene-LOC103237745,646107,647673,chr9,NC_023650.1,6,7,"[-1.007451895, 41.714180739, -43.900580603]",-1.007451895,41.714180739,-43.900580603,"[-1.008211405, 41.716650320999996, -43.885749017]",-1.008211405,41.716650320999996,-43.885749017,646890,-1.008211405,41.716650320999996,-43.885749017,47.673,"[-1.008211405, 41.716650320999996, -43.885749017]"
LOC103237744,gene-LOC103237744,647409,647716,chr9,NC_023650.1,6,7,"[-1.008083365, 41.716233992999996, -43.888249361]",-1.008083365,41.716233992999996,-43.888249361,"[-1.00823226, 41.716718132, -43.885341764]",-1.00823226,41.716718132,-43.885341764,647562,-1.00823226,41.716718132,-43.885341764,47.715999999999994,"[-1.00823226, 41.716718132, -43.885341764]"
LOC103237743,gene-LOC103237743,655498,661722,chr9,NC_023650.1,6,7,"[-1.01200653, 41.728990345999996, -43.811638442]",-1.01200653,41.728990345999996,-43.811638442,"[-1.01502517, 41.738805594, -43.752690938]",-1.01502517,41.738805594,-43.752690938,658610,-1.01502517,41.738805594,-43.752690938,61.722,"[-1.01502517, 41.738805594, -43.752690938]"
LOC103237742,gene-LOC103237742,668173,671553,chr9,NC_023650.1,6,7,"[-1.018153905, 41.748978820999994, -43.691593517]",-1.018153905,41.748978820999994,-43.691593517,"[-1.019793205, 41.754309080999995, -43.659581537]",-1.019793205,41.754309080999995,-43.659581537,669863,-1.019793205,41.754309080999995,-43.659581537,71.553,"[-1.019793205, 41.754309080999995, -43.659581537]"
LOC103237755,gene-LOC103237755,753693,755793,chr9,NC_023650.1,7,8,"[-0.6447506633, 41.480287272999995, -43.4821683248]",-0.6447506633,41.480287272999995,-43.4821683248,"[-0.6295426733, 41.467815373, -43.4857668848]",-0.6295426733,41.467815373,-43.4857668848,754743,-0.6295426733,41.467815373,-43.4857668848,55.793000000000006,"[-0.6295426733, 41.467815373, -43.4857668848]"
LARP4B,gene-LARP4B,778786,898263,chr9,NC_023650.1,7,9,"[-0.8008522167, 41.4000755777, -43.1251357139]",-0.8008522167,41.4000755777,-43.1251357139,"[-0.44791118485000003, 40.79485886035, -42.72323300745]",-0.44791118485000003,40.79485886035,-42.72323300745,838524,-0.44791118485000003,40.79485886035,-42.72323300745,99.13149999999999,"[-0.44791118485000003, 40.79485886035, -42.72323300745]"
LOC103237759,gene-LOC103237759,919307,933683,chr9,NC_023650.1,9,10,"[-0.2963113059, 40.6899265856, -42.7627962026]",-0.2963113059,40.6899265856,-42.7627962026,"[-0.1872506571, 40.6183456064, -42.7966056794]",-0.1872506571,40.6183456064,-42.7966056794,926495,-0.1872506571,40.6183456064,-42.7966056794,33.683,"[-0.1872506571, 40.6183456064, -42.7966056794]"
LOC103237758,gene-LOC103237758,939561,949665,chr9,NC_023650.1,9,10,"[-0.1426583857, 40.5890778688, -42.8104295598]",-0.1426583857,40.5890778688,-42.8104295598,"[-0.0660064105, 40.538768032, -42.834192147]",-0.0660064105,40.538768032,-42.834192147,944613,-0.0660064105,40.538768032,-42.834192147,49.665,"[-0.0660064105, 40.538768032, -42.834192147]"
LOC103237757,gene-LOC103237757,949825,951402,chr9,NC_023650.1,9,10,"[-0.06479260249999996, 40.53797136, -42.834568435]",-0.06479260249999996,40.53797136,-42.834568435,"[-0.05282900739999996, 40.5301191616, -42.8382772236]",-0.05282900739999996,40.5301191616,-42.8382772236,950613,-0.05282900739999996,40.5301191616,-42.8382772236,51.402,"[-0.05282900739999996, 40.5301191616, -42.8382772236]"
GTPBP4,gene-GTPBP4,953062,981213,chr9,NC_023650.1,9,10,"[-0.04023574940000002, 40.5218536896, -42.8421812116]",-0.04023574940000002,40.5218536896,-42.8421812116,"[0.1733261819000001, 40.3816842304, -42.9083867334]",0.1733261819000001,40.3816842304,-42.9083867334,967137,0.1733261819000001,40.3816842304,-42.9083867334,81.21300000000001,"[0.1733261819000001, 40.3816842304, -42.9083867334]"
LOC103237761,gene-LOC103237761,981957,985080,chr9,NC_023650.1,9,10,"[0.17897038910000013, 40.3779797056, -42.9101364726]",0.17897038910000013,40.3779797056,-42.9101364726,"[0.20266240399999996, 40.362429664, -42.917481144]",0.20266240399999996,40.362429664,-42.917481144,983518,0.20266240399999996,40.362429664,-42.917481144,85.08,"[0.20266240399999996, 40.362429664, -42.917481144]"
IDI1,gene-IDI1,995608,1011226,chr9,NC_023650.1,9,11,"[-0.6257689316, 40.5961633904, -42.7883693792]",-0.6257689316,40.5961633904,-42.7883693792,"[-0.6556610027, 40.5651429188, -42.799964182400004]",-0.6556610027,40.5651429188,-42.799964182400004,1003417,-0.6556610027,40.5651429188,-42.799964182400004,55.613,"[-0.6556610027, 40.5651429188, -42.799964182400004]"
WDR37,gene-WDR37,1011478,1085569,chr9,NC_023650.1,10,11,"[0.18483781240000002, 40.2996960504, -42.942618574]",0.18483781240000002,40.2996960504,-42.942618574,"[-0.6608516797999999, 40.3742908692, -42.878381677]",-0.6608516797999999,40.3742908692,-42.878381677,1048523,-0.6608516797999999,40.3742908692,-42.878381677,85.56899999999999,"[-0.6608516797999999, 40.3742908692, -42.878381677]"
LOC103237764,gene-LOC103237764,1125967,1134539,chr9,NC_023650.1,11,12,"[-1.0808957209, 40.446490110300005, -42.8908190936]",-1.0808957209,40.446490110300005,-42.8908190936,"[-1.1651816252999998, 40.4655276651, -42.8990550712]",-1.1651816252999998,40.4655276651,-42.8990550712,1130253,-1.1651816252999998,40.4655276651,-42.8990550712,34.538999999999994,"[-1.1651816252999998, 40.4655276651, -42.8990550712]"
ADARB2,gene-ADARB2,1136461,1644196,chr9,NC_023650.1,11,17,"[-0.8784080658333333, 40.418093321533334, -42.89849955658333]",-0.8784080658333333,40.418093321533334,-42.89849955658333,"[-1.6142007033333334, 40.82573682853333, -43.352880070333335]",-1.6142007033333334,40.82573682853333,-43.352880070333335,1390328,-1.6142007033333334,40.82573682853333,-43.352880070333335,90.69933333333333,"[-1.6142007033333334, 40.82573682853333, -43.352880070333335]"
LOC103237765,gene-LOC103237765,1137465,1138102,chr9,NC_023650.1,11,12,"[-1.1939521055, 40.4720260185, -42.901866372]",-1.1939521055,40.4720260185,-42.901866372,"[-1.2002155354, 40.473440731800004, -42.9024784016]",-1.2002155354,40.473440731800004,-42.9024784016,1137783,-1.2002155354,40.473440731800004,-42.9024784016,38.102000000000004,"[-1.2002155354, 40.473440731800004, -42.9024784016]"
LOC103237767,gene-LOC103237767,2244446,2245046,chr9,NC_023650.1,22,23,"[-1.810111968, 41.0233808314, -43.8287697508]",-1.810111968,41.0233808314,-43.8287697508,"[-1.812156768, 41.0228443714, -43.8226736308]",-1.812156768,41.0228443714,-43.8226736308,2244746,-1.812156768,41.0228443714,-43.8226736308,45.046,"[-1.812156768, 41.0228443714, -43.8226736308]"
LOC103237768,gene-LOC103237768,2412255,2418586,chr9,NC_023650.1,24,25,"[-2.526681714, 40.5237980195, -43.842683721]",-2.526681714,40.5237980195,-43.842683721,"[-2.4980833208, 40.5320213554, -43.785414761199995]",-2.4980833208,40.5320213554,-43.785414761199995,2415420,-2.4980833208,40.5320213554,-43.785414761199995,18.586,"[-2.4980833208, 40.5320213554, -43.785414761199995]"
LOC103237769,gene-LOC103237769,2438073,2440455,chr9,NC_023650.1,24,25,"[-2.4100566444, 40.5573330197, -43.609139256599995]",-2.4100566444,40.5573330197,-43.609139256599995,"[-2.3992966740000004, 40.5604269995, -43.587592160999996]",-2.3992966740000004,40.5604269995,-43.587592160999996,2439264,-2.3992966740000004,40.5604269995,-43.587592160999996,40.455000000000005,"[-2.3992966740000004, 40.5604269995, -43.587592160999996]"
LOC103238133,gene-LOC103238133,2492457,2501765,chr9,NC_023650.1,24,26,"[-1.9750967778000001, 40.46858115215, -43.324656731699996]",-1.9750967778000001,40.46858115215,-43.324656731699996,"[-1.913993481, 40.46462478675, -43.2613446465]",-1.913993481,40.46462478675,-43.2613446465,2497111,-1.913993481,40.46462478675,-43.2613446465,50.8825,"[-1.913993481, 40.46462478675, -43.2613446465]"
LOC103237770,gene-LOC103237770,2849160,2849490,chr9,NC_023650.1,28,29,"[-1.660883768, 40.503577016, -42.761426468]",-1.660883768,40.503577016,-42.761426468,"[-1.662685502, 40.505184974, -42.763610177000004]",-1.662685502,40.505184974,-42.763610177000004,2849325,-1.662685502,40.505184974,-42.763610177000004,49.49,"[-1.662685502, 40.505184974, -42.763610177000004]"
LOC103237771,gene-LOC103237771,3031839,3035946,chr9,NC_023650.1,30,31,"[-1.7416345287000001, 41.0446157188, -43.6287792112]",-1.7416345287000001,41.0446157188,-43.6287792112,"[-1.7340090618000001, 41.0249399032, -43.590423116800004]",-1.7340090618000001,41.0249399032,-43.590423116800004,3033892,-1.7340090618000001,41.0249399032,-43.590423116800004,35.946,"[-1.7340090618000001, 41.0249399032, -43.590423116800004]"
LOC103237772,gene-LOC103237772,3049600,3071794,chr9,NC_023650.1,30,31,"[-1.70865768, 40.95952632, -43.46290568]",-1.70865768,40.95952632,-43.46290568,"[-1.6674500802, 40.8531993048, -43.2556314752]",-1.6674500802,40.8531993048,-43.2556314752,3060697,-1.6674500802,40.8531993048,-43.2556314752,71.794,"[-1.6674500802, 40.8531993048, -43.2556314752]"
LOC103237773,gene-LOC103237773,3124520,3125553,chr9,NC_023650.1,31,32,"[-1.56507146, 40.62523728, -42.75671992]",-1.56507146,40.62523728,-42.75671992,"[-1.5629646565000002, 40.621326341999996, -42.746798988]",-1.5629646565000002,40.621326341999996,-42.746798988,3125036,-1.5629646565000002,40.621326341999996,-42.746798988,25.552999999999997,"[-1.5629646565000002, 40.621326341999996, -42.746798988]"
PFKP,gene-PFKP,3130701,3191590,chr9,NC_023650.1,31,32,"[-1.5524653105000001, 40.601836014, -42.697357596]",-1.5524653105000001,40.601836014,-42.697357596,"[-1.428282195, 40.37131026, -42.11257964]",-1.428282195,40.37131026,-42.11257964,3161145,-1.428282195,40.37131026,-42.11257964,91.59,"[-1.428282195, 40.37131026, -42.11257964]"
LOC103237778,gene-LOC103237778,3134080,3135102,chr9,NC_023650.1,31,32,"[-1.54557384, 40.58904312, -42.66490568]",-1.54557384,40.58904312,-42.66490568,"[-1.543489471, 40.585173827999995, -42.655090392]",-1.543489471,40.585173827999995,-42.655090392,3134591,-1.543489471,40.585173827999995,-42.655090392,35.102,"[-1.543489471, 40.585173827999995, -42.655090392]"
