chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr26,1062440,1062716,NC_023667.1,2803_005_autosomes_peak_154486,38,.,4.32517,5.67619,3.80116,232,10,11,"[-4.308578872, 18.5761232, 45.687725728000004]",-4.308578872,18.5761232,45.687725728000004,"[-4.3083425608, 18.57689048, 45.6906433792]",-4.3083425608,18.57689048,45.6906433792,1062578,62.71600000000001,"[-4.3083425608, 18.57689048, 45.6906433792]",-4.3083425608,18.57689048,45.6906433792
chr26,1067427,1068864,NC_023667.1,2803_005_autosomes_peak_154487a,87,.,6.72805,10.9048,8.75743,255,10,11,"[-4.3043090026, 18.58998706, 45.7404443024]",-4.3043090026,18.58998706,45.7404443024,"[-4.3030786432, 18.59398192, 45.7556351168]",-4.3030786432,18.59398192,45.7556351168,1068145,68.864,"[-4.3030786432, 18.59398192, 45.7556351168]",-4.3030786432,18.59398192,45.7556351168
chr26,1067427,1068864,NC_023667.1,2803_005_autosomes_peak_154487b,56,.,5.28632,7.6585,5.65683,1148,10,11,"[-4.3043090026, 18.58998706, 45.7404443024]",-4.3043090026,18.58998706,45.7404443024,"[-4.3030786432, 18.59398192, 45.7556351168]",-4.3030786432,18.59398192,45.7556351168,1068145,68.864,"[-4.3030786432, 18.59398192, 45.7556351168]",-4.3030786432,18.59398192,45.7556351168
chr26,1073977,1074188,NC_023667.1,2803_005_autosomes_peak_154488,14,.,2.88345,3.05299,1.44702,97,10,11,"[-4.2987008926, 18.60819606, 45.8096856624]",-4.2987008926,18.60819606,45.8096856624,"[-4.2985202344, 18.60878264, 45.8119161856]",-4.2985202344,18.60878264,45.8119161856,1074082,74.188,"[-4.2985202344, 18.60878264, 45.8119161856]",-4.2985202344,18.60878264,45.8119161856
chr26,1091665,1092572,NC_023667.1,2803_005_autosomes_peak_154489a,321,.,15.3784,34.7947,32.1203,290,10,11,"[-4.283556427, 18.6573687, 45.996669048]",-4.283556427,18.6573687,45.996669048,"[-4.2827798536, 18.65989016, 46.0062571264]",-4.2827798536,18.65989016,46.0062571264,1092118,92.572,"[-4.2827798536, 18.65989016, 46.0062571264]",-4.2827798536,18.65989016,46.0062571264
chr26,1091665,1092572,NC_023667.1,2803_005_autosomes_peak_154489b,365,.,16.8201,39.2887,36.546,614,10,11,"[-4.283556427, 18.6573687, 45.996669048]",-4.283556427,18.6573687,45.996669048,"[-4.2827798536, 18.65989016, 46.0062571264]",-4.2827798536,18.65989016,46.0062571264,1092118,92.572,"[-4.2827798536, 18.65989016, 46.0062571264]",-4.2827798536,18.65989016,46.0062571264
chr26,1094921,1095257,NC_023667.1,2803_005_autosomes_peak_154490,47,.,4.80575,6.64704,4.70516,174,10,11,"[-4.2807686398, 18.66642038, 46.031088875200005]",-4.2807686398,18.66642038,46.031088875200005,"[-4.2804809566, 18.667354460000002, 46.034640798400005]",-4.2804809566,18.667354460000002,46.034640798400005,1095089,95.257,"[-4.2804809566, 18.667354460000002, 46.034640798400005]",-4.2804809566,18.667354460000002,46.034640798400005
chr26,1096160,1096451,NC_023667.1,2803_005_autosomes_peak_154491,29,.,3.8446,4.75003,2.95094,204,10,11,"[-4.2797078079999995, 18.6698648, 46.044186592]",-4.2797078079999995,18.6698648,46.044186592,"[-4.2794586538, 18.67067378, 46.0472628112]",-4.2794586538,18.67067378,46.0472628112,1096305,96.451,"[-4.2794586538, 18.67067378, 46.0472628112]",-4.2794586538,18.67067378,46.0472628112
chr26,1097611,1098043,NC_023667.1,2803_005_autosomes_peak_154492,38,.,4.32517,5.67619,3.80116,61,10,11,"[-4.2784654618, 18.67389858, 46.0595254032]",-4.2784654618,18.67389858,46.0595254032,"[-4.2780955834, 18.67509954, 46.0640921616]",-4.2780955834,18.67509954,46.0640921616,1097827,98.043,"[-4.2780955834, 18.67509954, 46.0640921616]",-4.2780955834,18.67509954,46.0640921616
chr26,1098205,1099078,NC_023667.1,2803_005_autosomes_peak_154493,47,.,4.80575,6.64704,4.70516,795,10,11,"[-4.2779568789999995, 18.6755499, 46.065804696]",-4.2779568789999995,18.6755499,46.065804696,"[-4.2772094164, 18.67797684, 46.075033353600006]",-4.2772094164,18.67797684,46.075033353600006,1098641,99.078,"[-4.2772094164, 18.67797684, 46.075033353600006]",-4.2772094164,18.67797684,46.075033353600006
chr26,1099467,1099813,NC_023667.1,2803_005_autosomes_peak_154494,21,.,3.36402,3.87357,2.16261,19,10,11,"[-4.2768763546, 18.67905826, 46.0791455504]",-4.2768763546,18.67905826,46.0791455504,"[-4.2765801094, 18.68002014, 46.0828031856]",-4.2765801094,18.68002014,46.0828031856,1099640,99.813,"[-4.2765801094, 18.68002014, 46.0828031856]",-4.2765801094,18.68002014,46.0828031856
chr26,1101876,1102170,NC_023667.1,2803_005_autosomes_peak_154495,21,.,3.36402,3.87357,2.16261,259,11,12,"[-4.2596521244, 18.6916352268, 46.08523962]",-4.2596521244,18.6916352268,46.08523962,"[-4.2570243229999996, 18.693374031, 46.08531165]",-4.2570243229999996,18.693374031,46.08531165,1102023,2.17,"[-4.2570243229999996, 18.693374031, 46.08531165]",-4.2570243229999996,18.693374031,46.08531165
chr26,1103835,1103990,NC_023667.1,2803_005_autosomes_peak_154496,14,.,2.88345,3.05299,1.44702,33,11,12,"[-4.2421423865, 18.7032213405, 46.085719575]",-4.2421423865,18.7032213405,46.085719575,"[-4.240756981, 18.704138057, 46.085757550000004]",-4.240756981,18.704138057,46.085757550000004,1103912,3.9899999999999998,"[-4.240756981, 18.704138057, 46.085757550000004]",-4.240756981,18.704138057,46.085757550000004
