chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr22,1636959,1637204,2.878999906170125,16,17,"[11.9020713113, 19.9301387221, 7.9524219743]",11.9020713113,19.9301387221,7.9524219743,"[11.9016206828, 19.928056687599998, 7.953455310800001]",11.9016206828,19.928056687599998,7.953455310800001,1637081,37.204,"[11.9016206828, 19.928056687599998, 7.953455310800001]",11.9016206828,19.928056687599998,7.953455310800001
chr22,1806171,1806634,4.379487918468582,18,19,"[11.1959430031, 19.9142739919, 7.6040332096]",11.1959430031,19.9142739919,7.6040332096,"[11.1950939074, 19.9189868226, 7.6052451584]",11.1950939074,19.9189868226,7.6052451584,1806402,6.6339999999999995,"[11.1950939074, 19.9189868226, 7.6052451584]",11.1950939074,19.9189868226,7.6052451584
chr22,1914349,1914563,1.4943418163005435,19,20,"[11.037853100500001, 20.9246438715, 7.9834745579]",11.037853100500001,20.9246438715,7.9834745579,"[11.0380616435, 20.9254685205, 7.9854705573]",11.0380616435,20.9254685205,7.9854705573,1914456,14.563,"[11.0380616435, 20.9254685205, 7.9854705573]",11.0380616435,20.9254685205,7.9854705573
chr22,1945530,1946020,4.471593491155274,19,20,"[11.068238985, 21.044799855, 8.274302862999999]",11.068238985,21.044799855,8.274302862999999,"[11.06871649, 21.046688070000002, 8.278873142]",11.06871649,21.046688070000002,8.278873142,1945775,46.02,"[11.06871649, 21.046688070000002, 8.278873142]",11.06871649,21.046688070000002,8.278873142
chr22,1949695,1950152,2.119971361671548,19,20,"[11.072297777500001, 21.0608496825, 8.3131502345]",11.072297777500001,21.0608496825,8.3131502345,"[11.072743124, 21.062610732, 8.3174127192]",11.072743124,21.062610732,8.3174127192,1949923,50.151999999999994,"[11.072743124, 21.062610732, 8.3174127192]",11.072743124,21.062610732,8.3174127192
chr22,1967265,1967469,1.442862545742708,19,20,"[11.0894197425, 21.1285556775, 8.4770273815]",11.0894197425,21.1285556775,8.4770273815,"[11.0896185405, 21.1293417915, 8.478930109899999]",11.0896185405,21.1293417915,8.478930109899999,1967367,67.469,"[11.0896185405, 21.1293417915, 8.478930109899999]",11.0896185405,21.1293417915,8.478930109899999
chr22,1999531,2000192,1.9665791111886952,19,21,"[11.31582925885, 21.47513050185, 8.1724787516]",11.31582925885,21.47513050185,8.1724787516,"[11.3177682032, 21.479153579200002, 8.1746227712]",11.3177682032,21.479153579200002,8.1746227712,1999861,50.096,"[11.3177682032, 21.479153579200002, 8.1746227712]",11.3177682032,21.479153579200002,8.1746227712
chr22,2018930,2019381,3.646305975787127,20,21,"[11.213929346, 21.412182456, 8.728590693]",11.213929346,21.412182456,8.728590693,"[11.216135728200001, 21.4159344152, 8.7273098981]",11.216135728200001,21.4159344152,8.7273098981,2019155,19.381,"[11.216135728200001, 21.4159344152, 8.7273098981]",11.216135728200001,21.4159344152,8.7273098981
chr22,2291296,2291542,2.198389710449591,22,23,"[12.6394160768, 21.7406119584, 7.9879144416]",12.6394160768,21.7406119584,7.9879144416,"[12.639506063599999, 21.739862371799997, 7.9857335532]",12.639506063599999,21.739862371799997,7.9857335532,2291419,91.542,"[12.639506063599999, 21.739862371799997, 7.9857335532]",12.639506063599999,21.739862371799997,7.9857335532
chr22,2457152,2457413,2.0405783045794315,24,25,"[12.9788531264, 21.3903893888, 9.0869168224]",12.9788531264,21.3903893888,9.0869168224,"[12.9776781566, 21.388699909699998, 9.0884165806]",12.9776781566,21.388699909699998,9.0884165806,2457282,57.413000000000004,"[12.9776781566, 21.388699909699998, 9.0884165806]",12.9776781566,21.388699909699998,9.0884165806
chr22,2602805,2603079,3.655226984598341,26,27,"[13.453947549499999, 20.651092744, 8.8048699145]",13.453947549499999,20.651092744,8.8048699145,"[13.4529079661, 20.6516683632, 8.8072260131]",13.4529079661,20.6516683632,8.8072260131,2602942,3.079,"[13.4529079661, 20.6516683632, 8.8072260131]",13.4529079661,20.6516683632,8.8072260131
chr22,2683595,2684282,2.5013097998356715,26,27,"[13.1474222105, 20.820816376, 9.499575045499999]",13.1474222105,20.820816376,9.499575045499999,"[13.1448156638, 20.8222596256, 9.505482489799999]",13.1448156638,20.8222596256,9.505482489799999,2683938,84.282,"[13.1448156638, 20.8222596256, 9.505482489799999]",13.1448156638,20.8222596256,9.505482489799999
chr22,2897444,2897733,1.6424236233671643,28,29,"[12.5817793832, 20.0023696168, 8.0656834096]",12.5817793832,20.0023696168,8.0656834096,"[12.5793338074, 20.001130442599997, 8.0639576172]",12.5793338074,20.001130442599997,8.0639576172,2897588,97.733,"[12.5793338074, 20.001130442599997, 8.0639576172]",12.5793338074,20.001130442599997,8.0639576172
chr22,3150678,3150883,1.944480830867116,31,32,"[11.546018142, 21.1521789184, 7.7906383862]",11.546018142,21.1521789184,7.7906383862,"[11.548106887, 21.1515829424, 7.7910264307]",11.548106887,21.1515829424,7.7910264307,3150780,50.883,"[11.548106887, 21.1515829424, 7.7910264307]",11.548106887,21.1515829424,7.7910264307
chr22,3153285,3153601,2.953130980081196,31,32,"[11.572580865, 21.144599848000002, 7.7955731765000005]",11.572580865,21.144599848000002,7.7955731765000005,"[11.575800589, 21.1436811728, 7.7961713329]",11.575800589,21.1436811728,7.7961713329,3153443,53.601,"[11.575800589, 21.1436811728, 7.7961713329]",11.575800589,21.1436811728,7.7961713329
chr22,3338806,3339154,4.382271232961238,33,34,"[12.1354378894, 21.7646424156, 8.901416153]",12.1354378894,21.7646424156,8.901416153,"[12.1334525146, 21.7667034804, 8.903547827]",12.1334525146,21.7667034804,8.903547827,3338980,39.153999999999996,"[12.1334525146, 21.7667034804, 8.903547827]",12.1334525146,21.7667034804,8.903547827
chr22,3398059,3398368,2.6289402829019,33,34,"[11.7973935991, 22.1155742334, 9.264370404500001]",11.7973935991,22.1155742334,9.264370404500001,"[11.7956307232, 22.1174043168, 9.266263184000001]",11.7956307232,22.1174043168,9.266263184000001,3398213,98.368,"[11.7956307232, 22.1174043168, 9.266263184000001]",11.7956307232,22.1174043168,9.266263184000001
chr22,3398744,3399308,6.454282661279042,33,34,"[11.7934856056, 22.1196312144, 9.268566372]",11.7934856056,22.1196312144,9.268566372,"[11.7902679292, 22.1229715608, 9.272021154]",11.7902679292,22.1229715608,9.272021154,3399026,99.30799999999999,"[11.7902679292, 22.1229715608, 9.272021154]",11.7902679292,22.1229715608,9.272021154
chr22,3623555,3624063,2.7325287571572883,36,37,"[11.869218595, 21.9297471895, 9.7110798785]",11.869218595,21.9297471895,9.7110798785,"[11.869284127, 21.9248799907, 9.7116380181]",11.869284127,21.9248799907,9.7116380181,3623809,24.063000000000002,"[11.869284127, 21.9248799907, 9.7116380181]",11.869284127,21.9248799907,9.7116380181
chr22,3937911,3938202,2.264641632738801,39,40,"[10.959741334, 21.8154049949, 8.7949171252]",10.959741334,21.8154049949,8.7949171252,"[10.959972387999999, 21.8160236318, 8.797743666399999]",10.959972387999999,21.8160236318,8.797743666399999,3938056,38.202000000000005,"[10.959972387999999, 21.8160236318, 8.797743666399999]",10.959972387999999,21.8160236318,8.797743666399999
chr22,3944673,3944955,3.658146082509494,39,40,"[10.965110361999999, 21.8297803307, 8.8605977836]",10.965110361999999,21.8297803307,8.8605977836,"[10.96533427, 21.8303798345, 8.863336905999999]",10.96533427,21.8303798345,8.863336905999999,3944814,44.955,"[10.96533427, 21.8303798345, 8.863336905999999]",10.96533427,21.8303798345,8.863336905999999
chr22,4029104,4029982,2.596760537466862,40,41,"[11.036732456, 21.678458667199997, 9.5451469136]",11.036732456,21.678458667199997,9.5451469136,"[11.037567873, 21.6703453326, 9.5495859938]",11.037567873,21.6703453326,9.5495859938,4029543,29.982,"[11.037567873, 21.6703453326, 9.5495859938]",11.037567873,21.6703453326,9.5495859938
chr22,4038144,4038821,1.9082958871716056,40,41,"[11.045334016, 21.5949227392, 9.5908522496]",11.045334016,21.5949227392,9.5908522496,"[11.0459781815, 21.5886667853, 9.5942750939]",11.0459781815,21.5886667853,9.5942750939,4038482,38.821,"[11.0459781815, 21.5886667853, 9.5942750939]",11.0459781815,21.5886667853,9.5942750939
chr22,4055470,4056670,4.152456981440385,40,41,"[11.061819705, 21.434818371, 9.678450773]",11.061819705,21.434818371,9.678450773,"[11.062961505, 21.423729531, 9.684517853]",11.062961505,21.423729531,9.684517853,4056070,56.67,"[11.062961505, 21.423729531, 9.684517853]",11.062961505,21.423729531,9.684517853
