chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr22,1575302,1575553,1.7979109083038878,15,16,"[-48.2742319308, 19.551356776000002, -67.5542275234]",-48.2742319308,19.551356776000002,-67.5542275234,"[-48.2742709362, 19.553913964, -67.5533507051]",-48.2742709362,19.553913964,-67.5533507051,1575427,75.553,"[-48.2742709362, 19.553913964, -67.5533507051]",-48.2742709362,19.553913964,-67.5533507051
chr22,1636960,1637287,2.785492535760279,16,17,"[-48.299798784000004, 19.696428016000002, -67.86705516800001]",-48.299798784000004,19.696428016000002,-67.86705516800001,"[-48.2999910273, 19.6954853077, -67.87058621210001]",-48.2999910273,19.6954853077,-67.87058621210001,1637123,37.287,"[-48.2999910273, 19.6954853077, -67.87058621210001]",-48.2999910273,19.6954853077,-67.87058621210001
chr22,1806166,1806963,3.101992355161808,18,19,"[-48.810488335, 19.5490140912, -67.724563993]",-48.810488335,19.5490140912,-67.724563993,"[-48.8030144675, 19.551774261600002, -67.7284577365]",-48.8030144675,19.551774261600002,-67.7284577365,1806564,6.963,"[-48.8030144675, 19.551774261600002, -67.7284577365]",-48.8030144675,19.551774261600002,-67.7284577365
chr22,1881307,1881551,1.6270048496175984,18,19,"[-48.1058536075, 19.8092424024, -68.0916653485]",-48.1058536075,19.8092424024,-68.0916653485,"[-48.1035654975, 19.8100874232, -68.0928574105]",-48.1035654975,19.8100874232,-68.0928574105,1881429,81.551,"[-48.1035654975, 19.8100874232, -68.0928574105]",-48.1035654975,19.8100874232,-68.0928574105
chr22,1914362,1914641,1.7416415846903264,19,20,"[-47.823721082, 19.9460801124, -68.2363132336]",-47.823721082,19.9460801124,-68.2363132336,"[-47.821645601, 19.9474807482, -68.2373491048]",-47.821645601,19.9474807482,-68.2373491048,1914501,14.641000000000002,"[-47.821645601, 19.9474807482, -68.2373491048]",-47.821645601,19.9474807482,-68.2373491048
chr22,1945456,1946091,3.656508660128736,19,20,"[-47.592412816, 20.102178211200002, -68.3517590368]",-47.592412816,20.102178211200002,-68.3517590368,"[-47.587689051, 20.1053660382, -68.3541166648]",-47.587689051,20.1053660382,-68.3541166648,1945773,46.091,"[-47.587689051, 20.1053660382, -68.3541166648]",-47.587689051,20.1053660382,-68.3541166648
chr22,1949591,1950183,2.7851544493759,19,20,"[-47.561652551, 20.1229367382, -68.3671114648]",-47.561652551,20.1229367382,-68.3671114648,"[-47.557248663, 20.1259086966, -68.36930944240001]",-47.557248663,20.1259086966,-68.36930944240001,1949887,50.183,"[-47.557248663, 20.1259086966, -68.36930944240001]",-47.557248663,20.1259086966,-68.36930944240001
chr22,1999457,2000148,1.8908904192244087,19,21,"[-47.77253774555, 20.53819860165, -68.3407785305]",-47.77253774555,20.53819860165,-68.3407785305,"[-47.7714398502, 20.5428134106, -68.341874802]",-47.7714398502,20.5428134106,-68.341874802,1999802,50.074,"[-47.7714398502, 20.5428134106, -68.341874802]",-47.7714398502,20.5428134106,-68.341874802
chr22,2018770,2019416,2.35635318512518,20,21,"[-47.266644601, 20.532479859000002, -68.544137954]",-47.266644601,20.532479859000002,-68.544137954,"[-47.2693974008, 20.537865367200002, -68.54378924320001]",-47.2693974008,20.537865367200002,-68.54378924320001,2019093,19.416,"[-47.2693974008, 20.537865367200002, -68.54378924320001]",-47.2693974008,20.537865367200002,-68.54378924320001
chr22,2246843,2247607,2.2076913915691576,22,23,"[-48.0374223713, 20.8777212811, -68.3730899438]",-48.0374223713,20.8777212811,-68.3730899438,"[-48.0318521237, 20.8831744839, -68.3742104262]",-48.0318521237,20.8831744839,-68.3742104262,2247225,47.607,"[-48.0318521237, 20.8831744839, -68.3742104262]",-48.0318521237,20.8831744839,-68.3742104262
chr22,2248076,2248281,1.3283049153118598,22,23,"[-48.0284326916, 20.8865220652, -68.3748982616]",-48.0284326916,20.8865220652,-68.3748982616,"[-48.0269380571, 20.887985293699998, -68.37519891459999]",-48.0269380571,20.887985293699998,-68.37519891459999,2248178,48.281,"[-48.0269380571, 20.887985293699998, -68.37519891459999]",-48.0269380571,20.887985293699998,-68.37519891459999
chr22,2291172,2291617,3.1966119056337337,22,23,"[-47.7142240652, 21.1941283844, -68.4381028552]",-47.7142240652,21.1941283844,-68.4381028552,"[-47.710979614699994, 21.1973046609, -68.4387554922]",-47.710979614699994,21.1973046609,-68.4387554922,2291394,91.617,"[-47.710979614699994, 21.1973046609, -68.4387554922]",-47.710979614699994,21.1973046609,-68.4387554922
chr22,2403212,2403412,1.5548620155453683,24,25,"[-47.2692350536, 21.9675688984, -67.8360823736]",-47.2692350536,21.9675688984,-67.8360823736,"[-47.2687366136, 21.9668465384, -67.8340059336]",-47.2687366136,21.9668465384,-67.8340059336,2403312,3.412,"[-47.2687366136, 21.9668465384, -67.8340059336]",-47.2687366136,21.9668465384,-67.8340059336
chr22,2427717,2427997,1.7296664416790009,24,25,"[-47.208163692599996, 21.8790617394, -67.58166656259999]",-47.208163692599996,21.8790617394,-67.58166656259999,"[-47.2074658766, 21.8780504354, -67.5787595466]",-47.2074658766,21.8780504354,-67.5787595466,2427857,27.997,"[-47.2074658766, 21.8780504354, -67.5787595466]",-47.2074658766,21.8780504354,-67.5787595466
