chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr10,8768,9211,1.5490592229716127,0,1,"[75.2882740096, -62.86048445440001, 53.6960913664]",75.2882740096,-62.86048445440001,53.6960913664,"[75.2862992042, -62.85780687380001, 53.6933070228]",75.2862992042,-62.85780687380001,53.6933070228,8989,9.211,"[75.2862992042, -62.85780687380001, 53.6933070228]",75.2862992042,-62.85780687380001,53.6933070228
chr10,36663,37224,1.594030776232109,0,1,"[75.1639236786, -62.691881495400004, 53.5207657124]",75.1639236786,-62.691881495400004,53.5207657124,"[75.1614228528, -62.6884906992, 53.5172397152]",75.1614228528,-62.6884906992,53.5172397152,36943,37.224000000000004,"[75.1614228528, -62.6884906992, 53.5172397152]",75.1614228528,-62.6884906992,53.5172397152
chr10,52736,52985,1.1961889661938312,0,1,"[75.0922734592, -62.594733068800004, 53.4197436928]",75.0922734592,-62.594733068800004,53.4197436928,"[75.091163467, -62.593228063000005, 53.418178678]",75.091163467,-62.593228063000005,53.418178678,52860,52.98500000000001,"[75.091163467, -62.593228063000005, 53.418178678]",75.091163467,-62.593228063000005,53.418178678
chr10,53017,53391,2.7238449339560646,0,1,"[75.0910208174, -62.5930346486, 53.4179775516]",75.0910208174,-62.5930346486,53.4179775516,"[75.0893536002, -62.5907741178, 53.4156268868]",75.0893536002,-62.5907741178,53.4156268868,53204,53.391,"[75.0893536002, -62.5907741178, 53.4156268868]",75.0893536002,-62.5907741178,53.4156268868
chr10,65564,65990,2.300981792205936,0,1,"[75.0350888008, -62.517198071200006, 53.3391171472]",75.0350888008,-62.517198071200006,53.3391171472,"[75.033189778, -62.514623242000006, 53.336439652]",75.033189778,-62.514623242000006,53.336439652,65777,65.99000000000001,"[75.033189778, -62.514623242000006, 53.336439652]",75.033189778,-62.514623242000006,53.336439652
chr10,66176,66625,1.8042528977107364,0,1,"[75.0323606272, -62.513499020800005, 53.3352706048]",75.0323606272,-62.513499020800005,53.3352706048,"[75.03035907499999, -62.510785175, 53.33244855]",75.03035907499999,-62.510785175,53.33244855,66400,66.625,"[75.03035907499999, -62.510785175, 53.33244855]",75.03035907499999,-62.510785175,53.33244855
chr10,71321,71720,1.366217055117576,0,1,"[75.0094252462, -62.4824016118, 53.3029332508]",75.0094252462,-62.4824016118,53.3029332508,"[75.007646584, -62.479989976000006, 53.300425456]",75.007646584,-62.479989976000006,53.300425456,71520,71.72,"[75.007646584, -62.479989976000006, 53.300425456]",75.007646584,-62.479989976000006,53.300425456
chr10,131442,132184,2.883367008517052,1,2,"[74.7414178524, -62.1190182636, 52.9250607416]",74.7414178524,-62.1190182636,52.9250607416,"[74.7381101648, -62.1145334672, 52.920397123200004]",74.7381101648,-62.1145334672,52.920397123200004,131813,32.184000000000005,"[74.7381101648, -62.1145334672, 52.920397123200004]",74.7381101648,-62.1145334672,52.920397123200004
chr10,473237,473500,2.304225844575425,4,5,"[75.2720801804, -64.2382074234, 52.8047396109]",75.2720801804,-64.2382074234,52.8047396109,"[75.27397619999999, -64.24090269999999, 52.80307895]",75.27397619999999,-64.24090269999999,52.80307895,473368,73.5,"[75.27397619999999, -64.24090269999999, 52.80307895]",75.27397619999999,-64.24090269999999,52.80307895
chr10,1170890,1171337,1.899656317644738,11,12,"[75.29835815899999, -63.614396928, 53.240532165]",75.29835815899999,-63.614396928,53.240532165,"[75.2995038647, -63.6177383424, 53.2381400445]",75.2995038647,-63.6177383424,53.2381400445,1171113,71.33699999999999,"[75.2995038647, -63.6177383424, 53.2381400445]",75.2995038647,-63.6177383424,53.2381400445
chr10,1223197,1223469,1.3037044254734236,12,13,"[75.297301386, -63.62253109, 53.1250315905]",75.297301386,-63.62253109,53.1250315905,"[75.296414122, -63.62007493, 53.1255039185]",75.296414122,-63.62007493,53.1255039185,1223333,23.469,"[75.296414122, -63.62007493, 53.1255039185]",75.296414122,-63.62007493,53.1255039185
