chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr15,45,423,6.789754173112294,0,1,"[43.05210390650001, 2.1953977505, 33.047058567]",43.05210390650001,2.1953977505,33.047058567,"[43.0502047211, 2.1949588547000003, 33.044190529800005]",43.0502047211,2.1949588547000003,33.044190529800005,234,0.42300000000000004,"[43.0502047211, 2.1949588547000003, 33.044190529800005]",43.0502047211,2.1949588547000003,33.044190529800005
chr15,29617,30142,2.971025879723685,0,1,"[42.9035253069, 2.1610617013, 32.822683974200004]",42.9035253069,2.1610617013,32.822683974200004,"[42.900887549400004, 2.1604521238000003, 32.8187005892]",42.900887549400004,2.1604521238000003,32.8187005892,29879,30.142000000000003,"[42.900887549400004, 2.1604521238000003, 32.8187005892]",42.900887549400004,2.1604521238000003,32.8187005892
chr15,51991,52424,2.439344034183934,0,1,"[42.7911116187, 2.1350832499, 32.6529234866]",42.7911116187,2.1350832499,32.6529234866,"[42.7889360968, 2.1345804936, 32.6496381424]",42.7889360968,2.1345804936,32.6496381424,52207,52.42400000000001,"[42.7889360968, 2.1345804936, 32.6496381424]",42.7889360968,2.1345804936,32.6496381424
chr15,53015,53236,1.3341963264197785,0,1,"[42.785966735500004, 2.1338942835, 32.645153989]",42.785966735500004,2.1338942835,32.645153989,"[42.7848563652, 2.1336376804, 32.643477173600004]",42.7848563652,2.1336376804,32.643477173600004,53125,53.236000000000004,"[42.7848563652, 2.1336376804, 32.643477173600004]",42.7848563652,2.1336376804,32.643477173600004
chr15,234474,234787,2.3015567090945503,2,3,"[42.112332830999996, 2.1461455966, 31.8155095108]",42.112332830999996,2.1461455966,31.8155095108,"[42.1129217405, 2.1478063433, 31.8181024654]",42.1129217405,2.1478063433,31.8181024654,234630,34.787,"[42.1129217405, 2.1478063433, 31.8181024654]",42.1129217405,2.1478063433,31.8181024654
chr15,262088,262440,1.9919758222319863,2,3,"[42.164288572, 2.2926627192, 32.0442694096]",42.164288572,2.2926627192,32.0442694096,"[42.16495086, 2.294530396, 32.047185448]",42.16495086,2.294530396,32.047185448,262264,62.44,"[42.16495086, 2.294530396, 32.047185448]",42.16495086,2.294530396,32.047185448
chr15,262714,263918,2.285756401593899,2,3,"[42.165466390999995, 2.2959842126, 32.0494553188]",42.165466390999995,2.2959842126,32.0494553188,"[42.167731716999995, 2.3023725162, 32.0594294956]",42.167731716999995,2.3023725162,32.0594294956,263316,63.918,"[42.167731716999995, 2.3023725162, 32.0594294956]",42.167731716999995,2.3023725162,32.0594294956
chr15,264068,265080,2.3532779951811778,2,3,"[42.168013941999995, 2.3031684011999998, 32.0606721256]",42.168013941999995,2.3031684011999998,32.0606721256,"[42.16991802, 2.308537972, 32.069055735999996]",42.16991802,2.308537972,32.069055735999996,264574,65.08,"[42.16991802, 2.308537972, 32.069055735999996]",42.16991802,2.308537972,32.069055735999996
chr15,267501,268138,1.1809828607964927,2,3,"[42.174473131499994, 2.3213835559, 32.0891117842]",42.174473131499994,2.3213835559,32.0891117842,"[42.175671646999994, 2.3247634142, 32.0943888196]",42.175671646999994,2.3247634142,32.0943888196,267819,68.138,"[42.175671646999994, 2.3247634142, 32.0943888196]",42.175671646999994,2.3247634142,32.0943888196
chr15,268331,269007,5.122314703711392,2,3,"[42.176034776499996, 2.3257874529, 32.095987670199996]",42.176034776499996,2.3257874529,32.095987670199996,"[42.177306670499995, 2.3293742413, 32.1015877894]",42.177306670499995,2.3293742413,32.1015877894,268669,69.00699999999999,"[42.177306670499995, 2.3293742413, 32.1015877894]",42.177306670499995,2.3293742413,32.1015877894
chr15,308051,308854,3.8725746204962914,3,4,"[42.2172427874, 2.4248180994, 32.3208666205]",42.2172427874,2.4248180994,32.3208666205,"[42.215409859599994, 2.4179359076, 32.317129056999995]",42.215409859599994,2.4179359076,32.317129056999995,308452,8.854,"[42.215409859599994, 2.4179359076, 32.317129056999995]",42.215409859599994,2.4179359076,32.317129056999995
chr15,584142,584348,1.4619589285943115,5,6,"[42.6800391532, 1.5874517768, 33.7557675116]",42.6800391532,1.5874517768,33.7557675116,"[42.6815954008, 1.5872170192, 33.7574710904]",42.6815954008,1.5872170192,33.7574710904,584245,84.348,"[42.6815954008, 1.5872170192, 33.7574710904]",42.6815954008,1.5872170192,33.7574710904
chr15,587976,588508,2.453225335456375,5,6,"[42.7090034896, 1.5830825504, 33.7874739248]",42.7090034896,1.5830825504,33.7874739248,"[42.713022536800004, 1.5824762832000001, 33.7918734584]",42.713022536800004,1.5824762832000001,33.7918734584,588242,88.508,"[42.713022536800004, 1.5824762832000001, 33.7918734584]",42.713022536800004,1.5824762832000001,33.7918734584
chr15,707672,707957,1.847900624860797,7,8,"[42.2650601192, 1.2053743464, 33.165594142399996]",42.2650601192,1.2053743464,33.165594142399996,"[42.2663970827, 1.2077423259, 33.1656979394]",42.2663970827,1.2077423259,33.1656979394,707814,7.957,"[42.2663970827, 1.2077423259, 33.1656979394]",42.2663970827,1.2077423259,33.1656979394
chr15,782910,783305,2.273023971726623,7,8,"[42.618009101, 1.830504317, 33.192995822]",42.618009101,1.830504317,33.192995822,"[42.6198620855, 1.8337862535, 33.193139681]",42.6198620855,1.8337862535,33.193139681,783107,83.30499999999999,"[42.6198620855, 1.8337862535, 33.193139681]",42.6198620855,1.8337862535,33.193139681
chr15,919654,920177,2.136364778870606,9,10,"[43.576063084800005, 2.6680273162, 32.95405294]",43.576063084800005,2.6680273162,32.95405294,"[43.5809014624, 2.6689322631, 32.95489497]",43.5809014624,2.6689322631,32.95489497,919915,20.177,"[43.5809014624, 2.6689322631, 32.95489497]",43.5809014624,2.6689322631,32.95489497
chr15,1069040,1069580,1.7483615288028012,10,11,"[43.875847040000004, 2.333663432, 33.427312048]",43.875847040000004,2.333663432,33.427312048,"[43.872378080000004, 2.3299608139999997, 33.430001896]",43.872378080000004,2.3299608139999997,33.430001896,1069310,69.58,"[43.872378080000004, 2.3299608139999997, 33.430001896]",43.872378080000004,2.3299608139999997,33.430001896
chr15,1255504,1256640,4.321654081869293,12,13,"[42.822512336, 2.1054974768, 32.2886714288]",42.822512336,2.1054974768,32.2886714288,"[42.81905776, 2.102835488, 32.277475808]",42.81905776,2.102835488,32.277475808,1256072,56.64,"[42.81905776, 2.102835488, 32.277475808]",42.81905776,2.102835488,32.277475808
chr15,1277659,1277866,2.628873914336237,12,13,"[42.755138981, 2.0535816653, 32.0703272573]",42.755138981,2.0535816653,32.0703272573,"[42.754509494, 2.0530966022, 32.0682872102]",42.754509494,2.0530966022,32.0682872102,1277762,77.866,"[42.754509494, 2.0530966022, 32.0682872102]",42.754509494,2.0530966022,32.0682872102
chr15,1280997,1281373,1.5999832831798717,12,13,"[42.744988123, 2.0457597299, 32.0374302659]",42.744988123,2.0457597299,32.0374302659,"[42.743844707, 2.0448786491, 32.033724673100004]",42.743844707,2.0448786491,32.033724673100004,1281185,81.37299999999999,"[42.743844707, 2.0448786491, 32.033724673100004]",42.743844707,2.0448786491,32.033724673100004
chr15,1282221,1282937,6.385797530412674,12,13,"[42.741265939, 2.0428915307, 32.0253673787]",42.741265939,2.0428915307,32.0253673787,"[42.739088583, 2.0412137279, 32.0183109839]",42.739088583,2.0412137279,32.0183109839,1282579,82.93700000000001,"[42.739088583, 2.0412137279, 32.0183109839]",42.739088583,2.0412137279,32.0183109839
chr15,1370943,1371472,2.5356137813377018,13,14,"[42.7850516799, 2.271239058, 31.1831297254]",42.7850516799,2.271239058,31.1831297254,"[42.7857813296, 2.273252432, 31.178155961599998]",42.7857813296,2.273252432,31.178155961599998,1371207,71.47200000000001,"[42.7857813296, 2.273252432, 31.178155961599998]",42.7857813296,2.273252432,31.178155961599998
chr15,1372867,1373123,2.1007705493830144,13,14,"[42.7877054531, 2.278561802, 31.1650398926]",42.7877054531,2.278561802,31.1650398926,"[42.7880585539, 2.279536138, 31.1626329294]",42.7880585539,2.279536138,31.1626329294,1372995,73.123,"[42.7880585539, 2.279536138, 31.1626329294]",42.7880585539,2.279536138,31.1626329294
chr15,1373206,1373497,1.4756581783294678,13,14,"[42.7881730358, 2.279852036, 31.1618525468]",42.7881730358,2.279852036,31.1618525468,"[42.7885744121, 2.280959582, 31.1591165066]",42.7885744121,2.280959582,31.1591165066,1373351,73.497,"[42.7885744121, 2.280959582, 31.1591165066]",42.7885744121,2.280959582,31.1591165066
chr15,1376840,1377104,3.871456091151093,13,14,"[42.793185412, 2.29368304, 31.127684952]",42.793185412,2.29368304,31.127684952,"[42.7935495472, 2.294687824, 31.125202771199998]",42.7935495472,2.294687824,31.125202771199998,1376972,77.104,"[42.7935495472, 2.294687824, 31.125202771199998]",42.7935495472,2.294687824,31.125202771199998
chr15,1377467,1378478,5.173164017476385,13,14,"[42.7940502331, 2.296069402, 31.1217897726]",42.7940502331,2.296069402,31.1217897726,"[42.7954447054, 2.2999172679999997, 31.1122841484]",42.7954447054,2.2999172679999997,31.1122841484,1377972,78.47800000000001,"[42.7954447054, 2.2999172679999997, 31.1122841484]",42.7954447054,2.2999172679999997,31.1122841484
chr15,1536171,1536418,1.7409025088012942,15,16,"[42.361622517200004, 1.5938629031, 31.3299056002]",42.361622517200004,1.5938629031,31.3299056002,"[42.361344197600005, 1.5943732298000002, 31.3322635116]",42.361344197600005,1.5943732298000002,31.3322635116,1536294,36.418,"[42.361344197600005, 1.5943732298000002, 31.3322635116]",42.361344197600005,1.5943732298000002,31.3322635116
chr15,1537636,1538151,2.9694825282374637,15,16,"[42.3599717552, 1.5968897396000001, 31.3438907832]",42.3599717552,1.5968897396000001,31.3438907832,"[42.359391453200004, 1.5979537811000002, 31.3488070762]",42.359391453200004,1.5979537811000002,31.3488070762,1537893,38.151,"[42.359391453200004, 1.5979537811000002, 31.3488070762]",42.359391453200004,1.5979537811000002,31.3488070762
chr15,2161335,2161817,1.7996122201448654,21,22,"[42.3837657265, 1.6654273119999998, 31.8022361915]",42.3837657265,1.6654273119999998,31.8022361915,"[42.3848819903, 1.6680432224, 31.7980885333]",42.3848819903,1.6680432224,31.7980885333,2161576,61.817,"[42.3848819903, 1.6680432224, 31.7980885333]",42.3848819903,1.6680432224,31.7980885333
chr15,2161971,2162972,1.8933770121275248,21,22,"[42.3852386389, 1.6688790112, 31.7967633479]",42.3852386389,1.6688790112,31.7967633479,"[42.387556854799996, 1.6743116383999999, 31.7881496428]",42.387556854799996,1.6743116383999999,31.7881496428,2162471,62.971999999999994,"[42.387556854799996, 1.6743116383999999, 31.7881496428]",42.387556854799996,1.6743116383999999,31.7881496428
chr15,2231077,2232286,2.5622200768678223,22,23,"[42.7157851848, 2.0499631401, 31.4651723277]",42.7157851848,2.0499631401,31.4651723277,"[42.7252182864, 2.0567592917999997, 31.4650031886]",42.7252182864,2.0567592917999997,31.4650031886,2231681,32.286,"[42.7252182864, 2.0567592917999997, 31.4650031886]",42.7252182864,2.0567592917999997,31.4650031886
chr15,2312904,2313119,2.6006328338800477,23,24,"[43.3698227824, 2.3766453872, 31.398507224]",43.3698227824,2.3766453872,31.398507224,"[43.371760061399996, 2.3756331241999997, 31.397557139]",43.371760061399996,2.3756331241999997,31.397557139,2313011,13.119,"[43.371760061399996, 2.3756331241999997, 31.397557139]",43.371760061399996,2.3756331241999997,31.397557139
chr15,2417790,2419444,4.136147586869789,24,25,"[44.07233125, 2.041790783, 31.157102792]",44.07233125,2.041790783,31.157102792,"[44.0646815, 2.0487833988, 31.1704419712]",44.0646815,2.0487833988,31.1704419712,2418617,19.444,"[44.0646815, 2.0487833988, 31.1704419712]",44.0646815,2.0487833988,31.1704419712
chr15,2465442,2465892,1.3963550902737512,24,25,"[43.85194075, 2.2432491434, 31.5414066416]",43.85194075,2.2432491434,31.5414066416,"[43.8498595, 2.2451516084, 31.5450358016]",43.8498595,2.2451516084,31.5450358016,2465667,65.892,"[43.8498595, 2.2451516084, 31.5450358016]",43.8498595,2.2451516084,31.5450358016
chr15,2497934,2498180,2.0514322654987738,24,25,"[43.70166525, 2.3806155718, 31.8034481232]",43.70166525,2.3806155718,31.8034481232,"[43.7005275, 2.381655586, 31.805432064]",43.7005275,2.381655586,31.805432064,2498057,98.18,"[43.7005275, 2.381655586, 31.805432064]",43.7005275,2.381655586,31.805432064
