gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103237737,gene-LOC103237737,53653,54893,chr9,54734,55014,NC_023650.1,2803_002_autosomes_peak_30186,76,.,6.74102,9.90672,7.68582,138
LOC103237738,gene-LOC103237738,57937,59227,chr9,58664,58793,NC_023650.1,2803_002_autosomes_peak_30188,19,.,3.37051,3.83133,1.95257,24
LOC103238131,gene-LOC103238131,110923,163286,chr9,111111,111551,NC_023650.1,2803_002_autosomes_peak_30189,76,.,6.74102,9.90672,7.68582,184
LOC103238131,gene-LOC103238131,110923,163286,chr9,117058,117270,NC_023650.1,2803_002_autosomes_peak_30190,19,.,3.37051,3.83133,1.95257,15
LOC103238131,gene-LOC103238131,110923,163286,chr9,117879,118119,NC_023650.1,2803_002_autosomes_peak_30191,19,.,3.37051,3.83133,1.95257,47
LOC103238131,gene-LOC103238131,110923,163286,chr9,118290,118420,NC_023650.1,2803_002_autosomes_peak_30192,40,.,4.71871,6.09502,4.04188,84
LOC103238131,gene-LOC103238131,110923,163286,chr9,162293,162974,NC_023650.1,2803_002_autosomes_peak_30193,64,.,6.06692,8.5891,6.41772,422
ZMYND11,gene-ZMYND11,162438,275764,chr9,162293,162974,NC_023650.1,2803_002_autosomes_peak_30193,64,.,6.06692,8.5891,6.41772,422
ZMYND11,gene-ZMYND11,162438,275764,chr9,163424,163736,NC_023650.1,2803_002_autosomes_peak_30194,52,.,5.39281,7.31679,5.2005,91
ZMYND11,gene-ZMYND11,162438,275764,chr9,164017,165440,NC_023650.1,2803_002_autosomes_peak_30195a,191,.,12.1338,21.6867,19.1581,262
ZMYND11,gene-ZMYND11,162438,275764,chr9,164017,165440,NC_023650.1,2803_002_autosomes_peak_30195b,239,.,14.1561,26.5372,23.9125,481
ZMYND11,gene-ZMYND11,162438,275764,chr9,164017,165440,NC_023650.1,2803_002_autosomes_peak_30195c,76,.,6.74102,9.90672,7.68582,1226
LOC103237740,gene-LOC103237740,163790,198322,chr9,164017,165440,NC_023650.1,2803_002_autosomes_peak_30195a,191,.,12.1338,21.6867,19.1581,262
LOC103237740,gene-LOC103237740,163790,198322,chr9,164017,165440,NC_023650.1,2803_002_autosomes_peak_30195b,239,.,14.1561,26.5372,23.9125,481
LOC103237740,gene-LOC103237740,163790,198322,chr9,164017,165440,NC_023650.1,2803_002_autosomes_peak_30195c,76,.,6.74102,9.90672,7.68582,1226
DIP2C,gene-DIP2C,293786,668102,chr9,306391,306689,NC_023650.1,2803_002_autosomes_peak_30196,131,.,9.43743,15.5552,13.1671,73
DIP2C,gene-DIP2C,293786,668102,chr9,311456,311655,NC_023650.1,2803_002_autosomes_peak_30197,40,.,4.71871,6.09502,4.04188,40
DIP2C,gene-DIP2C,293786,668102,chr9,333458,333752,NC_023650.1,2803_002_autosomes_peak_30198,29,.,4.04461,4.93036,2.95342,211
DIP2C,gene-DIP2C,293786,668102,chr9,352734,352901,NC_023650.1,2803_002_autosomes_peak_30199,19,.,3.37051,3.83133,1.95257,19
DIP2C,gene-DIP2C,293786,668102,chr9,378808,378913,NC_023650.1,2803_002_autosomes_peak_30200,19,.,3.37051,3.83133,1.95257,49
DIP2C,gene-DIP2C,293786,668102,chr9,381678,381825,NC_023650.1,2803_002_autosomes_peak_30201,29,.,4.04461,4.93036,2.95342,45
DIP2C,gene-DIP2C,293786,668102,chr9,438994,439099,NC_023650.1,2803_002_autosomes_peak_30202,29,.,4.04461,4.93036,2.95342,45
DIP2C,gene-DIP2C,293786,668102,chr9,481344,481511,NC_023650.1,2803_002_autosomes_peak_30203,29,.,4.04461,4.93036,2.95342,19
DIP2C,gene-DIP2C,293786,668102,chr9,486063,487345,NC_023650.1,2803_002_autosomes_peak_30204a,103,.,8.08922,12.6616,10.3521,109
DIP2C,gene-DIP2C,293786,668102,chr9,486063,487345,NC_023650.1,2803_002_autosomes_peak_30204b,711,.,31.6828,74.4535,71.146,369
DIP2C,gene-DIP2C,293786,668102,chr9,486063,487345,NC_023650.1,2803_002_autosomes_peak_30204c,239,.,14.1561,26.5372,23.9125,884
