gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
MRPL57,gene-MRPL57,31741,32560,chr3,31981,33169,NC_023644.1,2803_005_autosomes_peak_16343,1550,.,49.0186,159.004,155.062,698
SKA3,gene-SKA3,32645,57771,chr3,31981,33169,NC_023644.1,2803_005_autosomes_peak_16343,1550,.,49.0186,159.004,155.062,698
SAP18,gene-SAP18,63736,72521,chr3,64199,64494,NC_023644.1,2803_005_autosomes_peak_16345,21,.,3.36402,3.87357,2.16261,90
SAP18,gene-SAP18,63736,72521,chr3,64655,64766,NC_023644.1,2803_005_autosomes_peak_16346,14,.,2.88345,3.05299,1.44702,25
SAP18,gene-SAP18,63736,72521,chr3,72097,73108,NC_023644.1,2803_005_autosomes_peak_16347a,321,.,15.3784,34.7947,32.1203,410
SAP18,gene-SAP18,63736,72521,chr3,72097,73108,NC_023644.1,2803_005_autosomes_peak_16347b,306,.,14.8978,33.3229,30.672,601
LOC103248954,gene-LOC103248954,107676,109482,chr3,109368,109638,NC_023644.1,2803_005_autosomes_peak_16350,21,.,3.36402,3.87357,2.16261,237
LATS2,gene-LATS2,124520,215426,chr3,124085,124760,NC_023644.1,2803_005_autosomes_peak_16353,183,.,10.5726,20.7565,18.3382,452
LATS2,gene-LATS2,124520,215426,chr3,131122,131534,NC_023644.1,2803_005_autosomes_peak_16354,38,.,4.32517,5.67619,3.80116,290
LATS2,gene-LATS2,124520,215426,chr3,136931,137203,NC_023644.1,2803_005_autosomes_peak_16355,38,.,4.32517,5.67619,3.80116,86
LATS2,gene-LATS2,124520,215426,chr3,137411,137579,NC_023644.1,2803_005_autosomes_peak_16356,21,.,3.36402,3.87357,2.16261,78
LATS2,gene-LATS2,124520,215426,chr3,138871,139426,NC_023644.1,2803_005_autosomes_peak_16357a,38,.,4.32517,5.67619,3.80116,116
LATS2,gene-LATS2,124520,215426,chr3,138871,139426,NC_023644.1,2803_005_autosomes_peak_16357b,47,.,4.80575,6.64704,4.70516,294
LATS2,gene-LATS2,124520,215426,chr3,146631,147266,NC_023644.1,2803_005_autosomes_peak_16358,56,.,5.28632,7.6585,5.65683,554
LATS2,gene-LATS2,124520,215426,chr3,150047,150336,NC_023644.1,2803_005_autosomes_peak_16359,21,.,3.36402,3.87357,2.16261,44
LATS2,gene-LATS2,124520,215426,chr3,153195,154062,NC_023644.1,2803_005_autosomes_peak_16360a,47,.,4.80575,6.64704,4.70516,179
LATS2,gene-LATS2,124520,215426,chr3,153195,154062,NC_023644.1,2803_005_autosomes_peak_16360b,278,.,13.9367,30.4209,27.8181,488
LATS2,gene-LATS2,124520,215426,chr3,166478,166751,NC_023644.1,2803_005_autosomes_peak_16361,21,.,3.36402,3.87357,2.16261,51
LATS2,gene-LATS2,124520,215426,chr3,167302,167402,NC_023644.1,2803_005_autosomes_peak_16362,21,.,3.36402,3.87357,2.16261,11
LATS2,gene-LATS2,124520,215426,chr3,172154,172377,NC_023644.1,2803_005_autosomes_peak_16363,56,.,5.28632,7.6585,5.65683,81
LATS2,gene-LATS2,124520,215426,chr3,174136,175169,NC_023644.1,2803_005_autosomes_peak_16364,410,.,18.2618,43.8928,41.0827,329
LATS2,gene-LATS2,124520,215426,chr3,177800,178116,NC_023644.1,2803_005_autosomes_peak_16365,38,.,4.32517,5.67619,3.80116,110
LATS2,gene-LATS2,124520,215426,chr3,189790,190554,NC_023644.1,2803_005_autosomes_peak_16366,38,.,4.32517,5.67619,3.80116,85
LATS2,gene-LATS2,124520,215426,chr3,190834,191325,NC_023644.1,2803_005_autosomes_peak_16367,87,.,6.72805,10.9048,8.75743,352
LATS2,gene-LATS2,124520,215426,chr3,194474,196426,NC_023644.1,2803_005_autosomes_peak_16368,1130,.,38.446,116.617,113.024,506
LATS2,gene-LATS2,124520,215426,chr3,197518,197645,NC_023644.1,2803_005_autosomes_peak_16369,21,.,3.36402,3.87357,2.16261,78
LATS2,gene-LATS2,124520,215426,chr3,197887,198025,NC_023644.1,2803_005_autosomes_peak_16370,14,.,2.88345,3.05299,1.44702,11
LATS2,gene-LATS2,124520,215426,chr3,199409,200599,NC_023644.1,2803_005_autosomes_peak_16371a,145,.,9.13092,16.889,14.5606,208
LATS2,gene-LATS2,124520,215426,chr3,199409,200599,NC_023644.1,2803_005_autosomes_peak_16371b,196,.,11.0532,22.0854,19.6388,375
LATS2,gene-LATS2,124520,215426,chr3,199409,200599,NC_023644.1,2803_005_autosomes_peak_16371c,47,.,4.80575,6.64704,4.70516,1070
XPO4,gene-XPO4,242281,348298,chr3,242292,243055,NC_023644.1,2803_005_autosomes_peak_16378,157,.,9.61149,18.1574,15.798,168
XPO4,gene-XPO4,242281,348298,chr3,252426,252591,NC_023644.1,2803_005_autosomes_peak_16379,14,.,2.88345,3.05299,1.44702,49
XPO4,gene-XPO4,242281,348298,chr3,259272,260017,NC_023644.1,2803_005_autosomes_peak_16380,893,.,32.1985,92.7623,89.3899,265
XPO4,gene-XPO4,242281,348298,chr3,267471,267738,NC_023644.1,2803_005_autosomes_peak_16381,14,.,2.88345,3.05299,1.44702,95
XPO4,gene-XPO4,242281,348298,chr3,274608,274766,NC_023644.1,2803_005_autosomes_peak_16382,14,.,2.88345,3.05299,1.44702,46
XPO4,gene-XPO4,242281,348298,chr3,322510,322625,NC_023644.1,2803_005_autosomes_peak_16383,29,.,3.8446,4.75003,2.95094,108
XPO4,gene-XPO4,242281,348298,chr3,332468,332649,NC_023644.1,2803_005_autosomes_peak_16384,14,.,2.88345,3.05299,1.44702,36
N6AMT2,gene-N6AMT2,352063,418220,chr3,351982,352744,NC_023644.1,2803_005_autosomes_peak_16385a,109,.,7.6892,13.2214,10.9953,107
N6AMT2,gene-N6AMT2,352063,418220,chr3,351982,352744,NC_023644.1,2803_005_autosomes_peak_16385b,170,.,10.0921,19.4469,17.0574,232
N6AMT2,gene-N6AMT2,352063,418220,chr3,402255,403232,NC_023644.1,2803_005_autosomes_peak_16386a,209,.,11.5338,23.4327,20.9588,296
N6AMT2,gene-N6AMT2,352063,418220,chr3,402255,403232,NC_023644.1,2803_005_autosomes_peak_16386b,157,.,9.61149,18.1574,15.798,523
N6AMT2,gene-N6AMT2,352063,418220,chr3,403438,403821,NC_023644.1,2803_005_autosomes_peak_16387,47,.,4.80575,6.64704,4.70516,221
N6AMT2,gene-N6AMT2,352063,418220,chr3,404783,404900,NC_023644.1,2803_005_autosomes_peak_16388,14,.,2.88345,3.05299,1.44702,47
N6AMT2,gene-N6AMT2,352063,418220,chr3,407063,407831,NC_023644.1,2803_005_autosomes_peak_16389,38,.,4.32517,5.67619,3.80116,502
N6AMT2,gene-N6AMT2,352063,418220,chr3,410939,411350,NC_023644.1,2803_005_autosomes_peak_16390,21,.,3.36402,3.87357,2.16261,67
IL17D,gene-IL17D,401525,421725,chr3,402255,403232,NC_023644.1,2803_005_autosomes_peak_16386a,209,.,11.5338,23.4327,20.9588,296
IL17D,gene-IL17D,401525,421725,chr3,402255,403232,NC_023644.1,2803_005_autosomes_peak_16386b,157,.,9.61149,18.1574,15.798,523
IL17D,gene-IL17D,401525,421725,chr3,403438,403821,NC_023644.1,2803_005_autosomes_peak_16387,47,.,4.80575,6.64704,4.70516,221
IL17D,gene-IL17D,401525,421725,chr3,404783,404900,NC_023644.1,2803_005_autosomes_peak_16388,14,.,2.88345,3.05299,1.44702,47
