chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr13,95265,95551,NC_023654.1,2803_003_autosomes_peak_83630,50,.,4.22906,6.78034,5.01545,59,0,1,"[31.142840444, 18.503643709, -11.4902800545]",31.142840444,18.503643709,-11.4902800545,"[31.1411443496, 18.5022911006, -11.491571430299999]",31.1411443496,18.5022911006,-11.491571430299999,95408,95.551,"[31.1411443496, 18.5022911006, -11.491571430299999]",31.1411443496,18.5022911006,-11.491571430299999
chr13,99126,99686,NC_023654.1,2803_003_autosomes_peak_83631,74,.,5.13529,9.31252,7.43155,143,0,1,"[31.1199431696, 18.4853834956, -11.5077136278]",31.1199431696,18.4853834956,-11.5077136278,"[31.1166221456, 18.4827350316, -11.510242195799998]",31.1166221456,18.4827350316,-11.510242195799998,99406,99.68599999999999,"[31.1166221456, 18.4827350316, -11.510242195799998]",31.1166221456,18.4827350316,-11.510242195799998
chr13,130813,131056,NC_023654.1,2803_003_autosomes_peak_83632,42,.,3.92698,5.99243,4.27314,116,1,2,"[30.9320265848, 18.3355229978, -11.6507899389]",30.9320265848,18.3355229978,-11.6507899389,"[30.9305854976, 18.3343737536, -11.651887156799999]",30.9305854976,18.3343737536,-11.651887156799999,130934,31.056,"[30.9305854976, 18.3343737536, -11.651887156799999]",30.9305854976,18.3343737536,-11.651887156799999
chr13,314998,315801,NC_023654.1,2803_003_autosomes_peak_83633a,42,.,3.92698,5.99243,4.27314,87,3,4,"[31.2916192598, 18.386611177800003, -11.6954417394]",31.2916192598,18.386611177800003,-11.6954417394,"[31.284488700100002, 18.384733041100002, -11.6925351203]",31.284488700100002,18.384733041100002,-11.6925351203,315399,15.801000000000002,"[31.284488700100002, 18.384733041100002, -11.6925351203]",31.284488700100002,18.384733041100002,-11.6925351203
chr13,314998,315801,NC_023654.1,2803_003_autosomes_peak_83633b,100,.,6.04151,12.0654,10.0922,517,3,4,"[31.2916192598, 18.386611177800003, -11.6954417394]",31.2916192598,18.386611177800003,-11.6954417394,"[31.284488700100002, 18.384733041100002, -11.6925351203]",31.284488700100002,18.384733041100002,-11.6925351203,315399,15.801000000000002,"[31.284488700100002, 18.384733041100002, -11.6925351203]",31.284488700100002,18.384733041100002,-11.6925351203
chr13,315988,316542,NC_023654.1,2803_003_autosomes_peak_83634,42,.,3.92698,5.99243,4.27314,310,3,4,"[31.2828281588, 18.3842956668, -11.6918582364]",31.2828281588,18.3842956668,-11.6918582364,"[31.2779086942, 18.382999916200003, -11.6898529226]",31.2779086942,18.382999916200003,-11.6898529226,316265,16.542,"[31.2779086942, 18.382999916200003, -11.6898529226]",31.2779086942,18.382999916200003,-11.6898529226
chr13,371557,371725,NC_023654.1,2803_003_autosomes_peak_83635,22,.,3.02076,3.8262,2.27297,38,3,4,"[30.7893809957, 18.2543253327, -11.4907151271]",30.7893809957,18.2543253327,-11.4907151271,"[30.787889172499998, 18.2539323975, -11.4901070175]",30.787889172499998,18.2539323975,-11.4901070175,371641,71.72500000000001,"[30.787889172499998, 18.2539323975, -11.4901070175]",30.787889172499998,18.2539323975,-11.4901070175
chr13,445582,446098,NC_023654.1,2803_003_autosomes_peak_83636,236,.,9.9685,25.9097,23.6718,160,4,5,"[30.383586107, 18.5776491714, -11.276188938599999]",30.383586107,18.5776491714,-11.276188938599999,"[30.381851573, 18.5820623646, -11.2749259254]",30.381851573,18.5820623646,-11.2749259254,445840,46.098,"[30.381851573, 18.5820623646, -11.2749259254]",30.381851573,18.5820623646,-11.2749259254
chr13,456840,457285,NC_023654.1,2803_003_autosomes_peak_83637,65,.,4.83321,8.44208,6.5967,292,4,5,"[30.345742339999997, 18.673935468, -11.248632731999999]",30.345742339999997,18.673935468,-11.248632731999999,"[30.3442464725, 18.6777414195, -11.2475435055]",30.3442464725,18.6777414195,-11.2475435055,457062,57.285,"[30.3442464725, 18.6777414195, -11.2475435055]",30.3442464725,18.6777414195,-11.2475435055
chr13,457460,457879,NC_023654.1,2803_003_autosomes_peak_83638,50,.,4.22906,6.78034,5.01545,271,4,5,"[30.343658209999997, 18.679238142, -11.247115158]",30.343658209999997,18.679238142,-11.247115158,"[30.342249741499998, 18.6828217233, -11.246089571699999]",30.342249741499998,18.6828217233,-11.246089571699999,457669,57.879000000000005,"[30.342249741499998, 18.6828217233, -11.246089571699999]",30.342249741499998,18.6828217233,-11.246089571699999
