chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr16,24hrs,LOC103242068,4.635395843,13.198858644199998,35.568742317399995,-1
chr16,24hrs,LOC103242069,4.7077797425,13.263126279499998,35.5071680365,-1
chr16,24hrs,DOC2B,4.93317338,13.463246972,35.315434084,-1
chr16,24hrs,LOC103242094,4.956069654499999,13.4835759323,35.295957078099995,-1
chr16,24hrs,RPH3AL,5.7934122665,14.2270289651,34.5836609797,-1
chr16,24hrs,LOC103242091,5.3960956205,13.8742626527,34.9216434169,-1
chr16,24hrs,LOC103242090,5.7683290595,14.384209676,34.7257572865,-1
chr16,24hrs,C16H17orf97,5.7011723321,14.5318616168,34.9223697907,-1
chr16,24hrs,FAM101B,5.6306675273,14.6868746984,35.1287843491,-1
chr16,24hrs,VPS53,5.8079902904,15.0384384052,34.8876769524,-1
chr16,24hrs,LOC103242085,5.834786694,14.5910924495,35.124534225,-1
chr16,24hrs,LOC103242083,5.9028624816,15.0014252078,34.8025384584,-1
chr16,24hrs,LOC103242081,5.9901728488,14.8326859929,34.804612321200004,-1
chr16,24hrs,LOC103242080,5.9371936904,14.9350754557,34.8033539196,-1
chr16,24hrs,FAM57A,5.8896505808,15.0269590114,34.8022246392,-1
chr16,24hrs,GEMIN4,6.3750357087,15.021910337,34.5800507544,-1
chr16,24hrs,LOC103242077,5.880915914,15.1189710244,34.7831984016,-1
chr16,24hrs,GLOD4,6.010259306,15.2908475876,34.6806059664,-1
chr16,24hrs,NXN,6.9482448289,15.4922630519,34.4399329804,-1
chr16,24hrs,LOC103242073,6.394264197,14.92002386705,34.45555826625,-1
chr16,24hrs,TIMM22,7.0573155564,15.032885588,34.1749210164,-1
chr16,24hrs,ABR,6.4900530384,15.6339311585,34.7404672494,-1
chr16,24hrs,LOC103242070,7.2223573983,15.365948461,34.2447111433,-1
chr16,24hrs,BHLHA9,6.5036646448,15.5951814288,34.7546219986,-1
chr16,24hrs,TUSC5,6.403023752799999,15.8114861768,34.8682597921,-1
chr16,24hrs,YWHAE,5.63515639,15.579941565,34.89413322,-1
chr16,24hrs,CRK,5.4878912,15.173204135,34.766469575,-1
chr16,24hrs,MYO1C,5.457942784,14.8337220582,34.646643639,-1
chr16,24hrs,LOC103242117,5.48426272,15.132073280999998,34.751951745,-1
chr16,24hrs,LOC103242116,5.449969408,14.7433393734,34.614741543,-1
chr16,24hrs,INPP5K,5.434980352,14.5734300246,34.554769167,-1
chr16,24hrs,LOC103242114,5.439637984,14.626226893199998,34.573404714,-1
chr16,24hrs,PITPNA,5.96566161465,15.2317878739,34.42173246655,-1
chr16,24hrs,SLC43A2,6.196397223,15.1473936606,34.2887665402,-1
chr16,24hrs,LOC103242110,6.1854658656,15.0919132588,34.1946755944,-1
chr16,24hrs,LOC103242109,6.2511747648,15.1518504529,34.1826152902,-1
chr16,24hrs,SCARF1,6.310736016,15.206179993,34.171683334,-1
chr16,24hrs,RILP,6.3459746496,15.2383233533,34.1652155854,-1
chr16,24hrs,PRPF8,6.59262144,15.4633053075,34.119945685,-1
chr16,24hrs,TLCD2,6.688855776,15.5510866605,34.102282699,-1
chr16,24hrs,LOC103242103,6.7310380992,15.5895637941,34.094540495800004,-1
chr16,24hrs,WDR81,6.8970797664,15.7410207772,34.064064973600004,-1
chr16,24hrs,SERPINF2,6.6286702002,15.6838101232,34.723186099,-1
chr16,24hrs,SERPINF1,6.983292311,15.9064872071,34.330466549200004,-1
chr16,24hrs,SMYD4,7.018394126,16.1035864286,34.8606097672,-1
chr16,24hrs,RPA1,7.22124631035,15.8044849963,35.5788581764,-1
chr16,24hrs,RTN4RL1,7.5993437085,15.798526835,35.3184828855,-1
chr16,24hrs,DPH1,7.64913979,15.724737537,35.509181289000004,-1
chr16,24hrs,OVCA2,7.64913979,15.724737537,35.509181289000004,-1
chr16,24hrs,LOC103242126,7.676732589,15.7176093367,35.441690479900004,-1
chr16,24hrs,HIC1,7.709200736,15.7092216608,35.3622747776,-1
chr16,24hrs,SMG6,7.685437331825001,15.699206185225,35.064545099899995,-1
chr16,24hrs,LOC103242127,8.120665532,15.4438420936,35.7766774306,-1
chr16,24hrs,SRR,7.768805378000001,15.6721561735,35.259246082999994,-1
chr16,24hrs,TSR1,7.7621021568,15.6746803016,35.1407040048,-1
chr16,24hrs,SGSM2,7.6096584838,15.8238254269,35.798981766,-1
chr16,24hrs,MNT,7.652602203200001,15.769353481,35.1580908236,-1
chr16,24hrs,METTL16,7.877757038,15.5989559558,35.9692453758,-1
chr16,24hrs,LOC103242136,7.794284119999999,15.6810328175,36.342031515,-1
chr16,24hrs,PAFAH1B1,7.0431390725,15.3869623475,36.6613983795,-1
chr16,24hrs,CLUH,6.888683212,15.1797977682,36.7668959808,0
chr16,24hrs,LOC103242546,6.734357976,14.8554518036,36.9356769984,0
chr16,24hrs,RAP1GAP2,6.37192727735,14.8797205964,36.8432090983,-1
chr16,24hrs,LOC103242139,6.6127115771,15.1221565157,36.2332039137,0
chr16,24hrs,LOC103242144,6.280216925,14.785352501,36.577580986,0
chr16,24hrs,LOC103242143,6.2811753725,14.7841379237,36.5478182682,0
chr16,24hrs,LOC103242142,6.2744891525,14.7926109293,36.7554457898,-1
chr16,24hrs,LOC103242146,6.6133522,13.962376572,36.263618236,0
chr16,24hrs,LOC103242147,6.503392455,14.2303498783,36.4591150879,0
chr16,24hrs,LOC103242148,6.5356788625,13.8637074141,36.2710007902,-1
chr16,24hrs,LOC103242547,6.3793681,13.7244646152,36.3127844944,-1
chr16,24hrs,LOC103242149,6.0771805,13.455273636,36.393562792,-1
