seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr26,1077059,1085393,gene-LOC103245207,LOC103245207,NC_023667.1,10,11,"[-4.2960620842, 18.61676402, 45.8422661008]",-4.2960620842,18.61676402,45.8422661008,"[-4.2889265134, 18.63993254, 45.930366481600004]",-4.2889265134,18.63993254,45.9303664816,1081226,-4.2889265134,18.63993254,45.9303664816,85.393,"[-4.2889265134, 18.63993254, 45.930366481600004]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",2.692540716201024
chr26,1112259,1134043,gene-FAM154B,FAM154B,NC_023667.1,11,12,"[-4.1668478321, 18.7530434037, 46.087783455]",-4.1668478321,18.7530434037,46.087783455,"[-3.9721402617, 18.8818805149, 46.093120535000004]",-3.9721402617,18.8818805149,46.093120535,1123151,-3.9721402617,18.8818805149,46.093120535,34.043,"[-3.9721402617, 18.8818805149, 46.093120535000004]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",2.2890958617759725
chr26,1134150,1270216,gene-EFTUD1,EFTUD1,NC_023667.1,11,13,"[-4.1402349224999995, 18.6219386, 46.12935941]",-4.1402349225,18.6219386,46.12935941,"[-3.5976241244000002, 18.388449344, 46.3069799664]",-3.5976241244,18.388449344,46.3069799664,1202183,-3.5976241244,18.388449344,46.3069799664,85.10799999999999,"[-3.5976241244000002, 18.388449344, 46.3069799664]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",2.1486347100631904
chr26,1366900,1371243,gene-MEX3B,MEX3B,NC_023667.1,13,14,"[-3.20789831, 18.68246372, 45.906132989999996]",-3.20789831,18.68246372,45.90613299,"[-3.1903087257, 18.7048683884, 45.8775868853]",-3.1903087257,18.7048683884,45.8775868853,1369071,-3.1903087257,18.7048683884,45.8775868853,71.243,"[-3.1903087257, 18.7048683884, 45.8775868853]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",2.1207075521119303
chr26,2018238,2059627,gene-TMC3,TMC3,NC_023667.1,20,21,"[-4.2572599822, 17.7202337212, 48.0122421924]",-4.2572599822,17.7202337212,48.0122421924,"[-4.5278157363, 18.052479779800002, 47.9576004346]",-4.5278157363,18.0524797798,47.9576004346,2038932,-4.5278157363,18.0524797798,47.9576004346,59.627,"[-4.5278157363, 18.052479779800002, 47.9576004346]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",2.621580538664404
chr26,2067420,2079132,gene-STARD5,STARD5,NC_023667.1,20,21,"[-4.578757798, 18.115037308, 47.947312116]",-4.578757798,18.115037308,47.947312116,"[-4.6553179708000005, 18.209054216800002, 47.9318499336]",-4.6553179708000005,18.2090542168,47.9318499336,2073276,-4.6553179708000005,18.2090542168,47.9318499336,79.132,"[-4.6553179708000005, 18.209054216800002, 47.9318499336]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",2.632509810503276
chr26,2080985,2208764,gene-IL16,IL16,NC_023667.1,20,23,"[-4.0414599885, 17.609452602, 47.671207226]",-4.0414599885,17.609452602,47.671207226,"[-3.8890750123999998, 17.6656583248, 47.0951283824]",-3.8890750124,17.6656583248,47.0951283824,2144874,-3.8890750124,17.6656583248,47.0951283824,69.58800000000001,"[-3.8890750123999998, 17.6656583248, 47.0951283824]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",2.491290206439244
chr26,2242522,2257405,gene-C26H15orf26,C26H15orf26,NC_023667.1,22,23,"[-4.185892246, 17.6865693568, 47.030173923599996]",-4.185892246,17.6865693568,47.0301739236,"[-4.080862915, 17.691546232, 46.940485988999995]",-4.080862915,17.691546232,46.940485989,2249963,-4.080862915,17.691546232,46.940485989,57.405,"[-4.080862915, 17.691546232, 46.940485988999995]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",2.623430721635969
chr26,2291219,2300551,gene-LOC103245216,LOC103245216,NC_023667.1,22,24,"[-4.0393344103, 18.216767796750002, 46.87839285205]",-4.0393344103,18.21676779675,46.87839285205,"[-3.9936421387000003, 18.27246350575, 46.83665034945]",-3.9936421387,18.27246350575,46.83665034945,2295885,-3.9936421387,18.27246350575,46.83665034945,50.2755,"[-3.9936421387000003, 18.27246350575, 46.83665034945]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",2.2012336958024967
chr26,2388914,2391944,gene-MESDC1,MESDC1,NC_023667.1,23,24,"[-3.5370368616, 18.7373791194, 46.4241800114]",-3.5370368616,18.7373791194,46.4241800114,"[-3.5287479936, 18.7725334824, 46.4153327144]",-3.5287479936,18.7725334824,46.4153327144,2390429,-3.5287479936,18.7725334824,46.4153327144,91.944,"[-3.5287479936, 18.7725334824, 46.4153327144]","[-2.460352542955327, 19.632665721649484, 47.6393350515464]",1.8383356682865084
