gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
PCMTD2,gene-PCMTD2,11397,31197,chr2,NC_023643.1,0,1,"[23.1380648867, -13.248975418300002, 50.9168174172]",23.1380648867,-13.248975418300002,50.9168174172,"[23.188576666699998, -13.071050638300001, 50.8456878972]",23.188576666699998,-13.071050638300001,50.8456878972,21297,23.188576666699998,-13.071050638300001,50.8456878972,31.197000000000003,"[23.188576666699998, -13.071050638300001, 50.8456878972]"
LOC103242308,gene-LOC103242308,44849,50451,chr2,NC_023643.1,0,1,"[23.2234042839, -12.948372401100002, 50.7966444524]",23.2234042839,-12.948372401100002,50.7966444524,"[23.2376955461, -12.898032268900002, 50.7765198276]",23.2376955461,-12.898032268900002,50.7765198276,47650,23.2376955461,-12.898032268900002,50.7765198276,50.451,"[23.2376955461, -12.898032268900002, 50.7765198276]"
MYT1,gene-MYT1,59574,96113,chr2,NC_023643.1,0,1,"[23.2609692314, -12.816052078600002, 50.7437463624]",23.2609692314,-12.816052078600002,50.7437463624,"[23.354183874300002, -12.4877089707, 50.6124836588]",23.354183874300002,-12.4877089707,50.6124836588,77843,23.354183874300002,-12.4877089707,50.6124836588,96.113,"[23.354183874300002, -12.4877089707, 50.6124836588]"
NPBWR2,gene-NPBWR2,141897,145294,chr2,NC_023643.1,1,2,"[23.4709834367, -12.0762893683, 50.4480092172]",23.4709834367,-12.0762893683,50.4480092172,"[23.4796495234, -12.0457635866, 50.4358058344]",23.4796495234,-12.0457635866,50.4358058344,143595,23.4796495234,-12.0457635866,50.4358058344,45.294000000000004,"[23.4796495234, -12.0457635866, 50.4358058344]"
OPRL1,gene-OPRL1,148462,157915,chr2,NC_023643.1,1,2,"[23.4877314082, -12.0172956218, 50.4244251112]",23.4877314082,-12.0172956218,50.4244251112,"[23.5118469565, -11.9323500185, 50.390466154]",23.5118469565,-11.9323500185,50.390466154,153188,23.5118469565,-11.9323500185,50.390466154,57.915000000000006,"[23.5118469565, -11.9323500185, 50.390466154]"
LOC103242338,gene-LOC103242338,155881,166480,chr2,NC_023643.1,1,2,"[23.5066580191, -11.9506277459, 50.3977730956]",23.5066580191,-11.9506277459,50.3977730956,"[23.533697128, -11.855384072, 50.359697248]",23.533697128,-11.855384072,50.359697248,161180,23.533697128,-11.855384072,50.359697248,66.47999999999999,"[23.533697128, -11.855384072, 50.359697248]"
LKAAEAR1,gene-LKAAEAR1,160545,163273,chr2,NC_023643.1,1,2,"[23.5185563495, -11.9087165755, 50.381018142]",23.5185563495,-11.9087165755,50.381018142,"[23.5255157503, -11.8842024947, 50.3712180748]",23.5255157503,-11.8842024947,50.3712180748,161909,23.5255157503,-11.8842024947,50.3712180748,63.273,"[23.5255157503, -11.8842024947, 50.3712180748]"
RGS19,gene-RGS19,166690,173324,chr2,NC_023643.1,1,2,"[23.534232859, -11.853496991, 50.358942844]",23.534232859,-11.853496991,50.358942844,"[23.5511568564, -11.7938832036, 50.3351108624]",23.5511568564,-11.7938832036,50.3351108624,170007,23.5511568564,-11.7938832036,50.3351108624,73.324,"[23.5511568564, -11.7938832036, 50.3351108624]"
TCEA2,gene-TCEA2,174158,184237,chr2,NC_023643.1,1,2,"[23.553284473799998, -11.786388796199999, 50.3321148008]",23.553284473799998,-11.786388796199999,50.3321148008,"[23.5789970107, -11.6958178943, 50.2959070012]",23.5789970107,-11.6958178943,50.2959070012,179197,23.5789970107,-11.6958178943,50.2959070012,84.237,"[23.5789970107, -11.6958178943, 50.2959070012]"
LOC103242374,gene-LOC103242374,185205,209280,chr2,NC_023643.1,1,3,"[23.72846640175, -12.2366063945, 50.0918995905]",23.72846640175,-12.2366063945,50.0918995905,"[23.831419528, -12.175525712, 49.948752048]",23.831419528,-12.175525712,49.948752048,197242,23.831419528,-12.175525712,49.948752048,54.64,"[23.831419528, -12.175525712, 49.948752048]"
SOX18,gene-SOX18,195418,197221,chr2,NC_023643.1,1,2,"[23.607520859799997, -11.5953443102, 50.2557403768]",23.607520859799997,-11.5953443102,50.2557403768,"[23.612120493099997, -11.5791423719, 50.2492632796]",23.612120493099997,-11.5791423719,50.2492632796,196319,23.612120493099997,-11.5791423719,50.2492632796,97.221,"[23.612120493099997, -11.5791423719, 50.2492632796]"
PRPF6,gene-PRPF6,211482,259590,chr2,NC_023643.1,2,3,"[23.6881203712, -11.599086435799999, 50.1439862892]",23.6881203712,-11.599086435799999,50.1439862892,"[23.976845344, -11.787280121, 49.744718754]",23.976845344,-11.787280121,49.744718754,235536,23.976845344,-11.787280121,49.744718754,59.589999999999996,"[23.976845344, -11.787280121, 49.744718754]"
SAMD10,gene-SAMD10,260273,266808,chr2,NC_023643.1,2,3,"[23.9809444368, -11.7899519487, 49.7390502638]",23.9809444368,-11.7899519487,49.7390502638,"[24.0201648928, -11.8155162152, 49.6848136848]",24.0201648928,-11.8155162152,49.6848136848,263540,24.0201648928,-11.8155162152,49.6848136848,66.808,"[24.0201648928, -11.8155162152, 49.6848136848]"
ZNF512B,gene-ZNF512B,271544,282028,chr2,NC_023643.1,2,3,"[24.048588470400002, -11.8340429736, 49.6455077264]",24.048588470400002,-11.8340429736,49.6455077264,"[24.1115092448, -11.8750553332, 49.5584968168]",24.1115092448,-11.8750553332,49.5584968168,276786,24.1115092448,-11.8750553332,49.5584968168,82.028,"[24.1115092448, -11.8750553332, 49.5584968168]"
