chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr14,9821,10022,1.1578989135685251,0,1,"[42.4293803697, -24.881761692, -38.37936554569999]",42.4293803697,-24.881761692,-38.37936554569999,"[42.427490105400004, -24.881973144, -38.37973773739999]",42.427490105400004,-24.881973144,-38.37973773739999,9921,10.022,"[42.427490105400004, -24.881973144, -38.37973773739999]",42.427490105400004,-24.881973144,-38.37973773739999
chr14,11660,12380,7.348790421088537,0,1,"[42.412085862, -24.88369632, -38.38277082199999]",42.412085862,-24.88369632,-38.38277082199999,"[42.405314766000004, -24.88445376, -38.38410404599999]",42.405314766000004,-24.88445376,-38.38410404599999,12020,12.379999999999999,"[42.405314766000004, -24.88445376, -38.38410404599999]",42.405314766000004,-24.88445376,-38.38410404599999
chr14,12598,12874,1.911764496046564,0,1,"[42.4032646286, -24.884683096, -38.38450771659999]",42.4032646286,-24.884683096,-38.38450771659999,"[42.4006690418, -24.884973448, -38.38501878579999]",42.4006690418,-24.884973448,-38.38501878579999,12736,12.873999999999999,"[42.4006690418, -24.884973448, -38.38501878579999]",42.4006690418,-24.884973448,-38.38501878579999
chr14,19080,19545,10.551214154304995,0,1,"[42.342305956000004, -24.89150216, -38.39651043599999]",42.342305956000004,-24.89150216,-38.39651043599999,"[42.337932956500005, -24.89199134, -38.39737147649999]",42.337932956500005,-24.89199134,-38.39737147649999,19312,19.545,"[42.337932956500005, -24.89199134, -38.39737147649999]",42.337932956500005,-24.89199134,-38.39737147649999
chr14,63458,63726,1.6888845892094857,0,1,"[41.9249619306, -24.938187816, -38.478685178599996]",41.9249619306,-24.938187816,-38.478685178599996,"[41.9224415782, -24.938469752, -38.479181434199994]",41.9224415782,-24.938469752,-38.479181434199994,63592,63.726000000000006,"[41.9224415782, -24.938469752, -38.479181434199994]",41.9224415782,-24.938469752,-38.479181434199994
chr14,64080,64325,1.9531178255470432,0,1,"[41.919112456, -24.93884216, -38.47983693599999]",41.919112456,-24.93884216,-38.47983693599999,"[41.9168084025, -24.9390999, -38.48029060249999]",41.9168084025,-24.9390999,-38.48029060249999,64202,64.325,"[41.9168084025, -24.9390999, -38.48029060249999]",41.9168084025,-24.9390999,-38.48029060249999
chr14,77095,77419,1.7315315655720087,0,1,"[41.7967154915, -24.95253394, -38.5039368115]",41.7967154915,-24.95253394,-38.5039368115,"[41.7936684983, -24.952874788, -38.50453676229999]",41.7936684983,-24.952874788,-38.50453676229999,77257,77.41900000000001,"[41.7936684983, -24.952874788, -38.50453676229999]",41.7936684983,-24.952874788,-38.50453676229999
chr14,95194,95950,2.2259143116297544,0,1,"[41.6265070658, -24.971574088, -38.5374507298]",41.6265070658,-24.971574088,-38.5374507298,"[41.619397415, -24.9723694, -38.538850614999994]",41.619397415,-24.9723694,-38.538850614999994,95572,95.95,"[41.619397415, -24.9723694, -38.538850614999994]",41.619397415,-24.9723694,-38.538850614999994
chr14,97411,98276,3.8745814291728022,0,1,"[41.6056577327, -24.973906372000002, -38.541555948699994]",41.6056577327,-24.973906372000002,-38.541555948699994,"[41.597523013200004, -24.974816352, -38.5431576692]",41.597523013200004,-24.974816352,-38.5431576692,97843,98.276,"[41.597523013200004, -24.974816352, -38.5431576692]",41.597523013200004,-24.974816352,-38.5431576692
chr14,111563,111827,1.7861842756921595,1,2,"[41.4725680791, -24.988794276, -38.5677612071]",41.4725680791,-24.988794276,-38.5677612071,"[41.4700853439, -24.989072004, -38.568250055899995]",41.4700853439,-24.989072004,-38.568250055899995,111695,11.827,"[41.4700853439, -24.989072004, -38.568250055899995]",41.4700853439,-24.989072004,-38.568250055899995
