gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
TMEM30A,gene-TMEM30A,4877,36725,chr17,4504,5538,NC_023658.1,2803_002_autosomes_peak_64889a,576,.,26.9641,60.7422,57.6019,388
TMEM30A,gene-TMEM30A,4877,36725,chr17,4504,5538,NC_023658.1,2803_002_autosomes_peak_64889b,557,.,26.29,58.8244,55.7088,525
TMEM30A,gene-TMEM30A,4877,36725,chr17,4504,5538,NC_023658.1,2803_002_autosomes_peak_64889c,500,.,24.2677,53.138,50.0977,648
LOC103243885,gene-LOC103243885,45771,51466,chr17,45083,46375,NC_023658.1,2803_002_autosomes_peak_64890a,76,.,6.74102,9.90672,7.68582,147
LOC103243885,gene-LOC103243885,45771,51466,chr17,45083,46375,NC_023658.1,2803_002_autosomes_peak_64890b,672,.,30.3346,70.4872,67.2266,701
LOC103243885,gene-LOC103243885,45771,51466,chr17,45083,46375,NC_023658.1,2803_002_autosomes_peak_64890c,519,.,24.9418,55.0219,51.9563,932
COL12A1,gene-COL12A1,83473,205366,chr17,82935,84805,NC_023658.1,2803_002_autosomes_peak_64892a,89,.,7.41512,11.2654,8.99864,155
COL12A1,gene-COL12A1,83473,205366,chr17,82935,84805,NC_023658.1,2803_002_autosomes_peak_64892b,500,.,24.2677,53.138,50.0977,594
COL12A1,gene-COL12A1,83473,205366,chr17,82935,84805,NC_023658.1,2803_002_autosomes_peak_64892c,207,.,12.8079,23.2817,20.7206,1438
COL12A1,gene-COL12A1,83473,205366,chr17,82935,84805,NC_023658.1,2803_002_autosomes_peak_64892d,146,.,10.1115,17.0478,14.6228,1561
COL12A1,gene-COL12A1,83473,205366,chr17,191173,191342,NC_023658.1,2803_002_autosomes_peak_64893,64,.,6.06692,8.5891,6.41772,70
CD109,gene-CD109,1322681,1461945,chr17,1376417,1376862,NC_023658.1,2803_002_autosomes_peak_64898a,64,.,6.06692,8.5891,6.41772,96
CD109,gene-CD109,1322681,1461945,chr17,1376417,1376862,NC_023658.1,2803_002_autosomes_peak_64898b,176,.,11.4597,20.1152,17.6199,258
CD109,gene-CD109,1322681,1461945,chr17,1427442,1427590,NC_023658.1,2803_002_autosomes_peak_64899,40,.,4.71871,6.09502,4.04188,68
CD109,gene-CD109,1322681,1461945,chr17,1431551,1431814,NC_023658.1,2803_002_autosomes_peak_64900,19,.,3.37051,3.83133,1.95257,112
CD109,gene-CD109,1322681,1461945,chr17,1452816,1453343,NC_023658.1,2803_002_autosomes_peak_64901,239,.,14.1561,26.5372,23.9125,310
CD109,gene-CD109,1322681,1461945,chr17,1460154,1460571,NC_023658.1,2803_002_autosomes_peak_64902,89,.,7.41512,11.2654,8.99864,192
CD109,gene-CD109,1322681,1461945,chr17,1461291,1462940,NC_023658.1,2803_002_autosomes_peak_64903a,519,.,24.9418,55.0219,51.9563,549
CD109,gene-CD109,1322681,1461945,chr17,1461291,1462940,NC_023658.1,2803_002_autosomes_peak_64903b,64,.,6.06692,8.5891,6.41772,1123
SLC17A5,gene-SLC17A5,1499110,1558954,chr17,1499064,1500579,NC_023658.1,2803_002_autosomes_peak_64907a,40,.,4.71871,6.09502,4.04188,73
SLC17A5,gene-SLC17A5,1499110,1558954,chr17,1499064,1500579,NC_023658.1,2803_002_autosomes_peak_64907b,557,.,26.29,58.8244,55.7088,553
EEF1A1,gene-EEF1A1,1626701,1630445,chr17,1625918,1627947,NC_023658.1,2803_002_autosomes_peak_64913a,76,.,6.74102,9.90672,7.68582,110
EEF1A1,gene-EEF1A1,1626701,1630445,chr17,1625918,1627947,NC_023658.1,2803_002_autosomes_peak_64913b,751,.,33.031,78.4564,75.103,861
EEF1A1,gene-EEF1A1,1626701,1630445,chr17,1625918,1627947,NC_023658.1,2803_002_autosomes_peak_64913c,339,.,18.2008,36.7618,33.9607,1594
MTO1,gene-MTO1,1650818,1688362,chr17,1687589,1688683,NC_023658.1,2803_002_autosomes_peak_64915a,146,.,10.1115,17.0478,14.6228,328
