gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
FAM154B,gene-FAM154B,1112259,1134043,chr26,1133649,1135222,NC_023667.1,2803_002_autosomes_peak_96617,146,.,10.1115,17.0478,14.6228,1279
EFTUD1,gene-EFTUD1,1134150,1270216,chr26,1133649,1135222,NC_023667.1,2803_002_autosomes_peak_96617,146,.,10.1115,17.0478,14.6228,1279
EFTUD1,gene-EFTUD1,1134150,1270216,chr26,1144818,1145081,NC_023667.1,2803_002_autosomes_peak_96618,161,.,10.7856,18.5684,16.1079,138
EFTUD1,gene-EFTUD1,1134150,1270216,chr26,1156171,1156404,NC_023667.1,2803_002_autosomes_peak_96619,40,.,4.71871,6.09502,4.04188,93
EFTUD1,gene-EFTUD1,1134150,1270216,chr26,1197565,1197689,NC_023667.1,2803_002_autosomes_peak_96620,40,.,4.71871,6.09502,4.04188,47
MEX3B,gene-MEX3B,1366900,1371243,chr26,1367149,1367726,NC_023667.1,2803_002_autosomes_peak_96624,64,.,6.06692,8.5891,6.41772,269
STARD5,gene-STARD5,2067420,2079132,chr26,2067102,2067630,NC_023667.1,2803_002_autosomes_peak_96625,288,.,16.1784,31.5696,28.8551,200
STARD5,gene-STARD5,2067420,2079132,chr26,2077597,2078242,NC_023667.1,2803_002_autosomes_peak_96626,255,.,14.8302,28.1957,25.5403,426
MESDC1,gene-MESDC1,2388914,2391944,chr26,2390876,2391117,NC_023667.1,2803_002_autosomes_peak_96627,19,.,3.37051,3.83133,1.95257,43
MESDC1,gene-MESDC1,2388914,2391944,chr26,2391765,2392247,NC_023667.1,2803_002_autosomes_peak_96628,52,.,5.39281,7.31679,5.2005,180
MESDC2,gene-MESDC2,2402719,2413682,chr26,2402607,2403186,NC_023667.1,2803_002_autosomes_peak_96629,146,.,10.1115,17.0478,14.6228,163
CEMIP,gene-CEMIP,2440075,2611636,chr26,2456700,2456815,NC_023667.1,2803_002_autosomes_peak_96630,40,.,4.71871,6.09502,4.04188,64
CEMIP,gene-CEMIP,2440075,2611636,chr26,2467946,2468179,NC_023667.1,2803_002_autosomes_peak_96631,52,.,5.39281,7.31679,5.2005,154
CEMIP,gene-CEMIP,2440075,2611636,chr26,2477624,2477769,NC_023667.1,2803_002_autosomes_peak_96632,76,.,6.74102,9.90672,7.68582,97
CEMIP,gene-CEMIP,2440075,2611636,chr26,2539512,2539751,NC_023667.1,2803_002_autosomes_peak_96633,52,.,5.39281,7.31679,5.2005,40
CEMIP,gene-CEMIP,2440075,2611636,chr26,2541119,2541977,NC_023667.1,2803_002_autosomes_peak_96634a,131,.,9.43743,15.5552,13.1671,195
CEMIP,gene-CEMIP,2440075,2611636,chr26,2541119,2541977,NC_023667.1,2803_002_autosomes_peak_96634b,131,.,9.43743,15.5552,13.1671,428
CEMIP,gene-CEMIP,2440075,2611636,chr26,2542962,2543335,NC_023667.1,2803_002_autosomes_peak_96635,131,.,9.43743,15.5552,13.1671,218
CEMIP,gene-CEMIP,2440075,2611636,chr26,2548030,2548158,NC_023667.1,2803_002_autosomes_peak_96636,29,.,4.04461,4.93036,2.95342,48
CEMIP,gene-CEMIP,2440075,2611636,chr26,2610197,2611992,NC_023667.1,2803_002_autosomes_peak_96637a,64,.,6.06692,8.5891,6.41772,755
CEMIP,gene-CEMIP,2440075,2611636,chr26,2610197,2611992,NC_023667.1,2803_002_autosomes_peak_96637b,64,.,6.06692,8.5891,6.41772,1043
CEMIP,gene-CEMIP,2440075,2611636,chr26,2610197,2611992,NC_023667.1,2803_002_autosomes_peak_96637c,117,.,8.76332,14.0924,11.7426,1497
LOC103246057,gene-LOC103246057,2603810,2613801,chr26,2610197,2611992,NC_023667.1,2803_002_autosomes_peak_96637a,64,.,6.06692,8.5891,6.41772,755
LOC103246057,gene-LOC103246057,2603810,2613801,chr26,2610197,2611992,NC_023667.1,2803_002_autosomes_peak_96637b,64,.,6.06692,8.5891,6.41772,1043
LOC103246057,gene-LOC103246057,2603810,2613801,chr26,2610197,2611992,NC_023667.1,2803_002_autosomes_peak_96637c,117,.,8.76332,14.0924,11.7426,1497
ABHD17C,gene-ABHD17C,2633997,2695187,chr26,2681860,2682204,NC_023667.1,2803_002_autosomes_peak_96638,131,.,9.43743,15.5552,13.1671,282
ABHD17C,gene-ABHD17C,2633997,2695187,chr26,2693589,2694383,NC_023667.1,2803_002_autosomes_peak_96639,89,.,7.41512,11.2654,8.99864,354
ARNT2,gene-ARNT2,2790059,2990760,chr26,2842645,2843410,NC_023667.1,2803_002_autosomes_peak_96642,191,.,12.1338,21.6867,19.1581,376
ARNT2,gene-ARNT2,2790059,2990760,chr26,2897705,2898229,NC_023667.1,2803_002_autosomes_peak_96643,52,.,5.39281,7.31679,5.2005,122
ARNT2,gene-ARNT2,2790059,2990760,chr26,2905533,2906017,NC_023667.1,2803_002_autosomes_peak_96644,76,.,6.74102,9.90672,7.68582,229
ARNT2,gene-ARNT2,2790059,2990760,chr26,2911064,2911857,NC_023667.1,2803_002_autosomes_peak_96645,288,.,16.1784,31.5696,28.8551,320
ARNT2,gene-ARNT2,2790059,2990760,chr26,2912009,2912198,NC_023667.1,2803_002_autosomes_peak_96646,29,.,4.04461,4.93036,2.95342,35
ARNT2,gene-ARNT2,2790059,2990760,chr26,2937675,2937881,NC_023667.1,2803_002_autosomes_peak_96647,19,.,3.37051,3.83133,1.95257,51
ARNT2,gene-ARNT2,2790059,2990760,chr26,2941851,2942267,NC_023667.1,2803_002_autosomes_peak_96648a,89,.,7.41512,11.2654,8.99864,137
ARNT2,gene-ARNT2,2790059,2990760,chr26,2941851,2942267,NC_023667.1,2803_002_autosomes_peak_96648b,146,.,10.1115,17.0478,14.6228,301
ARNT2,gene-ARNT2,2790059,2990760,chr26,2989952,2990263,NC_023667.1,2803_002_autosomes_peak_96649,29,.,4.04461,4.93036,2.95342,226
ARNT2,gene-ARNT2,2790059,2990760,chr26,2990499,2990712,NC_023667.1,2803_002_autosomes_peak_96650,64,.,6.06692,8.5891,6.41772,100
FAH,gene-FAH,3223327,3259367,chr26,3231865,3232685,NC_023667.1,2803_002_autosomes_peak_96652,64,.,6.06692,8.5891,6.41772,84
FAH,gene-FAH,3223327,3259367,chr26,3257807,3259043,NC_023667.1,2803_002_autosomes_peak_96653a,146,.,10.1115,17.0478,14.6228,186
FAH,gene-FAH,3223327,3259367,chr26,3257807,3259043,NC_023667.1,2803_002_autosomes_peak_96653b,146,.,10.1115,17.0478,14.6228,518
FAH,gene-FAH,3223327,3259367,chr26,3257807,3259043,NC_023667.1,2803_002_autosomes_peak_96653c,40,.,4.71871,6.09502,4.04188,977
FAH,gene-FAH,3223327,3259367,chr26,3257807,3259043,NC_023667.1,2803_002_autosomes_peak_96653d,40,.,4.71871,6.09502,4.04188,1196
ZFAND6,gene-ZFAND6,3274721,3356873,chr26,3356702,3357410,NC_023667.1,2803_002_autosomes_peak_96655,146,.,10.1115,17.0478,14.6228,155
LOC103246058,gene-LOC103246058,3482013,3493523,chr26,3491953,3493083,NC_023667.1,2803_002_autosomes_peak_96656a,207,.,12.8079,23.2817,20.7206,232
LOC103246058,gene-LOC103246058,3482013,3493523,chr26,3491953,3493083,NC_023667.1,2803_002_autosomes_peak_96656b,117,.,8.76332,14.0924,11.7426,671
LOC103245228,gene-LOC103245228,3492837,3567394,chr26,3491953,3493083,NC_023667.1,2803_002_autosomes_peak_96656a,207,.,12.8079,23.2817,20.7206,232
LOC103245228,gene-LOC103245228,3492837,3567394,chr26,3491953,3493083,NC_023667.1,2803_002_autosomes_peak_96656b,117,.,8.76332,14.0924,11.7426,671
LOC103245228,gene-LOC103245228,3492837,3567394,chr26,3514526,3515612,NC_023667.1,2803_002_autosomes_peak_96657a,40,.,4.71871,6.09502,4.04188,103
LOC103245228,gene-LOC103245228,3492837,3567394,chr26,3514526,3515612,NC_023667.1,2803_002_autosomes_peak_96657b,464,.,22.9195,49.406,46.4177,607
TMED3,gene-TMED3,4069389,4080104,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661a,64,.,6.06692,8.5891,6.41772,64
TMED3,gene-TMED3,4069389,4080104,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661b,76,.,6.74102,9.90672,7.68582,261
TMED3,gene-TMED3,4069389,4080104,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661c,207,.,12.8079,23.2817,20.7206,515
TMED3,gene-TMED3,4069389,4080104,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661d,288,.,16.1784,31.5696,28.8551,632
TMED3,gene-TMED3,4069389,4080104,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661e,305,.,16.8525,33.2836,30.5397,758
LOC103245238,gene-LOC103245238,4080241,4097869,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661a,64,.,6.06692,8.5891,6.41772,64
LOC103245238,gene-LOC103245238,4080241,4097869,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661b,76,.,6.74102,9.90672,7.68582,261
LOC103245238,gene-LOC103245238,4080241,4097869,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661c,207,.,12.8079,23.2817,20.7206,515
LOC103245238,gene-LOC103245238,4080241,4097869,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661d,288,.,16.1784,31.5696,28.8551,632
LOC103245238,gene-LOC103245238,4080241,4097869,chr26,4079450,4080356,NC_023667.1,2803_002_autosomes_peak_96661e,305,.,16.8525,33.2836,30.5397,758
RASGRF1,gene-RASGRF1,4298091,4431606,chr26,4336196,4336401,NC_023667.1,2803_002_autosomes_peak_96666,19,.,3.37051,3.83133,1.95257,41
RASGRF1,gene-RASGRF1,4298091,4431606,chr26,4384142,4384466,NC_023667.1,2803_002_autosomes_peak_96667,64,.,6.06692,8.5891,6.41772,217
RASGRF1,gene-RASGRF1,4298091,4431606,chr26,4404372,4405110,NC_023667.1,2803_002_autosomes_peak_96668,356,.,18.8749,38.5248,35.6962,352
CTSH,gene-CTSH,4451731,4473220,chr26,4451463,4452581,NC_023667.1,2803_002_autosomes_peak_96669a,146,.,10.1115,17.0478,14.6228,136
CTSH,gene-CTSH,4451731,4473220,chr26,4451463,4452581,NC_023667.1,2803_002_autosomes_peak_96669b,176,.,11.4597,20.1152,17.6199,298
LOC103246059,gene-LOC103246059,4584260,4614078,chr26,4584224,4585130,NC_023667.1,2803_002_autosomes_peak_96675,89,.,7.41512,11.2654,8.99864,209
LOC103246059,gene-LOC103246059,4584260,4614078,chr26,4585283,4585480,NC_023667.1,2803_002_autosomes_peak_96676,40,.,4.71871,6.09502,4.04188,77
CHRNA5,gene-CHRNA5,4747734,4779231,chr26,4776798,4777389,NC_023667.1,2803_002_autosomes_peak_96678a,76,.,6.74102,9.90672,7.68582,144
CHRNA5,gene-CHRNA5,4747734,4779231,chr26,4776798,4777389,NC_023667.1,2803_002_autosomes_peak_96678b,64,.,6.06692,8.5891,6.41772,376
PSMA4,gene-PSMA4,4793046,4802098,chr26,4801609,4802274,NC_023667.1,2803_002_autosomes_peak_96680a,239,.,14.1561,26.5372,23.9125,160
PSMA4,gene-PSMA4,4793046,4802098,chr26,4801609,4802274,NC_023667.1,2803_002_autosomes_peak_96680b,288,.,16.1784,31.5696,28.8551,327
HYKK,gene-HYKK,4802764,4836992,chr26,4835786,4837024,NC_023667.1,2803_002_autosomes_peak_96681a,191,.,12.1338,21.6867,19.1581,371
HYKK,gene-HYKK,4802764,4836992,chr26,4835786,4837024,NC_023667.1,2803_002_autosomes_peak_96681b,445,.,22.2454,47.5587,44.5965,610
IREB2,gene-IREB2,4842328,4905941,chr26,4905059,4906197,NC_023667.1,2803_002_autosomes_peak_96682a,64,.,6.06692,8.5891,6.41772,316
IREB2,gene-IREB2,4842328,4905941,chr26,4905059,4906197,NC_023667.1,2803_002_autosomes_peak_96682b,117,.,8.76332,14.0924,11.7426,480
IREB2,gene-IREB2,4842328,4905941,chr26,4905059,4906197,NC_023667.1,2803_002_autosomes_peak_96682c,176,.,11.4597,20.1152,17.6199,908
WDR61,gene-WDR61,5037386,5062578,chr26,5037275,5037917,NC_023667.1,2803_002_autosomes_peak_96684,176,.,11.4597,20.1152,17.6199,106
ACSBG1,gene-ACSBG1,5117740,5183164,chr26,5140072,5140279,NC_023667.1,2803_002_autosomes_peak_96685,239,.,14.1561,26.5372,23.9125,105
ACSBG1,gene-ACSBG1,5117740,5183164,chr26,5145722,5146625,NC_023667.1,2803_002_autosomes_peak_96686a,305,.,16.8525,33.2836,30.5397,304
ACSBG1,gene-ACSBG1,5117740,5183164,chr26,5145722,5146625,NC_023667.1,2803_002_autosomes_peak_96686b,322,.,17.5266,35.0145,32.2417,383
ACSBG1,gene-ACSBG1,5117740,5183164,chr26,5176274,5176549,NC_023667.1,2803_002_autosomes_peak_96687,29,.,4.04461,4.93036,2.95342,42
ACSBG1,gene-ACSBG1,5117740,5183164,chr26,5182402,5182599,NC_023667.1,2803_002_autosomes_peak_96688,19,.,3.37051,3.83133,1.95257,38
IDH3A,gene-IDH3A,5183470,5205385,chr26,5204934,5205662,NC_023667.1,2803_002_autosomes_peak_96689a,117,.,8.76332,14.0924,11.7426,139
IDH3A,gene-IDH3A,5183470,5205385,chr26,5204934,5205662,NC_023667.1,2803_002_autosomes_peak_96689b,131,.,9.43743,15.5552,13.1671,585
CIB2,gene-CIB2,5222657,5248133,chr26,5222504,5222954,NC_023667.1,2803_002_autosomes_peak_96690,223,.,13.482,24.8988,22.3058,216
CIB2,gene-CIB2,5222657,5248133,chr26,5244066,5244394,NC_023667.1,2803_002_autosomes_peak_96691,64,.,6.06692,8.5891,6.41772,183
TBC1D2B,gene-TBC1D2B,5276348,5358247,chr26,5276316,5277012,NC_023667.1,2803_002_autosomes_peak_96692,131,.,9.43743,15.5552,13.1671,318
TBC1D2B,gene-TBC1D2B,5276348,5358247,chr26,5278094,5278847,NC_023667.1,2803_002_autosomes_peak_96693,464,.,22.9195,49.406,46.4177,398
TBC1D2B,gene-TBC1D2B,5276348,5358247,chr26,5287962,5288838,NC_023667.1,2803_002_autosomes_peak_96694,207,.,12.8079,23.2817,20.7206,691
TBC1D2B,gene-TBC1D2B,5276348,5358247,chr26,5296761,5297229,NC_023667.1,2803_002_autosomes_peak_96695,64,.,6.06692,8.5891,6.41772,324
TBC1D2B,gene-TBC1D2B,5276348,5358247,chr26,5343951,5344613,NC_023667.1,2803_002_autosomes_peak_96696,89,.,7.41512,11.2654,8.99864,231
TBC1D2B,gene-TBC1D2B,5276348,5358247,chr26,5347606,5349092,NC_023667.1,2803_002_autosomes_peak_96697a,356,.,18.8749,38.5248,35.6962,530
TBC1D2B,gene-TBC1D2B,5276348,5358247,chr26,5347606,5349092,NC_023667.1,2803_002_autosomes_peak_96697b,103,.,8.08922,12.6616,10.3521,777
