gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
PTPN18,gene-PTPN18,27777,53757,chr10,27738,27892,NC_023651.1,2803_004_autosomes_peak_47818,26,.,3.81,4.55861,2.65564,148
PTPN18,gene-PTPN18,27777,53757,chr10,34977,35183,NC_023651.1,2803_004_autosomes_peak_47819,26,.,3.81,4.55861,2.65564,140
PTPN18,gene-PTPN18,27777,53757,chr10,36484,37427,NC_023651.1,2803_004_autosomes_peak_47820a,87,.,7.07571,11.134,8.76481,233
PTPN18,gene-PTPN18,27777,53757,chr10,36484,37427,NC_023651.1,2803_004_autosomes_peak_47820b,320,.,16.3286,35.0894,32.0593,516
PTPN18,gene-PTPN18,27777,53757,chr10,38805,39051,NC_023651.1,2803_004_autosomes_peak_47821,26,.,3.81,4.55861,2.65564,60
PTPN18,gene-PTPN18,27777,53757,chr10,39378,39571,NC_023651.1,2803_004_autosomes_peak_47822,26,.,3.81,4.55861,2.65564,82
PTPN18,gene-PTPN18,27777,53757,chr10,50663,50825,NC_023651.1,2803_004_autosomes_peak_47823,18,.,3.26571,3.62938,1.85363,17
PTPN18,gene-PTPN18,27777,53757,chr10,52502,53927,NC_023651.1,2803_004_autosomes_peak_47824a,136,.,9.25285,16.2053,13.6482,420
PTPN18,gene-PTPN18,27777,53757,chr10,52502,53927,NC_023651.1,2803_004_autosomes_peak_47824b,189,.,11.43,21.675,18.9594,873
IMP4,gene-IMP4,62049,66112,chr10,62482,62779,NC_023651.1,2803_004_autosomes_peak_47826,35,.,4.35428,5.54425,3.53438,12
IMP4,gene-IMP4,62049,66112,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827a,44,.,4.89857,6.57994,4.47868,131
IMP4,gene-IMP4,62049,66112,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827b,290,.,15.24,31.9948,29.0315,595
IMP4,gene-IMP4,62049,66112,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827c,76,.,6.53143,9.9408,7.62777,774
IMP4,gene-IMP4,62049,66112,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827d,65,.,5.98714,8.78202,6.53109,1001
IMP4,gene-IMP4,62049,66112,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827e,175,.,10.8857,20.2748,17.5976,1265
CCDC115,gene-CCDC115,66264,70711,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827a,44,.,4.89857,6.57994,4.47868,131
CCDC115,gene-CCDC115,66264,70711,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827b,290,.,15.24,31.9948,29.0315,595
CCDC115,gene-CCDC115,66264,70711,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827c,76,.,6.53143,9.9408,7.62777,774
CCDC115,gene-CCDC115,66264,70711,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827d,65,.,5.98714,8.78202,6.53109,1001
CCDC115,gene-CCDC115,66264,70711,chr10,65144,66959,NC_023651.1,2803_004_autosomes_peak_47827e,175,.,10.8857,20.2748,17.5976,1265
TRNAE-UUC,gene-TRNAE-UUC,71703,71774,chr10,71306,71995,NC_023651.1,2803_004_autosomes_peak_47828,162,.,10.3414,18.8957,16.2575,149
MZT2B,gene-MZT2B,123055,131782,chr10,127678,127980,NC_023651.1,2803_004_autosomes_peak_47829,54,.,5.44286,7.66058,5.47972,89
MZT2B,gene-MZT2B,123055,131782,chr10,128866,129138,NC_023651.1,2803_004_autosomes_peak_47830,35,.,4.35428,5.54425,3.53438,76
MZT2B,gene-MZT2B,123055,131782,chr10,130259,132656,NC_023651.1,2803_004_autosomes_peak_47831a,44,.,4.89857,6.57994,4.47868,120
MZT2B,gene-MZT2B,123055,131782,chr10,130259,132656,NC_023651.1,2803_004_autosomes_peak_47831b,54,.,5.44286,7.66058,5.47972,462
MZT2B,gene-MZT2B,123055,131782,chr10,130259,132656,NC_023651.1,2803_004_autosomes_peak_47831c,65,.,5.98714,8.78202,6.53109,722
MZT2B,gene-MZT2B,123055,131782,chr10,130259,132656,NC_023651.1,2803_004_autosomes_peak_47831d,367,.,17.9614,39.8369,36.7084,1395
MZT2B,gene-MZT2B,123055,131782,chr10,130259,132656,NC_023651.1,2803_004_autosomes_peak_47831e,564,.,24.4928,59.9045,56.4118,1556
