gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103245207,gene-LOC103245207,1077059,1085393,chr26,NC_023667.1,10,11,"[-18.307551964199998, -28.0791379881, -24.435530908900002]",-18.307551964199998,-28.0791379881,-24.435530908900002,"[-18.3780892734, -28.0980219987, -24.4756766203]",-18.3780892734,-28.0980219987,-24.4756766203,1081226,-18.3780892734,-28.0980219987,-24.4756766203,85.393,"[-18.3780892734, -28.0980219987, -24.4756766203]"
FAM154B,gene-FAM154B,1112259,1134043,chr26,NC_023667.1,11,12,"[-18.6171250001, -28.1631331526, -24.554393282600003]",-18.6171250001,-28.1631331526,-24.554393282600003,"[-18.8221973977, -28.2200198902, -24.5692369002]",-18.8221973977,-28.2200198902,-24.5692369002,1123151,-18.8221973977,-28.2200198902,-24.5692369002,34.043,"[-18.8221973977, -28.2200198902, -24.5692369002]"
EFTUD1,gene-EFTUD1,1134150,1270216,chr26,NC_023667.1,11,13,"[-18.5693626125, -28.0871330925, -24.6593582375]",-18.5693626125,-28.0871330925,-24.6593582375,"[-18.838875342, -27.9118732812, -25.110859242]",-18.838875342,-27.9118732812,-25.110859242,1202183,-18.838875342,-27.9118732812,-25.110859242,85.10799999999999,"[-18.838875342, -27.9118732812, -25.110859242]"
MEX3B,gene-MEX3B,1366900,1371243,chr26,NC_023667.1,13,14,"[-19.32093891, -28.2090135, -24.79399347]",-19.32093891,-28.2090135,-24.79399347,"[-19.3484036077, -28.230793645, -24.7670073709]",-19.3484036077,-28.230793645,-24.7670073709,1369071,-19.3484036077,-28.230793645,-24.7670073709,71.243,"[-19.3484036077, -28.230793645, -24.7670073709]"
TMC3,gene-TMC3,2018238,2059627,chr26,NC_023667.1,20,21,"[-18.8015047128, -28.8318791728, -24.4916964558]",-18.8015047128,-28.8318791728,-24.4916964558,"[-18.9221784812, -28.4629210712, -24.7964891907]",-18.9221784812,-28.4629210712,-24.7964891907,2038932,-18.9221784812,-28.4629210712,-24.7964891907,59.626999999999995,"[-18.9221784812, -28.4629210712, -24.7964891907]"
STARD5,gene-STARD5,2067420,2079132,chr26,NC_023667.1,20,21,"[-18.944899752, -28.393451152, -24.853877622000002]",-18.944899752,-28.393451152,-24.853877622000002,"[-18.979047259199998, -28.2890456992, -24.9401259612]",-18.979047259199998,-28.2890456992,-24.9401259612,2073276,-18.979047259199998,-28.2890456992,-24.9401259612,79.132,"[-18.979047259199998, -28.2890456992, -24.9401259612]"
IL16,gene-IL16,2080985,2208764,chr26,NC_023667.1,20,23,"[-18.863031754999998, -28.789271005, -24.35620222]",-18.863031754999998,-28.789271005,-24.35620222,"[-19.044009412, -28.465521612, -24.354328128]",-19.044009412,-28.465521612,-24.354328128,2144874,-19.044009412,-28.465521612,-24.354328128,69.58800000000001,"[-19.044009412, -28.465521612, -24.354328128]"
C26H15orf26,gene-C26H15orf26,2242522,2257405,chr26,NC_023667.1,22,23,"[-18.8256202994, -28.619836207, -24.5853045804]",-18.8256202994,-28.619836207,-24.5853045804,"[-18.9156282185, -28.5200233675, -24.525150471]",-18.9156282185,-28.5200233675,-24.525150471,2249963,-18.9156282185,-28.5200233675,-24.525150471,57.404999999999994,"[-18.9156282185, -28.5200233675, -24.525150471]"
LOC103245216,gene-LOC103245216,2291219,2300551,chr26,NC_023667.1,22,24,"[-18.7921654756, -28.43614434, -24.962125410149998]",-18.7921654756,-28.43614434,-24.962125410149998,"[-18.8150512724, -28.38817786, -24.98309301435]",-18.8150512724,-28.38817786,-24.98309301435,2295885,-18.8150512724,-28.38817786,-24.98309301435,50.275499999999994,"[-18.8150512724, -28.38817786, -24.98309301435]"
MESDC1,gene-MESDC1,2388914,2391944,chr26,NC_023667.1,23,24,"[-19.0716101894, -27.916625821, -25.111915447]",-19.0716101894,-27.916625821,-25.111915447,"[-19.0681472024, -27.905798116, -25.137778012000002]",-19.0681472024,-27.905798116,-25.137778012000002,2390429,-19.0681472024,-27.905798116,-25.137778012000002,91.944,"[-19.0681472024, -27.905798116, -25.137778012000002]"
MESDC2,gene-MESDC2,2402719,2413682,chr26,NC_023667.1,24,25,"[-19.0365278268, -27.8673227468, -25.2043223836]",-19.0365278268,-27.8673227468,-25.2043223836,"[-18.9461620104, -27.8282637704, -25.1953809608]",-18.9461620104,-27.8282637704,-25.1953809608,2408200,-18.9461620104,-27.8282637704,-25.1953809608,13.682,"[-18.9461620104, -27.8282637704, -25.1953809608]"
CEMIP,gene-CEMIP,2440075,2611636,chr26,NC_023667.1,24,27,"[-18.999574230833332, -27.859697599999997, -25.232097163333332]",-18.999574230833332,-27.859697599999997,-25.232097163333332,"[-18.745429484133332, -27.785583248, -25.341507331733336]",-18.745429484133332,-27.785583248,-25.341507331733336,2525855,-18.745429484133332,-27.785583248,-25.341507331733336,70.54533333333333,"[-18.745429484133332, -27.785583248, -25.341507331733336]"
LOC103246057,gene-LOC103246057,2603810,2613801,chr26,NC_023667.1,26,27,"[-18.802360213, -27.742244597, -24.377341813999998]",-18.802360213,-27.742244597,-24.377341813999998,"[-18.7828507873, -27.742781113699998, -24.4833403294]",-18.7828507873,-27.742781113699998,-24.4833403294,2608805,-18.7828507873,-27.742781113699998,-24.4833403294,13.801,"[-18.7828507873, -27.742781113699998, -24.4833403294]"
ABHD17C,gene-ABHD17C,2633997,2695187,chr26,NC_023667.1,26,27,"[-18.743414058099997, -27.743865638899997, -24.6976077718]",-18.743414058099997,-27.743865638899997,-24.6976077718,"[-18.623928345099998, -27.7471515419, -25.346796957800002]",-18.623928345099998,-27.7471515419,-25.346796957800002,2664592,-18.623928345099998,-27.7471515419,-25.346796957800002,95.187,"[-18.623928345099998, -27.7471515419, -25.346796957800002]"
