gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
RGMB,gene-RGMB,2339567,2368239,chr23,2339508,2339657,NC_023664.1,2803_003_autosomes_peak_151462,16,.,2.71868,3.17905,1.695,18
RGMB,gene-RGMB,2339567,2368239,chr23,2339822,2342449,NC_023664.1,2803_003_autosomes_peak_151463a,170,.,8.15604,19.1834,17.0503,560
RGMB,gene-RGMB,2339567,2368239,chr23,2339822,2342449,NC_023664.1,2803_003_autosomes_peak_151463b,370,.,13.2913,39.4027,37.0074,875
RGMB,gene-RGMB,2339567,2368239,chr23,2339822,2342449,NC_023664.1,2803_003_autosomes_peak_151463c,271,.,10.8747,29.4531,27.1688,1261
RGMB,gene-RGMB,2339567,2368239,chr23,2339822,2342449,NC_023664.1,2803_003_autosomes_peak_151463d,202,.,9.06227,22.4827,20.2946,1559
RGMB,gene-RGMB,2339567,2368239,chr23,2339822,2342449,NC_023664.1,2803_003_autosomes_peak_151463e,57,.,4.53114,7.59749,5.7907,2359
RGMB,gene-RGMB,2339567,2368239,chr23,2342618,2342951,NC_023664.1,2803_003_autosomes_peak_151464,74,.,5.13529,9.31252,7.43155,193
RGMB,gene-RGMB,2339567,2368239,chr23,2344150,2346143,NC_023664.1,2803_003_autosomes_peak_151465a,1878,.,42.2906,191.208,187.889,559
RGMB,gene-RGMB,2339567,2368239,chr23,2344150,2346143,NC_023664.1,2803_003_autosomes_peak_151465b,110,.,6.34359,13.0263,11.0263,1172
RGMB,gene-RGMB,2339567,2368239,chr23,2344150,2346143,NC_023664.1,2803_003_autosomes_peak_151465c,42,.,3.92698,5.99243,4.27314,1943
RGMB,gene-RGMB,2339567,2368239,chr23,2347358,2347657,NC_023664.1,2803_003_autosomes_peak_151466,35,.,3.62491,5.23581,3.56625,15
RGMB,gene-RGMB,2339567,2368239,chr23,2367955,2368542,NC_023664.1,2803_003_autosomes_peak_151467,110,.,6.34359,13.0263,11.0263,287
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2339822,2342449,NC_023664.1,2803_003_autosomes_peak_151463a,170,.,8.15604,19.1834,17.0503,560
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2339822,2342449,NC_023664.1,2803_003_autosomes_peak_151463b,370,.,13.2913,39.4027,37.0074,875
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2339822,2342449,NC_023664.1,2803_003_autosomes_peak_151463c,271,.,10.8747,29.4531,27.1688,1261
