chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr23,1000023,1000240,NC_023664.1,2803_003_autosomes_peak_151425,42,.,3.92698,5.99243,4.27314,162,10,11,"[-58.2323505632, -15.1206703297, -44.747709957599994]",-58.2323505632,-15.1206703297,-44.747709957599994,"[-58.234997616, -15.120862136, -44.748558687999996]",-58.234997616,-15.120862136,-44.748558687999996,1000131,0.24,"[-58.234997616, -15.120862136, -44.748558687999996]",-58.234997616,-15.120862136,-44.748558687999996
chr23,1000755,1001789,NC_023664.1,2803_003_autosomes_peak_151426a,320,.,12.083,34.3422,32.0006,281,10,11,"[-58.241279792, -15.1213173445, -44.750572956]",-58.241279792,-15.1213173445,-44.750572956,"[-58.2538929376, -15.122231297099999, -44.7546171368]",-58.2538929376,-15.122231297099999,-44.7546171368,1001272,1.789,"[-58.2538929376, -15.122231297099999, -44.7546171368]",-58.2538929376,-15.122231297099999,-44.7546171368
chr23,1000755,1001789,NC_023664.1,2803_003_autosomes_peak_151426b,170,.,8.15604,19.1834,17.0503,870,10,11,"[-58.241279792, -15.1213173445, -44.750572956]",-58.241279792,-15.1213173445,-44.750572956,"[-58.2538929376, -15.122231297099999, -44.7546171368]",-58.2538929376,-15.122231297099999,-44.7546171368,1001272,1.789,"[-58.2538929376, -15.122231297099999, -44.7546171368]",-58.2538929376,-15.122231297099999,-44.7546171368
chr23,1002608,1002797,NC_023664.1,2803_003_autosomes_peak_151427,191,.,8.7602,21.3682,19.1978,79,10,11,"[-58.2638834272, -15.122955211199999, -44.7578204096]",-58.2638834272,-15.122955211199999,-44.7578204096,"[-58.2661889248, -15.1231222683, -44.7585596264]",-58.2661889248,-15.1231222683,-44.7585596264,1002702,2.7969999999999997,"[-58.2661889248, -15.1231222683, -44.7585596264]",-58.2661889248,-15.1231222683,-44.7585596264
chr23,1014267,1014530,NC_023664.1,2803_003_autosomes_peak_151428,35,.,3.62491,5.23581,3.56625,202,10,11,"[-58.4061045728, -15.1332606013, -44.8034210904]",-58.4061045728,-15.1332606013,-44.8034210904,"[-58.409312752, -15.133493067, -44.804449735999995]",-58.409312752,-15.133493067,-44.804449735999995,1014398,14.530000000000001,"[-58.409312752, -15.133493067, -44.804449735999995]",-58.409312752,-15.133493067,-44.804449735999995
chr23,1024152,1024568,NC_023664.1,2803_003_autosomes_peak_151429,82,.,5.43736,10.2074,8.29348,157,10,11,"[-58.5266857568, -15.141997952799999, -44.8420833024]",-58.5266857568,-15.141997952799999,-44.8420833024,"[-58.5317602912, -15.142365655199999, -44.843710361599996]",-58.5317602912,-15.142365655199999,-44.843710361599996,1024360,24.568,"[-58.5317602912, -15.142365655199999, -44.843710361599996]",-58.5317602912,-15.142365655199999,-44.843710361599996
chr23,1029046,1029274,NC_023664.1,2803_003_autosomes_peak_151430,65,.,4.83321,8.44208,6.5967,69,10,11,"[-58.5863847264, -15.1463237594, -44.861224715199995]",-58.5863847264,-15.1463237594,-44.861224715199995,"[-58.5891659616, -15.1465252886, -44.8621164688]",-58.5891659616,-15.1465252886,-44.8621164688,1029160,29.274,"[-58.5891659616, -15.1465252886, -44.8621164688]",-58.5891659616,-15.1465252886,-44.8621164688
chr23,1031981,1032487,NC_023664.1,2803_003_autosomes_peak_151431,248,.,10.2706,27.0784,24.8248,259,10,11,"[-58.6221870304, -15.148918005899999, -44.8727040872]",-58.6221870304,-15.148918005899999,-44.8727040872,"[-58.6283594208, -15.1493652593, -44.874683154399996]",-58.6283594208,-15.1493652593,-44.874683154399996,1032234,32.487,"[-58.6283594208, -15.1493652593, -44.874683154399996]",-58.6283594208,-15.1493652593,-44.874683154399996
chr23,1038639,1038886,NC_023664.1,2803_003_autosomes_peak_151432,35,.,3.62491,5.23581,3.56625,134,10,11,"[-58.7034039776, -15.1548030121, -44.8987448568]",-58.7034039776,-15.1548030121,-44.8987448568,"[-58.7064169824, -15.155021335399999, -44.8997109232]",-58.7064169824,-15.155021335399999,-44.8997109232,1038762,38.885999999999996,"[-58.7064169824, -15.155021335399999, -44.8997109232]",-58.7064169824,-15.155021335399999,-44.8997109232
chr23,1039593,1039842,NC_023664.1,2803_003_autosomes_peak_151433,74,.,5.13529,9.31252,7.43155,157,10,11,"[-58.7150412512, -15.1556462527, -44.9024761416]",-58.7150412512,-15.1556462527,-44.9024761416,"[-58.7180786528, -15.1558663438, -44.903450030399995]",-58.7180786528,-15.1558663438,-44.903450030399995,1039717,39.842,"[-58.7180786528, -15.1558663438, -44.903450030399995]",-58.7180786528,-15.1558663438,-44.903450030399995
