id,x,y,z
1.0,-6.42857,20.41673,45.1796
2.0,-6.94274,20.36015,44.07712
3.0,-6.28054,19.62757,43.75187
4.0,-6.15303,19.66946,42.78885
5.0,-5.29533,19.83258,42.33471
6.0,-5.16328,18.90807,43.17269
7.0,-5.67358,18.55336,44.24374
8.0,-4.95294,17.94985,44.3668
9.0,-4.71862,17.55821,45.24039
10.0,-4.36204,18.40254,45.02766
11.0,-4.27642,18.68054,46.08478
12.0,-3.38261,19.27197,46.10928
13.0,-3.47885,18.33734,46.34586
14.0,-3.07384,18.85322,45.68857
15.0,-3.28643,17.90703,45.96605
16.0,-3.77299,17.31367,46.54181
17.0,-4.03627,17.18692,47.46006
18.0,-4.41316,17.96329,48.09278
19.0,-4.3825,17.72935,47.05573
20.0,-4.13804,17.57383,48.03632
21.0,-4.79173,18.37657,47.9043
22.0,-4.48597,17.67235,47.28642
23.0,-3.78027,17.70579,46.6838
24.0,-3.50671,18.866,46.39181
25.0,-3.13772,19.89194,46.52889
26.0,-3.47528,19.38348,45.66654
27.0,-3.48246,18.40969,46.09369
28.0,-4.41327,18.34994,46.5369
29.0,-5.20462,18.75725,45.98183
30.0,-5.19384,18.33866,46.86263
31.0,-4.89219,17.92813,47.73791
32.0,-4.09345,18.44698,48.05403
33.0,-5.22525,18.3853,47.98466
34.0,-4.35163,18.56971,48.53536
35.0,-4.71897,18.6882,47.69355
36.0,-5.53977,18.21519,47.50971
37.0,-4.72836,18.56925,47.76988
38.0,-4.54087,18.0891,46.64125
39.0,-3.84679,17.49297,46.92625
40.0,-3.57404,17.9973,46.09786
41.0,-4.17424,18.75278,46.10967
42.0,-4.24723,18.25043,47.286
43.0,-3.92605,18.8048,46.57894
44.0,-3.35307,18.67677,45.69979
45.0,-3.65622,19.59779,45.88722
46.0,-3.34884,19.65473,46.83417
47.0,-3.97327,19.53274,45.96745
48.0,-4.30336,19.42323,46.93595
49.0,-3.40412,20.06554,46.93679
50.0,-3.94097,20.44392,46.27854
51.0,-3.23192,19.77758,46.66536
52.0,-4.02946,20.276,46.3724
53.0,-3.09998,20.17374,46.65576
54.0,-4.11847,20.38982,46.8527
55.0,-3.1266,20.16463,46.73786
56.0,-3.63446,19.33052,47.25524
57.0,-4.2959,19.64911,46.32695
58.0,-5.197,19.45874,46.07636
59.0,-4.90308,19.3694,47.15291
60.0,-5.16265,19.70891,46.18899
61.0,-5.43487,19.64907,47.23696
62.0,-5.86644,18.95228,46.87303
63.0,-5.62528,19.85127,46.45133
64.0,-4.81841,20.24935,46.08863
65.0,-5.34661,20.33861,46.8821
66.0,-5.92056,19.60482,46.81912
67.0,-5.014,19.71396,46.61912
68.0,-5.35345,19.54398,47.53246
69.0,-4.59635,19.57987,46.8047
70.0,-4.99948,19.96811,45.6895
71.0,-5.05158,19.85232,46.70715
72.0,-4.59683,19.29799,47.64006
73.0,-3.68834,19.31177,47.25732
74.0,-3.37524,20.12779,46.88164
75.0,-3.70589,19.08508,46.85507
76.0,-2.78688,18.97781,47.08924
77.0,-3.23712,19.82954,46.87912
78.0,-3.08593,20.55508,46.30153
79.0,-3.69294,20.42407,47.10701
80.0,-3.33258,20.94705,46.34686
81.0,-3.49548,20.9728,47.26951
82.0,-4.25549,20.78551,46.6687
83.0,-5.22534,21.53511,46.452
84.0,-4.36123,21.38722,46.83721
85.0,-5.11369,20.94945,46.08853
86.0,-4.25295,20.99181,45.5808
87.0,-3.69857,21.46636,46.27411
88.0,-4.34,21.89162,46.94296
89.0,-4.7063,21.53232,46.08256
90.0,-3.82084,21.08294,46.10303
91.0,-4.26924,21.65686,46.67829
92.0,-4.39788,21.28259,45.79215
93.0,-4.3292,22.16332,46.46049
94.0,-4.44764,21.23121,46.44084
95.0,-4.69178,21.54498,47.43992
96.0,-5.28247,21.34609,46.57331
97.0,-5.62045,20.72335,47.34476
98.0,-5.7208,19.93805,47.88164
99.0,-4.79909,19.61649,48.27908
100.0,-4.98346,19.88782,47.35899
101.0,-4.01712,20.2128,47.48644
102.0,-4.69248,19.65785,48.03726
103.0,-5.3773,20.41414,48.03302
104.0,-5.68472,21.07823,47.37312
105.0,-5.12387,21.49902,48.12059
106.0,-5.41873,21.39758,47.08681
107.0,-4.4481,21.19404,46.97491
108.0,-5.1299,21.8171,47.30932
109.0,-4.91344,21.28944,48.09954
110.0,-4.79244,22.03781,47.41525
111.0,-4.75727,21.03635,47.59872
112.0,-4.9423,22.06698,47.63301
113.0,-5.55606,21.19821,47.57192
114.0,-4.98396,21.54635,48.34288
115.0,-5.4401,21.42403,47.43161
116.0,-4.62401,21.53029,48.03415
117.0,-5.60599,21.60832,47.86125
118.0,-6.07657,20.90051,47.49037
119.0,-5.39662,20.21788,47.7519
120.0,-5.20255,19.40485,48.30849
121.0,-6.1305,19.81495,48.59845
122.0,-5.37167,19.84526,47.79884
123.0,-4.77143,19.58558,48.4964
124.0,-5.11185,20.01379,49.41313
125.0,-5.09952,19.78618,48.48758
126.0,-5.41634,20.67659,48.33256
127.0,-4.57265,20.4432,47.74213
128.0,-5.07634,19.9765,48.62242
129.0,-5.81929,20.47329,48.17149
130.0,-5.42219,20.52651,49.30008
131.0,-5.03945,21.42281,49.22263
132.0,-4.12561,21.16215,49.82819
133.0,-5.06196,21.22099,49.59117
134.0,-5.7239,21.44513,48.82831
135.0,-5.29914,21.17758,49.68831
136.0,-4.45088,21.25293,49.16954
137.0,-4.0391,20.80055,49.94888
138.0,-4.17833,19.69178,49.81977
139.0,-4.429,20.66758,49.76058
140.0,-4.619,19.86441,49.28144
141.0,-3.95389,19.99036,48.56017
142.0,-3.84162,20.64829,47.83637
143.0,-3.88115,19.66246,47.7969
144.0,-3.96955,19.6775,48.80706
145.0,-3.93595,19.64786,47.76469
146.0,-4.25938,19.77736,48.70758
147.0,-4.05235,20.1541,47.7422
148.0,-3.92233,19.46502,48.41182
149.0,-3.75468,20.44417,48.66683
150.0,-4.21824,19.69593,49.15808
151.0,-3.921,19.6162,48.26417
152.0,-3.72294,20.69528,48.51443
153.0,-3.76037,20.8784,49.44401
154.0,-4.31823,21.56439,49.13639
155.0,-4.03372,21.26367,48.27575
156.0,-4.19511,20.49661,48.91374
157.0,-4.10568,21.15999,49.74404
158.0,-3.81685,20.49336,49.10087
159.0,-3.86097,21.15772,48.30104
160.0,-4.22814,21.97333,48.73699
161.0,-3.82344,21.63105,49.63911
162.0,-4.7206,21.80999,49.09789
163.0,-4.53348,22.62783,48.46489
164.0,-3.71192,22.2207,49.04173
165.0,-4.20857,22.76917,48.2436
166.0,-4.79542,22.35347,48.80699
167.0,-3.86191,22.5405,49.22701
168.0,-3.61472,21.4041,49.42752
169.0,-3.61459,21.61663,48.42066
170.0,-3.62464,20.91994,47.61606
171.0,-3.36901,21.79786,47.65776
172.0,-3.12922,21.16577,48.34659
173.0,-3.3521,21.08015,47.36101
174.0,-3.62563,20.71686,48.29234
175.0,-3.51366,21.03176,47.30884
176.0,-3.69496,20.88335,48.19636
